Date,FlexShares Currency Hedged Morningstar DM ex-USEtf_Open_average,FlexShares Currency Hedged Morningstar DM ex-USEtf_Open_max,FlexShares Currency Hedged Morningstar DM ex-USEtf_Open_min,FlexShares Currency Hedged Morningstar DM ex-USEtf_High_average,FlexShares Currency Hedged Morningstar DM ex-USEtf_High_max,FlexShares Currency Hedged Morningstar DM ex-USEtf_High_min,FlexShares Currency Hedged Morningstar DM ex-USEtf_Low_average,FlexShares Currency Hedged Morningstar DM ex-USEtf_Low_max,FlexShares Currency Hedged Morningstar DM ex-USEtf_Low_min,FlexShares Currency Hedged Morningstar DM ex-USEtf_Close_average,FlexShares Currency Hedged Morningstar DM ex-USEtf_Close_max,FlexShares Currency Hedged Morningstar DM ex-USEtf_Close_min
2018-05-27,0.4515274918129777,0.4515274918129777,0.4515274918129777,0.43484762486344386,0.43484762486344386,0.43484762486344386,0.5278070993618889,0.5278070993618889,0.5278070993618889,0.509496636039284,0.509496636039284,0.509496636039284
2018-06-03,0.6844576078025447,0.6844576078025447,0.6844576078025447,0.7957848652446005,0.7957848652446005,0.7957848652446005,0.7646898981956359,0.7646898981956359,0.7646898981956359,0.8703317496595818,0.8703317496595818,0.8703317496595818
2018-06-10,0.7024459439433293,0.7024459439433293,0.7024459439433293,0.6766135610159952,0.6766135610159952,0.6766135610159952,0.7136069472773865,0.7136069472773865,0.7136069472773865,0.6802856147931854,0.6802856147931854,0.6802856147931854
2018-06-17,0.047984445458747305,0.047984445458747305,0.047984445458747305,0.010641982828687394,0.010641982828687394,0.010641982828687394,0.13752848975665896,0.13752848975665896,0.13752848975665896,0.10180908613742558,0.10180908613742558,0.10180908613742558
2018-06-24,-0.5778657873648109,-0.5778657873648109,-0.5778657873648109,-0.6311919912468789,-0.6311919912468789,-0.6311919912468789,-0.6552988806688899,-0.6552988806688899,-0.6552988806688899,-0.6943296369881069,-0.6943296369881069,-0.6943296369881069
2018-07-01,-0.838738255887585,-0.838738255887585,-0.838738255887585,-0.8372925067454746,-0.8372925067454746,-0.8372925067454746,-0.7546481188631808,-0.7546481188631808,-0.7546481188631808,-0.7420720232037425,-0.7420720232037425,-0.7420720232037425
2018-07-08,-0.3112491650832914,-0.3112491650832914,-0.3112491650832914,-0.34810181167377774,-0.34810181167377774,-0.34810181167377774,-0.3799904556186237,-0.3799904556186237,-0.3799904556186237,-0.3635385515863246,-0.3635385515863246,-0.3635385515863246
2018-07-15,-0.8666300939280296,-0.8666300939280296,-0.8666300939280296,-0.8808698411335429,-0.8808698411335429,-0.8808698411335429,-0.7782015582053163,-0.7782015582053163,-0.7782015582053163,-0.7930063721289783,-0.7930063721289783,-0.7930063721289783
2018-07-22,0.32838547760404146,0.32838547760404146,0.32838547760404146,0.3112383161579417,0.3112383161579417,0.3112383161579417,0.43668979783472106,0.43668979783472106,0.43668979783472106,0.40909462987368883,0.40909462987368883,0.40909462987368883
2018-07-29,0.389457529781076,0.389457529781076,0.389457529781076,0.4195872207962214,0.4195872207962214,0.4195872207962214,0.4899553728837123,0.4899553728837123,0.4899553728837123,0.5099711153499227,0.5099711153499227,0.5099711153499227
2018-08-05,0.07962477063944459,0.07962477063944459,0.07962477063944459,0.057849019731368564,0.057849019731368564,0.057849019731368564,0.18664513892492535,0.18664513892492535,0.18664513892492535,0.1549029326620448,0.1549029326620448,0.1549029326620448
