Date,iShares MSCI Thailand Capped_etf_Open_average,iShares MSCI Thailand Capped_etf_Open_max,iShares MSCI Thailand Capped_etf_Open_min,iShares MSCI Thailand Capped_etf_High_average,iShares MSCI Thailand Capped_etf_High_max,iShares MSCI Thailand Capped_etf_High_min,iShares MSCI Thailand Capped_etf_Low_average,iShares MSCI Thailand Capped_etf_Low_max,iShares MSCI Thailand Capped_etf_Low_min,iShares MSCI Thailand Capped_etf_Close_average,iShares MSCI Thailand Capped_etf_Close_max,iShares MSCI Thailand Capped_etf_Close_min
2018-07-29,-0.02992340150207429,-0.02992340150207429,-0.02992340150207429,-0.04820701110796764,-0.04820701110796764,-0.04820701110796764,-0.005829204888128839,-0.005829204888128839,-0.005829204888128839,-0.06820278700326873,-0.06820278700326873,-0.06820278700326873
2018-08-05,-0.11598487686993403,-0.11598487686993403,-0.11598487686993403,-0.2284432494497292,-0.2284432494497292,-0.2284432494497292,-0.1923341106322165,-0.1923341106322165,-0.1923341106322165,-0.22255708523599338,-0.22255708523599338,-0.22255708523599338
2018-08-12,-0.34379275918355495,-0.34379275918355495,-0.34379275918355495,-0.08283570706988441,-0.08283570706988441,-0.08283570706988441,-0.2619579651580525,-0.2619579651580525,-0.2619579651580525,-0.07981988150336541,-0.07981988150336541,-0.07981988150336541
2018-08-19,0.5413827233120807,0.5413827233120807,0.5413827233120807,0.7017660577358793,0.7017660577358793,0.7017660577358793,0.6390157610667785,0.6390157610667785,0.6390157610667785,0.7463881121479351,0.7463881121479351,0.7463881121479351
2018-08-26,0.8869292306075559,0.8869292306075559,0.8869292306075559,0.8844469953833689,0.8844469953833689,0.8844469953833689,0.8715570697838305,0.8715570697838305,0.8715570697838305,0.8055079517039685,0.8055079517039685,0.8055079517039685
2018-09-02,0.4132006801200573,0.4132006801200573,0.4132006801200573,0.39462796443659165,0.39462796443659165,0.39462796443659165,0.35208419095751653,0.35208419095751653,0.35208419095751653,0.31184915670131497,0.31184915670131497,0.31184915670131497
2018-09-09,1.5330672609037286,1.5330672609037286,1.5330672609037286,1.3799978225183982,1.3799978225183982,1.3799978225183982,1.3847183673376449,1.3847183673376449,1.3847183673376449,1.3141493814326972,1.3141493814326972,1.3141493814326972
2018-09-16,1.83012807041757,1.83012807041757,1.83012807041757,1.7841297042041238,1.7841297042041238,1.7841297042041238,1.8681164365950809,1.8681164365950809,1.8681164365950809,1.8962752006037342,1.8962752006037342,1.8962752006037342
2018-09-23,1.5643061325500036,1.5643061325500036,1.5643061325500036,1.5975697507770605,1.5975697507770605,1.5975697507770605,1.6455743818914115,1.6455743818914115,1.6455743818914115,1.6455492521113946,1.6455492521113946,1.6455492521113946
2018-09-30,0.42402697579673243,0.42402697579673243,0.42402697579673243,0.28428328108827133,0.28428328108827133,0.28428328108827133,0.263819479743021,0.263819479743021,0.263819479743021,0.25688195967501676,0.25688195967501676,0.25688195967501676
2018-10-07,-0.19784700491250864,-0.19784700491250864,-0.19784700491250864,-0.154898390224764,-0.154898390224764,-0.154898390224764,-0.26559019001922735,-0.26559019001922735,-0.26559019001922735,-0.17891432084484737,-0.17891432084484737,-0.17891432084484737
2018-10-14,-0.8134780691297862,-0.8134780691297862,-0.8134780691297862,-0.8965643768438861,-0.8965643768438861,-0.8965643768438861,-0.863988137644968,-0.863988137644968,-0.863988137644968,-1.03796621823957,-1.03796621823957,-1.03796621823957
2018-10-21,-1.8073281093528104,-1.8073281093528104,-1.8073281093528104,-1.8445265252079879,-1.8445265252079879,-1.8445265252079879,-1.8401803750283274,-1.8401803750283274,-1.8401803750283274,-1.8376143911777756,-1.8376143911777756,-1.8376143911777756
2018-10-28,-0.31257613035866605,-0.31257613035866605,-0.31257613035866605,-0.4247353251668922,-0.4247353251668922,-0.4247353251668922,-0.5141799547647622,-0.5141799547647622,-0.5141799547647622,-0.48036780794070716,-0.48036780794070716,-0.48036780794070716
2018-11-04,-0.81604994047871,-0.81604994047871,-0.81604994047871,-0.9391109011995222,-0.9391109011995222,-0.9391109011995222,-0.8796325715276081,-0.8796325715276081,-0.8796325715276081,-0.9693944160337057,-0.9693944160337057,-0.9693944160337057
2018-11-11,-1.2077517378428924,-1.2077517378428924,-1.2077517378428924,-0.9709832323759865,-0.9709832323759865,-0.9709832323759865,-1.0157895433354636,-1.0157895433354636,-1.0157895433354636,-0.8874723944215216,-0.8874723944215216,-0.8874723944215216
2018-11-18,-1.4937802750627807,-1.4937802750627807,-1.4937802750627807,-1.5801540334886064,-1.5801540334886064,-1.5801540334886064,-1.3520418914360088,-1.3520418914360088,-1.3520418914360088,-1.477586740317477,-1.477586740317477,-1.477586740317477
2018-11-25,-0.6892409188357208,-0.6892409188357208,-0.6892409188357208,-0.8494073168506244,-0.8494073168506244,-0.8494073168506244,-0.6592212511558502,-0.6592212511558502,-0.6592212511558502,-0.7543657889284121,-0.7543657889284121,-0.7543657889284121
2018-12-02,-0.31157631850301243,-0.31157631850301243,-0.31157631850301243,-0.3406910761859645,-0.3406910761859645,-0.3406910761859645,-0.5502845269539163,-0.5502845269539163,-0.5502845269539163,-0.6486117926472301,-0.6486117926472301,-0.6486117926472301
2018-12-09,-0.9919434377935015,-0.9919434377935015,-0.9919434377935015,-1.0002723416550816,-1.0002723416550816,-1.0002723416550816,-0.87234055447487,-0.87234055447487,-0.87234055447487,-0.9448328909082441,-0.9448328909082441,-0.9448328909082441
2018-12-16,-1.2533135077083033,-1.2533135077083033,-1.2533135077083033,-1.2405593812159545,-1.2405593812159545,-1.2405593812159545,-1.220557590230873,-1.220557590230873,-1.220557590230873,-1.1960493761394844,-1.1960493761394844,-1.1960493761394844
2018-12-23,-1.7840746349211583,-1.7840746349211583,-1.7840746349211583,-1.73779799579578,-1.73779799579578,-1.73779799579578,-1.7629899693794842,-1.7629899693794842,-1.7629899693794842,-1.6775038566475255,-1.6775038566475255,-1.6775038566475255
2018-12-30,-0.7948900544477293,-0.7948900544477293,-0.7948900544477293,-0.421525684643878,-0.421525684643878,-0.421525684643878,-0.8210619025418228,-0.8210619025418228,-0.8210619025418228,-0.20492583361021852,-0.20492583361021852,-0.20492583361021852
2019-01-06,0.21811894542471566,0.21811894542471566,0.21811894542471566,0.023108008189718095,0.023108008189718095,0.023108008189718095,0.2884784146341569,0.2884784146341569,0.2884784146341569,0.2552151084944995,0.2552151084944995,0.2552151084944995
2019-01-13,0.39863783843017775,0.39863783843017775,0.39863783843017775,0.38322273470208923,0.38322273470208923,0.38322273470208923,0.7397992285273414,0.7397992285273414,0.7397992285273414,0.5912463916330294,0.5912463916330294,0.5912463916330294
2019-01-20,1.5149450819032926,1.5149450819032926,1.5149450819032926,1.5926207343849847,1.5926207343849847,1.5926207343849847,1.8115166205667659,1.8115166205667659,1.8115166205667659,1.8050223746924208,1.8050223746924208,1.8050223746924208
2019-01-27,2.2056606769085207,2.2056606769085207,2.2056606769085207,2.136270305879203,2.136270305879203,2.136270305879203,2.1926499386978406,2.1926499386978406,2.1926499386978406,2.179499435181143,2.179499435181143,2.179499435181143
2019-02-03,1.4334720907910499,1.4334720907910499,1.4334720907910499,1.4336117439617486,1.4336117439617486,1.4336117439617486,1.4650852590311825,1.4650852590311825,1.4650852590311825,1.460848195589703,1.460848195589703,1.460848195589703
2019-02-10,1.1998629779361327,1.1998629779361327,1.1998629779361327,1.2626323864771072,1.2626323864771072,1.2626323864771072,1.37625514292922,1.37625514292922,1.37625514292922,1.3222694514736173,1.3222694514736173,1.3222694514736173
2019-02-17,1.2998137647541816,1.2998137647541816,1.2998137647541816,1.3527019149664263,1.3527019149664263,1.3527019149664263,1.4075939897959344,1.4075939897959344,1.4075939897959344,1.377193710180032,1.377193710180032,1.377193710180032
2019-02-24,0.47563801665702776,0.47563801665702776,0.47563801665702776,0.4506606606782653,0.4506606606782653,0.4506606606782653,0.35063385756908355,0.35063385756908355,0.35063385756908355,0.32544969321587053,0.32544969321587053,0.32544969321587053
2019-03-03,0.1452501826472592,0.1452501826472592,0.1452501826472592,-0.017771901957727973,-0.017771901957727973,-0.017771901957727973,0.1179490874190788,0.1179490874190788,0.1179490874190788,0.06664974404307081,0.06664974404307081,0.06664974404307081
2019-03-10,0.07158942975406786,0.07158942975406786,0.07158942975406786,0.14657642646424607,0.14657642646424607,0.14657642646424607,0.18325516143950635,0.18325516143950635,0.18325516143950635,0.2642384827047067,0.2642384827047067,0.2642384827047067
2019-03-17,0.5908462310043389,0.5908462310043389,0.5908462310043389,0.46548281405543585,0.46548281405543585,0.46548281405543585,0.23205644311267642,0.23205644311267642,0.23205644311267642,0.14178332297666957,0.14178332297666957,0.14178332297666957
2019-03-24,0.0693338767930583,0.0693338767930583,0.0693338767930583,-0.12768485383181205,-0.12768485383181205,-0.12768485383181205,0.0,0.0,0.0,-0.08292412979020357,-0.08292412979020357,-0.08292412979020357
2019-03-31,-0.1217156215091199,-0.1217156215091199,-0.1217156215091199,0.0,0.0,0.0,0.13618691999903934,0.13618691999903934,0.13618691999903934,0.14591985800856572,0.14591985800856572,0.14591985800856572
2019-04-07,0.6447700829721245,0.6447700829721245,0.6447700829721245,0.6582859029658364,0.6582859029658364,0.6582859029658364,0.7779877851807458,0.7779877851807458,0.7779877851807458,0.7311033699714213,0.7311033699714213,0.7311033699714213
2019-04-14,1.1168630916715918,1.1168630916715918,1.1168630916715918,1.1060709064021947,1.1060709064021947,1.1060709064021947,1.3694759615199776,1.3694759615199776,1.3694759615199776,1.352432670447763,1.352432670447763,1.352432670447763
2019-04-21,0.3518920763272203,0.3518920763272203,0.3518920763272203,0.44764789042775993,0.44764789042775993,0.44764789042775993,0.572133968141239,0.572133968141239,0.572133968141239,0.5985804308728436,0.5985804308728436,0.5985804308728436
2019-04-28,1.0683509927032555,1.0683509927032555,1.0683509927032555,1.4593812080208775,1.4593812080208775,1.4593812080208775,1.2249370781657698,1.2249370781657698,1.2249370781657698,1.4620462825760583,1.4620462825760583,1.4620462825760583
2019-05-05,0.05171954802364836,0.05171954802364836,0.05171954802364836,-0.09333048415486164,-0.09333048415486164,-0.09333048415486164,-0.414907403586597,-0.414907403586597,-0.414907403586597,0.0101286070662468,0.0101286070662468,0.0101286070662468
2019-05-12,-1.8697235863258197,-1.8697235863258197,-1.8697235863258197,-1.8035963742241417,-1.8035963742241417,-1.8035963742241417,-1.7585543464786184,-1.7585543464786184,-1.7585543464786184,-1.924180031150398,-1.924180031150398,-1.924180031150398
2019-05-19,-1.3985311105128735,-1.3985311105128735,-1.3985311105128735,-1.4145289257780702,-1.4145289257780702,-1.4145289257780702,-1.2966485247186263,-1.2966485247186263,-1.2966485247186263,-1.3149653919523907,-1.3149653919523907,-1.3149653919523907
2019-05-26,-0.347755229086961,-0.347755229086961,-0.347755229086961,0.3575709280897159,0.3575709280897159,0.3575709280897159,-0.11980219106387123,-0.11980219106387123,-0.11980219106387123,0.4321278418383817,0.4321278418383817,0.4321278418383817
2019-06-02,1.5605054001699972,1.5605054001699972,1.5605054001699972,1.7705475053073474,1.7705475053073474,1.7705475053073474,1.6513972908442316,1.6513972908442316,1.6513972908442316,1.5118362692106804,1.5118362692106804,1.5118362692106804
2019-06-09,1.6148223049771788,1.6148223049771788,1.6148223049771788,1.3419907034912242,1.3419907034912242,1.3419907034912242,1.4203665548300968,1.4203665548300968,1.4203665548300968,1.2869174992799433,1.2869174992799433,1.2869174992799433
2019-06-16,2.212029349320487,2.212029349320487,2.212029349320487,2.1056552316490666,2.1056552316490666,2.1056552316490666,2.1508347830149805,2.1508347830149805,2.1508347830149805,2.0416847458905365,2.0416847458905365,2.0416847458905365
2019-06-23,2.038671813658941,2.038671813658941,2.038671813658941,1.9235694368552596,1.9235694368552596,1.9235694368552596,1.9465358483244788,1.9465358483244788,1.9465358483244788,1.9683989752547246,1.9683989752547246,1.9683989752547246
2019-06-30,1.3790427841837716,1.3790427841837716,1.3790427841837716,1.2874920679952373,1.2874920679952373,1.2874920679952373,1.2528284520895705,1.2528284520895705,1.2528284520895705,1.2783788805455751,1.2783788805455751,1.2783788805455751
2019-07-07,1.0095183932056562,1.0095183932056562,1.0095183932056562,0.9654007557803639,0.9654007557803639,0.9654007557803639,0.9599073071428914,0.9599073071428914,0.9599073071428914,0.9992669049688332,0.9992669049688332,0.9992669049688332
2019-07-14,1.0559875094725164,1.0559875094725164,1.0559875094725164,0.9888569670127254,0.9888569670127254,0.9888569670127254,0.9151487497498845,0.9151487497498845,0.9151487497498845,0.8436289612149227,0.8436289612149227,0.8436289612149227
2019-07-21,0.30721425105276395,0.30721425105276395,0.30721425105276395,0.30943305784309716,0.30943305784309716,0.30943305784309716,0.4461712683550733,0.4461712683550733,0.4461712683550733,0.36314449034717794,0.36314449034717794,0.36314449034717794
2019-07-28,-0.21683790870135364,-0.21683790870135364,-0.21683790870135364,-0.206395531331275,-0.206395531331275,-0.206395531331275,-0.20182497221480045,-0.20182497221480045,-0.20182497221480045,-0.23486038957948013,-0.23486038957948013,-0.23486038957948013
2019-08-04,-0.7750165458600533,-0.7750165458600533,-0.7750165458600533,-0.9016389192108416,-0.9016389192108416,-0.9016389192108416,-0.8032789668013305,-0.8032789668013305,-0.8032789668013305,-0.8548890888866159,-0.8548890888866159,-0.8548890888866159
2019-08-11,-1.5186523664689242,-1.5186523664689242,-1.5186523664689242,-1.5403457888240957,-1.5403457888240957,-1.5403457888240957,-1.5386726993009492,-1.5386726993009492,-1.5386726993009492,-1.4539813585554495,-1.4539813585554495,-1.4539813585554495
2019-08-18,-1.1612689892550452,-1.1612689892550452,-1.1612689892550452,-1.1491918698155577,-1.1491918698155577,-1.1491918698155577,-1.2164302432127831,-1.2164302432127831,-1.2164302432127831,-1.2904584690114875,-1.2904584690114875,-1.2904584690114875
2019-08-25,-0.6290427044921314,-0.6290427044921314,-0.6290427044921314,-0.7061629539638621,-0.7061629539638621,-0.7061629539638621,-0.7075372743595159,-0.7075372743595159,-0.7075372743595159,-0.7638721323224775,-0.7638721323224775,-0.7638721323224775
2019-09-01,-0.30186100884467354,-0.30186100884467354,-0.30186100884467354,-0.28260591262977464,-0.28260591262977464,-0.28260591262977464,-0.25260236024554944,-0.25260236024554944,-0.25260236024554944,-0.30223539411889927,-0.30223539411889927,-0.30223539411889927
2019-09-08,-0.16869918972943773,-0.16869918972943773,-0.16869918972943773,-0.10818634755768224,-0.10818634755768224,-0.10818634755768224,-0.017056508540899646,-0.017056508540899646,-0.017056508540899646,-0.010926231061433436,-0.010926231061433436,-0.010926231061433436
2019-09-15,-0.7302817457791553,-0.7302817457791553,-0.7302817457791553,-0.8186215306910415,-0.8186215306910415,-0.8186215306910415,-0.8469644680738942,-0.8469644680738942,-0.8469644680738942,-0.8202088844361631,-0.8202088844361631,-0.8202088844361631
2019-09-22,-0.883731677995339,-0.883731677995339,-0.883731677995339,-0.8685246374709481,-0.8685246374709481,-0.8685246374709481,-1.027235138429442,-1.027235138429442,-1.027235138429442,-0.9229055528494826,-0.9229055528494826,-0.9229055528494826
2019-09-29,-1.298864691839978,-1.298864691839978,-1.298864691839978,-1.2044152975108577,-1.2044152975108577,-1.2044152975108577,-1.2014998032809217,-1.2014998032809217,-1.2014998032809217,-1.1051010993223116,-1.1051010993223116,-1.1051010993223116
2019-10-06,-0.6453604490402112,-0.6453604490402112,-0.6453604490402112,-0.4923449715568726,-0.4923449715568726,-0.4923449715568726,-0.49816735085371755,-0.49816735085371755,-0.49816735085371755,-0.5611124299160724,-0.5611124299160724,-0.5611124299160724
2019-10-13,-0.23618478583285493,-0.23618478583285493,-0.23618478583285493,-0.2912220139932276,-0.2912220139932276,-0.2912220139932276,-0.17791410183377745,-0.17791410183377745,-0.17791410183377745,-0.30084130354970984,-0.30084130354970984,-0.30084130354970984
2019-10-20,-1.210195556751527,-1.210195556751527,-1.210195556751527,-1.4113006055033404,-1.4113006055033404,-1.4113006055033404,-1.2966606011273885,-1.2966606011273885,-1.2966606011273885,-1.2946724240700145,-1.2946724240700145,-1.2946724240700145
2019-10-27,-1.1727528391124964,-1.1727528391124964,-1.1727528391124964,-1.1297425567710664,-1.1297425567710664,-1.1297425567710664,-1.000459963879011,-1.000459963879011,-1.000459963879011,-1.0050988909019651,-1.0050988909019651,-1.0050988909019651
2019-11-03,0.6476199748850425,0.6476199748850425,0.6476199748850425,0.5290288101173694,0.5290288101173694,0.5290288101173694,0.7852888005008377,0.7852888005008377,0.7852888005008377,0.7438163015944681,0.7438163015944681,0.7438163015944681
2019-11-10,-0.6365295156169961,-0.6365295156169961,-0.6365295156169961,-0.7800288503746856,-0.7800288503746856,-0.7800288503746856,-0.48791792657720995,-0.48791792657720995,-0.48791792657720995,-0.718612421992819,-0.718612421992819,-0.718612421992819
2019-11-17,-1.0147689438163658,-1.0147689438163658,-1.0147689438163658,-1.236438343478861,-1.236438343478861,-1.236438343478861,-1.06028396912055,-1.06028396912055,-1.06028396912055,-1.3073231164774666,-1.3073231164774666,-1.3073231164774666
2019-11-24,-1.077711944533111,-1.077711944533111,-1.077711944533111,-1.0842427794281257,-1.0842427794281257,-1.0842427794281257,-0.8635715522155067,-0.8635715522155067,-0.8635715522155067,-1.117980394108335,-1.117980394108335,-1.117980394108335
2019-12-01,-2.0740015200889457,-2.0740015200889457,-2.0740015200889457,-2.1127337187141393,-2.1127337187141393,-2.1127337187141393,-1.9732833510259653,-1.9732833510259653,-1.9732833510259653,-2.104405686409921,-2.104405686409921,-2.104405686409921
2019-12-08,-0.8330113460389337,-0.8330113460389337,-0.8330113460389337,-0.9111197935638159,-0.9111197935638159,-0.9111197935638159,-0.9908311124197878,-0.9908311124197878,-0.9908311124197878,-0.9824267915550497,-0.9824267915550497,-0.9824267915550497
2019-12-15,-0.6179017189794752,-0.6179017189794752,-0.6179017189794752,-0.8522009193035059,-0.8522009193035059,-0.8522009193035059,-0.8014990123836077,-0.8014990123836077,-0.8014990123836077,-0.7676439813325283,-0.7676439813325283,-0.7676439813325283
2019-12-22,-0.2464500450577449,-0.2464500450577449,-0.2464500450577449,-0.4969282865066996,-0.4969282865066996,-0.4969282865066996,-0.4772899133956932,-0.4772899133956932,-0.4772899133956932,-0.6415744334130488,-0.6415744334130488,-0.6415744334130488
2019-12-29,0.06200921636887684,0.06200921636887684,0.06200921636887684,0.09750379189439688,0.09750379189439688,0.09750379189439688,-0.17102365825716956,-0.17102365825716956,-0.17102365825716956,-0.26143431155756636,-0.26143431155756636,-0.26143431155756636
