Date,Hartford Multifactor Low Volatility InternationalEtf_Open_average,Hartford Multifactor Low Volatility InternationalEtf_Open_max,Hartford Multifactor Low Volatility InternationalEtf_Open_min,Hartford Multifactor Low Volatility InternationalEtf_High_average,Hartford Multifactor Low Volatility InternationalEtf_High_max,Hartford Multifactor Low Volatility InternationalEtf_High_min,Hartford Multifactor Low Volatility InternationalEtf_Low_average,Hartford Multifactor Low Volatility InternationalEtf_Low_max,Hartford Multifactor Low Volatility InternationalEtf_Low_min,Hartford Multifactor Low Volatility InternationalEtf_Close_average,Hartford Multifactor Low Volatility InternationalEtf_Close_max,Hartford Multifactor Low Volatility InternationalEtf_Close_min
2018-05-27,-0.22138864914146808,-0.22138864914146808,-0.22138864914146808,-0.4096601167659085,-0.4096601167659085,-0.4096601167659085,-0.1339815908161735,-0.1339815908161735,-0.1339815908161735,-0.29422200093696493,-0.29422200093696493,-0.29422200093696493
2018-06-03,0.005922929750379698,0.005922929750379698,0.005922929750379698,-0.1692891944537839,-0.1692891944537839,-0.1692891944537839,-0.05305608877430358,-0.05305608877430358,-0.05305608877430358,-0.21711749108257805,-0.21711749108257805,-0.21711749108257805
2018-06-10,-0.5329569002047042,-0.5329569002047042,-0.5329569002047042,-0.664979251565084,-0.664979251565084,-0.664979251565084,-0.4533589634469477,-0.4533589634469477,-0.4533589634469477,-0.515881587985538,-0.515881587985538,-0.515881587985538
2018-06-17,-1.8335806987307073,-1.8335806987307073,-1.8335806987307073,-2.195220396897392,-2.195220396897392,-2.195220396897392,-1.8986125804837566,-1.8986125804837566,-1.8986125804837566,-2.1383546626295575,-2.1383546626295575,-2.1383546626295575
2018-06-24,-2.240754314307543,-2.240754314307543,-2.240754314307543,-2.226024313324439,-2.226024313324439,-2.226024313324439,-2.1049914239171295,-2.1049914239171295,-2.1049914239171295,-1.987440173033338,-1.987440173033338,-1.987440173033338
2018-07-01,-2.0377664976821737,-2.0377664976821737,-2.0377664976821737,-2.3047394191157786,-2.3047394191157786,-2.3047394191157786,-2.3402242543974894,-2.3402242543974894,-2.3402242543974894,-2.4866156935390844,-2.4866156935390844,-2.4866156935390844
2018-07-08,-1.3606327217223475,-1.3606327217223475,-1.3606327217223475,-1.5677101073916109,-1.5677101073916109,-1.5677101073916109,-1.9688391115207529,-1.9688391115207529,-1.9688391115207529,-2.0594887012569316,-2.0594887012569316,-2.0594887012569316
2018-07-15,-0.9902992581652288,-0.9902992581652288,-0.9902992581652288,-1.179439326704264,-1.179439326704264,-1.179439326704264,-1.7559081975421462,-1.7559081975421462,-1.7559081975421462,-1.836165365224615,-1.836165365224615,-1.836165365224615
2018-07-22,-0.3261143306990311,-0.3261143306990311,-0.3261143306990311,-0.5262226966992368,-0.5262226966992368,-0.5262226966992368,-0.2476631424855642,-0.2476631424855642,-0.2476631424855642,-0.40004912271860227,-0.40004912271860227,-0.40004912271860227
2018-07-29,-0.8827331265969252,-0.8827331265969252,-0.8827331265969252,-0.6734710833850911,-0.6734710833850911,-0.6734710833850911,-0.5182579055605933,-0.5182579055605933,-0.5182579055605933,-0.35028408307761705,-0.35028408307761705,-0.35028408307761705
2018-08-05,-1.8115490155775138,-1.8115490155775138,-1.8115490155775138,-1.8948620855027665,-1.8948620855027665,-1.8948620855027665,-1.3888386290191426,-1.3888386290191426,-1.3888386290191426,-1.3964333615541884,-1.3964333615541884,-1.3964333615541884
2018-08-12,-1.5011465984228902,-1.5011465984228902,-1.5011465984228902,-1.574757945581318,-1.574757945581318,-1.574757945581318,-1.4827397713437411,-1.4827397713437411,-1.4827397713437411,-1.5294755558789734,-1.5294755558789734,-1.5294755558789734
2018-08-19,-0.47954889506843035,-0.47954889506843035,-0.47954889506843035,-0.617291121391885,-0.617291121391885,-0.617291121391885,-0.8963459649993877,-0.8963459649993877,-0.8963459649993877,-0.9705267737160896,-0.9705267737160896,-0.9705267737160896
2018-08-26,-0.3216164835144597,-0.3216164835144597,-0.3216164835144597,-0.4610129054348766,-0.4610129054348766,-0.4610129054348766,-0.05938221965803268,-0.05938221965803268,-0.05938221965803268,-0.19593957219219757,-0.19593957219219757,-0.19593957219219757
