Date,iShares MSCI France_Open_average,iShares MSCI France_Open_max,iShares MSCI France_Open_min,iShares MSCI France_High_average,iShares MSCI France_High_max,iShares MSCI France_High_min,iShares MSCI France_Low_average,iShares MSCI France_Low_max,iShares MSCI France_Low_min,iShares MSCI France_Close_average,iShares MSCI France_Close_max,iShares MSCI France_Close_min
2018-04-08,0.45860629211063925,0.45860629211063925,0.45860629211063925,0.3342618433373066,0.3342618433373066,0.3342618433373066,0.43368984042919967,0.43368984042919967,0.43368984042919967,0.3880776363911559,0.3880776363911559,0.3880776363911559
2018-04-15,0.9294502801506,0.9294502801506,0.9294502801506,0.8949782902213612,0.8949782902213612,0.8949782902213612,0.927094151164567,0.927094151164567,0.927094151164567,0.931258683951936,0.931258683951936,0.931258683951936
2018-04-22,1.0932208267812291,1.0932208267812291,1.0932208267812291,1.191221078388128,1.191221078388128,1.191221078388128,1.0433179002847632,1.0433179002847632,1.0433179002847632,1.3173810774634442,1.3173810774634442,1.3173810774634442
2018-04-29,0.931614575734585,0.931614575734585,0.931614575734585,1.142683549272362,1.142683549272362,1.142683549272362,0.9356106903555379,0.9356106903555379,0.9356106903555379,1.142266694792418,1.142266694792418,1.142266694792418
2018-05-06,1.4218230364043358,1.4218230364043358,1.4218230364043358,1.308769811120351,1.308769811120351,1.308769811120351,1.3985697884113135,1.3985697884113135,1.3985697884113135,1.2326965430652947,1.2326965430652947,1.2326965430652947
2018-05-13,1.0797678352482432,1.0797678352482432,1.0797678352482432,0.9976751962316927,0.9976751962316927,0.9976751962316927,1.0584787322319922,1.0584787322319922,1.0584787322319922,0.9118268109039106,0.9118268109039106,0.9118268109039106
2018-05-20,0.1835507251951168,0.1835507251951168,0.1835507251951168,0.1709525340486666,0.1709525340486666,0.1709525340486666,0.18029375543118475,0.18029375543118475,0.18029375543118475,0.25355341350756744,0.25355341350756744,0.25355341350756744
2018-05-27,-0.17876633035290546,-0.17876633035290546,-0.17876633035290546,-0.24436769150825902,-0.24436769150825902,-0.24436769150825902,-0.2569221889071021,-0.2569221889071021,-0.2569221889071021,-0.10668191371218838,-0.10668191371218838,-0.10668191371218838
2018-06-03,0.01864901509382602,0.01864901509382602,0.01864901509382602,0.07066020942253046,0.07066020942253046,0.07066020942253046,0.0063022720666766115,0.0063022720666766115,0.0063022720666766115,0.11561179876675572,0.11561179876675572,0.11561179876675572
2018-06-10,0.10674035714168088,0.10674035714168088,0.10674035714168088,0.005732780364865138,0.005732780364865138,0.005732780364865138,0.12808023172174277,0.12808023172174277,0.12808023172174277,0.10061160885792977,0.10061160885792977,0.10061160885792977
