Date,ProShares UltraShort Russell2000_Open_average,ProShares UltraShort Russell2000_Open_max,ProShares UltraShort Russell2000_Open_min,ProShares UltraShort Russell2000_High_average,ProShares UltraShort Russell2000_High_max,ProShares UltraShort Russell2000_High_min,ProShares UltraShort Russell2000_Low_average,ProShares UltraShort Russell2000_Low_max,ProShares UltraShort Russell2000_Low_min,ProShares UltraShort Russell2000_Close_average,ProShares UltraShort Russell2000_Close_max,ProShares UltraShort Russell2000_Close_min
2018-04-08,-0.6100019368962392,-0.6100019368962392,-0.6100019368962392,-0.6761497869019133,-0.6761497869019133,-0.6761497869019133,-0.625020203622886,-0.625020203622886,-0.625020203622886,-0.7067115755291932,-0.7067115755291932,-0.7067115755291932
2018-04-15,-0.8505422154386454,-0.8505422154386454,-0.8505422154386454,-0.8357177197682971,-0.8357177197682971,-0.8357177197682971,-0.8228255435904244,-0.8228255435904244,-0.8228255435904244,-0.7686828062748927,-0.7686828062748927,-0.7686828062748927
2018-04-22,-0.7500041380109393,-0.7500041380109393,-0.7500041380109393,-0.618740746283942,-0.618740746283942,-0.618740746283942,-0.6892853222286432,-0.6892853222286432,-0.6892853222286432,-0.32455235883587363,-0.32455235883587363,-0.32455235883587363
2018-04-29,-0.9175362674438945,-0.9175362674438945,-0.9175362674438945,-1.12723481159319,-1.12723481159319,-1.12723481159319,-1.2197430336528934,-1.2197430336528934,-1.2197430336528934,-1.1444230600190621,-1.1444230600190621,-1.1444230600190621
2018-05-06,-1.906965583519232,-1.906965583519232,-1.906965583519232,-1.7611653822179323,-1.7611653822179323,-1.7611653822179323,-1.9867052596876869,-1.9867052596876869,-1.9867052596876869,-1.602220703953518,-1.602220703953518,-1.602220703953518
2018-05-13,-1.9495095134471252,-1.9495095134471252,-1.9495095134471252,-1.9507236849531628,-1.9507236849531628,-1.9507236849531628,-2.0713972558171045,-2.0713972558171045,-2.0713972558171045,-1.9750107245165751,-1.9750107245165751,-1.9750107245165751
2018-05-20,-1.472677446784301,-1.472677446784301,-1.472677446784301,-1.452146351903184,-1.452146351903184,-1.452146351903184,-1.4582455127942302,-1.4582455127942302,-1.4582455127942302,-1.4161783658915275,-1.4161783658915275,-1.4161783658915275
2018-05-27,-1.6918917334547603,-1.6918917334547603,-1.6918917334547603,-1.4914355108016737,-1.4914355108016737,-1.4914355108016737,-1.6673256491790303,-1.6673256491790303,-1.6673256491790303,-1.6077063855186193,-1.6077063855186193,-1.6077063855186193
2018-06-03,-1.7348429652274904,-1.7348429652274904,-1.7348429652274904,-1.6367308275212236,-1.6367308275212236,-1.6367308275212236,-1.7371508735858772,-1.7371508735858772,-1.7371508735858772,-1.6221323774259973,-1.6221323774259973,-1.6221323774259973
2018-06-10,-1.4381721316884648,-1.4381721316884648,-1.4381721316884648,-1.4010156657979724,-1.4010156657979724,-1.4010156657979724,-1.6008715205500321,-1.6008715205500321,-1.6008715205500321,-1.5325446222100094,-1.5325446222100094,-1.5325446222100094
2018-06-17,-1.2887579281608996,-1.2887579281608996,-1.2887579281608996,-0.9479396935824734,-0.9479396935824734,-0.9479396935824734,-1.2234936391839812,-1.2234936391839812,-1.2234936391839812,-0.9400759457296874,-0.9400759457296874,-0.9400759457296874
2018-06-24,-0.5162234865814668,-0.5162234865814668,-0.5162234865814668,-0.6037174359399418,-0.6037174359399418,-0.6037174359399418,-0.7523788006072427,-0.7523788006072427,-0.7523788006072427,-0.8333893039427483,-0.8333893039427483,-0.8333893039427483
2018-07-01,-1.4828260305964238,-1.4828260305964238,-1.4828260305964238,-1.4942189604588643,-1.4942189604588643,-1.4942189604588643,-1.4135082984068918,-1.4135082984068918,-1.4135082984068918,-1.4252148681856867,-1.4252148681856867,-1.4252148681856867
2018-07-08,-1.1264097387508547,-1.1264097387508547,-1.1264097387508547,-0.9392252710622556,-0.9392252710622556,-0.9392252710622556,-1.0359080838330619,-1.0359080838330619,-1.0359080838330619,-0.871967135827758,-0.871967135827758,-0.871967135827758
2018-07-15,-1.0539354527644937,-1.0539354527644937,-1.0539354527644937,-1.1045249492613103,-1.1045249492613103,-1.1045249492613103,-1.0905659732953332,-1.0905659732953332,-1.0905659732953332,-1.0568520945672217,-1.0568520945672217,-1.0568520945672217
2018-07-22,-0.3336413096362292,-0.3336413096362292,-0.3336413096362292,-0.27966713675329474,-0.27966713675329474,-0.27966713675329474,-0.35093778499436906,-0.35093778499436906,-0.35093778499436906,-0.08474163772279011,-0.08474163772279011,-0.08474163772279011
2018-07-29,-0.4754204271045899,-0.4754204271045899,-0.4754204271045899,-0.6755799566498469,-0.6755799566498469,-0.6755799566498469,-0.6606222364892425,-0.6606222364892425,-0.6606222364892425,-0.77367477907837,-0.77367477907837,-0.77367477907837
2018-08-05,-0.8474075451111539,-0.8474075451111539,-0.8474075451111539,-0.5586084324898669,-0.5586084324898669,-0.5586084324898669,-0.7221293678083717,-0.7221293678083717,-0.7221293678083717,-0.43226302348488066,-0.43226302348488066,-0.43226302348488066
2018-08-12,-1.108139918530767,-1.108139918530767,-1.108139918530767,-1.1697304721062651,-1.1697304721062651,-1.1697304721062651,-1.0371319853391703,-1.0371319853391703,-1.0371319853391703,-1.125122129622865,-1.125122129622865,-1.125122129622865
2018-08-19,-2.058853001427712,-2.058853001427712,-2.058853001427712,-2.116498870686521,-2.116498870686521,-2.116498870686521,-2.206119378233743,-2.206119378233743,-2.206119378233743,-2.059260450785202,-2.059260450785202,-2.059260450785202
2018-08-26,-1.5802377296811772,-1.5802377296811772,-1.5802377296811772,-1.7680624336355595,-1.7680624336355595,-1.7680624336355595,-1.9112148893141765,-1.9112148893141765,-1.9112148893141765,-1.9398737945769082,-1.9398737945769082,-1.9398737945769082
2018-09-02,-1.1528382961185837,-1.1528382961185837,-1.1528382961185837,-1.0883284520658154,-1.0883284520658154,-1.0883284520658154,-1.0753173096924982,-1.0753173096924982,-1.0753173096924982,-1.0157314167463891,-1.0157314167463891,-1.0157314167463891
2018-09-09,-0.9698302842048087,-0.9698302842048087,-0.9698302842048087,-0.6583704265980643,-0.6583704265980643,-0.6583704265980643,-0.8723359080222446,-0.8723359080222446,-0.8723359080222446,-0.4694834106802845,-0.4694834106802845,-0.4694834106802845
2018-09-16,-0.5267350486187447,-0.5267350486187447,-0.5267350486187447,-0.3582471764429211,-0.3582471764429211,-0.3582471764429211,-0.3896598878927291,-0.3896598878927291,-0.3896598878927291,-0.40137728670153167,-0.40137728670153167,-0.40137728670153167
2018-09-23,-0.3457620598673892,-0.3457620598673892,-0.3457620598673892,0.6908273375096834,0.6908273375096834,0.6908273375096834,-0.09817328764845637,-0.09817328764845637,-0.09817328764845637,0.7836845095924861,0.7836845095924861,0.7836845095924861
2018-09-30,2.253195544188326,2.253195544188326,2.253195544188326,2.151242752041979,2.151242752041979,2.151242752041979,2.2744675662839433,2.2744675662839433,2.2744675662839433,1.9980502192365044,1.9980502192365044,1.9980502192365044
2018-10-07,2.7988398836215125,2.7988398836215125,2.7988398836215125,2.761831873708288,2.761831873708288,2.761831873708288,2.7221864475705777,2.7221864475705777,2.7221864475705777,2.713106834886439,2.713106834886439,2.713106834886439
2018-10-14,1.9566334978575486,1.9566334978575486,1.9566334978575486,1.9967038695310502,1.9967038695310502,1.9967038695310502,2.0731065225844105,2.0731065225844105,2.0731065225844105,2.108049219467719,2.108049219467719,2.108049219467719
2018-10-21,2.054860745866325,2.054860745866325,2.054860745866325,2.30703956806614,2.30703956806614,2.30703956806614,2.0384945609671483,2.0384945609671483,2.0384945609671483,2.2713540710614377,2.2713540710614377,2.2713540710614377
2018-10-28,1.1004346358109023,1.1004346358109023,1.1004346358109023,1.0301503762939046,1.0301503762939046,1.0301503762939046,1.1624964120726615,1.1624964120726615,1.1624964120726615,1.0019271311256241,1.0019271311256241,1.0019271311256241
2018-11-04,0.9283158060738792,0.9283158060738792,0.9283158060738792,1.0488130138916218,1.0488130138916218,1.0488130138916218,1.0533500947636205,1.0533500947636205,1.0533500947636205,1.1687900778289473,1.1687900778289473,1.1687900778289473
2018-11-11,1.0657237182789596,1.0657237182789596,1.0657237182789596,1.1528258732311796,1.1528258732311796,1.1528258732311796,1.1433273990085326,1.1433273990085326,1.1433273990085326,1.2234701021512502,1.2234701021512502,1.2234701021512502
2018-11-18,1.174696989538541,1.174696989538541,1.174696989538541,0.9482679603222794,0.9482679603222794,0.9482679603222794,1.1576173653917803,1.1576173653917803,1.1576173653917803,0.9411846125562127,0.9411846125562127,0.9411846125562127
2018-11-25,0.35962355038129434,0.35962355038129434,0.35962355038129434,0.3902750260833043,0.3902750260833043,0.3902750260833043,0.458999219076036,0.458999219076036,0.458999219076036,0.2696171929419979,0.2696171929419979,0.2696171929419979
