Date,ProShares UltraShort GoldEtf_Open_average,ProShares UltraShort GoldEtf_Open_max,ProShares UltraShort GoldEtf_Open_min,ProShares UltraShort GoldEtf_High_average,ProShares UltraShort GoldEtf_High_max,ProShares UltraShort GoldEtf_High_min,ProShares UltraShort GoldEtf_Low_average,ProShares UltraShort GoldEtf_Low_max,ProShares UltraShort GoldEtf_Low_min,ProShares UltraShort GoldEtf_Close_average,ProShares UltraShort GoldEtf_Close_max,ProShares UltraShort GoldEtf_Close_min
2018-04-08,-0.6264648025751448,-0.6264648025751448,-0.6264648025751448,-0.8489222916751371,-0.8489222916751371,-0.8489222916751371,-0.7893201129061033,-0.7893201129061033,-0.7893201129061033,-0.9862156669617279,-0.9862156669617279,-0.9862156669617279
2018-04-15,-0.23736266169738918,-0.23736266169738918,-0.23736266169738918,-0.3083738397003679,-0.3083738397003679,-0.3083738397003679,-0.20296485805093892,-0.20296485805093892,-0.20296485805093892,-0.10634028361346715,-0.10634028361346715,-0.10634028361346715
2018-04-22,0.727810788054537,0.727810788054537,0.727810788054537,0.6223657499921185,0.6223657499921185,0.6223657499921185,0.775706960739848,0.775706960739848,0.775706960739848,0.6365132267217009,0.6365132267217009,0.6365132267217009
2018-04-29,1.4249706439498049,1.4249706439498049,1.4249706439498049,1.457797669107636,1.457797669107636,1.457797669107636,1.3433889610744159,1.3433889610744159,1.3433889610744159,1.2244260744532227,1.2244260744532227,1.2244260744532227
2018-05-06,0.43839464615966656,0.43839464615966656,0.43839464615966656,0.7530302712191608,0.7530302712191608,0.7530302712191608,0.6109903403069331,0.6109903403069331,0.6109903403069331,0.9075644055546008,0.9075644055546008,0.9075644055546008
2018-05-13,2.360964292065956,2.360964292065956,2.360964292065956,2.2399233858314918,2.2399233858314918,2.2399233858314918,2.3114101855694384,2.3114101855694384,2.3114101855694384,2.357584529965411,2.357584529965411,2.357584529965411
2018-05-20,1.10821390337646,1.10821390337646,1.10821390337646,1.2070953143491936,1.2070953143491936,1.2070953143491936,1.3189317987650464,1.3189317987650464,1.3189317987650464,1.455792377613354,1.455792377613354,1.455792377613354
2018-05-27,1.5295129428492171,1.5295129428492171,1.5295129428492171,1.4678669877077442,1.4678669877077442,1.4678669877077442,1.5521393463807414,1.5521393463807414,1.5521393463807414,1.6264400840149362,1.6264400840149362,1.6264400840149362
2018-06-03,1.0926571423258298,1.0926571423258298,1.0926571423258298,1.0274178933903282,1.0274178933903282,1.0274178933903282,1.2071562031221166,1.2071562031221166,1.2071562031221166,1.146787295253694,1.146787295253694,1.146787295253694
2018-06-10,1.3855778248928763,1.3855778248928763,1.3855778248928763,1.788642101894269,1.788642101894269,1.788642101894269,1.473706688852706,1.473706688852706,1.473706688852706,1.7338286000552126,1.7338286000552126,1.7338286000552126
2018-06-17,1.9656553380110495,1.9656553380110495,1.9656553380110495,1.8128580630661548,1.8128580630661548,1.8128580630661548,1.920479399399474,1.920479399399474,1.920479399399474,1.8439499266955404,1.8439499266955404,1.8439499266955404
2018-06-24,2.093480754137249,2.093480754137249,2.093480754137249,2.0307126225339616,2.0307126225339616,2.0307126225339616,2.0541254928135237,2.0541254928135237,2.0541254928135237,1.9942154235024485,1.9942154235024485,1.9942154235024485
2018-07-01,1.4921198884331235,1.4921198884331235,1.4921198884331235,1.5024872958073576,1.5024872958073576,1.5024872958073576,1.5608024422853095,1.5608024422853095,1.5608024422853095,1.5587377143402001,1.5587377143402001,1.5587377143402001
2018-07-08,1.7584687355511845,1.7584687355511845,1.7584687355511845,1.7026730926827671,1.7026730926827671,1.7026730926827671,1.7780783219751346,1.7780783219751346,1.7780783219751346,1.7304398552283775,1.7304398552283775,1.7304398552283775
2018-07-15,1.8143983117960176,1.8143983117960176,1.8143983117960176,1.7887011575896787,1.7887011575896787,1.7887011575896787,1.7395551411389891,1.7395551411389891,1.7395551411389891,1.754959860317329,1.754959860317329,1.754959860317329
2018-07-22,1.67388726142964,1.67388726142964,1.67388726142964,1.6526030555807336,1.6526030555807336,1.6526030555807336,1.6697006547619888,1.6697006547619888,1.6697006547619888,1.699657283965949,1.699657283965949,1.699657283965949
