Date,SPDR S&P Emerging Markets Small CapEtf_Open_average,SPDR S&P Emerging Markets Small CapEtf_Open_max,SPDR S&P Emerging Markets Small CapEtf_Open_min,SPDR S&P Emerging Markets Small CapEtf_High_average,SPDR S&P Emerging Markets Small CapEtf_High_max,SPDR S&P Emerging Markets Small CapEtf_High_min,SPDR S&P Emerging Markets Small CapEtf_Low_average,SPDR S&P Emerging Markets Small CapEtf_Low_max,SPDR S&P Emerging Markets Small CapEtf_Low_min,SPDR S&P Emerging Markets Small CapEtf_Close_average,SPDR S&P Emerging Markets Small CapEtf_Close_max,SPDR S&P Emerging Markets Small CapEtf_Close_min
2018-05-27,-1.0504885203116592,-1.0504885203116592,-1.0504885203116592,-1.0685696981309194,-1.0685696981309194,-1.0685696981309194,-0.8155905624649046,-0.8155905624649046,-0.8155905624649046,-0.9631312696573131,-0.9631312696573131,-0.9631312696573131
2018-06-03,-0.9979241120349756,-0.9979241120349756,-0.9979241120349756,-0.927491332440391,-0.927491332440391,-0.927491332440391,-0.794067358710329,-0.794067358710329,-0.794067358710329,-0.8037618928263671,-0.8037618928263671,-0.8037618928263671
2018-06-10,-1.8608176685848306,-1.8608176685848306,-1.8608176685848306,-1.974422474850661,-1.974422474850661,-1.974422474850661,-1.8325783558096154,-1.8325783558096154,-1.8325783558096154,-1.9012577855498598,-1.9012577855498598,-1.9012577855498598
2018-06-17,-2.4484622554998823,-2.4484622554998823,-2.4484622554998823,-2.412116147839831,-2.412116147839831,-2.412116147839831,-2.3322012845901883,-2.3322012845901883,-2.3322012845901883,-2.4346330417717983,-2.4346330417717983,-2.4346330417717983
2018-06-24,-2.5227401082822163,-2.5227401082822163,-2.5227401082822163,-2.433510176962264,-2.433510176962264,-2.433510176962264,-2.4357302641796035,-2.4357302641796035,-2.4357302641796035,-2.3691185345272583,-2.3691185345272583,-2.3691185345272583
2018-07-01,-2.3487850178918723,-2.3487850178918723,-2.3487850178918723,-2.230928263572671,-2.230928263572671,-2.230928263572671,-2.3182599251302722,-2.3182599251302722,-2.3182599251302722,-2.205626975686382,-2.205626975686382,-2.205626975686382
2018-07-08,-1.5764123170438462,-1.5764123170438462,-1.5764123170438462,-1.6241656171166727,-1.6241656171166727,-1.6241656171166727,-1.629979343235555,-1.629979343235555,-1.629979343235555,-1.6298303813130885,-1.6298303813130885,-1.6298303813130885
2018-07-15,-1.482417549114747,-1.482417549114747,-1.482417549114747,-1.4724500481588252,-1.4724500481588252,-1.4724500481588252,-1.462119075495687,-1.462119075495687,-1.462119075495687,-1.4757137460177467,-1.4757137460177467,-1.4757137460177467
2018-07-22,-0.8997246714198376,-0.8997246714198376,-0.8997246714198376,-0.9544165293031587,-0.9544165293031587,-0.9544165293031587,-0.972198477947577,-0.972198477947577,-0.972198477947577,-0.9681375192644497,-0.9681375192644497,-0.9681375192644497
2018-07-29,-1.104198995797477,-1.104198995797477,-1.104198995797477,-1.0585783373771238,-1.0585783373771238,-1.0585783373771238,-1.0559897250211276,-1.0559897250211276,-1.0559897250211276,-1.1153645123213656,-1.1153645123213656,-1.1153645123213656
