Date,Oppenheimer Global ESG RevenueEtf_Open_average,Oppenheimer Global ESG RevenueEtf_Open_max,Oppenheimer Global ESG RevenueEtf_Open_min,Oppenheimer Global ESG RevenueEtf_High_average,Oppenheimer Global ESG RevenueEtf_High_max,Oppenheimer Global ESG RevenueEtf_High_min,Oppenheimer Global ESG RevenueEtf_Low_average,Oppenheimer Global ESG RevenueEtf_Low_max,Oppenheimer Global ESG RevenueEtf_Low_min,Oppenheimer Global ESG RevenueEtf_Close_average,Oppenheimer Global ESG RevenueEtf_Close_max,Oppenheimer Global ESG RevenueEtf_Close_min
2018-05-27,-1.1159895734746454,-1.1159895734746454,-1.1159895734746454,-1.1348987405609814,-1.1348987405609814,-1.1348987405609814,-1.0376376665740223,-1.0376376665740223,-1.0376376665740223,-1.1015632549575367,-1.1015632549575367,-1.1015632549575367
2018-06-03,-0.9127944565903086,-0.9127944565903086,-0.9127944565903086,-0.9335887266968145,-0.9335887266968145,-0.9335887266968145,-0.834158399778071,-0.834158399778071,-0.834158399778071,-0.903269208271,-0.903269208271,-0.903269208271
2018-06-10,-1.2180589383883822,-1.2180589383883822,-1.2180589383883822,-1.2122815333382306,-1.2122815333382306,-1.2122815333382306,-1.1198067597195323,-1.1198067597195323,-1.1198067597195323,-1.2012143419614782,-1.2012143419614782,-1.2012143419614782
2018-06-17,-2.114473104541817,-2.114473104541817,-2.114473104541817,-2.040927571927861,-2.040927571927861,-2.040927571927861,-2.137805410175847,-2.137805410175847,-2.137805410175847,-2.186785004453725,-2.186785004453725,-2.186785004453725
2018-06-24,-2.9862181798778353,-2.9862181798778353,-2.9862181798778353,-2.7651398427419185,-2.7651398427419185,-2.7651398427419185,-2.926468457914524,-2.926468457914524,-2.926468457914524,-2.70518314219619,-2.70518314219619,-2.70518314219619
2018-07-01,-1.8866527159350748,-1.8866527159350748,-1.8866527159350748,-1.8940634866267323,-1.8940634866267323,-1.8940634866267323,-2.035712225352925,-2.035712225352925,-2.035712225352925,-1.8563548583416971,-1.8563548583416971,-1.8563548583416971
2018-07-08,-1.1952776241305343,-1.1952776241305343,-1.1952776241305343,-1.265341180069926,-1.265341180069926,-1.265341180069926,-1.1243491753281183,-1.1243491753281183,-1.1243491753281183,-1.2290788993874384,-1.2290788993874384,-1.2290788993874384
2018-07-15,-1.164993304285717,-1.164993304285717,-1.164993304285717,-0.9941772234668176,-0.9941772234668176,-0.9941772234668176,-1.1055377176567576,-1.1055377176567576,-1.1055377176567576,-0.9643769925950757,-0.9643769925950757,-0.9643769925950757
2018-07-22,-0.2678220954000598,-0.2678220954000598,-0.2678220954000598,-0.32146366559007733,-0.32146366559007733,-0.32146366559007733,-0.3133881114314763,-0.3133881114314763,-0.3133881114314763,-0.3834294850783329,-0.3834294850783329,-0.3834294850783329
2018-07-29,-0.4329184365453009,-0.4329184365453009,-0.4329184365453009,-0.40550805003680906,-0.40550805003680906,-0.40550805003680906,-0.44277546978567106,-0.44277546978567106,-0.44277546978567106,-0.3746189007823249,-0.3746189007823249,-0.3746189007823249
2018-08-05,-1.0097964839249698,-1.0097964839249698,-1.0097964839249698,-1.1002061696194494,-1.1002061696194494,-1.1002061696194494,-0.947152227580644,-0.947152227580644,-0.947152227580644,-1.0672179864998175,-1.0672179864998175,-1.0672179864998175
2018-08-12,-1.255949434783619,-1.255949434783619,-1.255949434783619,-1.3427360756335764,-1.3427360756335764,-1.3427360756335764,-1.4994458765542724,-1.4994458765542724,-1.4994458765542724,-1.6306218981004628,-1.6306218981004628,-1.6306218981004628
2018-08-19,0.04024253183129113,0.04024253183129113,0.04024253183129113,0.03132844767125067,0.03132844767125067,0.03132844767125067,0.08981479854111117,0.08981479854111117,0.08981479854111117,0.06924741724573677,0.06924741724573677,0.06924741724573677
2018-08-26,-0.0923417286499129,-0.0923417286499129,-0.0923417286499129,-0.1371959079442896,-0.1371959079442896,-0.1371959079442896,-0.040655602676637446,-0.040655602676637446,-0.040655602676637446,-0.09802280041993613,-0.09802280041993613,-0.09802280041993613
2018-09-02,-0.9680933080708606,-0.9680933080708606,-0.9680933080708606,-1.0499214772976988,-1.0499214772976988,-1.0499214772976988,-1.0036029635718084,-1.0036029635718084,-1.0036029635718084,-1.0997184667024082,-1.0997184667024082,-1.0997184667024082
2018-09-09,-0.18417417770412556,-0.18417417770412556,-0.18417417770412556,-0.23398536140549298,-0.23398536140549298,-0.23398536140549298,-0.11448144373954024,-0.11448144373954024,-0.11448144373954024,-0.1786837846522373,-0.1786837846522373,-0.1786837846522373
2018-09-16,0.3522316450396713,0.3522316450396713,0.3522316450396713,0.4252907657040162,0.4252907657040162,0.4252907657040162,0.3931227082567962,0.3931227082567962,0.3931227082567962,0.4518147431898672,0.4518147431898672,0.4518147431898672
2018-09-23,0.4062423689768381,0.4062423689768381,0.4062423689768381,0.371551139315026,0.371551139315026,0.371551139315026,0.4475535746403893,0.4475535746403893,0.4475535746403893,0.4034642189337183,0.4034642189337183,0.4034642189337183
