Date,Schwab US Dividend Equity_Open_average,Schwab US Dividend Equity_Open_max,Schwab US Dividend Equity_Open_min,Schwab US Dividend Equity_High_average,Schwab US Dividend Equity_High_max,Schwab US Dividend Equity_High_min,Schwab US Dividend Equity_Low_average,Schwab US Dividend Equity_Low_max,Schwab US Dividend Equity_Low_min,Schwab US Dividend Equity_Close_average,Schwab US Dividend Equity_Close_max,Schwab US Dividend Equity_Close_min
2018-04-08,-0.5965748149673398,-0.5965748149673398,-0.5965748149673398,-0.7969059606150974,-0.7969059606150974,-0.7969059606150974,-0.5965941888827169,-0.5965941888827169,-0.5965941888827169,-0.7242997544104169,-0.7242997544104169,-0.7242997544104169
2018-04-15,-0.7127242571048379,-0.7127242571048379,-0.7127242571048379,-0.8640345552914939,-0.8640345552914939,-0.8640345552914939,-0.7251310377736018,-0.7251310377736018,-0.7251310377736018,-0.8410237485988062,-0.8410237485988062,-0.8410237485988062
2018-04-22,-0.8148459383746567,-0.8148459383746567,-0.8148459383746567,-0.9465504698423459,-0.9465504698423459,-0.9465504698423459,-0.49049420886002076,-0.49049420886002076,-0.49049420886002076,-0.6253413826916291,-0.6253413826916291,-0.6253413826916291
2018-04-29,-1.9511131901454108,-1.9511131901454108,-1.9511131901454108,-1.4229677716744715,-1.4229677716744715,-1.4229677716744715,-1.4036442721584046,-1.4036442721584046,-1.4036442721584046,-1.0324437640149788,-1.0324437640149788,-1.0324437640149788
2018-05-06,-0.33048783114370067,-0.33048783114370067,-0.33048783114370067,-0.48548597599785515,-0.48548597599785515,-0.48548597599785515,-0.09467207519429699,-0.09467207519429699,-0.09467207519429699,-0.2183112194800743,-0.2183112194800743,-0.2183112194800743
2018-05-13,0.18989746163904553,0.18989746163904553,0.18989746163904553,-0.1397592876445373,-0.1397592876445373,-0.1397592876445373,0.27233338027365295,0.27233338027365295,0.27233338027365295,0.05313446893297047,0.05313446893297047,0.05313446893297047
2018-05-20,0.3645782730888963,0.3645782730888963,0.3645782730888963,0.19538302874305585,0.19538302874305585,0.19538302874305585,0.545803006763874,0.545803006763874,0.545803006763874,0.3774826642124641,0.3774826642124641,0.3774826642124641
2018-05-27,0.46339040235439405,0.46339040235439405,0.46339040235439405,0.5150550781948748,0.5150550781948748,0.5150550781948748,0.6975470390401652,0.6975470390401652,0.6975470390401652,0.6226239364798902,0.6226239364798902,0.6226239364798902
2018-06-03,1.7245303341579648,1.7245303341579648,1.7245303341579648,2.0624345018191734,2.0624345018191734,2.0624345018191734,1.7164515388272252,1.7164515388272252,1.7164515388272252,1.9248537392685996,1.9248537392685996,1.9248537392685996
2018-06-10,1.652381904327985,1.652381904327985,1.652381904327985,1.9425986827436257,1.9425986827436257,1.9425986827436257,1.568335445061407,1.568335445061407,1.568335445061407,1.7833140983427003,1.7833140983427003,1.7833140983427003
2018-06-17,1.1924283083194522,1.1924283083194522,1.1924283083194522,1.1761542261839513,1.1761542261839513,1.1761542261839513,1.2286875948436422,1.2286875948436422,1.2286875948436422,1.0555807151786223,1.0555807151786223,1.0555807151786223
2018-06-24,-0.03882588622090127,-0.03882588622090127,-0.03882588622090127,-0.028088566806247404,-0.028088566806247404,-0.028088566806247404,0.09339444088562067,0.09339444088562067,0.09339444088562067,-0.1786725040774351,-0.1786725040774351,-0.1786725040774351
2018-07-01,0.1742991489359969,0.1742991489359969,0.1742991489359969,0.34871827967849284,0.34871827967849284,0.34871827967849284,0.21947413800798052,0.21947413800798052,0.21947413800798052,0.36356325278663904,0.36356325278663904,0.36356325278663904
2018-07-08,0.9692891022557649,0.9692891022557649,0.9692891022557649,1.0940750501536183,1.0940750501536183,1.0940750501536183,1.0381697614502745,1.0381697614502745,1.0381697614502745,1.0869422854122102,1.0869422854122102,1.0869422854122102
