Date,iShares Core US Treasury Bond_Open_average,iShares Core US Treasury Bond_Open_max,iShares Core US Treasury Bond_Open_min,iShares Core US Treasury Bond_High_average,iShares Core US Treasury Bond_High_max,iShares Core US Treasury Bond_High_min,iShares Core US Treasury Bond_Low_average,iShares Core US Treasury Bond_Low_max,iShares Core US Treasury Bond_Low_min,iShares Core US Treasury Bond_Close_average,iShares Core US Treasury Bond_Close_max,iShares Core US Treasury Bond_Close_min
2018-04-08,-0.6060915267313499,-0.6060915267313499,-0.6060915267313499,-0.4942668047392084,-0.4942668047392084,-0.4942668047392084,-0.3352694614550062,-0.3352694614550062,-0.3352694614550062,-0.09644856443406341,-0.09644856443406341,-0.09644856443406341
2018-04-15,-1.9223749258267042,-1.9223749258267042,-1.9223749258267042,-1.8957306358645603,-1.8957306358645603,-1.8957306358645603,-1.8008712033473862,-1.8008712033473862,-1.8008712033473862,-1.6730857929447605,-1.6730857929447605,-1.6730857929447605
2018-04-22,-1.1667205331240795,-1.1667205331240795,-1.1667205331240795,-1.177666482860864,-1.177666482860864,-1.177666482860864,-1.2282472529726156,-1.2282472529726156,-1.2282472529726156,-1.2277904906930754,-1.2277904906930754,-1.2277904906930754
2018-04-29,-1.4791212015506288,-1.4791212015506288,-1.4791212015506288,-1.4548370987501615,-1.4548370987501615,-1.4548370987501615,-1.18347898117729,-1.18347898117729,-1.18347898117729,-1.1977490488394393,-1.1977490488394393,-1.1977490488394393
2018-05-06,-1.637899726654169,-1.637899726654169,-1.637899726654169,-1.565635132024839,-1.565635132024839,-1.565635132024839,-1.5491541463455836,-1.5491541463455836,-1.5491541463455836,-1.6389846001728852,-1.6389846001728852,-1.6389846001728852
2018-05-13,-2.0190117406503516,-2.0190117406503516,-2.0190117406503516,-1.799985731441964,-1.799985731441964,-1.799985731441964,-2.0026557753914194,-2.0026557753914194,-2.0026557753914194,-1.657156948673408,-1.657156948673408,-1.657156948673408
2018-05-20,-0.07008968853909191,-0.07008968853909191,-0.07008968853909191,-0.06240702252573888,-0.06240702252573888,-0.06240702252573888,0.1133643499667286,0.1133643499667286,0.1133643499667286,0.11442591353813725,0.11442591353813725,0.11442591353813725
2018-05-27,-0.007987570361468292,-0.007987570361468292,-0.007987570361468292,-0.18888124676707965,-0.18888124676707965,-0.18888124676707965,-0.3862165491095207,-0.3862165491095207,-0.3862165491095207,-0.6664574700074208,-0.6664574700074208,-0.6664574700074208
2018-06-03,-0.5743463421141607,-0.5743463421141607,-0.5743463421141607,-0.5047724645988043,-0.5047724645988043,-0.5047724645988043,-0.4465330183962607,-0.4465330183962607,-0.4465330183962607,-0.5134722249411382,-0.5134722249411382,-0.5134722249411382
2018-06-10,0.26121735742827035,0.26121735742827035,0.26121735742827035,0.07719757627234279,0.07719757627234279,0.07719757627234279,0.1047326185550624,0.1047326185550624,0.1047326185550624,-0.10512368946558895,-0.10512368946558895,-0.10512368946558895
