Date,iShares MSCI Singapore CappedEtf_Open_average,iShares MSCI Singapore CappedEtf_Open_max,iShares MSCI Singapore CappedEtf_Open_min,iShares MSCI Singapore CappedEtf_High_average,iShares MSCI Singapore CappedEtf_High_max,iShares MSCI Singapore CappedEtf_High_min,iShares MSCI Singapore CappedEtf_Low_average,iShares MSCI Singapore CappedEtf_Low_max,iShares MSCI Singapore CappedEtf_Low_min,iShares MSCI Singapore CappedEtf_Close_average,iShares MSCI Singapore CappedEtf_Close_max,iShares MSCI Singapore CappedEtf_Close_min
2018-08-05,-1.0482576247494224,-1.0482576247494224,-1.0482576247494224,-1.0968180893555017,-1.0968180893555017,-1.0968180893555017,-1.0949006699031252,-1.0949006699031252,-1.0949006699031252,-1.0920521575066677,-1.0920521575066677,-1.0920521575066677
2018-08-12,-1.192937253338059,-1.192937253338059,-1.192937253338059,-1.0953819107678622,-1.0953819107678622,-1.0953819107678622,-1.1606436734231873,-1.1606436734231873,-1.1606436734231873,-1.0867193088400455,-1.0867193088400455,-1.0867193088400455
2018-08-19,-0.9379544660860387,-0.9379544660860387,-0.9379544660860387,-0.8766528569907529,-0.8766528569907529,-0.8766528569907529,-0.9091331594822205,-0.9091331594822205,-0.9091331594822205,-0.8541551878522053,-0.8541551878522053,-0.8541551878522053
2018-08-26,-0.8640771507038428,-0.8640771507038428,-0.8640771507038428,-0.8620244354790914,-0.8620244354790914,-0.8620244354790914,-0.8814044619578991,-0.8814044619578991,-0.8814044619578991,-0.874530388427998,-0.874530388427998,-0.874530388427998
2018-09-02,-1.192457270194681,-1.192457270194681,-1.192457270194681,-1.190393082680018,-1.190393082680018,-1.190393082680018,-1.1948417417236477,-1.1948417417236477,-1.1948417417236477,-1.2341236812699856,-1.2341236812699856,-1.2341236812699856
2018-09-09,-0.8545411297724178,-0.8545411297724178,-0.8545411297724178,-0.9099337462532028,-0.9099337462532028,-0.9099337462532028,-0.9256319120001204,-0.9256319120001204,-0.9256319120001204,-0.9406725812041148,-0.9406725812041148,-0.9406725812041148
2018-09-16,-0.40840582136053677,-0.40840582136053677,-0.40840582136053677,-0.4389426240293401,-0.4389426240293401,-0.4389426240293401,-0.3930124172469242,-0.3930124172469242,-0.3930124172469242,-0.4315108578007044,-0.4315108578007044,-0.4315108578007044
2018-09-23,-0.15187879282768219,-0.15187879282768219,-0.15187879282768219,-0.11420903319294125,-0.11420903319294125,-0.11420903319294125,-0.11051430531208901,-0.11051430531208901,-0.11051430531208901,-0.1604432545765219,-0.1604432545765219,-0.1604432545765219
2018-09-30,-0.5418632748219867,-0.5418632748219867,-0.5418632748219867,-0.5689101851466838,-0.5689101851466838,-0.5689101851466838,-0.647354310686398,-0.647354310686398,-0.647354310686398,-0.6211048199179869,-0.6211048199179869,-0.6211048199179869
2018-10-07,-1.326694486083513,-1.326694486083513,-1.326694486083513,-1.3597967898353447,-1.3597967898353447,-1.3597967898353447,-1.4602578417653718,-1.4602578417653718,-1.4602578417653718,-1.310173629754977,-1.310173629754977,-1.310173629754977
2018-10-14,-1.4470783997807166,-1.4470783997807166,-1.4470783997807166,-1.4640037978177856,-1.4640037978177856,-1.4640037978177856,-1.5172113437662897,-1.5172113437662897,-1.5172113437662897,-1.5879706824799662,-1.5879706824799662,-1.5879706824799662
2018-10-21,-2.538169926945398,-2.538169926945398,-2.538169926945398,-2.397164251406301,-2.397164251406301,-2.397164251406301,-2.491046547850529,-2.491046547850529,-2.491046547850529,-2.396581667771695,-2.396581667771695,-2.396581667771695
2018-10-28,-0.6358614809097481,-0.6358614809097481,-0.6358614809097481,-0.7466443195500357,-0.7466443195500357,-0.7466443195500357,-0.9765511674819202,-0.9765511674819202,-0.9765511674819202,-0.8897934466896038,-0.8897934466896038,-0.8897934466896038
2018-11-04,-1.3612751249472423,-1.3612751249472423,-1.3612751249472423,-1.5131884683100383,-1.5131884683100383,-1.5131884683100383,-1.4445272905916635,-1.4445272905916635,-1.4445272905916635,-1.529605437633417,-1.529605437633417,-1.529605437633417
2018-11-11,-1.2488028354689198,-1.2488028354689198,-1.2488028354689198,-1.0591509151199523,-1.0591509151199523,-1.0591509151199523,-1.0751302032537464,-1.0751302032537464,-1.0751302032537464,-0.9358767091276174,-0.9358767091276174,-0.9358767091276174
2018-11-18,-1.611273396318662,-1.611273396318662,-1.611273396318662,-1.5877796303598801,-1.5877796303598801,-1.5877796303598801,-1.427398439862914,-1.427398439862914,-1.427398439862914,-1.5639535389831032,-1.5639535389831032,-1.5639535389831032
2018-11-25,-0.6334873836054347,-0.6334873836054347,-0.6334873836054347,-0.6858064928320496,-0.6858064928320496,-0.6858064928320496,-0.531273258614111,-0.531273258614111,-0.531273258614111,-0.5704169711775263,-0.5704169711775263,-0.5704169711775263
2018-12-02,-0.45789770043810013,-0.45789770043810013,-0.45789770043810013,-0.4626539146714056,-0.4626539146714056,-0.4626539146714056,-0.7016444786995297,-0.7016444786995297,-0.7016444786995297,-0.8239849355505456,-0.8239849355505456,-0.8239849355505456
2018-12-09,-0.9326639792082836,-0.9326639792082836,-0.9326639792082836,-1.0359190048148823,-1.0359190048148823,-1.0359190048148823,-0.8541534591983683,-0.8541534591983683,-0.8541534591983683,-0.9736963989968098,-0.9736963989968098,-0.9736963989968098
2018-12-16,-1.677760810338389,-1.677760810338389,-1.677760810338389,-1.300788241140536,-1.300788241140536,-1.300788241140536,-1.6870367493156655,-1.6870367493156655,-1.6870367493156655,-1.7207106848473799,-1.7207106848473799,-1.7207106848473799
2018-12-23,-1.150324493221581,-1.150324493221581,-1.150324493221581,-1.3569112559883765,-1.3569112559883765,-1.3569112559883765,-1.1293106703778713,-1.1293106703778713,-1.1293106703778713,-1.2278380083564415,-1.2278380083564415,-1.2278380083564415
2018-12-30,-1.1636452796837964,-1.1636452796837964,-1.1636452796837964,-0.9329255228196529,-0.9329255228196529,-0.9329255228196529,-1.020867578232263,-1.020867578232263,-1.020867578232263,-0.7445960332433131,-0.7445960332433131,-0.7445960332433131
2019-01-06,0.592197520077985,0.592197520077985,0.592197520077985,0.6103690993850606,0.6103690993850606,0.6103690993850606,0.7431140980282348,0.7431140980282348,0.7431140980282348,0.6574004374327701,0.6574004374327701,0.6574004374327701
2019-01-13,1.1546194205091997,1.1546194205091997,1.1546194205091997,1.2192388091755166,1.2192388091755166,1.2192388091755166,1.248026491868406,1.248026491868406,1.248026491868406,1.303892693814854,1.303892693814854,1.303892693814854
2019-01-20,0.802062956354469,0.802062956354469,0.802062956354469,0.8509167831015515,0.8509167831015515,0.8509167831015515,0.8690401380732429,0.8690401380732429,0.8690401380732429,0.9006029241076893,0.9006029241076893,0.9006029241076893
2019-01-27,0.7985175571964278,0.7985175571964278,0.7985175571964278,0.6779543768380559,0.6779543768380559,0.6779543768380559,0.7876791046489617,0.7876791046489617,0.7876791046489617,0.7447978035734881,0.7447978035734881,0.7447978035734881
2019-02-03,0.7031203609439288,0.7031203609439288,0.7031203609439288,0.6460396362111803,0.6460396362111803,0.6460396362111803,0.7582022417145143,0.7582022417145143,0.7582022417145143,0.6921069090035833,0.6921069090035833,0.6921069090035833
2019-02-10,1.3418160101413694,1.3418160101413694,1.3418160101413694,1.4494445914491876,1.4494445914491876,1.4494445914491876,1.4517958026534228,1.4517958026534228,1.4517958026534228,1.5111165647067988,1.5111165647067988,1.5111165647067988
2019-02-17,1.6938492987950946,1.6938492987950946,1.6938492987950946,1.760959118452438,1.760959118452438,1.760959118452438,1.716352562548525,1.716352562548525,1.716352562548525,1.735939554782248,1.735939554782248,1.735939554782248
2019-02-24,1.1628841172514046,1.1628841172514046,1.1628841172514046,1.0757158731397496,1.0757158731397496,1.0757158731397496,1.0251700210889514,1.0251700210889514,1.0251700210889514,0.9379501522337695,0.9379501522337695,0.9379501522337695
2019-03-03,0.44324593625138237,0.44324593625138237,0.44324593625138237,0.40003667182957403,0.40003667182957403,0.40003667182957403,0.5181956366182257,0.5181956366182257,0.5181956366182257,0.4931812482539735,0.4931812482539735,0.4931812482539735
2019-03-10,0.7970639957812955,0.7970639957812955,0.7970639957812955,0.964300033462477,0.964300033462477,0.964300033462477,0.9211534244378523,0.9211534244378523,0.9211534244378523,1.0399003127267465,1.0399003127267465,1.0399003127267465
2019-03-17,1.0907711637175588,1.0907711637175588,1.0907711637175588,0.9963830541451165,0.9963830541451165,0.9963830541451165,0.6612062425561034,0.6612062425561034,0.6612062425561034,0.5196856607430248,0.5196856607430248,0.5196856607430248
2019-03-24,0.916631125260001,0.916631125260001,0.916631125260001,0.9331458191284611,0.9331458191284611,0.9331458191284611,0.9705853043407974,0.9705853043407974,0.9705853043407974,0.9945959983823107,0.9945959983823107,0.9945959983823107
2019-03-31,2.0162214459030756,2.0162214459030756,2.0162214459030756,2.0860674630874163,2.0860674630874163,2.0860674630874163,2.0605386663485894,2.0605386663485894,2.0605386663485894,2.0474912441235937,2.0474912441235937,2.0474912441235937
2019-04-07,2.017071756333505,2.017071756333505,2.017071756333505,2.0704412472942626,2.0704412472942626,2.0704412472942626,2.00516024736409,2.00516024736409,2.00516024736409,1.9946316278172898,1.9946316278172898,1.9946316278172898
2019-04-14,1.7577653067781462,1.7577653067781462,1.7577653067781462,1.8698422244298882,1.8698422244298882,1.8698422244298882,1.7851623811475466,1.7851623811475466,1.7851623811475466,1.778606238564543,1.778606238564543,1.778606238564543
2019-04-21,1.5526467314602823,1.5526467314602823,1.5526467314602823,1.6095566018558636,1.6095566018558636,1.6095566018558636,1.5492263881256256,1.5492263881256256,1.5492263881256256,1.6015680537662396,1.6015680537662396,1.6015680537662396
2019-04-28,1.6704676392108178,1.6704676392108178,1.6704676392108178,1.8402404621830577,1.8402404621830577,1.8402404621830577,1.7139828045608239,1.7139828045608239,1.7139828045608239,1.7796048406362017,1.7796048406362017,1.7796048406362017
2019-05-05,0.5728495713636383,0.5728495713636383,0.5728495713636383,0.7316837391013922,0.7316837391013922,0.7316837391013922,0.4633679132983492,0.4633679132983492,0.4633679132983492,0.6936618096738377,0.6936618096738377,0.6936618096738377
2019-05-12,-0.2511312306037137,-0.2511312306037137,-0.2511312306037137,-0.2261078176776781,-0.2261078176776781,-0.2261078176776781,-0.21097464300477428,-0.21097464300477428,-0.21097464300477428,-0.3252546938158931,-0.3252546938158931,-0.3252546938158931
2019-05-19,-0.9191673454237583,-0.9191673454237583,-0.9191673454237583,-0.9747174705041376,-0.9747174705041376,-0.9747174705041376,-0.9272661801436293,-0.9272661801436293,-0.9272661801436293,-1.0014929095149747,-1.0014929095149747,-1.0014929095149747
2019-05-26,-1.6927604161421637,-1.6927604161421637,-1.6927604161421637,-1.5908771069280794,-1.5908771069280794,-1.5908771069280794,-1.6338903963857636,-1.6338903963857636,-1.6338903963857636,-1.540434463830065,-1.540434463830065,-1.540434463830065
2019-06-02,-0.7484745572516565,-0.7484745572516565,-0.7484745572516565,-0.653049687099185,-0.653049687099185,-0.653049687099185,-0.6279015873884294,-0.6279015873884294,-0.6279015873884294,-0.7374401042355121,-0.7374401042355121,-0.7374401042355121
2019-06-09,-0.2246463055498233,-0.2246463055498233,-0.2246463055498233,-0.2279001488615969,-0.2279001488615969,-0.2279001488615969,-0.17152611299582182,-0.17152611299582182,-0.17152611299582182,-0.24100627174027076,-0.24100627174027076,-0.24100627174027076
2019-06-16,0.7685198473340159,0.7685198473340159,0.7685198473340159,0.7509454185120095,0.7509454185120095,0.7509454185120095,0.8113722373126022,0.8113722373126022,0.8113722373126022,0.7409303866749609,0.7409303866749609,0.7409303866749609
2019-06-23,1.042004711274018,1.042004711274018,1.042004711274018,0.9353027949972448,0.9353027949972448,0.9353027949972448,1.008902994105207,1.008902994105207,1.008902994105207,0.9669868321061844,0.9669868321061844,0.9669868321061844
2019-06-30,0.8155657032854806,0.8155657032854806,0.8155657032854806,0.825647756313009,0.825647756313009,0.825647756313009,0.7900170681288979,0.7900170681288979,0.7900170681288979,0.8584787805728459,0.8584787805728459,0.8584787805728459
2019-07-07,0.7535238795583072,0.7535238795583072,0.7535238795583072,0.7619511449184523,0.7619511449184523,0.7619511449184523,0.757052457223442,0.757052457223442,0.757052457223442,0.8195577936693992,0.8195577936693992,0.8195577936693992
2019-07-14,0.9425546005171347,0.9425546005171347,0.9425546005171347,0.8476228892833868,0.8476228892833868,0.8476228892833868,0.8632170352908509,0.8632170352908509,0.8632170352908509,0.7403465893766324,0.7403465893766324,0.7403465893766324
2019-07-21,0.6672178815778494,0.6672178815778494,0.6672178815778494,0.5848240510915328,0.5848240510915328,0.5848240510915328,0.6198500585664023,0.6198500585664023,0.6198500585664023,0.5164631927883182,0.5164631927883182,0.5164631927883182
2019-07-28,-0.6814679219284743,-0.6814679219284743,-0.6814679219284743,-0.7575923837051418,-0.7575923837051418,-0.7575923837051418,-0.7386134822181915,-0.7386134822181915,-0.7386134822181915,-0.6907517391775863,-0.6907517391775863,-0.6907517391775863
2019-08-04,-1.293345861092506,-1.293345861092506,-1.293345861092506,-1.4174983194669348,-1.4174983194669348,-1.4174983194669348,-1.491015837045752,-1.491015837045752,-1.491015837045752,-1.500739541851361,-1.500739541851361,-1.500739541851361
2019-08-11,-1.8399033638240638,-1.8399033638240638,-1.8399033638240638,-1.792252791667414,-1.792252791667414,-1.792252791667414,-1.763606655230053,-1.763606655230053,-1.763606655230053,-1.6600318151753009,-1.6600318151753009,-1.6600318151753009
2019-08-18,-1.7152940326197867,-1.7152940326197867,-1.7152940326197867,-1.6921216697604171,-1.6921216697604171,-1.6921216697604171,-1.9109821575241828,-1.9109821575241828,-1.9109821575241828,-1.9290589473138176,-1.9290589473138176,-1.9290589473138176
2019-08-25,-1.3782939348247918,-1.3782939348247918,-1.3782939348247918,-1.4463915802383212,-1.4463915802383212,-1.4463915802383212,-1.3785043814096198,-1.3785043814096198,-1.3785043814096198,-1.2956337829564297,-1.2956337829564297,-1.2956337829564297
2019-09-01,-0.7049900884818686,-0.7049900884818686,-0.7049900884818686,-0.7161281655589062,-0.7161281655589062,-0.7161281655589062,-0.5936895597966991,-0.5936895597966991,-0.5936895597966991,-0.6453662368299032,-0.6453662368299032,-0.6453662368299032
2019-09-08,0.08534853170538237,0.08534853170538237,0.08534853170538237,0.09537309660922536,0.09537309660922536,0.09537309660922536,0.18653673360933662,0.18653673360933662,0.18653673360933662,0.13491948900016892,0.13491948900016892,0.13491948900016892
2019-09-15,-0.34149388036159156,-0.34149388036159156,-0.34149388036159156,-0.4027192042158731,-0.4027192042158731,-0.4027192042158731,-0.4237152479189619,-0.4237152479189619,-0.4237152479189619,-0.527264654581103,-0.527264654581103,-0.527264654581103
2019-09-22,-0.7087666522388225,-0.7087666522388225,-0.7087666522388225,-0.8247844944027054,-0.8247844944027054,-0.8247844944027054,-0.8738391845246029,-0.8738391845246029,-0.8738391845246029,-0.8556101961077274,-0.8556101961077274,-0.8556101961077274
2019-09-29,-1.084024343276126,-1.084024343276126,-1.084024343276126,-1.0212862553947737,-1.0212862553947737,-1.0212862553947737,-0.9316890279056476,-0.9316890279056476,-0.9316890279056476,-0.8604059651567695,-0.8604059651567695,-0.8604059651567695
2019-10-06,-0.4055804569269761,-0.4055804569269761,-0.4055804569269761,-0.27497990745205936,-0.27497990745205936,-0.27497990745205936,-0.27821885216241005,-0.27821885216241005,-0.27821885216241005,-0.2898269443290818,-0.2898269443290818,-0.2898269443290818
2019-10-13,-0.33152767142199585,-0.33152767142199585,-0.33152767142199585,-0.39751081722938963,-0.39751081722938963,-0.39751081722938963,-0.3068232752585707,-0.3068232752585707,-0.3068232752585707,-0.37775811493134953,-0.37775811493134953,-0.37775811493134953
2019-10-20,0.36144152669044677,0.36144152669044677,0.36144152669044677,0.47426228192691594,0.47426228192691594,0.47426228192691594,0.4455817073330622,0.4455817073330622,0.4455817073330622,0.528818183280535,0.528818183280535,0.528818183280535
2019-10-27,0.9896115886914043,0.9896115886914043,0.9896115886914043,1.0681032311614491,1.0681032311614491,1.0681032311614491,1.0564204936149715,1.0564204936149715,1.0564204936149715,1.0648490558920152,1.0648490558920152,1.0648490558920152
2019-11-03,1.2558288224341319,1.2558288224341319,1.2558288224341319,1.2604084166843945,1.2604084166843945,1.2604084166843945,1.2739983415880323,1.2739983415880323,1.2739983415880323,1.2587328175078312,1.2587328175078312,1.2587328175078312
2019-11-10,1.0906024886404053,1.0906024886404053,1.0906024886404053,1.1552651208875262,1.1552651208875262,1.1552651208875262,1.1542992268459213,1.1542992268459213,1.1542992268459213,1.1500961752786394,1.1500961752786394,1.1500961752786394
2019-11-17,0.9260435320373384,0.9260435320373384,0.9260435320373384,0.910789603133751,0.910789603133751,0.910789603133751,0.9289595029679991,0.9289595029679991,0.9289595029679991,0.9799533406060574,0.9799533406060574,0.9799533406060574
2019-11-24,0.4501283850432966,0.4501283850432966,0.4501283850432966,0.42900713441858906,0.42900713441858906,0.42900713441858906,0.5373364728394111,0.5373364728394111,0.5373364728394111,0.4857882696617079,0.4857882696617079,0.4857882696617079
2019-12-01,0.848671850058081,0.848671850058081,0.848671850058081,0.7983185192761468,0.7983185192761468,0.7983185192761468,0.8500733411596169,0.8500733411596169,0.8500733411596169,0.8535232911599671,0.8535232911599671,0.8535232911599671
2019-12-08,1.2697694340960237,1.2697694340960237,1.2697694340960237,1.349911146973954,1.349911146973954,1.349911146973954,1.1969896109442941,1.1969896109442941,1.1969896109442941,1.1871746442928115,1.1871746442928115,1.1871746442928115
2019-12-15,0.32108995456414197,0.32108995456414197,0.32108995456414197,0.2781907547029558,0.2781907547029558,0.2781907547029558,0.37116632817405404,0.37116632817405404,0.37116632817405404,0.3751520963752689,0.3751520963752689,0.3751520963752689
2019-12-22,0.44669666688181126,0.44669666688181126,0.44669666688181126,0.33160618019049093,0.33160618019049093,0.33160618019049093,0.3980930523402161,0.3980930523402161,0.3980930523402161,0.3754343406162866,0.3754343406162866,0.3754343406162866
2019-12-29,0.4619401031322609,0.4619401031322609,0.4619401031322609,0.5868141948043514,0.5868141948043514,0.5868141948043514,0.4383067273544829,0.4383067273544829,0.4383067273544829,0.4343764114603174,0.4343764114603174,0.4343764114603174
