Date,UBS ETRACS Bloomberg CMCI Agriculture_Open_average,UBS ETRACS Bloomberg CMCI Agriculture_Open_max,UBS ETRACS Bloomberg CMCI Agriculture_Open_min,UBS ETRACS Bloomberg CMCI Agriculture_High_average,UBS ETRACS Bloomberg CMCI Agriculture_High_max,UBS ETRACS Bloomberg CMCI Agriculture_High_min,UBS ETRACS Bloomberg CMCI Agriculture_Low_average,UBS ETRACS Bloomberg CMCI Agriculture_Low_max,UBS ETRACS Bloomberg CMCI Agriculture_Low_min,UBS ETRACS Bloomberg CMCI Agriculture_Close_average,UBS ETRACS Bloomberg CMCI Agriculture_Close_max,UBS ETRACS Bloomberg CMCI Agriculture_Close_min
2018-04-08,-0.8005428657875897,-0.8005428657875897,-0.8005428657875897,-0.8407940379636687,-0.8407940379636687,-0.8407940379636687,-0.6987571155350111,-0.6987571155350111,-0.6987571155350111,-0.7378176175101223,-0.7378176175101223,-0.7378176175101223
2018-04-15,0.010566836266246294,0.010566836266246294,0.010566836266246294,0.42144973197020336,0.42144973197020336,0.42144973197020336,0.23203317918826338,0.23203317918826338,0.23203317918826338,0.6790910822837406,0.6790910822837406,0.6790910822837406
2018-04-22,-1.9264193100490459,-1.9264193100490459,-1.9264193100490459,-1.3581922927984285,-1.3581922927984285,-1.3581922927984285,-1.935818657050866,-1.935818657050866,-1.935818657050866,-1.2752883929512457,-1.2752883929512457,-1.2752883929512457
2018-04-29,-1.1097503112295946,-1.1097503112295946,-1.1097503112295946,-1.3674910384517127,-1.3674910384517127,-1.3674910384517127,-1.1144662045404836,-1.1144662045404836,-1.1144662045404836,-1.3967881236704671,-1.3967881236704671,-1.3967881236704671
2018-05-06,-0.7682934148689148,-0.7682934148689148,-0.7682934148689148,0.6343129412786981,0.6343129412786981,0.6343129412786981,-0.7331960263766277,-0.7331960263766277,-0.7331960263766277,0.8423656340424107,0.8423656340424107,0.8423656340424107
2018-05-13,1.3564538107858901,1.3564538107858901,1.3564538107858901,1.3102266197820418,1.3102266197820418,1.3102266197820418,1.5743247265510614,1.5743247265510614,1.5743247265510614,1.524391582920617,1.524391582920617,1.524391582920617
2018-05-20,-2.451308938931009,-2.451308938931009,-2.451308938931009,-2.6458506271722064,-2.6458506271722064,-2.6458506271722064,-2.5049906318837256,-2.5049906318837256,-2.5049906318837256,-2.682732960760241,-2.682732960760241,-2.682732960760241
2018-05-27,-2.153621821766642,-2.153621821766642,-2.153621821766642,-1.9684627261508916,-1.9684627261508916,-1.9684627261508916,-2.193467999772649,-2.193467999772649,-2.193467999772649,-1.9879146327592612,-1.9879146327592612,-1.9879146327592612
2018-06-03,-1.8810479826105568,-1.8810479826105568,-1.8810479826105568,-2.0345756835680784,-2.0345756835680784,-2.0345756835680784,-1.9040976715048987,-1.9040976715048987,-1.9040976715048987,-2.052938497306024,-2.052938497306024,-2.052938497306024
2018-06-10,-1.5336982527271994,-1.5336982527271994,-1.5336982527271994,-1.627339674992916,-1.627339674992916,-1.627339674992916,-1.5336982527271994,-1.5336982527271994,-1.5336982527271994,-1.627339674992916,-1.627339674992916,-1.627339674992916
2018-06-17,-1.2850999918593302,-1.2850999918593302,-1.2850999918593302,-1.3442856130486582,-1.3442856130486582,-1.3442856130486582,-1.2850999918593302,-1.2850999918593302,-1.2850999918593302,-1.3442856130486582,-1.3442856130486582,-1.3442856130486582
2018-06-24,-0.6896245684230661,-0.6896245684230661,-0.6896245684230661,-0.7480999263033218,-0.7480999263033218,-0.7480999263033218,-0.6896245684230661,-0.6896245684230661,-0.6896245684230661,-0.7480999263033218,-0.7480999263033218,-0.7480999263033218
2018-07-01,-0.3049580223956771,-0.3049580223956771,-0.3049580223956771,-0.39939493958175704,-0.39939493958175704,-0.39939493958175704,-0.32628433738728935,-0.32628433738728935,-0.32628433738728935,-0.41934615172596174,-0.41934615172596174,-0.41934615172596174
2018-07-08,-0.4319008676781129,-0.4319008676781129,-0.4319008676781129,-0.5137826601464134,-0.5137826601464134,-0.5137826601464134,-0.4298781990834105,-0.4298781990834105,-0.4298781990834105,-0.5117824134273821,-0.5117824134273821,-0.5117824134273821
2018-07-15,-0.47469430677881835,-0.47469430677881835,-0.47469430677881835,-0.5436970942800394,-0.5436970942800394,-0.5436970942800394,-0.4959469448625331,-0.4959469448625331,-0.4959469448625331,-0.5523146512994112,-0.5523146512994112,-0.5523146512994112
2018-07-22,-0.07331412352483314,-0.07331412352483314,-0.07331412352483314,-0.1532524213585598,-0.1532524213585598,-0.1532524213585598,-0.25161744418915954,-0.25161744418915954,-0.25161744418915954,-0.3193260407030893,-0.3193260407030893,-0.3193260407030893
2018-07-29,-1.1717358215740235,-1.1717358215740235,-1.1717358215740235,-0.8371509147115613,-0.8371509147115613,-0.8371509147115613,-1.1529581324126352,-1.1529581324126352,-1.1529581324126352,-0.8186502395896826,-0.8186502395896826,-0.8186502395896826
2018-08-05,-0.7476860647593088,-0.7476860647593088,-0.7476860647593088,-0.7613892067555362,-0.7613892067555362,-0.7613892067555362,-0.8420944397582459,-0.8420944397582459,-0.8420944397582459,-0.9482609414577695,-0.9482609414577695,-0.9482609414577695
2018-08-12,-1.2125471231534914,-1.2125471231534914,-1.2125471231534914,-1.5086635373096755,-1.5086635373096755,-1.5086635373096755,-1.1812304053201568,-1.1812304053201568,-1.1812304053201568,-1.4212497918356788,-1.4212497918356788,-1.4212497918356788
2018-08-19,-0.7330457286947891,-0.7330457286947891,-0.7330457286947891,-0.9586874049945089,-0.9586874049945089,-0.9586874049945089,-0.6942470211843652,-0.6942470211843652,-0.6942470211843652,-0.8846921042993064,-0.8846921042993064,-0.8846921042993064
2018-08-26,-0.7840175161296961,-0.7840175161296961,-0.7840175161296961,-0.8210130537718987,-0.8210130537718987,-0.8210130537718987,-0.7514327699954398,-0.7514327699954398,-0.7514327699954398,-0.7552833319850297,-0.7552833319850297,-0.7552833319850297
2018-09-02,-0.4862104830952548,-0.4862104830952548,-0.4862104830952548,-0.6501936981534147,-0.6501936981534147,-0.6501936981534147,-0.44164063208092763,-0.44164063208092763,-0.44164063208092763,-0.5809527074043654,-0.5809527074043654,-0.5809527074043654
2018-09-09,0.1628898298385061,0.1628898298385061,0.1628898298385061,0.09684980824428743,0.09684980824428743,0.09684980824428743,0.2340534326210615,0.2340534326210615,0.2340534326210615,0.1850074624479598,0.1850074624479598,0.1850074624479598
