Date,ProShares Short Real EstateEtf_Open_average,ProShares Short Real EstateEtf_Open_max,ProShares Short Real EstateEtf_Open_min,ProShares Short Real EstateEtf_High_average,ProShares Short Real EstateEtf_High_max,ProShares Short Real EstateEtf_High_min,ProShares Short Real EstateEtf_Low_average,ProShares Short Real EstateEtf_Low_max,ProShares Short Real EstateEtf_Low_min,ProShares Short Real EstateEtf_Close_average,ProShares Short Real EstateEtf_Close_max,ProShares Short Real EstateEtf_Close_min
2018-05-27,-1.639977835426595,-1.639977835426595,-1.639977835426595,-1.5843502593787555,-1.5843502593787555,-1.5843502593787555,-1.7690259355992772,-1.7690259355992772,-1.7690259355992772,-1.7916751241850255,-1.7916751241850255,-1.7916751241850255
2018-06-03,-1.856633104915792,-1.856633104915792,-1.856633104915792,-1.8882071236514673,-1.8882071236514673,-1.8882071236514673,-1.8978461078781246,-1.8978461078781246,-1.8978461078781246,-1.9427992438671637,-1.9427992438671637,-1.9427992438671637
2018-06-10,-1.6866600702894665,-1.6866600702894665,-1.6866600702894665,-1.7161143523044953,-1.7161143523044953,-1.7161143523044953,-1.7195777746233953,-1.7195777746233953,-1.7195777746233953,-1.7651249094068218,-1.7651249094068218,-1.7651249094068218
2018-06-17,-1.8566092404814085,-1.8566092404814085,-1.8566092404814085,-1.8566237566425865,-1.8566237566425865,-1.8566237566425865,-2.006373944115826,-2.006373944115826,-2.006373944115826,-2.004904537066985,-2.004904537066985,-2.004904537066985
2018-06-24,-2.0203394387089544,-2.0203394387089544,-2.0203394387089544,-2.018293237926273,-2.018293237926273,-2.018293237926273,-2.023741506062101,-2.023741506062101,-2.023741506062101,-1.9934133416301822,-1.9934133416301822,-1.9934133416301822
2018-07-01,-2.0681573225824854,-2.0681573225824854,-2.0681573225824854,-2.01043381635503,-2.01043381635503,-2.01043381635503,-2.05626360106122,-2.05626360106122,-2.05626360106122,-2.009190175258203,-2.009190175258203,-2.009190175258203
2018-07-08,-1.7122579791656376,-1.7122579791656376,-1.7122579791656376,-1.6759468064883283,-1.6759468064883283,-1.6759468064883283,-1.6884151287848457,-1.6884151287848457,-1.6884151287848457,-1.6896661208577468,-1.6896661208577468,-1.6896661208577468
2018-07-15,-1.4734078417948029,-1.4734078417948029,-1.4734078417948029,-1.1626872993511435,-1.1626872993511435,-1.1626872993511435,-1.4537471209750779,-1.4537471209750779,-1.4537471209750779,-1.1244448623815217,-1.1244448623815217,-1.1244448623815217
2018-07-22,-1.0972333142683348,-1.0972333142683348,-1.0972333142683348,-0.925270664735312,-0.925270664735312,-0.925270664735312,-1.068344862909369,-1.068344862909369,-1.068344862909369,-0.885507066405451,-0.885507066405451,-0.885507066405451
2018-07-29,-1.3435261288522125,-1.3435261288522125,-1.3435261288522125,-1.3812552861241283,-1.3812552861241283,-1.3812552861241283,-1.3479310289183188,-1.3479310289183188,-1.3479310289183188,-1.3650019916588476,-1.3650019916588476,-1.3650019916588476
2018-08-05,-1.1359917836513158,-1.1359917836513158,-1.1359917836513158,-0.9552098091612419,-0.9552098091612419,-0.9552098091612419,-1.1268813356503118,-1.1268813356503118,-1.1268813356503118,-0.9330373872794756,-0.9330373872794756,-0.9330373872794756
2018-08-12,-1.1269957572689508,-1.1269957572689508,-1.1269957572689508,-1.2202121485138495,-1.2202121485138495,-1.2202121485138495,-1.4684452696680295,-1.4684452696680295,-1.4684452696680295,-1.5457069498971654,-1.5457069498971654,-1.5457069498971654
2018-08-19,-1.0771400715645882,-1.0771400715645882,-1.0771400715645882,-1.1637733906497134,-1.1637733906497134,-1.1637733906497134,-1.0324101781332955,-1.0324101781332955,-1.0324101781332955,-1.1125377003228207,-1.1125377003228207,-1.1125377003228207
2018-08-26,-1.2263679039372941,-1.2263679039372941,-1.2263679039372941,-1.1959919258842913,-1.1959919258842913,-1.1959919258842913,-1.2309966450910623,-1.2309966450910623,-1.2309966450910623,-1.2377474184992374,-1.2377474184992374,-1.2377474184992374
2018-09-02,-0.9186758205359982,-0.9186758205359982,-0.9186758205359982,-1.0199561456910322,-1.0199561456910322,-1.0199561456910322,-0.8739263349738087,-0.8739263349738087,-0.8739263349738087,-0.9676779759770088,-0.9676779759770088,-0.9676779759770088
2018-09-09,-0.7087435633606192,-0.7087435633606192,-0.7087435633606192,-0.8070749683940841,-0.8070749683940841,-0.8070749683940841,-0.7431724626887226,-0.7431724626887226,-0.7431724626887226,-0.8320981057706253,-0.8320981057706253,-0.8320981057706253
2018-09-16,-0.7180730423851909,-0.7180730423851909,-0.7180730423851909,-0.8117844142686365,-0.8117844142686365,-0.8117844142686365,-0.6669222602274253,-0.6669222602274253,-0.6669222602274253,-0.7333979894903719,-0.7333979894903719,-0.7333979894903719
2018-09-23,0.17863970640045806,0.17863970640045806,0.17863970640045806,0.08092755462276195,0.08092755462276195,0.08092755462276195,0.08413671366997386,0.08413671366997386,0.08413671366997386,0.05567433842884068,0.05567433842884068,0.05567433842884068
2018-09-30,1.3450034639700341,1.3450034639700341,1.3450034639700341,1.2301327435584735,1.2301327435584735,1.2301327435584735,1.0555759909273106,1.0555759909273106,1.0555759909273106,1.207468310015863,1.207468310015863,1.207468310015863
2018-10-07,2.2003025556297566,2.2003025556297566,2.2003025556297566,2.5260132468868837,2.5260132468868837,2.5260132468868837,2.1113221908226643,2.1113221908226643,2.1113221908226643,2.3245350454660554,2.3245350454660554,2.3245350454660554
2018-10-14,1.6556022486986082,1.6556022486986082,1.6556022486986082,1.4486538575671444,1.4486538575671444,1.4486538575671444,1.3640663543027178,1.3640663543027178,1.3640663543027178,1.185542976663906,1.185542976663906,1.185542976663906
2018-10-21,1.0567036913406127,1.0567036913406127,1.0567036913406127,1.7215832445687884,1.7215832445687884,1.7215832445687884,0.8574496919382351,0.8574496919382351,0.8574496919382351,1.5217019143224582,1.5217019143224582,1.5217019143224582
2018-10-28,1.3203151372991608,1.3203151372991608,1.3203151372991608,1.0837196780013156,1.0837196780013156,1.0837196780013156,1.4976054927203994,1.4976054927203994,1.4976054927203994,1.2470890218709982,1.2470890218709982,1.2470890218709982
2018-11-04,-0.15143117392008618,-0.15143117392008618,-0.15143117392008618,-0.13283747683033462,-0.13283747683033462,-0.13283747683033462,-0.09256663589881944,-0.09256663589881944,-0.09256663589881944,-0.19930847092771067,-0.19930847092771067,-0.19930847092771067
2018-11-11,0.14994605489343876,0.14994605489343876,0.14994605489343876,-0.04309219246558372,-0.04309219246558372,-0.04309219246558372,-0.266193402196874,-0.266193402196874,-0.266193402196874,-0.4235006132439896,-0.4235006132439896,-0.4235006132439896
2018-11-18,0.24122350124220243,0.24122350124220243,0.24122350124220243,0.13690739420682876,0.13690739420682876,0.13690739420682876,0.39993814804914646,0.39993814804914646,0.39993814804914646,0.1458344163780322,0.1458344163780322,0.1458344163780322
2018-11-25,-0.44376802192442655,-0.44376802192442655,-0.44376802192442655,-0.5731731587479313,-0.5731731587479313,-0.5731731587479313,-0.7818817850579184,-0.7818817850579184,-0.7818817850579184,-0.8621188270299337,-0.8621188270299337,-0.8621188270299337
2018-12-02,-1.2593271835626352,-1.2593271835626352,-1.2593271835626352,-0.9416855741235851,-0.9416855741235851,-0.9416855741235851,-1.1621239168047106,-1.1621239168047106,-1.1621239168047106,-1.0342354832645955,-1.0342354832645955,-1.0342354832645955
2018-12-09,-0.33840508809512987,-0.33840508809512987,-0.33840508809512987,-0.2319909401007052,-0.2319909401007052,-0.2319909401007052,-0.14520143024113202,-0.14520143024113202,-0.14520143024113202,-0.1462458748201285,-0.1462458748201285,-0.1462458748201285
2018-12-16,1.7828336200580914,1.7828336200580914,1.7828336200580914,1.9599572205900424,1.9599572205900424,1.9599572205900424,1.4504017819202524,1.4504017819202524,1.4504017819202524,2.112359789790368,2.112359789790368,2.112359789790368
2018-12-23,1.6991603304865683,1.6991603304865683,1.6991603304865683,1.6977202352266647,1.6977202352266647,1.6977202352266647,1.8645491949826825,1.8645491949826825,1.8645491949826825,1.6793973560202151,1.6793973560202151,1.6793973560202151
2018-12-30,2.0056774401855515,2.0056774401855515,2.0056774401855515,1.6948572806940858,1.6948572806940858,1.6948572806940858,1.7889211924008632,1.7889211924008632,1.7889211924008632,1.5158802777515095,1.5158802777515095,1.5158802777515095
2019-01-06,0.18751467416943082,0.18751467416943082,0.18751467416943082,0.14195295991741388,0.14195295991741388,0.14195295991741388,0.2792145346606594,0.2792145346606594,0.2792145346606594,0.09231123247240892,0.09231123247240892,0.09231123247240892
2019-01-13,-0.6545539981277207,-0.6545539981277207,-0.6545539981277207,-0.6667508519188514,-0.6667508519188514,-0.6667508519188514,-0.5510034254424455,-0.5510034254424455,-0.5510034254424455,-0.6177307055421529,-0.6177307055421529,-0.6177307055421529
2019-01-20,-0.8515341170327986,-0.8515341170327986,-0.8515341170327986,-0.893970543250209,-0.893970543250209,-0.893970543250209,-1.0364540473197432,-1.0364540473197432,-1.0364540473197432,-1.038815586391488,-1.038815586391488,-1.038815586391488
2019-01-27,-2.171633130494336,-2.171633130494336,-2.171633130494336,-1.6771683178582313,-1.6771683178582313,-1.6771683178582313,-2.2056202715032653,-2.2056202715032653,-2.2056202715032653,-1.8357153482245339,-1.8357153482245339,-1.8357153482245339
2019-02-03,-1.8844457446600167,-1.8844457446600167,-1.8844457446600167,-1.9887442168825635,-1.9887442168825635,-1.9887442168825635,-2.1101979038132344,-2.1101979038132344,-2.1101979038132344,-1.9440558647154556,-1.9440558647154556,-1.9440558647154556
2019-02-10,-1.937793966067946,-1.937793966067946,-1.937793966067946,-2.008308469589215,-2.008308469589215,-2.008308469589215,-1.927685400176733,-1.927685400176733,-1.927685400176733,-1.88293619382142,-1.88293619382142,-1.88293619382142
2019-02-17,-1.59024063733812,-1.59024063733812,-1.59024063733812,-1.6583763918048213,-1.6583763918048213,-1.6583763918048213,-1.7275869072883354,-1.7275869072883354,-1.7275869072883354,-1.62645937650985,-1.62645937650985,-1.62645937650985
2019-02-24,-1.2753076394045912,-1.2753076394045912,-1.2753076394045912,-1.1600703957497795,-1.1600703957497795,-1.1600703957497795,-1.209397389614077,-1.209397389614077,-1.209397389614077,-1.2226021809608578,-1.2226021809608578,-1.2226021809608578
2019-03-03,-1.1086690068645078,-1.1086690068645078,-1.1086690068645078,-1.1695823456897163,-1.1695823456897163,-1.1695823456897163,-1.0919378026136264,-1.0919378026136264,-1.0919378026136264,-1.1027466833292345,-1.1027466833292345,-1.1027466833292345
2019-03-10,-1.532031900446173,-1.532031900446173,-1.532031900446173,-1.5142716999370547,-1.5142716999370547,-1.5142716999370547,-1.51596299030901,-1.51596299030901,-1.51596299030901,-1.4339448258645673,-1.4339448258645673,-1.4339448258645673
2019-03-17,-1.6326871148824984,-1.6326871148824984,-1.6326871148824984,-1.5083075884041761,-1.5083075884041761,-1.5083075884041761,-1.6836508780679782,-1.6836508780679782,-1.6836508780679782,-1.436986235330248,-1.436986235330248,-1.436986235330248
2019-03-24,-1.5030690425148738,-1.5030690425148738,-1.5030690425148738,-1.5272661172618962,-1.5272661172618962,-1.5272661172618962,-1.509926098410777,-1.509926098410777,-1.509926098410777,-1.4748984874538962,-1.4748984874538962,-1.4748984874538962
2019-03-31,-1.37285217537988,-1.37285217537988,-1.37285217537988,-1.445933629279235,-1.445933629279235,-1.445933629279235,-1.474348421499153,-1.474348421499153,-1.474348421499153,-1.4734261016291632,-1.4734261016291632,-1.4734261016291632
2019-04-07,-1.231544297513869,-1.231544297513869,-1.231544297513869,-1.2927806908682942,-1.2927806908682942,-1.2927806908682942,-1.351154513523902,-1.351154513523902,-1.351154513523902,-1.3472272557345943,-1.3472272557345943,-1.3472272557345943
2019-04-14,-0.728181047466226,-0.728181047466226,-0.728181047466226,-0.7969001265053257,-0.7969001265053257,-0.7969001265053257,-0.7787928592509652,-0.7787928592509652,-0.7787928592509652,-0.7861590624429106,-0.7861590624429106,-0.7861590624429106
2019-04-21,-0.8747451741106699,-0.8747451741106699,-0.8747451741106699,-0.9271416874571596,-0.9271416874571596,-0.9271416874571596,-0.9163097549275349,-0.9163097549275349,-0.9163097549275349,-0.9325015916865899,-0.9325015916865899,-0.9325015916865899
2019-04-28,-0.9567934634171364,-0.9567934634171364,-0.9567934634171364,-0.9670764849812089,-0.9670764849812089,-0.9670764849812089,-0.9788002701783326,-0.9788002701783326,-0.9788002701783326,-0.9837545851921304,-0.9837545851921304,-0.9837545851921304
2019-05-05,-0.5271318560986307,-0.5271318560986307,-0.5271318560986307,-0.5859688625115184,-0.5859688625115184,-0.5859688625115184,-0.8108114759547632,-0.8108114759547632,-0.8108114759547632,-0.8147914072895414,-0.8147914072895414,-0.8147914072895414
2019-05-12,-0.9306642695596362,-0.9306642695596362,-0.9306642695596362,-0.9782405395138111,-0.9782405395138111,-0.9782405395138111,-0.8640360439811284,-0.8640360439811284,-0.8640360439811284,-0.886205818884605,-0.886205818884605,-0.886205818884605
2019-05-19,-1.0085577354015287,-1.0085577354015287,-1.0085577354015287,-1.0633309292089033,-1.0633309292089033,-1.0633309292089033,-1.0503685733325316,-1.0503685733325316,-1.0503685733325316,-0.984452138121408,-0.984452138121408,-0.984452138121408
2019-05-26,-0.3695527919293944,-0.3695527919293944,-0.3695527919293944,-0.45009055144866317,-0.45009055144866317,-0.45009055144866317,-0.6522263516558191,-0.6522263516558191,-0.6522263516558191,-0.5963492075749219,-0.5963492075749219,-0.5963492075749219
2019-06-02,-1.451465068556789,-1.451465068556789,-1.451465068556789,-1.465467079868505,-1.465467079868505,-1.465467079868505,-1.4854761602974136,-1.4854761602974136,-1.4854761602974136,-1.384532191179895,-1.384532191179895,-1.384532191179895
2019-06-09,-1.6053297912160551,-1.6053297912160551,-1.6053297912160551,-1.5530114369412167,-1.5530114369412167,-1.5530114369412167,-1.6445306652811547,-1.6445306652811547,-1.6445306652811547,-1.6287427037766513,-1.6287427037766513,-1.6287427037766513
2019-06-16,-1.800393398345669,-1.800393398345669,-1.800393398345669,-1.7795679624055256,-1.7795679624055256,-1.7795679624055256,-1.6429501459425842,-1.6429501459425842,-1.6429501459425842,-1.75617449660254,-1.75617449660254,-1.75617449660254
2019-06-23,-0.923680409875921,-0.923680409875921,-0.923680409875921,-0.9278596625178327,-0.9278596625178327,-0.9278596625178327,-0.9465898603115779,-0.9465898603115779,-0.9465898603115779,-0.9366061847962509,-0.9366061847962509,-0.9366061847962509
2019-06-30,-1.7781181727168682,-1.7781181727168682,-1.7781181727168682,-1.4010817656071533,-1.4010817656071533,-1.4010817656071533,-1.6379192740936404,-1.6379192740936404,-1.6379192740936404,-1.6377267275182326,-1.6377267275182326,-1.6377267275182326
2019-07-07,-1.7113509834224128,-1.7113509834224128,-1.7113509834224128,-1.5912674070820232,-1.5912674070820232,-1.5912674070820232,-1.5177005051994081,-1.5177005051994081,-1.5177005051994081,-1.472300101400581,-1.472300101400581,-1.472300101400581
2019-07-14,-1.1633270669610674,-1.1633270669610674,-1.1633270669610674,-0.6927120768345782,-0.6927120768345782,-0.6927120768345782,-1.0214348213336626,-1.0214348213336626,-1.0214348213336626,-0.495348938512697,-0.495348938512697,-0.495348938512697
