Date,USAA MSCI EM Value Momentum BlendEtf_Open_average,USAA MSCI EM Value Momentum BlendEtf_Open_max,USAA MSCI EM Value Momentum BlendEtf_Open_min,USAA MSCI EM Value Momentum BlendEtf_High_average,USAA MSCI EM Value Momentum BlendEtf_High_max,USAA MSCI EM Value Momentum BlendEtf_High_min,USAA MSCI EM Value Momentum BlendEtf_Low_average,USAA MSCI EM Value Momentum BlendEtf_Low_max,USAA MSCI EM Value Momentum BlendEtf_Low_min,USAA MSCI EM Value Momentum BlendEtf_Close_average,USAA MSCI EM Value Momentum BlendEtf_Close_max,USAA MSCI EM Value Momentum BlendEtf_Close_min
2018-05-27,-1.1160350826674879,-1.1160350826674879,-1.1160350826674879,-1.2463697318827127,-1.2463697318827127,-1.2463697318827127,-0.9484680288031038,-0.9484680288031038,-0.9484680288031038,-1.103405097010991,-1.103405097010991,-1.103405097010991
2018-06-03,-0.7909505397879789,-0.7909505397879789,-0.7909505397879789,-0.8522774737454957,-0.8522774737454957,-0.8522774737454957,-0.6139493095483317,-0.6139493095483317,-0.6139493095483317,-0.7126496710349132,-0.7126496710349132,-0.7126496710349132
2018-06-10,-1.9797276669974413,-1.9797276669974413,-1.9797276669974413,-1.9954199607738454,-1.9954199607738454,-1.9954199607738454,-1.817273360956795,-1.817273360956795,-1.817273360956795,-1.8855988483457682,-1.8855988483457682,-1.8855988483457682
2018-06-17,-2.579697310680552,-2.579697310680552,-2.579697310680552,-2.602315545315062,-2.602315545315062,-2.602315545315062,-2.415135077574112,-2.415135077574112,-2.415135077574112,-2.5615419527674,-2.5615419527674,-2.5615419527674
2018-06-24,-2.591184840857268,-2.591184840857268,-2.591184840857268,-2.5237132134357885,-2.5237132134357885,-2.5237132134357885,-2.514362174769173,-2.514362174769173,-2.514362174769173,-2.4779444757641267,-2.4779444757641267,-2.4779444757641267
2018-07-01,-2.5193206567791204,-2.5193206567791204,-2.5193206567791204,-2.318804295093731,-2.318804295093731,-2.318804295093731,-2.465333248242579,-2.465333248242579,-2.465333248242579,-2.310640021524903,-2.310640021524903,-2.310640021524903
2018-07-08,-1.954433382937086,-1.954433382937086,-1.954433382937086,-1.9877650348528413,-1.9877650348528413,-1.9877650348528413,-1.9227579905955645,-1.9227579905955645,-1.9227579905955645,-1.9399108202559943,-1.9399108202559943,-1.9399108202559943
2018-07-15,-1.802796341937252,-1.802796341937252,-1.802796341937252,-1.858538718731353,-1.858538718731353,-1.858538718731353,-1.783373670654823,-1.783373670654823,-1.783373670654823,-1.829392800441508,-1.829392800441508,-1.829392800441508
2018-07-22,-1.1500417282331221,-1.1500417282331221,-1.1500417282331221,-1.2119058395107536,-1.2119058395107536,-1.2119058395107536,-1.2001859089217144,-1.2001859089217144,-1.2001859089217144,-1.2504174782570368,-1.2504174782570368,-1.2504174782570368
2018-07-29,-1.443981680930121,-1.443981680930121,-1.443981680930121,-1.4422671189575225,-1.4422671189575225,-1.4422671189575225,-1.4315886830189521,-1.4315886830189521,-1.4315886830189521,-1.4368725029091585,-1.4368725029091585,-1.4368725029091585
2018-08-05,-1.6230608093245353,-1.6230608093245353,-1.6230608093245353,-1.6595351901841984,-1.6595351901841984,-1.6595351901841984,-1.6436752783959436,-1.6436752783959436,-1.6436752783959436,-1.6729235311445159,-1.6729235311445159,-1.6729235311445159
2018-08-12,-1.9016019100197357,-1.9016019100197357,-1.9016019100197357,-1.7194130416334614,-1.7194130416334614,-1.7194130416334614,-1.915579706300895,-1.915579706300895,-1.915579706300895,-1.7224469661714406,-1.7224469661714406,-1.7224469661714406
2018-08-19,-1.2032514202191171,-1.2032514202191171,-1.2032514202191171,-1.2230985520701827,-1.2230985520701827,-1.2230985520701827,-1.1956921379038108,-1.1956921379038108,-1.1956921379038108,-1.2051241337122458,-1.2051241337122458,-1.2051241337122458
2018-08-26,-0.9554046308992742,-0.9554046308992742,-0.9554046308992742,-0.9633519410351522,-0.9633519410351522,-0.9633519410351522,-1.0000039946416273,-1.0000039946416273,-1.0000039946416273,-1.0655372051528635,-1.0655372051528635,-1.0655372051528635
2018-09-02,-1.2634126371104035,-1.2634126371104035,-1.2634126371104035,-1.3331159063214428,-1.3331159063214428,-1.3331159063214428,-1.3805694725048219,-1.3805694725048219,-1.3805694725048219,-1.4012305233618332,-1.4012305233618332,-1.4012305233618332
2018-09-09,-1.111278188616036,-1.111278188616036,-1.111278188616036,-1.116143298790126,-1.116143298790126,-1.116143298790126,-1.13980872623211,-1.13980872623211,-1.13980872623211,-1.1263440579388069,-1.1263440579388069,-1.1263440579388069
2018-09-16,-0.4749911435386746,-0.4749911435386746,-0.4749911435386746,-0.5428449257022911,-0.5428449257022911,-0.5428449257022911,-0.4374216380221082,-0.4374216380221082,-0.4374216380221082,-0.49996509158012237,-0.49996509158012237,-0.49996509158012237
2018-09-23,-0.3719552593348181,-0.3719552593348181,-0.3719552593348181,-0.4406368649493163,-0.4406368649493163,-0.4406368649493163,-0.33337504105818283,-0.33337504105818283,-0.33337504105818283,-0.3965412587087181,-0.3965412587087181,-0.3965412587087181
2018-09-30,-1.0630051769449027,-1.0630051769449027,-1.0630051769449027,-1.1461867689460767,-1.1461867689460767,-1.1461867689460767,-1.1125910910295984,-1.1125910910295984,-1.1125910910295984,-1.185430172323539,-1.185430172323539,-1.185430172323539
2018-10-07,-1.6197349644438106,-1.6197349644438106,-1.6197349644438106,-1.6794558304419203,-1.6794558304419203,-1.6794558304419203,-1.7569795895721123,-1.7569795895721123,-1.7569795895721123,-1.6179161861249594,-1.6179161861249594,-1.6179161861249594
2018-10-14,-1.6405302181540318,-1.6405302181540318,-1.6405302181540318,-1.642657988649282,-1.642657988649282,-1.642657988649282,-1.6620394458355838,-1.6620394458355838,-1.6620394458355838,-1.7626171182780268,-1.7626171182780268,-1.7626171182780268
2018-10-21,-2.1978028922337103,-2.1978028922337103,-2.1978028922337103,-2.272761255664671,-2.272761255664671,-2.272761255664671,-2.204045590592062,-2.204045590592062,-2.204045590592062,-2.2471426933452388,-2.2471426933452388,-2.2471426933452388
2018-10-28,-1.123337075477001,-1.123337075477001,-1.123337075477001,-1.1983106505768328,-1.1983106505768328,-1.1983106505768328,-1.2777706154115662,-1.2777706154115662,-1.2777706154115662,-1.1902095075916823,-1.1902095075916823,-1.1902095075916823
2018-11-04,-1.4315576098459017,-1.4315576098459017,-1.4315576098459017,-1.4909958906726835,-1.4909958906726835,-1.4909958906726835,-1.261771339354237,-1.261771339354237,-1.261771339354237,-1.3923740669376674,-1.3923740669376674,-1.3923740669376674
2018-11-11,-0.7317441505148841,-0.7317441505148841,-0.7317441505148841,-0.48392979907805994,-0.48392979907805994,-0.48392979907805994,-0.6047392764282186,-0.6047392764282186,-0.6047392764282186,-0.4056875716394029,-0.4056875716394029,-0.4056875716394029
2018-11-18,-0.9067062731760417,-0.9067062731760417,-0.9067062731760417,-0.983854420011277,-0.983854420011277,-0.983854420011277,-0.8447280806540987,-0.8447280806540987,-0.8447280806540987,-0.9671731355863395,-0.9671731355863395,-0.9671731355863395
2018-11-25,-0.3777946096434308,-0.3777946096434308,-0.3777946096434308,-0.3083872703095186,-0.3083872703095186,-0.3083872703095186,-0.26737858522495056,-0.26737858522495056,-0.26737858522495056,-0.23251457937786238,-0.23251457937786238,-0.23251457937786238
2018-12-02,-0.9142650121569024,-0.9142650121569024,-0.9142650121569024,-0.9917714883517711,-0.9917714883517711,-0.9917714883517711,-1.1722048953961752,-1.1722048953961752,-1.1722048953961752,-1.244341835394073,-1.244341835394073,-1.244341835394073
