Date,Fidelity ValueEtf_Open_average,Fidelity ValueEtf_Open_max,Fidelity ValueEtf_Open_min,Fidelity ValueEtf_High_average,Fidelity ValueEtf_High_max,Fidelity ValueEtf_High_min,Fidelity ValueEtf_Low_average,Fidelity ValueEtf_Low_max,Fidelity ValueEtf_Low_min,Fidelity ValueEtf_Close_average,Fidelity ValueEtf_Close_max,Fidelity ValueEtf_Close_min
2018-05-27,0.224681965857111,0.224681965857111,0.224681965857111,0.08087874332705781,0.08087874332705781,0.08087874332705781,0.3679950275793748,0.3679950275793748,0.3679950275793748,0.23311305121547976,0.23311305121547976,0.23311305121547976
2018-06-03,0.8680160328877257,0.8680160328877257,0.8680160328877257,0.9005622508277383,0.9005622508277383,0.9005622508277383,0.9895383531415981,0.9895383531415981,0.9895383531415981,1.0085195209277873,1.0085195209277873,1.0085195209277873
2018-06-10,0.9732280173337676,0.9732280173337676,0.9732280173337676,0.9050389660568856,0.9050389660568856,0.9050389660568856,0.9756678748095394,0.9756678748095394,0.9756678748095394,0.9753512895795944,0.9753512895795944,0.9753512895795944
2018-06-17,0.923491629557112,0.923491629557112,0.923491629557112,0.673794128097712,0.673794128097712,0.673794128097712,0.8049182344036742,0.8049182344036742,0.8049182344036742,0.5634916477253086,0.5634916477253086,0.5634916477253086
2018-06-24,-0.07036792422901562,-0.07036792422901562,-0.07036792422901562,0.08154149474255318,0.08154149474255318,0.08154149474255318,0.17705660575399923,0.17705660575399923,0.17705660575399923,0.1888056485921923,0.1888056485921923,0.1888056485921923
2018-07-01,0.5274452272911074,0.5274452272911074,0.5274452272911074,0.7173373960140218,0.7173373960140218,0.7173373960140218,0.6348802443245336,0.6348802443245336,0.6348802443245336,0.7533517682287469,0.7533517682287469,0.7533517682287469
2018-07-08,1.4500344223186539,1.4500344223186539,1.4500344223186539,1.4134274922953167,1.4134274922953167,1.4134274922953167,1.3794482092351075,1.3794482092351075,1.3794482092351075,1.2386526375337208,1.2386526375337208,1.2386526375337208
2018-07-15,1.4485870646544268,1.4485870646544268,1.4485870646544268,1.376289471781666,1.376289471781666,1.376289471781666,1.3549468326296426,1.3549468326296426,1.3549468326296426,1.207706122154594,1.207706122154594,1.207706122154594
2018-07-22,1.9278711337597358,1.9278711337597358,1.9278711337597358,1.9187519741244612,1.9187519741244612,1.9187519741244612,1.4540033745567056,1.4540033745567056,1.4540033745567056,1.3805040904525285,1.3805040904525285,1.3805040904525285
2018-07-29,1.5604460619530025,1.5604460619530025,1.5604460619530025,1.802962830998167,1.802962830998167,1.802962830998167,1.5946890290162308,1.5946890290162308,1.5946890290162308,1.7152373104376637,1.7152373104376637,1.7152373104376637
2018-08-05,1.7686471548246796,1.7686471548246796,1.7686471548246796,1.7668026909519485,1.7668026909519485,1.7668026909519485,1.6047367903139627,1.6047367903139627,1.6047367903139627,1.7217451940586195,1.7217451940586195,1.7217451940586195
2018-08-12,1.6798575387928247,1.6798575387928247,1.6798575387928247,1.7902094715072872,1.7902094715072872,1.7902094715072872,1.6643398482055745,1.6643398482055745,1.6643398482055745,1.7749319477793033,1.7749319477793033,1.7749319477793033
2018-08-19,1.732478895053901,1.732478895053901,1.732478895053901,1.837230458299298,1.837230458299298,1.837230458299298,1.8007351439963404,1.8007351439963404,1.8007351439963404,1.830289219330199,1.830289219330199,1.830289219330199
2018-08-26,1.723628852602205,1.723628852602205,1.723628852602205,1.9046842041091976,1.9046842041091976,1.9046842041091976,1.7985030582302894,1.7985030582302894,1.7985030582302894,1.7862630579505592,1.7862630579505592,1.7862630579505592
