Date,iShares Core MSCI EAFE_Open_average,iShares Core MSCI EAFE_Open_max,iShares Core MSCI EAFE_Open_min,iShares Core MSCI EAFE_High_average,iShares Core MSCI EAFE_High_max,iShares Core MSCI EAFE_High_min,iShares Core MSCI EAFE_Low_average,iShares Core MSCI EAFE_Low_max,iShares Core MSCI EAFE_Low_min,iShares Core MSCI EAFE_Close_average,iShares Core MSCI EAFE_Close_max,iShares Core MSCI EAFE_Close_min
2018-04-08,0.11738143032634116,0.11738143032634116,0.11738143032634116,-0.053699324376542235,-0.053699324376542235,-0.053699324376542235,0.23207726820116972,0.23207726820116972,0.23207726820116972,0.052992696724861094,0.052992696724861094,0.052992696724861094
2018-04-15,0.23923454641209663,0.23923454641209663,0.23923454641209663,0.10598451159131222,0.10598451159131222,0.10598451159131222,0.38908678884606784,0.38908678884606784,0.38908678884606784,0.27587789135603713,0.27587789135603713,0.27587789135603713
2018-04-22,0.5183163417014598,0.5183163417014598,0.5183163417014598,0.4806839830046826,0.4806839830046826,0.4806839830046826,0.7181829687821131,0.7181829687821131,0.7181829687821131,0.4234820287307168,0.4234820287307168,0.4234820287307168
2018-04-29,0.6262610331261066,0.6262610331261066,0.6262610331261066,0.5955415406857165,0.5955415406857165,0.5955415406857165,0.7518198584391005,0.7518198584391005,0.7518198584391005,0.6548891126648915,0.6548891126648915,0.6548891126648915
2018-05-06,1.578697464878235,1.578697464878235,1.578697464878235,1.4847082386528174,1.4847082386528174,1.4847082386528174,1.3932739784440225,1.3932739784440225,1.3932739784440225,1.3858094488024733,1.3858094488024733,1.3858094488024733
2018-05-13,1.0809538186878735,1.0809538186878735,1.0809538186878735,1.050205359637951,1.050205359637951,1.050205359637951,1.111580873547178,1.111580873547178,1.111580873547178,1.1634122128514233,1.1634122128514233,1.1634122128514233
2018-05-20,-0.28188089873880995,-0.28188089873880995,-0.28188089873880995,-0.4072511307275918,-0.4072511307275918,-0.4072511307275918,-0.07323753508561563,-0.07323753508561563,-0.07323753508561563,-0.2281512165237312,-0.2281512165237312,-0.2281512165237312
2018-05-27,-0.09835622416076654,-0.09835622416076654,-0.09835622416076654,-0.18409252774802617,-0.18409252774802617,-0.18409252774802617,-0.024170080934947564,-0.024170080934947564,-0.024170080934947564,-0.2320497969485848,-0.2320497969485848,-0.2320497969485848
2018-06-03,0.20346051916276614,0.20346051916276614,0.20346051916276614,0.5068957613874441,0.5068957613874441,0.5068957613874441,0.4604398947431495,0.4604398947431495,0.4604398947431495,0.6016405012649174,0.6016405012649174,0.6016405012649174
2018-06-10,-1.3948875736917612,-1.3948875736917612,-1.3948875736917612,-1.410403912850325,-1.410403912850325,-1.410403912850325,-0.974722918611836,-0.974722918611836,-0.974722918611836,-1.0394683142593355,-1.0394683142593355,-1.0394683142593355
2018-06-17,-2.5272695316256613,-2.5272695316256613,-2.5272695316256613,-2.6105435053665027,-2.6105435053665027,-2.6105435053665027,-2.4349848870687927,-2.4349848870687927,-2.4349848870687927,-2.5328988548573124,-2.5328988548573124,-2.5328988548573124
2018-06-24,-2.4475486675264104,-2.4475486675264104,-2.4475486675264104,-2.3769818366884365,-2.3769818366884365,-2.3769818366884365,-2.2856010138267178,-2.2856010138267178,-2.2856010138267178,-2.2309203009966643,-2.2309203009966643,-2.2309203009966643
