Date,Nationwide Risk-Based International EquityEtf_Open_average,Nationwide Risk-Based International EquityEtf_Open_max,Nationwide Risk-Based International EquityEtf_Open_min,Nationwide Risk-Based International EquityEtf_High_average,Nationwide Risk-Based International EquityEtf_High_max,Nationwide Risk-Based International EquityEtf_High_min,Nationwide Risk-Based International EquityEtf_Low_average,Nationwide Risk-Based International EquityEtf_Low_max,Nationwide Risk-Based International EquityEtf_Low_min,Nationwide Risk-Based International EquityEtf_Close_average,Nationwide Risk-Based International EquityEtf_Close_max,Nationwide Risk-Based International EquityEtf_Close_min
2018-05-27,-1.0059742850967284,-1.0059742850967284,-1.0059742850967284,-1.0678107853570578,-1.0678107853570578,-1.0678107853570578,-0.9768443991644699,-0.9768443991644699,-0.9768443991644699,-1.0613910321867261,-1.0613910321867261,-1.0613910321867261
2018-06-03,0.16766065679970246,0.16766065679970246,0.16766065679970246,2.812656241198967,2.812656241198967,2.812656241198967,-0.007456645626004709,-0.007456645626004709,-0.007456645626004709,0.17153092051037988,0.17153092051037988,0.17153092051037988
2018-06-10,0.3724795556517596,0.3724795556517596,0.3724795556517596,0.06281619242335175,0.06281619242335175,0.06281619242335175,0.4071820444854622,0.4071820444854622,0.4071820444854622,0.35865983061807205,0.35865983061807205,0.35865983061807205
2018-06-17,-1.6658384933471788,-1.6658384933471788,-1.6658384933471788,-1.23084087243549,-1.23084087243549,-1.23084087243549,-2.07584536325743,-2.07584536325743,-2.07584536325743,-2.036063955138468,-2.036063955138468,-2.036063955138468
2018-06-24,-1.0588981197140046,-1.0588981197140046,-1.0588981197140046,-0.8629105893763522,-0.8629105893763522,-0.8629105893763522,-0.9654947612844877,-0.9654947612844877,-0.9654947612844877,-0.9855085638941762,-0.9855085638941762,-0.9855085638941762
2018-07-01,-0.7126190843736352,-0.7126190843736352,-0.7126190843736352,-0.6253721769240733,-0.6253721769240733,-0.6253721769240733,-0.6247376059587513,-0.6247376059587513,-0.6247376059587513,-0.6479393110836505,-0.6479393110836505,-0.6479393110836505
2018-07-08,-0.48172959230249296,-0.48172959230249296,-0.48172959230249296,-0.47546311213743875,-0.47546311213743875,-0.47546311213743875,-0.4061639497032454,-0.4061639497032454,-0.4061639497032454,-0.4295182457457152,-0.4295182457457152,-0.4295182457457152
2018-07-15,0.24049054042404022,0.24049054042404022,0.24049054042404022,-0.013721320281913236,-0.013721320281913236,-0.013721320281913236,0.18302307824260347,0.18302307824260347,0.18302307824260347,0.15716347996319588,0.15716347996319588,0.15716347996319588
2018-07-22,-0.5323702559840204,-0.5323702559840204,-0.5323702559840204,-0.49742560589125134,-0.49742560589125134,-0.49742560589125134,-0.4522665861814546,-0.4522665861814546,-0.4522665861814546,-0.47158681064595565,-0.47158681064595565,-0.47158681064595565
2018-07-29,-1.8234841249467895,-1.8234841249467895,-1.8234841249467895,-1.3420894091319455,-1.3420894091319455,-1.3420894091319455,-1.7173368530217714,-1.7173368530217714,-1.7173368530217714,-1.731453546764312,-1.731453546764312,-1.731453546764312
