Date,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_average,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_max,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_min,iShares Edge MSCI Min Vol USA Small-CapEtf_High_average,iShares Edge MSCI Min Vol USA Small-CapEtf_High_max,iShares Edge MSCI Min Vol USA Small-CapEtf_High_min,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_average,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_max,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_min,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_average,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_max,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_min
2018-05-27,1.8450770043896085,1.8450770043896085,1.8450770043896085,1.8010688259458791,1.8010688259458791,1.8010688259458791,1.6732948625216884,1.6732948625216884,1.6732948625216884,1.7441423967001932,1.7441423967001932,1.7441423967001932
2018-06-03,2.000358340836346,2.000358340836346,2.000358340836346,2.0040157723315986,2.0040157723315986,2.0040157723315986,1.999038172446464,1.999038172446464,1.999038172446464,2.062162246421669,2.062162246421669,2.062162246421669
2018-06-10,1.990771079629581,1.990771079629581,1.990771079629581,2.0687755038282565,2.0687755038282565,2.0687755038282565,1.9853667163444606,1.9853667163444606,1.9853667163444606,2.1065250730884686,2.1065250730884686,2.1065250730884686
2018-06-17,1.8720842166875888,1.8720842166875888,1.8720842166875888,1.8376575481638135,1.8376575481638135,1.8376575481638135,1.8544622388090064,1.8544622388090064,1.8544622388090064,1.8548613510113454,1.8548613510113454,1.8548613510113454
2018-06-24,1.4943355458372551,1.4943355458372551,1.4943355458372551,1.4884031813090761,1.4884031813090761,1.4884031813090761,1.4286396604003029,1.4286396604003029,1.4286396604003029,1.4565419325896236,1.4565419325896236,1.4565419325896236
2018-07-01,1.7327883928805936,1.7327883928805936,1.7327883928805936,1.7697240334120126,1.7697240334120126,1.7697240334120126,1.7231555707092967,1.7231555707092967,1.7231555707092967,1.7313526081218173,1.7313526081218173,1.7313526081218173
2018-07-08,1.76626709521629,1.76626709521629,1.76626709521629,1.7438244822686384,1.7438244822686384,1.7438244822686384,1.5821817058668564,1.5821817058668564,1.5821817058668564,1.5912715938906445,1.5912715938906445,1.5912715938906445
2018-07-15,1.4085950213171832,1.4085950213171832,1.4085950213171832,1.4284372565452113,1.4284372565452113,1.4284372565452113,1.4733238620547835,1.4733238620547835,1.4733238620547835,1.4691657722428664,1.4691657722428664,1.4691657722428664
2018-07-22,1.47216046101155,1.47216046101155,1.47216046101155,1.445817404987365,1.445817404987365,1.445817404987365,1.0230707547112325,1.0230707547112325,1.0230707547112325,1.0442477902377851,1.0442477902377851,1.0442477902377851
2018-07-29,1.0336231751426679,1.0336231751426679,1.0336231751426679,1.0085457066180172,1.0085457066180172,1.0085457066180172,1.1756724545798116,1.1756724545798116,1.1756724545798116,1.124063067041229,1.124063067041229,1.124063067041229
