Date,Direxion Daily South Korea Bull 3X Shares_Open_average,Direxion Daily South Korea Bull 3X Shares_Open_max,Direxion Daily South Korea Bull 3X Shares_Open_min,Direxion Daily South Korea Bull 3X Shares_High_average,Direxion Daily South Korea Bull 3X Shares_High_max,Direxion Daily South Korea Bull 3X Shares_High_min,Direxion Daily South Korea Bull 3X Shares_Low_average,Direxion Daily South Korea Bull 3X Shares_Low_max,Direxion Daily South Korea Bull 3X Shares_Low_min,Direxion Daily South Korea Bull 3X Shares_Close_average,Direxion Daily South Korea Bull 3X Shares_Close_max,Direxion Daily South Korea Bull 3X Shares_Close_min
2018-04-08,-0.5527329565432945,-0.5527329565432945,-0.5527329565432945,-0.6086103079882524,-0.6086103079882524,-0.6086103079882524,-0.33116759328890777,-0.33116759328890777,-0.33116759328890777,-0.3983177533524387,-0.3983177533524387,-0.3983177533524387
2018-04-15,-0.3637130679694109,-0.3637130679694109,-0.3637130679694109,-0.55241386250641,-0.55241386250641,-0.55241386250641,-0.3318560353287575,-0.3318560353287575,-0.3318560353287575,-0.5237394479018215,-0.5237394479018215,-0.5237394479018215
2018-04-22,0.8079519202103933,0.8079519202103933,0.8079519202103933,0.6009133237798603,0.6009133237798603,0.6009133237798603,0.7241696473575091,0.7241696473575091,0.7241696473575091,0.4736993342270773,0.4736993342270773,0.4736993342270773
2018-04-29,-1.0333096559448336,-1.0333096559448336,-1.0333096559448336,-1.0405658194190883,-1.0405658194190883,-1.0405658194190883,-0.9424055515075617,-0.9424055515075617,-0.9424055515075617,-1.022533865740229,-1.022533865740229,-1.022533865740229
2018-05-06,-0.3753291650561766,-0.3753291650561766,-0.3753291650561766,-0.5876011254331951,-0.5876011254331951,-0.5876011254331951,-0.23101292431596696,-0.23101292431596696,-0.23101292431596696,-0.5191542710495581,-0.5191542710495581,-0.5191542710495581
2018-05-13,-1.0651324061287297,-1.0651324061287297,-1.0651324061287297,-1.3076606981980976,-1.3076606981980976,-1.3076606981980976,-1.0081555331419187,-1.0081555331419187,-1.0081555331419187,-1.1911701412504365,-1.1911701412504365,-1.1911701412504365
2018-05-20,-0.6449358620061869,-0.6449358620061869,-0.6449358620061869,-0.6096505370118727,-0.6096505370118727,-0.6096505370118727,-0.371524750828242,-0.371524750828242,-0.371524750828242,-0.5278525785989981,-0.5278525785989981,-0.5278525785989981
2018-05-27,-1.0219364292379256,-1.0219364292379256,-1.0219364292379256,-1.213340979462756,-1.213340979462756,-1.213340979462756,-0.8863120533116494,-0.8863120533116494,-0.8863120533116494,-1.0192706127151907,-1.0192706127151907,-1.0192706127151907
2018-06-03,-0.9259933035960287,-0.9259933035960287,-0.9259933035960287,-1.0731089280627655,-1.0731089280627655,-1.0731089280627655,-0.8390472297090071,-0.8390472297090071,-0.8390472297090071,-1.1094064900082194,-1.1094064900082194,-1.1094064900082194
2018-06-10,-2.8287928143937955,-2.8287928143937955,-2.8287928143937955,-2.8404266937155462,-2.8404266937155462,-2.8404266937155462,-2.9827461090698737,-2.9827461090698737,-2.9827461090698737,-2.9665212064234083,-2.9665212064234083,-2.9665212064234083
2018-06-17,-2.3305111256010367,-2.3305111256010367,-2.3305111256010367,-2.377829747184366,-2.377829747184366,-2.377829747184366,-2.4387248996672417,-2.4387248996672417,-2.4387248996672417,-2.4397255973596095,-2.4397255973596095,-2.4397255973596095
2018-06-24,-2.1710667985778063,-2.1710667985778063,-2.1710667985778063,-2.116244083779306,-2.116244083779306,-2.116244083779306,-2.144981981246837,-2.144981981246837,-2.144981981246837,-2.150992507132153,-2.150992507132153,-2.150992507132153
2018-07-01,-1.540875467710449,-1.540875467710449,-1.540875467710449,-1.5494647096746081,-1.5494647096746081,-1.5494647096746081,-1.5135026495867816,-1.5135026495867816,-1.5135026495867816,-1.5538114674213797,-1.5538114674213797,-1.5538114674213797
2018-07-08,-1.4083098216219878,-1.4083098216219878,-1.4083098216219878,-1.433979899600321,-1.433979899600321,-1.433979899600321,-1.4038390751375254,-1.4038390751375254,-1.4038390751375254,-1.4735983971277802,-1.4735983971277802,-1.4735983971277802
2018-07-15,-1.3837054296049394,-1.3837054296049394,-1.3837054296049394,-1.422317004286628,-1.422317004286628,-1.422317004286628,-1.3916102845166811,-1.3916102845166811,-1.3916102845166811,-1.4445138850758366,-1.4445138850758366,-1.4445138850758366
2018-07-22,-0.9115206404797597,-0.9115206404797597,-0.9115206404797597,-0.9462826045670899,-0.9462826045670899,-0.9462826045670899,-0.9366635010578108,-0.9366635010578108,-0.9366635010578108,-0.9889875776318616,-0.9889875776318616,-0.9889875776318616
2018-07-29,-1.0093351581543126,-1.0093351581543126,-1.0093351581543126,-1.0341435714968403,-1.0341435714968403,-1.0341435714968403,-0.9890597654737858,-0.9890597654737858,-0.9890597654737858,-1.0191786452400728,-1.0191786452400728,-1.0191786452400728
2018-08-05,-1.1620074679013577,-1.1620074679013577,-1.1620074679013577,-1.1589033895932745,-1.1589033895932745,-1.1589033895932745,-1.1930083677663226,-1.1930083677663226,-1.1930083677663226,-1.2416034111031233,-1.2416034111031233,-1.2416034111031233
