Date,KraneShares Zacks New ChinaEtf_Open_average,KraneShares Zacks New ChinaEtf_Open_max,KraneShares Zacks New ChinaEtf_Open_min,KraneShares Zacks New ChinaEtf_High_average,KraneShares Zacks New ChinaEtf_High_max,KraneShares Zacks New ChinaEtf_High_min,KraneShares Zacks New ChinaEtf_Low_average,KraneShares Zacks New ChinaEtf_Low_max,KraneShares Zacks New ChinaEtf_Low_min,KraneShares Zacks New ChinaEtf_Close_average,KraneShares Zacks New ChinaEtf_Close_max,KraneShares Zacks New ChinaEtf_Close_min
2018-05-27,1.3929316099092384,1.3929316099092384,1.3929316099092384,1.2991219623066361,1.2991219623066361,1.2991219623066361,1.34631005946275,1.34631005946275,1.34631005946275,1.1549952574088396,1.1549952574088396,1.1549952574088396
2018-06-03,1.199265571732119,1.199265571732119,1.199265571732119,1.1176671088803114,1.1176671088803114,1.1176671088803114,0.9067307860012273,0.9067307860012273,0.9067307860012273,0.742937385747437,0.742937385747437,0.742937385747437
2018-06-10,1.484837926633239,1.484837926633239,1.484837926633239,1.4230321784736353,1.4230321784736353,1.4230321784736353,1.7280802084131903,1.7280802084131903,1.7280802084131903,1.6168185603695842,1.6168185603695842,1.6168185603695842
2018-06-17,-0.49780193857825966,-0.49780193857825966,-0.49780193857825966,0.26965780095421427,0.26965780095421427,0.26965780095421427,-0.33080718649829816,-0.33080718649829816,-0.33080718649829816,0.3761506386475485,0.3761506386475485,0.3761506386475485
2018-06-24,-1.0261965428025646,-1.0261965428025646,-1.0261965428025646,-0.3881424773728215,-0.3881424773728215,-0.3881424773728215,-0.9026707043795645,-0.9026707043795645,-0.9026707043795645,-0.27900861106195296,-0.27900861106195296,-0.27900861106195296
2018-07-01,-1.6381221526529128,-1.6381221526529128,-1.6381221526529128,-1.8640607663830433,-1.8640607663830433,-1.8640607663830433,-2.231796198135678,-2.231796198135678,-2.231796198135678,-2.475766557399315,-2.475766557399315,-2.475766557399315
2018-07-08,-0.8336142454134968,-0.8336142454134968,-0.8336142454134968,-1.0173712207050782,-1.0173712207050782,-1.0173712207050782,-0.6276903721890096,-0.6276903721890096,-0.6276903721890096,-0.819580865268655,-0.819580865268655,-0.819580865268655
2018-07-15,-0.7607341297620327,-0.7607341297620327,-0.7607341297620327,-0.787553429795934,-0.787553429795934,-0.787553429795934,-0.5993923805151762,-0.5993923805151762,-0.5993923805151762,-0.6076497147639496,-0.6076497147639496,-0.6076497147639496
2018-07-22,-0.7689175309936682,-0.7689175309936682,-0.7689175309936682,-0.9311354334891818,-0.9311354334891818,-0.9311354334891818,-0.6143761104150329,-0.6143761104150329,-0.6143761104150329,-0.7542267433834289,-0.7542267433834289,-0.7542267433834289
2018-07-29,-1.8027104486931569,-1.8027104486931569,-1.8027104486931569,-1.9262281176653346,-1.9262281176653346,-1.9262281176653346,-1.6636687690072722,-1.6636687690072722,-1.6636687690072722,-1.7577755166995186,-1.7577755166995186,-1.7577755166995186
