Date,American Century Diversified Corporate Bond_Open_average,American Century Diversified Corporate Bond_Open_max,American Century Diversified Corporate Bond_Open_min,American Century Diversified Corporate Bond_High_average,American Century Diversified Corporate Bond_High_max,American Century Diversified Corporate Bond_High_min,American Century Diversified Corporate Bond_Low_average,American Century Diversified Corporate Bond_Low_max,American Century Diversified Corporate Bond_Low_min,American Century Diversified Corporate Bond_Close_average,American Century Diversified Corporate Bond_Close_max,American Century Diversified Corporate Bond_Close_min
2018-04-08,-1.137593370915113,-1.137593370915113,-1.137593370915113,-1.137593370915113,-1.137593370915113,-1.137593370915113,-1.1376521891427847,-1.1376521891427847,-1.1376521891427847,-1.1459049558742622,-1.1459049558742622,-1.1459049558742622
2018-04-15,-1.245484205694438,-1.245484205694438,-1.245484205694438,-1.245484205694438,-1.245484205694438,-1.245484205694438,-1.2413134482970296,-1.2413134482970296,-1.2413134482970296,-1.2486974237225286,-1.2486974237225286,-1.2486974237225286
2018-04-22,-1.1221707424484275,-1.1221707424484275,-1.1221707424484275,-1.1221707424484275,-1.1221707424484275,-1.1221707424484275,-1.1440201844123896,-1.1440201844123896,-1.1440201844123896,-1.150551783796936,-1.150551783796936,-1.150551783796936
2018-04-29,-1.323731651588316,-1.323731651588316,-1.323731651588316,-1.323731651588316,-1.323731651588316,-1.323731651588316,-1.3031386293606282,-1.3031386293606282,-1.3031386293606282,-1.3072013356949368,-1.3072013356949368,-1.3072013356949368
2018-05-06,-1.3592618045017422,-1.3592618045017422,-1.3592618045017422,-1.3592618045017422,-1.3592618045017422,-1.3592618045017422,-1.384515035049606,-1.384515035049606,-1.384515035049606,-1.3828245324136805,-1.3828245324136805,-1.3828245324136805
2018-05-13,-1.3247483127923076,-1.3247483127923076,-1.3247483127923076,-1.3247483127923076,-1.3247483127923076,-1.3247483127923076,-1.4780628155190898,-1.4780628155190898,-1.4780628155190898,-1.3180514034033355,-1.3180514034033355,-1.3180514034033355
2018-05-20,-0.7628236047559646,-0.7628236047559646,-0.7628236047559646,-0.7628236047559646,-0.7628236047559646,-0.7628236047559646,-0.7161349653582122,-0.7161349653582122,-0.7161349653582122,-0.7467239059357583,-0.7467239059357583,-0.7467239059357583
2018-05-27,-1.200148299039767,-1.200148299039767,-1.200148299039767,-1.200148299039767,-1.200148299039767,-1.200148299039767,-1.1669209726801972,-1.1669209726801972,-1.1669209726801972,-1.191935855718245,-1.191935855718245,-1.191935855718245
2018-06-03,-0.35405341939111507,-0.35405341939111507,-0.35405341939111507,-0.35405341939111507,-0.35405341939111507,-0.35405341939111507,-0.3092072674591051,-0.3092072674591051,-0.3092072674591051,-0.33736524964668524,-0.33736524964668524,-0.33736524964668524
2018-06-10,-0.25558566808667726,-0.25558566808667726,-0.25558566808667726,-0.25558566808667726,-0.25558566808667726,-0.25558566808667726,-0.20755409701721184,-0.20755409701721184,-0.20755409701721184,-0.23732955923295973,-0.23732955923295973,-0.23732955923295973
