Date,Saba Interest Rate Hedged CEFEtf_Open_average,Saba Interest Rate Hedged CEFEtf_Open_max,Saba Interest Rate Hedged CEFEtf_Open_min,Saba Interest Rate Hedged CEFEtf_High_average,Saba Interest Rate Hedged CEFEtf_High_max,Saba Interest Rate Hedged CEFEtf_High_min,Saba Interest Rate Hedged CEFEtf_Low_average,Saba Interest Rate Hedged CEFEtf_Low_max,Saba Interest Rate Hedged CEFEtf_Low_min,Saba Interest Rate Hedged CEFEtf_Close_average,Saba Interest Rate Hedged CEFEtf_Close_max,Saba Interest Rate Hedged CEFEtf_Close_min
2018-08-26,-0.46314456889751926,-0.46314456889751926,-0.46314456889751926,-0.655094823218696,-0.655094823218696,-0.655094823218696,-0.5110438730697289,-0.5110438730697289,-0.5110438730697289,-0.6005808639019734,-0.6005808639019734,-0.6005808639019734
2018-09-02,-0.8111107014341464,-0.8111107014341464,-0.8111107014341464,-1.011815558342393,-1.011815558342393,-1.011815558342393,-0.8420833801195232,-0.8420833801195232,-0.8420833801195232,-0.93954998949188,-0.93954998949188,-0.93954998949188
2018-09-09,-0.6360665660665521,-0.6360665660665521,-0.6360665660665521,-0.46915606987404945,-0.46915606987404945,-0.46915606987404945,-0.4274765817855051,-0.4274765817855051,-0.4274765817855051,-0.2636297873825953,-0.2636297873825953,-0.2636297873825953
2018-09-16,-0.7221115737746676,-0.7221115737746676,-0.7221115737746676,-0.5641328425175941,-0.5641328425175941,-0.5641328425175941,-0.5109013146566111,-0.5109013146566111,-0.5109013146566111,-0.34769629379670597,-0.34769629379670597,-0.34769629379670597
2018-09-23,-0.48553684523051777,-0.48553684523051777,-0.48553684523051777,-0.5076367015678754,-0.5076367015678754,-0.5076367015678754,-0.24214573603293044,-0.24214573603293044,-0.24214573603293044,-0.32401812803520064,-0.32401812803520064,-0.32401812803520064
2018-09-30,-0.9461774198494305,-0.9461774198494305,-0.9461774198494305,-1.360715752728513,-1.360715752728513,-1.360715752728513,-2.0655733620427594,-2.0655733620427594,-2.0655733620427594,-2.3433150430022547,-2.3433150430022547,-2.3433150430022547
2018-10-07,-3.0230359891427185,-3.0230359891427185,-3.0230359891427185,-3.1605610626436835,-3.1605610626436835,-3.1605610626436835,-3.333698388206478,-3.333698388206478,-3.333698388206478,-2.9340224719086248,-2.9340224719086248,-2.9340224719086248
2018-10-14,-2.148201674250413,-2.148201674250413,-2.148201674250413,-2.172177769791671,-2.172177769791671,-2.172177769791671,-2.201709978981,-2.201709978981,-2.201709978981,-2.2882889143147125,-2.2882889143147125,-2.2882889143147125
2018-10-21,-3.394200600473591,-3.394200600473591,-3.394200600473591,-3.37969801023117,-3.37969801023117,-3.37969801023117,-3.3034992761782367,-3.3034992761782367,-3.3034992761782367,-3.3972427930000304,-3.3972427930000304,-3.3972427930000304
2018-10-28,-2.558336264790951,-2.558336264790951,-2.558336264790951,-2.5245775936042127,-2.5245775936042127,-2.5245775936042127,-2.281690764800916,-2.281690764800916,-2.281690764800916,-2.446904377951418,-2.446904377951418,-2.446904377951418
2018-11-04,-0.9298204024143556,-0.9298204024143556,-0.9298204024143556,-1.0428438255198627,-1.0428438255198627,-1.0428438255198627,-1.274870165543978,-1.274870165543978,-1.274870165543978,-1.403871301940199,-1.403871301940199,-1.403871301940199
2018-11-11,-2.256782438946745,-2.256782438946745,-2.256782438946745,-2.278351883192662,-2.278351883192662,-2.278351883192662,-2.147093918807587,-2.147093918807587,-2.147093918807587,-2.219299304868312,-2.219299304868312,-2.219299304868312
2018-11-18,-2.650042392135422,-2.650042392135422,-2.650042392135422,-2.680669182474673,-2.680669182474673,-2.680669182474673,-2.6312908458935613,-2.6312908458935613,-2.6312908458935613,-2.629158518017837,-2.629158518017837,-2.629158518017837
2018-11-25,-1.9074316299995386,-1.9074316299995386,-1.9074316299995386,-1.931578330451182,-1.931578330451182,-1.931578330451182,-1.8196342204789016,-1.8196342204789016,-1.8196342204789016,-1.8236613738073026,-1.8236613738073026,-1.8236613738073026
2018-12-02,-1.9281035207837767,-1.9281035207837767,-1.9281035207837767,-1.8035714285714302,-1.8035714285714302,-1.8035714285714302,-1.8577085216031812,-1.8577085216031812,-1.8577085216031812,-1.85600566233524,-1.85600566233524,-1.85600566233524
2018-12-09,-1.714503866725386,-1.714503866725386,-1.714503866725386,-1.7029820166552614,-1.7029820166552614,-1.7029820166552614,-1.889975357786178,-1.889975357786178,-1.889975357786178,-1.8982882253211506,-1.8982882253211506,-1.8982882253211506
2018-12-16,-3.0003503329287002,-3.0003503329287002,-3.0003503329287002,-3.002276615308013,-3.002276615308013,-3.002276615308013,-2.9467734988568566,-2.9467734988568566,-2.9467734988568566,-2.9424047027570337,-2.9424047027570337,-2.9424047027570337
2018-12-23,-2.080678875916568,-2.080678875916568,-2.080678875916568,-1.942507167044949,-1.942507167044949,-1.942507167044949,-2.009533503600555,-2.009533503600555,-2.009533503600555,-1.8935998708209845,-1.8935998708209845,-1.8935998708209845
2018-12-30,-1.7660967252473496,-1.7660967252473496,-1.7660967252473496,-1.1086597834695333,-1.1086597834695333,-1.1086597834695333,-1.6846628760804403,-1.6846628760804403,-1.6846628760804403,-1.034846769717169,-1.034846769717169,-1.034846769717169
2019-01-06,-0.1231902783932969,-0.1231902783932969,-0.1231902783932969,-0.2195189830935647,-0.2195189830935647,-0.2195189830935647,-0.1462643002972508,-0.1462643002972508,-0.1462643002972508,-0.23413364079754484,-0.23413364079754484,-0.23413364079754484
2019-01-13,0.13404773147600668,0.13404773147600668,0.13404773147600668,0.057876002479859884,0.057876002479859884,0.057876002479859884,0.0924747247028942,0.0924747247028942,0.0924747247028942,0.05891718665332926,0.05891718665332926,0.05891718665332926
2019-01-20,-0.04070954540525118,-0.04070954540525118,-0.04070954540525118,-0.13549486896429097,-0.13549486896429097,-0.13549486896429097,-0.05925185236443079,-0.05925185236443079,-0.05925185236443079,-0.10407512560916497,-0.10407512560916497,-0.10407512560916497
2019-01-27,0.34174142880680164,0.34174142880680164,0.34174142880680164,0.5515761071869061,0.5515761071869061,0.5515761071869061,0.43789026671312,0.43789026671312,0.43789026671312,0.581897350110971,0.581897350110971,0.581897350110971
2019-02-03,0.4017289945695369,0.4017289945695369,0.4017289945695369,0.33744922186736426,0.33744922186736426,0.33744922186736426,0.44909940796807973,0.44909940796807973,0.44909940796807973,0.4159914777698086,0.4159914777698086,0.4159914777698086
2019-02-10,0.9002698958344711,0.9002698958344711,0.9002698958344711,0.9173308399486089,0.9173308399486089,0.9173308399486089,1.0206038831882234,1.0206038831882234,1.0206038831882234,1.0022699853007455,1.0022699853007455,1.0022699853007455
2019-02-17,1.0828818055867848,1.0828818055867848,1.0828818055867848,1.2021135448459266,1.2021135448459266,1.2021135448459266,1.1070979744275165,1.1070979744275165,1.1070979744275165,1.2556980807321336,1.2556980807321336,1.2556980807321336
2019-02-24,1.3334076987246555,1.3334076987246555,1.3334076987246555,1.4240193680912623,1.4240193680912623,1.4240193680912623,1.4003125727173105,1.4003125727173105,1.4003125727173105,1.3930779737571803,1.3930779737571803,1.3930779737571803
2019-03-03,1.0280710209955737,1.0280710209955737,1.0280710209955737,1.013495748470922,1.013495748470922,1.013495748470922,1.0190614603589048,1.0190614603589048,1.0190614603589048,1.0401366316056149,1.0401366316056149,1.0401366316056149
2019-03-10,1.254867043151097,1.254867043151097,1.254867043151097,1.2675839385939187,1.2675839385939187,1.2675839385939187,1.293846031068557,1.293846031068557,1.293846031068557,1.3110452033099436,1.3110452033099436,1.3110452033099436
2019-03-17,1.1031989780285425,1.1031989780285425,1.1031989780285425,1.1074299841783837,1.1074299841783837,1.1074299841783837,1.082992060675303,1.082992060675303,1.082992060675303,1.0646461220847614,1.0646461220847614,1.0646461220847614
2019-03-24,0.9475349980749765,0.9475349980749765,0.9475349980749765,0.9375010063012092,0.9375010063012092,0.9375010063012092,0.9587456776732051,0.9587456776732051,0.9587456776732051,0.9334373684344416,0.9334373684344416,0.9334373684344416
2019-03-31,1.1331127143661865,1.1331127143661865,1.1331127143661865,1.244904928456953,1.244904928456953,1.244904928456953,1.1871809222751952,1.1871809222751952,1.1871809222751952,1.2196463220059506,1.2196463220059506,1.2196463220059506
2019-04-07,1.1917081674944328,1.1917081674944328,1.1917081674944328,1.3070470890326058,1.3070470890326058,1.3070470890326058,1.2348393070686763,1.2348393070686763,1.2348393070686763,1.2989559768466772,1.2989559768466772,1.2989559768466772
2019-04-14,1.2204143681376698,1.2204143681376698,1.2204143681376698,1.2884059103937002,1.2884059103937002,1.2884059103937002,1.2464778823573004,1.2464778823573004,1.2464778823573004,1.2791317725523534,1.2791317725523534,1.2791317725523534
2019-04-21,0.9811573555923202,0.9811573555923202,0.9811573555923202,0.9750774353264103,0.9750774353264103,0.9750774353264103,0.9720775083042362,0.9720775083042362,0.9720775083042362,1.0086196142267212,1.0086196142267212,1.0086196142267212
2019-04-28,1.0863147043652102,1.0863147043652102,1.0863147043652102,1.1054781572968528,1.1054781572968528,1.1054781572968528,1.1004320284636189,1.1004320284636189,1.1004320284636189,1.12067625480443,1.12067625480443,1.12067625480443
2019-05-05,0.8322552281301949,0.8322552281301949,0.8322552281301949,0.8837378536081748,0.8837378536081748,0.8837378536081748,0.8615972828200297,0.8615972828200297,0.8615972828200297,0.9203086577324661,0.9203086577324661,0.9203086577324661
2019-05-12,0.9290773587349176,0.9290773587349176,0.9290773587349176,0.9743398208466842,0.9743398208466842,0.9743398208466842,0.885215697021154,0.885215697021154,0.885215697021154,0.9173310229000123,0.9173310229000123,0.9173310229000123
2019-05-19,0.4135842644190635,0.4135842644190635,0.4135842644190635,0.3731767300954518,0.3731767300954518,0.3731767300954518,0.3351356490382927,0.3351356490382927,0.3351356490382927,0.26061919198969796,0.26061919198969796,0.26061919198969796
2019-05-26,-0.30901636446455905,-0.30901636446455905,-0.30901636446455905,-0.18552473372425698,-0.18552473372425698,-0.18552473372425698,-0.3085585603030808,-0.3085585603030808,-0.3085585603030808,-0.35939803047806496,-0.35939803047806496,-0.35939803047806496
2019-06-02,0.11283527485143055,0.11283527485143055,0.11283527485143055,0.05577580244380567,0.05577580244380567,0.05577580244380567,0.09053279855368346,0.09053279855368346,0.09053279855368346,0.09023162863746624,0.09023162863746624,0.09023162863746624
2019-06-09,0.06999378188127146,0.06999378188127146,0.06999378188127146,0.5444788279888956,0.5444788279888956,0.5444788279888956,0.17018301624463003,0.17018301624463003,0.17018301624463003,0.5759168660041338,0.5759168660041338,0.5759168660041338
2019-06-16,1.2662000217656522,1.2662000217656522,1.2662000217656522,1.1368570455265863,1.1368570455265863,1.1368570455265863,0.9896836986341072,0.9896836986341072,0.9896836986341072,0.8916000554433742,0.8916000554433742,0.8916000554433742
2019-06-23,1.1341123918615799,1.1341123918615799,1.1341123918615799,0.9802102984723327,0.9802102984723327,0.9802102984723327,0.8405877696562736,0.8405877696562736,0.8405877696562736,0.734843577169756,0.734843577169756,0.734843577169756
2019-06-30,1.4079229814030199,1.4079229814030199,1.4079229814030199,1.2824095933104038,1.2824095933104038,1.2824095933104038,1.2335470918744422,1.2335470918744422,1.2335470918744422,1.1766077714866905,1.1766077714866905,1.1766077714866905
2019-07-07,1.3167885854806844,1.3167885854806844,1.3167885854806844,1.2002538438916117,1.2002538438916117,1.2002538438916117,1.030047470285699,1.030047470285699,1.030047470285699,0.8956208387468667,0.8956208387468667,0.8956208387468667
2019-07-14,0.7515646161996742,0.7515646161996742,0.7515646161996742,0.6339494064159297,0.6339494064159297,0.6339494064159297,0.4013947032861948,0.4013947032861948,0.4013947032861948,0.38488517448228443,0.38488517448228443,0.38488517448228443
2019-07-21,-0.20617488179876395,-0.20617488179876395,-0.20617488179876395,0.11811257902860867,0.11811257902860867,0.11811257902860867,0.03445473874781679,0.03445473874781679,0.03445473874781679,0.18273984740037078,0.18273984740037078,0.18273984740037078
2019-07-28,0.2326455964518474,0.2326455964518474,0.2326455964518474,0.06201608630133916,0.06201608630133916,0.06201608630133916,-0.12896886319619266,-0.12896886319619266,-0.12896886319619266,0.17721662081429085,0.17721662081429085,0.17721662081429085
2019-08-04,-1.2110137401490215,-1.2110137401490215,-1.2110137401490215,-1.0072985856435137,-1.0072985856435137,-1.0072985856435137,-1.0382874369955124,-1.0382874369955124,-1.0382874369955124,-0.8439553731928031,-0.8439553731928031,-0.8439553731928031
2019-08-11,-2.374058330119295,-2.374058330119295,-2.374058330119295,-2.5638778001389926,-2.5638778001389926,-2.5638778001389926,-2.3578887394245087,-2.3578887394245087,-2.3578887394245087,-2.386149789559533,-2.386149789559533,-2.386149789559533
2019-08-18,-1.3935922056929895,-1.3935922056929895,-1.3935922056929895,-1.522953344881296,-1.522953344881296,-1.522953344881296,-1.4670727298357171,-1.4670727298357171,-1.4670727298357171,-1.5367920166603601,-1.5367920166603601,-1.5367920166603601
2019-08-25,-0.7640188271978665,-0.7640188271978665,-0.7640188271978665,-0.9964403530252249,-0.9964403530252249,-0.9964403530252249,-0.9526646681187053,-0.9526646681187053,-0.9526646681187053,-1.1043480117083473,-1.1043480117083473,-1.1043480117083473
2019-09-01,-0.8798402135247201,-0.8798402135247201,-0.8798402135247201,-1.0384909166877085,-1.0384909166877085,-1.0384909166877085,-0.9308149619305763,-0.9308149619305763,-0.9308149619305763,-0.8610022869129584,-0.8610022869129584,-0.8610022869129584
2019-09-08,-0.05413017197986204,-0.05413017197986204,-0.05413017197986204,0.03989840010623451,0.03989840010623451,0.03989840010623451,0.11646316830350219,0.11646316830350219,0.11646316830350219,-0.009835417310925193,-0.009835417310925193,-0.009835417310925193
2019-09-15,-0.15955466150008266,-0.15955466150008266,-0.15955466150008266,-0.3449911954659542,-0.3449911954659542,-0.3449911954659542,-0.10719916650050815,-0.10719916650050815,-0.10719916650050815,-0.24598410383517366,-0.24598410383517366,-0.24598410383517366
2019-09-22,-0.4021850564307704,-0.4021850564307704,-0.4021850564307704,-0.599369416536248,-0.599369416536248,-0.599369416536248,-0.5734011550269955,-0.5734011550269955,-0.5734011550269955,-0.5171028669083977,-0.5171028669083977,-0.5171028669083977
2019-09-29,-0.9317577943649429,-0.9317577943649429,-0.9317577943649429,-1.0118418854095248,-1.0118418854095248,-1.0118418854095248,-0.8599995942151658,-0.8599995942151658,-0.8599995942151658,-0.8189640935410051,-0.8189640935410051,-0.8189640935410051
2019-10-06,-0.36269858341908084,-0.36269858341908084,-0.36269858341908084,-0.40520813679949064,-0.40520813679949064,-0.40520813679949064,-0.21980138512199038,-0.21980138512199038,-0.21980138512199038,-0.42481025172982173,-0.42481025172982173,-0.42481025172982173
2019-10-13,0.3079473584571368,0.3079473584571368,0.3079473584571368,0.16711681801397513,0.16711681801397513,0.16711681801397513,0.04752370714974628,0.04752370714974628,0.04752370714974628,0.2866562942818378,0.2866562942818378,0.2866562942818378
2019-10-20,-0.1405293287418114,-0.1405293287418114,-0.1405293287418114,-0.15026936418816395,-0.15026936418816395,-0.15026936418816395,-0.025097140574599983,-0.025097140574599983,-0.025097140574599983,0.10916481645039398,0.10916481645039398,0.10916481645039398
2019-10-27,0.10400662876058288,0.10400662876058288,0.10400662876058288,0.14838551867661542,0.14838551867661542,0.14838551867661542,0.39799244411463097,0.39799244411463097,0.39799244411463097,0.3967310777555805,0.3967310777555805,0.3967310777555805
2019-11-03,0.28749382404433843,0.28749382404433843,0.28749382404433843,0.379752431338257,0.379752431338257,0.379752431338257,0.5877110725759632,0.5877110725759632,0.5877110725759632,0.39937067795215686,0.39937067795215686,0.39937067795215686
2019-11-10,0.38888589851702143,0.38888589851702143,0.38888589851702143,0.3055952239425078,0.3055952239425078,0.3055952239425078,0.447894279740732,0.447894279740732,0.447894279740732,0.5789800650892055,0.5789800650892055,0.5789800650892055
2019-11-17,-0.29880851045778734,-0.29880851045778734,-0.29880851045778734,-0.432694456195744,-0.432694456195744,-0.432694456195744,-0.3432109966452121,-0.3432109966452121,-0.3432109966452121,-0.4426615633229423,-0.4426615633229423,-0.4426615633229423
2019-11-24,-0.04908441901828995,-0.04908441901828995,-0.04908441901828995,0.34810032629284127,0.34810032629284127,0.34810032629284127,0.26451223436693627,0.26451223436693627,0.26451223436693627,0.32176995137783204,0.32176995137783204,0.32176995137783204
2019-12-01,0.6283594006839616,0.6283594006839616,0.6283594006839616,0.3994887403886205,0.3994887403886205,0.3994887403886205,0.28480683524785805,0.28480683524785805,0.28480683524785805,0.27206472643893936,0.27206472643893936,0.27206472643893936
2019-12-08,1.3377361691005791,1.3377361691005791,1.3377361691005791,1.4333048775329067,1.4333048775329067,1.4333048775329067,1.4119205160198738,1.4119205160198738,1.4119205160198738,1.648671486098115,1.648671486098115,1.648671486098115
2019-12-15,2.616033015633491,2.616033015633491,2.616033015633491,2.5646233868343837,2.5646233868343837,2.5646233868343837,2.630869373036777,2.630869373036777,2.630869373036777,2.573234231265436,2.573234231265436,2.573234231265436
2019-12-22,2.016667561810694,2.016667561810694,2.016667561810694,2.233560984145511,2.233560984145511,2.233560984145511,2.2102572449099793,2.2102572449099793,2.2102572449099793,2.3255509313930145,2.3255509313930145,2.3255509313930145
2019-12-29,2.7933943215637322,2.7933943215637322,2.7933943215637322,2.699967641856696,2.699967641856696,2.699967641856696,2.3864896337576798,2.3864896337576798,2.3864896337576798,2.3230341523712994,2.3230341523712994,2.3230341523712994
