Date,iShares Global Telecom_etf_Open_average,iShares Global Telecom_etf_Open_max,iShares Global Telecom_etf_Open_min,iShares Global Telecom_etf_High_average,iShares Global Telecom_etf_High_max,iShares Global Telecom_etf_High_min,iShares Global Telecom_etf_Low_average,iShares Global Telecom_etf_Low_max,iShares Global Telecom_etf_Low_min,iShares Global Telecom_etf_Close_average,iShares Global Telecom_etf_Close_max,iShares Global Telecom_etf_Close_min
2018-04-08,-0.2700095683392645,-0.2700095683392645,-0.2700095683392645,-0.3671787166966778,-0.3671787166966778,-0.3671787166966778,-0.1728147939726209,-0.1728147939726209,-0.1728147939726209,-0.32559874735890965,-0.32559874735890965,-0.32559874735890965
2018-04-15,-0.03497197514009184,-0.03497197514009184,-0.03497197514009184,-0.09493191725695871,-0.09493191725695871,-0.09493191725695871,0.03855058105954981,0.03855058105954981,0.03855058105954981,-0.14450822994791485,-0.14450822994791485,-0.14450822994791485
2018-04-22,0.2035509891548766,0.2035509891548766,0.2035509891548766,0.43769074548975095,0.43769074548975095,0.43769074548975095,0.5030027194256759,0.5030027194256759,0.5030027194256759,0.5459127657148479,0.5459127657148479,0.5459127657148479
2018-04-29,-1.508847413325642,-1.508847413325642,-1.508847413325642,-0.9758947824266658,-0.9758947824266658,-0.9758947824266658,-0.8394663947248213,-0.8394663947248213,-0.8394663947248213,-0.8096322361523189,-0.8096322361523189,-0.8096322361523189
2018-05-06,-0.7744733958300445,-0.7744733958300445,-0.7744733958300445,-0.6763262101709423,-0.6763262101709423,-0.6763262101709423,-0.43272574336976016,-0.43272574336976016,-0.43272574336976016,-0.5343932168294044,-0.5343932168294044,-0.5343932168294044
2018-05-13,-2.082202040559996,-2.082202040559996,-2.082202040559996,-2.3031302936175764,-2.3031302936175764,-2.3031302936175764,-1.9366967135674555,-1.9366967135674555,-1.9366967135674555,-1.9172681493186678,-1.9172681493186678,-1.9172681493186678
2018-05-20,-1.7123769013559578,-1.7123769013559578,-1.7123769013559578,-1.8145144729411937,-1.8145144729411937,-1.8145144729411937,-1.6065379395791202,-1.6065379395791202,-1.6065379395791202,-1.6689483956130404,-1.6689483956130404,-1.6689483956130404
2018-05-27,-1.7399645879448644,-1.7399645879448644,-1.7399645879448644,-1.7324988046766538,-1.7324988046766538,-1.7324988046766538,-1.5965852698892842,-1.5965852698892842,-1.5965852698892842,-1.575979844259078,-1.575979844259078,-1.575979844259078
2018-06-03,-0.8895539234576928,-0.8895539234576928,-0.8895539234576928,-0.7545412782115878,-0.7545412782115878,-0.7545412782115878,-0.7918606732110772,-0.7918606732110772,-0.7918606732110772,-0.6765417387238187,-0.6765417387238187,-0.6765417387238187
2018-06-10,-1.0684092746775509,-1.0684092746775509,-1.0684092746775509,-1.0328930135457846,-1.0328930135457846,-1.0328930135457846,-1.1557076408021696,-1.1557076408021696,-1.1557076408021696,-0.8769617264699513,-0.8769617264699513,-0.8769617264699513
2018-06-17,-1.8938018016494644,-1.8938018016494644,-1.8938018016494644,-1.729078914715032,-1.729078914715032,-1.729078914715032,-1.8401181878871435,-1.8401181878871435,-1.8401181878871435,-1.7901521890712404,-1.7901521890712404,-1.7901521890712404
2018-06-24,-1.5585929320275551,-1.5585929320275551,-1.5585929320275551,-1.5756923370478173,-1.5756923370478173,-1.5756923370478173,-1.553519299081317,-1.553519299081317,-1.553519299081317,-1.6484773035674798,-1.6484773035674798,-1.6484773035674798
2018-07-01,-0.6042646243956127,-0.6042646243956127,-0.6042646243956127,-0.5335776068366196,-0.5335776068366196,-0.5335776068366196,-0.5648382985946155,-0.5648382985946155,-0.5648382985946155,-0.5215455518866867,-0.5215455518866867,-0.5215455518866867
2018-07-08,-0.387233146064231,-0.387233146064231,-0.387233146064231,-0.5392380332161738,-0.5392380332161738,-0.5392380332161738,-0.44819497409861647,-0.44819497409861647,-0.44819497409861647,-0.48616282888841117,-0.48616282888841117,-0.48616282888841117
2018-07-15,-0.7061637036878624,-0.7061637036878624,-0.7061637036878624,-0.706899705649006,-0.706899705649006,-0.706899705649006,-0.6284205368139925,-0.6284205368139925,-0.6284205368139925,-0.7779332395892354,-0.7779332395892354,-0.7779332395892354
2018-07-22,-0.31682225990899077,-0.31682225990899077,-0.31682225990899077,-0.09771641483536449,-0.09771641483536449,-0.09771641483536449,-0.19101927099373345,-0.19101927099373345,-0.19101927099373345,-0.07219869467514885,-0.07219869467514885,-0.07219869467514885
2018-07-29,0.1867890190791431,0.1867890190791431,0.1867890190791431,0.42234623363267104,0.42234623363267104,0.42234623363267104,0.3200502241685924,0.3200502241685924,0.3200502241685924,0.5366075303908234,0.5366075303908234,0.5366075303908234
2018-08-05,1.2495972491747787,1.2495972491747787,1.2495972491747787,1.0149661981309226,1.0149661981309226,1.0149661981309226,1.0674099096470464,1.0674099096470464,1.0674099096470464,0.9755400495309806,0.9755400495309806,0.9755400495309806
2018-08-12,1.626447293810246,1.626447293810246,1.626447293810246,1.9545764146832787,1.9545764146832787,1.9545764146832787,1.7527008400405624,1.7527008400405624,1.7527008400405624,1.7949345066794202,1.7949345066794202,1.7949345066794202
2018-08-19,1.38314290404205,1.38314290404205,1.38314290404205,1.2836377916169122,1.2836377916169122,1.2836377916169122,1.5191520492142314,1.5191520492142314,1.5191520492142314,1.3178427147981349,1.3178427147981349,1.3178427147981349
2018-08-26,0.6376862113470654,0.6376862113470654,0.6376862113470654,0.45493721445915225,0.45493721445915225,0.45493721445915225,0.40429710131010016,0.40429710131010016,0.40429710131010016,0.2602742191913306,0.2602742191913306,0.2602742191913306
2018-09-02,-0.04908932760028545,-0.04908932760028545,-0.04908932760028545,-0.26848289041309303,-0.26848289041309303,-0.26848289041309303,-0.059280878148542014,-0.059280878148542014,-0.059280878148542014,-0.2637957688044667,-0.2637957688044667,-0.2637957688044667
2018-09-09,1.780168614041017,1.780168614041017,1.780168614041017,1.590550789592422,1.590550789592422,1.590550789592422,1.5954539538935766,1.5954539538935766,1.5954539538935766,1.5926022381750637,1.5926022381750637,1.5926022381750637
2018-09-16,1.7758853467463256,1.7758853467463256,1.7758853467463256,1.7849493814022466,1.7849493814022466,1.7849493814022466,1.8177414612507183,1.8177414612507183,1.8177414612507183,1.6628702843288756,1.6628702843288756,1.6628702843288756
2018-09-23,1.8367754075843004,1.8367754075843004,1.8367754075843004,1.741678895647784,1.741678895647784,1.741678895647784,1.8684973114654526,1.8684973114654526,1.8684973114654526,1.7508490030272854,1.7508490030272854,1.7508490030272854
2018-09-30,0.6620109457703616,0.6620109457703616,0.6620109457703616,0.5915625731390686,0.5915625731390686,0.5915625731390686,0.1485878036472867,0.1485878036472867,0.1485878036472867,0.4119069874655158,0.4119069874655158,0.4119069874655158
2018-10-07,-1.1225265488728646,-1.1225265488728646,-1.1225265488728646,-1.317040682966424,-1.317040682966424,-1.317040682966424,-1.6383783474008573,-1.6383783474008573,-1.6383783474008573,-1.2186949117866013,-1.2186949117866013,-1.2186949117866013
