Date,iShares Currency Hedged MSCI United Kingdom_Open_average,iShares Currency Hedged MSCI United Kingdom_Open_max,iShares Currency Hedged MSCI United Kingdom_Open_min,iShares Currency Hedged MSCI United Kingdom_High_average,iShares Currency Hedged MSCI United Kingdom_High_max,iShares Currency Hedged MSCI United Kingdom_High_min,iShares Currency Hedged MSCI United Kingdom_Low_average,iShares Currency Hedged MSCI United Kingdom_Low_max,iShares Currency Hedged MSCI United Kingdom_Low_min,iShares Currency Hedged MSCI United Kingdom_Close_average,iShares Currency Hedged MSCI United Kingdom_Close_max,iShares Currency Hedged MSCI United Kingdom_Close_min
2018-04-08,0.042540882135196995,0.042540882135196995,0.042540882135196995,0.02343471278802987,0.02343471278802987,0.02343471278802987,0.14744499085643784,0.14744499085643784,0.14744499085643784,0.14465971681875908,0.14465971681875908,0.14465971681875908
2018-04-15,1.2134473843807285,1.2134473843807285,1.2134473843807285,1.2983223603469327,1.2983223603469327,1.2983223603469327,1.2868049734327143,1.2868049734327143,1.2868049734327143,1.3180564736225895,1.3180564736225895,1.3180564736225895
2018-04-22,2.0740962173667397,2.0740962173667397,2.0740962173667397,2.044623764238075,2.044623764238075,2.044623764238075,2.0834042612296675,2.0834042612296675,2.0834042612296675,2.10435691587518,2.10435691587518,2.10435691587518
2018-04-29,2.0241519220361126,2.0241519220361126,2.0241519220361126,2.009992598290391,2.009992598290391,2.009992598290391,1.87064856247664,1.87064856247664,1.87064856247664,1.890688797217561,1.890688797217561,1.890688797217561
2018-05-06,1.9433355804364925,1.9433355804364925,1.9433355804364925,1.9824816897827475,1.9824816897827475,1.9824816897827475,1.9380488602847223,1.9380488602847223,1.9380488602847223,2.0029592399847145,2.0029592399847145,2.0029592399847145
2018-05-13,1.9477521618116167,1.9477521618116167,1.9477521618116167,1.938677795812695,1.938677795812695,1.938677795812695,1.943571400252985,1.943571400252985,1.943571400252985,1.9512821417098993,1.9512821417098993,1.9512821417098993
2018-05-20,1.2250953177012325,1.2250953177012325,1.2250953177012325,1.2712212073263147,1.2712212073263147,1.2712212073263147,1.244149165518114,1.244149165518114,1.244149165518114,1.2382589455749216,1.2382589455749216,1.2382589455749216
2018-05-27,1.1478743785979353,1.1478743785979353,1.1478743785979353,1.1213140058242346,1.1213140058242346,1.1213140058242346,1.1301094957594617,1.1301094957594617,1.1301094957594617,1.1328545552682436,1.1328545552682436,1.1328545552682436
2018-06-03,1.0736413826074382,1.0736413826074382,1.0736413826074382,1.0521711181970248,1.0521711181970248,1.0521711181970248,1.065123876043192,1.065123876043192,1.065123876043192,1.0610199785346117,1.0610199785346117,1.0610199785346117
2018-06-10,0.5211024028302775,0.5211024028302775,0.5211024028302775,0.6108085503192132,0.6108085503192132,0.6108085503192132,0.5291984172238849,0.5291984172238849,0.5291984172238849,0.6627583228960479,0.6627583228960479,0.6627583228960479
2018-06-17,0.05220345401746247,0.05220345401746247,0.05220345401746247,0.01310781989217201,0.01310781989217201,0.01310781989217201,0.09521545383311886,0.09521545383311886,0.09521545383311886,0.05735599295671018,0.05735599295671018,0.05735599295671018
