Date,WisdomTree Continuous CommodityEtf_Open_average,WisdomTree Continuous CommodityEtf_Open_max,WisdomTree Continuous CommodityEtf_Open_min,WisdomTree Continuous CommodityEtf_High_average,WisdomTree Continuous CommodityEtf_High_max,WisdomTree Continuous CommodityEtf_High_min,WisdomTree Continuous CommodityEtf_Low_average,WisdomTree Continuous CommodityEtf_Low_max,WisdomTree Continuous CommodityEtf_Low_min,WisdomTree Continuous CommodityEtf_Close_average,WisdomTree Continuous CommodityEtf_Close_max,WisdomTree Continuous CommodityEtf_Close_min
2018-04-08,0.691167812346959,0.691167812346959,0.691167812346959,0.45680362082600606,0.45680362082600606,0.45680362082600606,0.7173986559158371,0.7173986559158371,0.7173986559158371,0.4660341274222484,0.4660341274222484,0.4660341274222484
2018-04-15,0.624938471648734,0.624938471648734,0.624938471648734,0.3997771714062517,0.3997771714062517,0.3997771714062517,0.701609702136051,0.701609702136051,0.701609702136051,0.6133916792619162,0.6133916792619162,0.6133916792619162
2018-04-22,0.24210209431992996,0.24210209431992996,0.24210209431992996,0.51206193912343,0.51206193912343,0.51206193912343,0.4006896314337511,0.4006896314337511,0.4006896314337511,0.8637402129075872,0.8637402129075872,0.8637402129075872
2018-04-29,1.0659563846683722,1.0659563846683722,1.0659563846683722,0.7340223448719732,0.7340223448719732,0.7340223448719732,0.8317367567687828,0.8317367567687828,0.8317367567687828,0.8945698641780957,0.8945698641780957,0.8945698641780957
2018-05-06,1.1604793169020273,1.1604793169020273,1.1604793169020273,0.8838215605615446,0.8838215605615446,0.8838215605615446,1.022595231248106,1.022595231248106,1.022595231248106,0.8948140635909326,0.8948140635909326,0.8948140635909326
2018-05-13,0.04426695820653945,0.04426695820653945,0.04426695820653945,0.3021731443854422,0.3021731443854422,0.3021731443854422,0.3902116331544709,0.3902116331544709,0.3902116331544709,0.37624223997033956,0.37624223997033956,0.37624223997033956
2018-05-20,1.9063153946593046,1.9063153946593046,1.9063153946593046,2.096274361142435,2.096274361142435,2.096274361142435,1.812033447959632,1.812033447959632,1.812033447959632,1.9752776783219208,1.9752776783219208,1.9752776783219208
2018-05-27,1.3354228108366528,1.3354228108366528,1.3354228108366528,1.267571215433057,1.267571215433057,1.267571215433057,1.3347536036592669,1.3347536036592669,1.3347536036592669,1.1262803640537142,1.1262803640537142,1.1262803640537142
2018-06-03,-0.2727015508049114,-0.2727015508049114,-0.2727015508049114,0.14404218357194495,0.14404218357194495,0.14404218357194495,0.0,0.0,0.0,0.49367845035224867,0.49367845035224867,0.49367845035224867
2018-06-10,-0.9906011448317026,-0.9906011448317026,-0.9906011448317026,-1.6329051964925647,-1.6329051964925647,-1.6329051964925647,-1.255507175168297,-1.255507175168297,-1.255507175168297,-1.347065818410884,-1.347065818410884,-1.347065818410884
