Date,ISSCStock_Open_average,ISSCStock_Open_max,ISSCStock_Open_min,ISSCStock_Open_volatility,ISSCStock_Open_change,ISSCStock_High_average,ISSCStock_High_max,ISSCStock_High_min,ISSCStock_High_volatility,ISSCStock_High_change,ISSCStock_Low_average,ISSCStock_Low_max,ISSCStock_Low_min,ISSCStock_Low_volatility,ISSCStock_Low_change,ISSCStock_Close_average,ISSCStock_Close_max,ISSCStock_Close_min,ISSCStock_Close_volatility,ISSCStock_Close_change,ISSCStock_Volume_average,ISSCStock_Volume_max,ISSCStock_Volume_min,ISSCStock_Volume_volatility,ISSCStock_Volume_change
2018-05-27,-1.2934897585233565,-1.4278748095403508,-1.1326436348232578,-0.7661867323745722,-0.07620825382332147,-1.4206404576837866,-1.5728100283703619,-1.2335845912260985,-0.7505764318233575,-0.012513900620040694,-1.3309278725299394,-1.4365757353286088,-1.21981341667355,-0.44280787469281857,-0.2588349028530508,-1.3715033974760846,-1.4901401681181992,-1.158622205365008,-0.932811502808134,0.2728242676595149,-0.24647509916525012,-0.08799821870552112,-0.17592719208090535,-0.07435465722475948,0.451560997086112
2018-06-03,-1.2794063729319185,-1.4141748374846763,-1.1855358151832134,-0.6740408213702831,0.5389853589182075,-1.3096250198999078,-1.236373753504878,-1.1949976308585775,-0.12113457447542243,0.48073995478845194,-1.153020056765302,-1.329709452291313,-0.9874189936608643,-0.7888038139776088,0.2620056089072395,-1.310218480611149,-1.4518468157748552,-1.1390348741148035,-0.9661267912741959,0.0038999971468458316,-0.23529691985730095,0.025767752891402994,-0.31000853073406104,0.056908013255913915,0.6287837187001283
2018-06-10,-1.3138721268941143,-1.4397153338321187,-1.100517486793708,-1.0126967979366241,-0.06091746465505578,-1.4068798720287612,-1.428524991880422,-1.2526179485696576,-0.4819284012013045,-0.09354633779915274,-1.1908641483736477,-1.336826571908075,-0.9894688239908755,-0.8722616598025403,0.040920662110283224,-1.3258348433197857,-1.4029856051376284,-1.1618076594953477,-0.8789625589343777,-0.3816593186258733,-0.314163272078212,0.18662027455808172,-0.5606883919049618,0.24576533595582656,-1.2993252808001874
2018-06-17,-1.1878012401932752,-1.2558875817500836,-1.118629951858253,-0.5336506585276415,0.2688572707571583,-1.0737645827693643,-1.1325048331496554,-1.0761142488870168,-0.18864213622328996,0.4954077220547766,-1.0795208154035059,-1.1205050643619507,-0.9598280529354046,-0.46862780162281126,0.42750599821297214,-1.02604780982061,-1.0033177123000085,-1.1113570947964069,0.19402291546187073,0.6974307192051573,-0.1972350406421341,0.04790209867362602,0.5113093867720245,0.0029544666784678737,0.4978448926668288
2018-06-24,-1.152139719077243,-1.3144426619323302,-0.96228992175513,-1.0878892991552291,0.07942417812432438,-1.2179720447638471,-1.2912675553144586,-1.0751979643228822,-0.6171104409473964,-0.012962354679601338,-1.013356678819002,-1.1273508043708063,-0.8579118670104744,-0.7372583228009242,-0.01027840210893254,-1.1317507876685529,-1.1740890848135785,-0.9673215152925754,-0.7373114636237517,-0.09335735820102636,-0.9642398246748637,-0.9211295537088608,0.11751610419440281,-0.965314869464385,0.3560328778255987
2018-07-01,-0.8950647139813233,-0.9220774128766328,-0.8372092926983271,-0.46420487731260746,0.5926548338194745,-0.962381746584948,-1.0068079590789356,-0.8978061562872917,-0.4671107695940547,0.4236964422663376,-0.8012861486191291,-0.7641740826530253,-0.7298653196954782,-0.18448723606097553,0.2722894034860351,-0.9273103406323356,-0.9200180416100053,-0.9034719103227684,-0.27522265223932313,0.24360660334499654,-1.6154394411106134,-1.1141703648823713,-1.4278649027040773,-1.0206298793084032,0.40117140407165847
2018-07-08,-0.8642160631762303,-0.9247651750106509,-0.735762013185522,-0.7634004230685121,-0.12545682529577568,-0.8177713894642186,-0.9032805687400216,-0.7648012178918163,-0.5451413871249123,0.24969845194413065,-0.8344416442655024,-0.8493320461948722,-0.7719969210990167,-0.309221504850431,-0.22117990344810087,-0.799949071873333,-0.7891802458489212,-0.8838636671800839,0.17188334386355797,0.15377847076254633,-0.46380586117562844,-0.3416478532492978,-0.4908427630000141,-0.3088531162899954,0.4877757112093775
2018-07-15,-0.729086415261042,-0.8457656794673296,-0.5464801014836306,-1.0443823668171817,0.0766621799244481,-0.7887003111080921,-0.8555765582474247,-0.6865702258354995,-0.6473464001625705,-0.1571175448620176,-0.6762630428916677,-0.7506412388381655,-0.6026823546259655,-0.4757220869510138,0.13409151328206606,-0.7281725661063548,-0.7453957380395437,-0.7110008426244824,-0.29940383720505687,0.23473427987697684,-0.9444758909323415,-0.747274931069029,-0.5290716636155546,-0.7198720312741772,0.6749581287860679
2018-07-22,-0.7683690915683818,-0.8662102008096234,-0.6493863128514444,-0.9383808212333389,0.32709407991965556,-0.8133383088283368,-0.9271933086779783,-0.6569105008839321,-0.9972019388939255,0.3030177700667542,-0.6402301801880939,-0.7555940318481362,-0.5222213656669801,-0.7079923589398548,0.1659944614759098,-0.7043423273004553,-0.8311768655312827,-0.6190783345473131,-1.0679450029391866,0.1181988858663895,-1.2634172042682281,-0.8756087308603896,-0.9898076233634182,-0.816359020880572,0.35962070226248943
2018-07-29,-0.717760538579949,-0.7851704467258553,-0.604579052419794,-0.772711494629377,0.1309616180864262,-0.7824988395662923,-0.8142950465781479,-0.6990142190859917,-0.5153649842915403,0.004520016249250234,-0.6334098574089854,-0.6770522431088783,-0.6040304929727452,-0.31822908026599994,-0.47134939543028936,-0.7459842648239433,-0.7515599780160851,-0.7248509726742094,-0.25547441275500965,-0.8760077306404668,-0.39446473927974396,-0.5149091533960637,-1.3647009314617702,-0.44815316037652253,0.8084525168431433
