Date,JPMorgan Diversified Return EmerginEtf_Open_average,JPMorgan Diversified Return EmerginEtf_Open_max,JPMorgan Diversified Return EmerginEtf_Open_min,JPMorgan Diversified Return EmerginEtf_High_average,JPMorgan Diversified Return EmerginEtf_High_max,JPMorgan Diversified Return EmerginEtf_High_min,JPMorgan Diversified Return EmerginEtf_Low_average,JPMorgan Diversified Return EmerginEtf_Low_max,JPMorgan Diversified Return EmerginEtf_Low_min,JPMorgan Diversified Return EmerginEtf_Close_average,JPMorgan Diversified Return EmerginEtf_Close_max,JPMorgan Diversified Return EmerginEtf_Close_min
2018-05-27,-1.5403037575557674,-1.5403037575557674,-1.5403037575557674,-1.526353789989686,-1.526353789989686,-1.526353789989686,-1.3804772743800704,-1.3804772743800704,-1.3804772743800704,-1.411184168519181,-1.411184168519181,-1.411184168519181
2018-06-03,-1.3978070794847808,-1.3978070794847808,-1.3978070794847808,-1.3447878360026322,-1.3447878360026322,-1.3447878360026322,-1.2617588425426416,-1.2617588425426416,-1.2617588425426416,-1.2727035006738676,-1.2727035006738676,-1.2727035006738676
2018-06-10,-1.806279300402822,-1.806279300402822,-1.806279300402822,-1.9173458659326579,-1.9173458659326579,-1.9173458659326579,-1.8375505575324,-1.8375505575324,-1.8375505575324,-1.8670242220824884,-1.8670242220824884,-1.8670242220824884
2018-06-17,-2.0417825354965657,-2.0417825354965657,-2.0417825354965657,-2.09422797337024,-2.09422797337024,-2.09422797337024,-1.998316484897451,-1.998316484897451,-1.998316484897451,-2.1492461716444,-2.1492461716444,-2.1492461716444
2018-06-24,-2.2371592279270924,-2.2371592279270924,-2.2371592279270924,-2.1603016093520813,-2.1603016093520813,-2.1603016093520813,-2.14201601312839,-2.14201601312839,-2.14201601312839,-2.1447010879848145,-2.1447010879848145,-2.1447010879848145
2018-07-01,-1.9783501588242869,-1.9783501588242869,-1.9783501588242869,-1.8483136894415824,-1.8483136894415824,-1.8483136894415824,-1.9286640796258683,-1.9286640796258683,-1.9286640796258683,-1.8352390251462913,-1.8352390251462913,-1.8352390251462913
2018-07-08,-1.45468276353405,-1.45468276353405,-1.45468276353405,-1.4632800793918816,-1.4632800793918816,-1.4632800793918816,-1.402990077378548,-1.402990077378548,-1.402990077378548,-1.4387801473701836,-1.4387801473701836,-1.4387801473701836
2018-07-15,-1.1869171608898546,-1.1869171608898546,-1.1869171608898546,-1.1884123124489263,-1.1884123124489263,-1.1884123124489263,-1.1425963174317537,-1.1425963174317537,-1.1425963174317537,-1.1494734276589123,-1.1494734276589123,-1.1494734276589123
2018-07-22,-0.667727861509947,-0.667727861509947,-0.667727861509947,-0.6915405641081992,-0.6915405641081992,-0.6915405641081992,-0.7320340667613804,-0.7320340667613804,-0.7320340667613804,-0.73412439559192,-0.73412439559192,-0.73412439559192
2018-07-29,-0.8139442446551901,-0.8139442446551901,-0.8139442446551901,-0.7518338021360051,-0.7518338021360051,-0.7518338021360051,-0.7593619806812876,-0.7593619806812876,-0.7593619806812876,-0.7044377087784035,-0.7044377087784035,-0.7044377087784035
