Date,VelocityShares 1x Long VSTOXX Futures_etf_Open_average,VelocityShares 1x Long VSTOXX Futures_etf_Open_max,VelocityShares 1x Long VSTOXX Futures_etf_Open_min,VelocityShares 1x Long VSTOXX Futures_etf_High_average,VelocityShares 1x Long VSTOXX Futures_etf_High_max,VelocityShares 1x Long VSTOXX Futures_etf_High_min,VelocityShares 1x Long VSTOXX Futures_etf_Low_average,VelocityShares 1x Long VSTOXX Futures_etf_Low_max,VelocityShares 1x Long VSTOXX Futures_etf_Low_min,VelocityShares 1x Long VSTOXX Futures_etf_Close_average,VelocityShares 1x Long VSTOXX Futures_etf_Close_max,VelocityShares 1x Long VSTOXX Futures_etf_Close_min
2018-04-08,-0.08123627506156046,-0.08123627506156046,-0.08123627506156046,-0.16042047737668166,-0.16042047737668166,-0.16042047737668166,0.01843424544082847,0.01843424544082847,0.01843424544082847,-0.0279613947861349,-0.0279613947861349,-0.0279613947861349
2018-04-15,-1.1536275675636432,-1.1536275675636432,-1.1536275675636432,-1.1467652673929194,-1.1467652673929194,-1.1467652673929194,-1.1597535251977968,-1.1597535251977968,-1.1597535251977968,-1.2393280193774379,-1.2393280193774379,-1.2393280193774379
2018-04-22,-1.2736378031604034,-1.2736378031604034,-1.2736378031604034,-1.2253872463726467,-1.2253872463726467,-1.2253872463726467,-1.2965947948510999,-1.2965947948510999,-1.2965947948510999,-1.3764151282074895,-1.3764151282074895,-1.3764151282074895
2018-04-29,-1.7378721387662845,-1.7378721387662845,-1.7378721387662845,-1.6131075226881058,-1.6131075226881058,-1.6131075226881058,-1.7991841983259633,-1.7991841983259633,-1.7991841983259633,-1.813964340303828,-1.813964340303828,-1.813964340303828
2018-05-06,-1.7736533808128851,-1.7736533808128851,-1.7736533808128851,-1.7775505265149494,-1.7775505265149494,-1.7775505265149494,-1.7611825723453962,-1.7611825723453962,-1.7611825723453962,-1.7649677422049177,-1.7649677422049177,-1.7649677422049177
2018-05-13,-1.488376719735044,-1.488376719735044,-1.488376719735044,-1.4905408075108089,-1.4905408075108089,-1.4905408075108089,-1.5144250190234416,-1.5144250190234416,-1.5144250190234416,-1.5173308737617832,-1.5173308737617832,-1.5173308737617832
2018-05-20,-1.118900182492788,-1.118900182492788,-1.118900182492788,-0.9139805593536366,-0.9139805593536366,-0.9139805593536366,-1.098534463293034,-1.098534463293034,-1.098534463293034,-0.8902738986558719,-0.8902738986558719,-0.8902738986558719
2018-05-27,-0.738078185401354,-0.738078185401354,-0.738078185401354,-0.7765972917760813,-0.7765972917760813,-0.7765972917760813,-0.8909265180659469,-0.8909265180659469,-0.8909265180659469,-0.9070031545859396,-0.9070031545859396,-0.9070031545859396
2018-06-03,-0.5537229192243158,-0.5537229192243158,-0.5537229192243158,-0.5872593964448819,-0.5872593964448819,-0.5872593964448819,-0.5928849957463173,-0.5928849957463173,-0.5928849957463173,-0.6313081929489188,-0.6313081929489188,-0.6313081929489188
2018-06-10,-1.6049492555315314,-1.6049492555315314,-1.6049492555315314,-1.641941616251259,-1.641941616251259,-1.641941616251259,-1.562989745112177,-1.562989745112177,-1.562989745112177,-1.6021998205278207,-1.6021998205278207,-1.6021998205278207
2018-06-17,-0.48964808078483796,-0.48964808078483796,-0.48964808078483796,-0.5153657931256742,-0.5153657931256742,-0.5153657931256742,-0.4596409981854696,-0.4596409981854696,-0.4596409981854696,-0.4873146624100123,-0.4873146624100123,-0.4873146624100123
2018-06-24,-0.17277558737724164,-0.17277558737724164,-0.17277558737724164,-0.14494491889270422,-0.14494491889270422,-0.14494491889270422,-0.13999599908089377,-0.13999599908089377,-0.13999599908089377,-0.11494799290698374,-0.11494799290698374,-0.11494799290698374
2018-07-01,-0.6422098684573208,-0.6422098684573208,-0.6422098684573208,-0.681784334402274,-0.681784334402274,-0.681784334402274,-0.6029180979920741,-0.6029180979920741,-0.6029180979920741,-0.6451038248483154,-0.6451038248483154,-0.6451038248483154
2018-07-08,-1.3633785828381089,-1.3633785828381089,-1.3633785828381089,-1.395142940150294,-1.395142940150294,-1.395142940150294,-1.3352134072695363,-1.3352134072695363,-1.3352134072695363,-1.3675828957374414,-1.3675828957374414,-1.3675828957374414
2018-07-15,-1.5352278122942564,-1.5352278122942564,-1.5352278122942564,-1.5459661416937034,-1.5459661416937034,-1.5459661416937034,-1.530640541470789,-1.530640541470789,-1.530640541470789,-1.5384444831655448,-1.5384444831655448,-1.5384444831655448
2018-07-22,-1.3758580205637254,-1.3758580205637254,-1.3758580205637254,-1.3615175032545463,-1.3615175032545463,-1.3615175032545463,-1.3910039181007952,-1.3910039181007952,-1.3910039181007952,-1.3687639038331034,-1.3687639038331034,-1.3687639038331034
2018-07-29,-0.6890704156087724,-0.6890704156087724,-0.6890704156087724,-0.7082475422778259,-0.7082475422778259,-0.7082475422778259,-0.6740530030269091,-0.6740530030269091,-0.6740530030269091,-0.6931926406259562,-0.6931926406259562,-0.6931926406259562
2018-08-05,-1.4563110486226376,-1.4563110486226376,-1.4563110486226376,-1.439912014051329,-1.439912014051329,-1.439912014051329,-1.486327122861235,-1.486327122861235,-1.486327122861235,-1.4595710593244275,-1.4595710593244275,-1.4595710593244275
2018-08-12,0.11118898837749366,0.11118898837749366,0.11118898837749366,0.06258354797043883,0.06258354797043883,0.06258354797043883,0.15906887319297766,0.15906887319297766,0.15906887319297766,0.10077254295061418,0.10077254295061418,0.10077254295061418
2018-08-19,-0.7479591112843148,-0.7479591112843148,-0.7479591112843148,-0.7490926512476722,-0.7490926512476722,-0.7490926512476722,-0.7496066997355866,-0.7496066997355866,-0.7496066997355866,-0.7507033343524722,-0.7507033343524722,-0.7507033343524722
2018-08-26,-0.38424843530473385,-0.38424843530473385,-0.38424843530473385,-0.38803154853153593,-0.38803154853153593,-0.38803154853153593,-0.38079153044535585,-0.38079153044535585,-0.38079153044535585,-0.38455742003484855,-0.38455742003484855,-0.38455742003484855
