Date,SPDR Euro Stoxx 50Etf_Open_average,SPDR Euro Stoxx 50Etf_Open_max,SPDR Euro Stoxx 50Etf_Open_min,SPDR Euro Stoxx 50Etf_High_average,SPDR Euro Stoxx 50Etf_High_max,SPDR Euro Stoxx 50Etf_High_min,SPDR Euro Stoxx 50Etf_Low_average,SPDR Euro Stoxx 50Etf_Low_max,SPDR Euro Stoxx 50Etf_Low_min,SPDR Euro Stoxx 50Etf_Close_average,SPDR Euro Stoxx 50Etf_Close_max,SPDR Euro Stoxx 50Etf_Close_min
2018-05-27,-1.0085904263850376,-1.0085904263850376,-1.0085904263850376,-1.1392279154239082,-1.1392279154239082,-1.1392279154239082,-1.0017024967189534,-1.0017024967189534,-1.0017024967189534,-1.0580410759588301,-1.0580410759588301,-1.0580410759588301
2018-06-03,-0.7945450289328451,-0.7945450289328451,-0.7945450289328451,-0.8499006314591273,-0.8499006314591273,-0.8499006314591273,-0.7010088463447972,-0.7010088463447972,-0.7010088463447972,-0.7442689604890766,-0.7442689604890766,-0.7442689604890766
2018-06-10,-1.4478062523417718,-1.4478062523417718,-1.4478062523417718,-1.584106669196853,-1.584106669196853,-1.584106669196853,-1.2086994094294594,-1.2086994094294594,-1.2086994094294594,-1.4113240041678257,-1.4113240041678257,-1.4113240041678257
2018-06-17,-2.2313916894590684,-2.2313916894590684,-2.2313916894590684,-2.153154314248543,-2.153154314248543,-2.153154314248543,-1.9050195652019206,-1.9050195652019206,-1.9050195652019206,-2.088890375244666,-2.088890375244666,-2.088890375244666
2018-06-24,-2.2435679425922075,-2.2435679425922075,-2.2435679425922075,-2.183723924365612,-2.183723924365612,-2.183723924365612,-2.1041416497538763,-2.1041416497538763,-2.1041416497538763,-2.2202094190137296,-2.2202094190137296,-2.2202094190137296
2018-07-01,-1.3129294435054657,-1.3129294435054657,-1.3129294435054657,-1.2820893409775982,-1.2820893409775982,-1.2820893409775982,-1.1285200336332122,-1.1285200336332122,-1.1285200336332122,-1.1306225544878965,-1.1306225544878965,-1.1306225544878965
2018-07-08,-1.2914354645357853,-1.2914354645357853,-1.2914354645357853,-1.3082223093940013,-1.3082223093940013,-1.3082223093940013,-1.1631523003827842,-1.1631523003827842,-1.1631523003827842,-1.1392204289974743,-1.1392204289974743,-1.1392204289974743
2018-07-15,-1.1864835976952768,-1.1864835976952768,-1.1864835976952768,-1.0426709762870132,-1.0426709762870132,-1.0426709762870132,-1.016287603279011,-1.016287603279011,-1.016287603279011,-0.9370623319474176,-0.9370623319474176,-0.9370623319474176
2018-07-22,-0.4216962564886604,-0.4216962564886604,-0.4216962564886604,-0.47755728461517066,-0.47755728461517066,-0.47755728461517066,-0.38626260199481177,-0.38626260199481177,-0.38626260199481177,-0.4776882273548868,-0.4776882273548868,-0.4776882273548868
2018-07-29,-1.0319202147868678,-1.0319202147868678,-1.0319202147868678,-0.9926961937313797,-0.9926961937313797,-0.9926961937313797,-0.9127717555304238,-0.9127717555304238,-0.9127717555304238,-0.8846548566645556,-0.8846548566645556,-0.8846548566645556
2018-08-05,-1.7719949771399233,-1.7719949771399233,-1.7719949771399233,-1.8105542214926966,-1.8105542214926966,-1.8105542214926966,-1.8107539638794086,-1.8107539638794086,-1.8107539638794086,-1.8592788318912497,-1.8592788318912497,-1.8592788318912497
2018-08-12,-2.019162919382139,-2.019162919382139,-2.019162919382139,-1.883936575152492,-1.883936575152492,-1.883936575152492,-1.9669987790284094,-1.9669987790284094,-1.9669987790284094,-1.8509607203255178,-1.8509607203255178,-1.8509607203255178
2018-08-19,-0.9030652989094157,-0.9030652989094157,-0.9030652989094157,-0.9270548675824835,-0.9270548675824835,-0.9270548675824835,-0.8603600062959298,-0.8603600062959298,-0.8603600062959298,-0.8778341493104722,-0.8778341493104722,-0.8778341493104722
2018-08-26,-0.9523767294517497,-0.9523767294517497,-0.9523767294517497,-0.9903511813840051,-0.9903511813840051,-0.9903511813840051,-1.1118797305445693,-1.1118797305445693,-1.1118797305445693,-1.0957741213708383,-1.0957741213708383,-1.0957741213708383
2018-09-02,-1.8494626044036528,-1.8494626044036528,-1.8494626044036528,-1.8605997557035823,-1.8605997557035823,-1.8605997557035823,-1.7854033196577954,-1.7854033196577954,-1.7854033196577954,-1.8450428589106354,-1.8450428589106354,-1.8450428589106354
2018-09-09,-1.0338949656513887,-1.0338949656513887,-1.0338949656513887,-1.1105412150685186,-1.1105412150685186,-1.1105412150685186,-1.0835712369238797,-1.0835712369238797,-1.0835712369238797,-1.1440735183455346,-1.1440735183455346,-1.1440735183455346
2018-09-16,-0.11917524860075643,-0.11917524860075643,-0.11917524860075643,-0.146941434616174,-0.146941434616174,-0.146941434616174,-0.0404625239189463,-0.0404625239189463,-0.0404625239189463,-0.09198220847856847,-0.09198220847856847,-0.09198220847856847
2018-09-23,-0.7410880180549406,-0.7410880180549406,-0.7410880180549406,-0.6508939406967706,-0.6508939406967706,-0.6508939406967706,-0.6408304696381568,-0.6408304696381568,-0.6408304696381568,-0.6831009802678455,-0.6831009802678455,-0.6831009802678455
2018-09-30,-1.2696202871548952,-1.2696202871548952,-1.2696202871548952,-1.4110389781693482,-1.4110389781693482,-1.4110389781693482,-1.442645798572313,-1.442645798572313,-1.442645798572313,-1.4299047045108142,-1.4299047045108142,-1.4299047045108142
2018-10-07,-2.217974911517596,-2.217974911517596,-2.217974911517596,-2.3756984721272594,-2.3756984721272594,-2.3756984721272594,-2.500926959750195,-2.500926959750195,-2.500926959750195,-2.352057804236142,-2.352057804236142,-2.352057804236142
2018-10-14,-2.233582515145077,-2.233582515145077,-2.233582515145077,-2.1019669792825013,-2.1019669792825013,-2.1019669792825013,-2.039809910524187,-2.039809910524187,-2.039809910524187,-2.0738147706661687,-2.0738147706661687,-2.0738147706661687
2018-10-21,-2.617878820613911,-2.617878820613911,-2.617878820613911,-2.5028468647988484,-2.5028468647988484,-2.5028468647988484,-2.6029448077527375,-2.6029448077527375,-2.6029448077527375,-2.4767724865641307,-2.4767724865641307,-2.4767724865641307
2018-10-28,-1.3793377127959792,-1.3793377127959792,-1.3793377127959792,-1.5110725620411847,-1.5110725620411847,-1.5110725620411847,-1.5203034479201405,-1.5203034479201405,-1.5203034479201405,-1.569541289131671,-1.569541289131671,-1.569541289131671
