Date,ProShares UltraShort S&P500Etf_Open_average,ProShares UltraShort S&P500Etf_Open_max,ProShares UltraShort S&P500Etf_Open_min,ProShares UltraShort S&P500Etf_High_average,ProShares UltraShort S&P500Etf_High_max,ProShares UltraShort S&P500Etf_High_min,ProShares UltraShort S&P500Etf_Low_average,ProShares UltraShort S&P500Etf_Low_max,ProShares UltraShort S&P500Etf_Low_min,ProShares UltraShort S&P500Etf_Close_average,ProShares UltraShort S&P500Etf_Close_max,ProShares UltraShort S&P500Etf_Close_min
2018-05-27,-0.6207257209313394,-0.6207257209313394,-0.6207257209313394,-0.7344973384054998,-0.7344973384054998,-0.7344973384054998,-0.6274908720461798,-0.6274908720461798,-0.6274908720461798,-0.7298575836933017,-0.7298575836933017,-0.7298575836933017
2018-06-03,-1.3080901718648759,-1.3080901718648759,-1.3080901718648759,-1.2447021656172934,-1.2447021656172934,-1.2447021656172934,-1.3502140952600756,-1.3502140952600756,-1.3502140952600756,-1.3418904778412353,-1.3418904778412353,-1.3418904778412353
2018-06-10,-1.5112621052209068,-1.5112621052209068,-1.5112621052209068,-1.2813010840657122,-1.2813010840657122,-1.2813010840657122,-1.5365666067297896,-1.5365666067297896,-1.5365666067297896,-1.4634686454592198,-1.4634686454592198,-1.4634686454592198
2018-06-17,-1.3801199290986121,-1.3801199290986121,-1.3801199290986121,-1.15065180888094,-1.15065180888094,-1.15065180888094,-1.2592636022036712,-1.2592636022036712,-1.2592636022036712,-1.0574704738796568,-1.0574704738796568,-1.0574704738796568
2018-06-24,-0.7330249141503485,-0.7330249141503485,-0.7330249141503485,-0.6943775268930286,-0.6943775268930286,-0.6943775268930286,-0.7890292132604808,-0.7890292132604808,-0.7890292132604808,-0.4590273116100706,-0.4590273116100706,-0.4590273116100706
2018-07-01,-0.8313215052548593,-0.8313215052548593,-0.8313215052548593,-0.8635946816065715,-0.8635946816065715,-0.8635946816065715,-1.142156015581322,-1.142156015581322,-1.142156015581322,-1.0494073975237859,-1.0494073975237859,-1.0494073975237859
2018-07-08,-1.6336188168832575,-1.6336188168832575,-1.6336188168832575,-1.5322656969728599,-1.5322656969728599,-1.5322656969728599,-1.6911406528625883,-1.6911406528625883,-1.6911406528625883,-1.5105526468764066,-1.5105526468764066,-1.5105526468764066
2018-07-15,-1.5325335836442742,-1.5325335836442742,-1.5325335836442742,-1.4468089881655766,-1.4468089881655766,-1.4468089881655766,-1.5559076738124809,-1.5559076738124809,-1.5559076738124809,-1.3461476574355387,-1.3461476574355387,-1.3461476574355387
2018-07-22,-1.8178885951554675,-1.8178885951554675,-1.8178885951554675,-1.4146892481308746,-1.4146892481308746,-1.4146892481308746,-1.8385898870663058,-1.8385898870663058,-1.8385898870663058,-1.4519141806596052,-1.4519141806596052,-1.4519141806596052
2018-07-29,-1.4830509604448927,-1.4830509604448927,-1.4830509604448927,-1.4675151015610994,-1.4675151015610994,-1.4675151015610994,-1.5956608120534448,-1.5956608120534448,-1.5956608120534448,-1.5243211339779665,-1.5243211339779665,-1.5243211339779665
