Date,iShares MSCI Philippines_Open_average,iShares MSCI Philippines_Open_max,iShares MSCI Philippines_Open_min,iShares MSCI Philippines_High_average,iShares MSCI Philippines_High_max,iShares MSCI Philippines_High_min,iShares MSCI Philippines_Low_average,iShares MSCI Philippines_Low_max,iShares MSCI Philippines_Low_min,iShares MSCI Philippines_Close_average,iShares MSCI Philippines_Close_max,iShares MSCI Philippines_Close_min
2018-04-08,-1.1953667452947683,-1.1953667452947683,-1.1953667452947683,-1.2563908467823692,-1.2563908467823692,-1.2563908467823692,-1.1072834122409312,-1.1072834122409312,-1.1072834122409312,-1.131834352262987,-1.131834352262987,-1.131834352262987
2018-04-15,-1.5530889442623483,-1.5530889442623483,-1.5530889442623483,-1.5832024901812132,-1.5832024901812132,-1.5832024901812132,-1.5248730691547712,-1.5248730691547712,-1.5248730691547712,-1.6223324741338057,-1.6223324741338057,-1.6223324741338057
2018-04-22,-0.8163128611099725,-0.8163128611099725,-0.8163128611099725,-0.8888344659439845,-0.8888344659439845,-0.8888344659439845,-0.8725690745281167,-0.8725690745281167,-0.8725690745281167,-0.9873618737506065,-0.9873618737506065,-0.9873618737506065
2018-04-29,-1.5525258139835199,-1.5525258139835199,-1.5525258139835199,-1.4086107817659237,-1.4086107817659237,-1.4086107817659237,-1.4648052443814237,-1.4648052443814237,-1.4648052443814237,-1.3014764260955831,-1.3014764260955831,-1.3014764260955831
2018-05-06,-0.683035546038509,-0.683035546038509,-0.683035546038509,-0.771519281266382,-0.771519281266382,-0.771519281266382,-0.620536370853841,-0.620536370853841,-0.620536370853841,-0.7370276446800714,-0.7370276446800714,-0.7370276446800714
2018-05-13,-1.1704046139157624,-1.1704046139157624,-1.1704046139157624,-1.102628271300068,-1.102628271300068,-1.102628271300068,-0.9990059166374363,-0.9990059166374363,-0.9990059166374363,-0.970677111818043,-0.970677111818043,-0.970677111818043
2018-05-20,-1.0132664531151425,-1.0132664531151425,-1.0132664531151425,-1.0434570067962814,-1.0434570067962814,-1.0434570067962814,-0.9810081086723925,-0.9810081086723925,-0.9810081086723925,-0.9008860075950565,-0.9008860075950565,-0.9008860075950565
2018-05-27,-0.901131252500354,-0.901131252500354,-0.901131252500354,-1.0129051343065971,-1.0129051343065971,-1.0129051343065971,-0.9204846433816428,-0.9204846433816428,-0.9204846433816428,-1.107495431739713,-1.107495431739713,-1.107495431739713
2018-06-03,-0.9676995957281398,-0.9676995957281398,-0.9676995957281398,-1.071603683706809,-1.071603683706809,-1.071603683706809,-0.9863158196451567,-0.9863158196451567,-0.9863158196451567,-1.1544336569675109,-1.1544336569675109,-1.1544336569675109
2018-06-10,-2.4437982306147124,-2.4437982306147124,-2.4437982306147124,-2.520181054772703,-2.520181054772703,-2.520181054772703,-2.6790009459651434,-2.6790009459651434,-2.6790009459651434,-2.591822721608433,-2.591822721608433,-2.591822721608433
