Date,iShares International Developed PropertyEtf_Open_average,iShares International Developed PropertyEtf_Open_max,iShares International Developed PropertyEtf_Open_min,iShares International Developed PropertyEtf_High_average,iShares International Developed PropertyEtf_High_max,iShares International Developed PropertyEtf_High_min,iShares International Developed PropertyEtf_Low_average,iShares International Developed PropertyEtf_Low_max,iShares International Developed PropertyEtf_Low_min,iShares International Developed PropertyEtf_Close_average,iShares International Developed PropertyEtf_Close_max,iShares International Developed PropertyEtf_Close_min
2018-08-05,-2.154507918801334,-2.154507918801334,-2.154507918801334,-2.2037477863777846,-2.2037477863777846,-2.2037477863777846,-2.3051666829383666,-2.3051666829383666,-2.3051666829383666,-2.261033538696967,-2.261033538696967,-2.261033538696967
2018-08-12,-2.0852761369046404,-2.0852761369046404,-2.0852761369046404,-1.8957025402524161,-1.8957025402524161,-1.8957025402524161,-2.0339975688485556,-2.0339975688485556,-2.0339975688485556,-1.8128600179943348,-1.8128600179943348,-1.8128600179943348
2018-08-19,-1.4774284043932602,-1.4774284043932602,-1.4774284043932602,-1.6152287693975604,-1.6152287693975604,-1.6152287693975604,-1.5064205524339855,-1.5064205524339855,-1.5064205524339855,-1.6401540326027748,-1.6401540326027748,-1.6401540326027748
2018-08-26,-1.1559954773369863,-1.1559954773369863,-1.1559954773369863,-1.2024693453701703,-1.2024693453701703,-1.2024693453701703,-1.2336968701797986,-1.2336968701797986,-1.2336968701797986,-1.2204617663721213,-1.2204617663721213,-1.2204617663721213
2018-09-02,-1.954724129154381,-1.954724129154381,-1.954724129154381,-2.0295728509270097,-2.0295728509270097,-2.0295728509270097,-2.0976684520182722,-2.0976684520182722,-2.0976684520182722,-1.9533773288345309,-1.9533773288345309,-1.9533773288345309
2018-09-09,-1.1917094321979593,-1.1917094321979593,-1.1917094321979593,-1.3155543288555205,-1.3155543288555205,-1.3155543288555205,-1.31191881331583,-1.31191881331583,-1.31191881331583,-1.43649814223561,-1.43649814223561,-1.43649814223561
2018-09-16,-0.8174565987238236,-0.8174565987238236,-0.8174565987238236,-0.8440994889465067,-0.8440994889465067,-0.8440994889465067,-0.734053931996495,-0.734053931996495,-0.734053931996495,-0.8533375217810273,-0.8533375217810273,-0.8533375217810273
2018-09-23,-1.5006901205323062,-1.5006901205323062,-1.5006901205323062,-1.5557062953703602,-1.5557062953703602,-1.5557062953703602,-1.4949118118702602,-1.4949118118702602,-1.4949118118702602,-1.4760237596056875,-1.4760237596056875,-1.4760237596056875
2018-09-30,-2.448240829894086,-2.448240829894086,-2.448240829894086,-2.521190696302384,-2.521190696302384,-2.521190696302384,-2.4995193833729332,-2.4995193833729332,-2.4995193833729332,-2.5018217019208704,-2.5018217019208704,-2.5018217019208704
2018-10-07,-2.4029443097216396,-2.4029443097216396,-2.4029443097216396,-2.493243063583535,-2.493243063583535,-2.493243063583535,-2.5421836238811206,-2.5421836238811206,-2.5421836238811206,-2.441950487540502,-2.441950487540502,-2.441950487540502
2018-10-14,-1.7372549765055632,-1.7372549765055632,-1.7372549765055632,-1.7457256676590163,-1.7457256676590163,-1.7457256676590163,-1.6366773104317864,-1.6366773104317864,-1.6366773104317864,-1.6999682751004277,-1.6999682751004277,-1.6999682751004277
2018-10-21,-2.037284455979803,-2.037284455979803,-2.037284455979803,-1.9076864154019058,-1.9076864154019058,-1.9076864154019058,-2.0259149207579754,-2.0259149207579754,-2.0259149207579754,-1.9014922145319613,-1.9014922145319613,-1.9014922145319613
2018-10-28,-1.382184604162138,-1.382184604162138,-1.382184604162138,-1.421533532380636,-1.421533532380636,-1.421533532380636,-1.5153397901746368,-1.5153397901746368,-1.5153397901746368,-1.5632948104414761,-1.5632948104414761,-1.5632948104414761
2018-11-04,-1.145684079837956,-1.145684079837956,-1.145684079837956,-1.1304089913989583,-1.1304089913989583,-1.1304089913989583,-0.989923627271539,-0.989923627271539,-0.989923627271539,-1.0042202147830233,-1.0042202147830233,-1.0042202147830233
2018-11-11,-1.0134844676381687,-1.0134844676381687,-1.0134844676381687,-0.8885452683289355,-0.8885452683289355,-0.8885452683289355,-0.8744254418173191,-0.8744254418173191,-0.8744254418173191,-0.8577372255092056,-0.8577372255092056,-0.8577372255092056
2018-11-18,-0.962403565255975,-0.962403565255975,-0.962403565255975,-1.0073280973855392,-1.0073280973855392,-1.0073280973855392,-0.847709335785037,-0.847709335785037,-0.847709335785037,-0.9695109139078634,-0.9695109139078634,-0.9695109139078634
2018-11-25,-0.6463630761252067,-0.6463630761252067,-0.6463630761252067,-0.7421089489987078,-0.7421089489987078,-0.7421089489987078,-0.6961774751298858,-0.6961774751298858,-0.6961774751298858,-0.6298721526620678,-0.6298721526620678,-0.6298721526620678
2018-12-02,-0.37930755707454467,-0.37930755707454467,-0.37930755707454467,-0.4812393527840421,-0.4812393527840421,-0.4812393527840421,-0.4504697431574985,-0.4504697431574985,-0.4504697431574985,-0.4964845080076364,-0.4964845080076364,-0.4964845080076364
2018-12-09,-0.6949883293875425,-0.6949883293875425,-0.6949883293875425,-0.6508075941259917,-0.6508075941259917,-0.6508075941259917,-0.6196053238564129,-0.6196053238564129,-0.6196053238564129,-0.6118360355513552,-0.6118360355513552,-0.6118360355513552
2018-12-16,-1.6623220928132352,-1.6623220928132352,-1.6623220928132352,-1.6619264262003992,-1.6619264262003992,-1.6619264262003992,-1.81219896150821,-1.81219896150821,-1.81219896150821,-1.9349942875999309,-1.9349942875999309,-1.9349942875999309
2018-12-23,-1.5663371863220374,-1.5663371863220374,-1.5663371863220374,-1.5424001633818523,-1.5424001633818523,-1.5424001633818523,-1.430605134029531,-1.430605134029531,-1.430605134029531,-1.4961296921622231,-1.4961296921622231,-1.4961296921622231
2018-12-30,-1.2319640459528596,-1.2319640459528596,-1.2319640459528596,-0.9691725503872769,-0.9691725503872769,-0.9691725503872769,-1.0505224357725333,-1.0505224357725333,-1.0505224357725333,-0.8102958021315643,-0.8102958021315643,-0.8102958021315643
2019-01-06,0.13743295796563612,0.13743295796563612,0.13743295796563612,0.21580457644285173,0.21580457644285173,0.21580457644285173,0.2807771460134056,0.2807771460134056,0.2807771460134056,0.2806436298068222,0.2806436298068222,0.2806436298068222
2019-01-13,0.9030516800593248,0.9030516800593248,0.9030516800593248,0.81881530194373,0.81881530194373,0.81881530194373,0.9680944035735689,0.9680944035735689,0.9680944035735689,0.8830395223560447,0.8830395223560447,0.8830395223560447
2019-01-20,1.2525639061244895,1.2525639061244895,1.2525639061244895,1.3374072941789672,1.3374072941789672,1.3374072941789672,1.3266755564458657,1.3266755564458657,1.3266755564458657,1.3673863875082364,1.3673863875082364,1.3673863875082364
2019-01-27,2.0447747107779737,2.0447747107779737,2.0447747107779737,2.0715967111798697,2.0715967111798697,2.0715967111798697,1.9918252292282945,1.9918252292282945,1.9918252292282945,1.9936415584037361,1.9936415584037361,1.9936415584037361
2019-02-03,1.7512341295223717,1.7512341295223717,1.7512341295223717,1.6845417941831289,1.6845417941831289,1.6845417941831289,1.6637119400990459,1.6637119400990459,1.6637119400990459,1.6827649721723614,1.6827649721723614,1.6827649721723614
2019-02-10,1.6258265321776477,1.6258265321776477,1.6258265321776477,1.6557467102109311,1.6557467102109311,1.6557467102109311,1.5536980719819444,1.5536980719819444,1.5536980719819444,1.6379784946223592,1.6379784946223592,1.6379784946223592
2019-02-17,1.702828302862433,1.702828302862433,1.702828302862433,1.7260956450804503,1.7260956450804503,1.7260956450804503,1.68666767404872,1.68666767404872,1.68666767404872,1.6605063487146556,1.6605063487146556,1.6605063487146556
2019-02-24,1.435254257097377,1.435254257097377,1.435254257097377,1.3910656171284468,1.3910656171284468,1.3910656171284468,1.3414173145140544,1.3414173145140544,1.3414173145140544,1.3428091539711675,1.3428091539711675,1.3428091539711675
2019-03-03,1.0608677909464894,1.0608677909464894,1.0608677909464894,1.1666764284402515,1.1666764284402515,1.1666764284402515,1.1176658705780431,1.1176658705780431,1.1176658705780431,1.199636656829951,1.199636656829951,1.199636656829951
2019-03-10,1.659557769691146,1.659557769691146,1.659557769691146,1.7069847702532135,1.7069847702532135,1.7069847702532135,1.6818740908578844,1.6818740908578844,1.6818740908578844,1.679807598934482,1.679807598934482,1.679807598934482
2019-03-17,1.5008221000549449,1.5008221000549449,1.5008221000549449,1.5471892697338654,1.5471892697338654,1.5471892697338654,1.4099725065657014,1.4099725065657014,1.4099725065657014,1.3524441305989345,1.3524441305989345,1.3524441305989345
2019-03-24,1.6561314094049717,1.6561314094049717,1.6561314094049717,1.625466238437093,1.625466238437093,1.625466238437093,1.5925889680367282,1.5925889680367282,1.5925889680367282,1.618419390173638,1.618419390173638,1.618419390173638
2019-03-31,1.26098378605686,1.26098378605686,1.26098378605686,1.2929621946067023,1.2929621946067023,1.2929621946067023,1.2479879735598596,1.2479879735598596,1.2479879735598596,1.2659891290024556,1.2659891290024556,1.2659891290024556
2019-04-07,1.066210117442145,1.066210117442145,1.066210117442145,1.0262292017029808,1.0262292017029808,1.0262292017029808,1.0051953876568742,1.0051953876568742,1.0051953876568742,1.0057873853737986,1.0057873853737986,1.0057873853737986
2019-04-14,0.4993199750589097,0.4993199750589097,0.4993199750589097,0.5066583296530701,0.5066583296530701,0.5066583296530701,0.5219710169315114,0.5219710169315114,0.5219710169315114,0.48725959989536727,0.48725959989536727,0.48725959989536727
2019-04-21,0.5131040594459771,0.5131040594459771,0.5131040594459771,0.519575866315289,0.519575866315289,0.519575866315289,0.5240523097259003,0.5240523097259003,0.5240523097259003,0.49881593043131556,0.49881593043131556,0.49881593043131556
2019-04-28,0.46073869511251325,0.46073869511251325,0.46073869511251325,0.555231408054526,0.555231408054526,0.555231408054526,0.429638455529502,0.429638455529502,0.429638455529502,0.5544009635680139,0.5544009635680139,0.5544009635680139
2019-05-05,0.23644122400935788,0.23644122400935788,0.23644122400935788,0.2553038748335197,0.2553038748335197,0.2553038748335197,0.23215176227373355,0.23215176227373355,0.23215176227373355,0.32629886985541573,0.32629886985541573,0.32629886985541573
2019-05-12,0.42164969256575596,0.42164969256575596,0.42164969256575596,0.4522352388334325,0.4522352388334325,0.4522352388334325,0.40481686328129474,0.40481686328129474,0.40481686328129474,0.30341950141092044,0.30341950141092044,0.30341950141092044
2019-05-19,0.8148359085191182,0.8148359085191182,0.8148359085191182,0.9019340147256764,0.9019340147256764,0.9019340147256764,0.9703129733532981,0.9703129733532981,0.9703129733532981,0.9742221091942369,0.9742221091942369,0.9742221091942369
2019-05-26,-0.7032863853768404,-0.7032863853768404,-0.7032863853768404,-0.48393478136651374,-0.48393478136651374,-0.48393478136651374,-0.577801026466898,-0.577801026466898,-0.577801026466898,-0.34733218799911925,-0.34733218799911925,-0.34733218799911925
2019-06-02,1.0958119156362116,1.0958119156362116,1.0958119156362116,0.9832133759838596,0.9832133759838596,0.9832133759838596,1.200664910944213,1.200664910944213,1.200664910944213,1.0424761983286601,1.0424761983286601,1.0424761983286601
2019-06-09,0.6337015149253394,0.6337015149253394,0.6337015149253394,0.44842139593844493,0.44842139593844493,0.44842139593844493,0.6791248477035383,0.6791248477035383,0.6791248477035383,0.6352341682780384,0.6352341682780384,0.6352341682780384
2019-06-16,0.40326144283112625,0.40326144283112625,0.40326144283112625,0.4955472564579307,0.4955472564579307,0.4955472564579307,0.5115943533477307,0.5115943533477307,0.5115943533477307,0.5989568599283633,0.5989568599283633,0.5989568599283633
2019-06-23,-0.1709745151641259,-0.1709745151641259,-0.1709745151641259,-0.3202007443829587,-0.3202007443829587,-0.3202007443829587,-0.054740240048642336,-0.054740240048642336,-0.054740240048642336,-0.13400900006453534,-0.13400900006453534,-0.13400900006453534
2019-06-30,1.6798100733771668,1.6798100733771668,1.6798100733771668,1.8695859981164622,1.8695859981164622,1.8695859981164622,1.8044397491552355,1.8044397491552355,1.8044397491552355,1.8382367486685862,1.8382367486685862,1.8382367486685862
2019-07-07,1.4458577784976843,1.4458577784976843,1.4458577784976843,1.3340243513137064,1.3340243513137064,1.3340243513137064,1.3691396470045398,1.3691396470045398,1.3691396470045398,1.4480455826255685,1.4480455826255685,1.4480455826255685
2019-07-14,1.297747270603458,1.297747270603458,1.297747270603458,1.2119193432789437,1.2119193432789437,1.2119193432789437,1.0755634112704315,1.0755634112704315,1.0755634112704315,1.02743134513965,1.02743134513965,1.02743134513965
2019-07-21,-0.1997868093166711,-0.1997868093166711,-0.1997868093166711,-0.43387615907787275,-0.43387615907787275,-0.43387615907787275,-0.19912922085605012,-0.19912922085605012,-0.19912922085605012,-0.2850776715795802,-0.2850776715795802,-0.2850776715795802
2019-07-28,-1.35595753496239,-1.35595753496239,-1.35595753496239,-1.5505722111584266,-1.5505722111584266,-1.5505722111584266,-1.4497746279577208,-1.4497746279577208,-1.4497746279577208,-1.5492717831758716,-1.5492717831758716,-1.5492717831758716
2019-08-04,-1.6253373617142308,-1.6253373617142308,-1.6253373617142308,-1.865674182243484,-1.865674182243484,-1.865674182243484,-1.8374551482665207,-1.8374551482665207,-1.8374551482665207,-1.8686263674152384,-1.8686263674152384,-1.8686263674152384
2019-08-11,-1.6698418707076164,-1.6698418707076164,-1.6698418707076164,-1.5015798360747818,-1.5015798360747818,-1.5015798360747818,-1.5357608198706691,-1.5357608198706691,-1.5357608198706691,-1.4286100987352566,-1.4286100987352566,-1.4286100987352566
2019-08-18,-0.5608550682397976,-0.5608550682397976,-0.5608550682397976,-0.5762934155707947,-0.5762934155707947,-0.5762934155707947,-0.837569820478686,-0.837569820478686,-0.837569820478686,-1.0818169832132232,-1.0818169832132232,-1.0818169832132232
2019-08-25,-0.12247064199207643,-0.12247064199207643,-0.12247064199207643,-0.2518224026563782,-0.2518224026563782,-0.2518224026563782,-0.2842664411445573,-0.2842664411445573,-0.2842664411445573,-0.1524498964335548,-0.1524498964335548,-0.1524498964335548
2019-09-01,0.37973952731746324,0.37973952731746324,0.37973952731746324,0.3302026327080353,0.3302026327080353,0.3302026327080353,0.56712994663166,0.56712994663166,0.56712994663166,0.3845295346649846,0.3845295346649846,0.3845295346649846
2019-09-08,0.6917468995892828,0.6917468995892828,0.6917468995892828,0.5575807721196745,0.5575807721196745,0.5575807721196745,0.7825149389298324,0.7825149389298324,0.7825149389298324,0.6532503981241563,0.6532503981241563,0.6532503981241563
2019-09-15,1.3080531315565325,1.3080531315565325,1.3080531315565325,1.2442142253193247,1.2442142253193247,1.2442142253193247,1.026539073700029,1.026539073700029,1.026539073700029,0.94868378427546,0.94868378427546,0.94868378427546
2019-09-22,0.6242564724198028,0.6242564724198028,0.6242564724198028,0.6132986568720994,0.6132986568720994,0.6132986568720994,0.48910972351785165,0.48910972351785165,0.48910972351785165,0.40664000451706034,0.40664000451706034,0.40664000451706034
2019-09-29,0.729018151423825,0.729018151423825,0.729018151423825,1.0337656338114227,1.0337656338114227,1.0337656338114227,0.7868037483537712,0.7868037483537712,0.7868037483537712,1.0871529419175232,1.0871529419175232,1.0871529419175232
2019-10-06,1.3051510484954376,1.3051510484954376,1.3051510484954376,1.648707569127208,1.648707569127208,1.648707569127208,1.464479790065136,1.464479790065136,1.464479790065136,1.7186662777571602,1.7186662777571602,1.7186662777571602
2019-10-13,2.277880630737592,2.277880630737592,2.277880630737592,2.2200491853488393,2.2200491853488393,2.2200491853488393,2.23002787039687,2.23002787039687,2.23002787039687,2.3481183055473083,2.3481183055473083,2.3481183055473083
2019-10-20,1.8026571498978565,1.8026571498978565,1.8026571498978565,1.8346234584335592,1.8346234584335592,1.8346234584335592,1.9380950298628299,1.9380950298628299,1.9380950298628299,1.8858138433468392,1.8858138433468392,1.8858138433468392
2019-10-27,2.302991161167861,2.302991161167861,2.302991161167861,2.27911664767886,2.27911664767886,2.27911664767886,2.309245727550721,2.309245727550721,2.309245727550721,2.241930717266724,2.241930717266724,2.241930717266724
2019-11-03,1.1063492258128562,1.1063492258128562,1.1063492258128562,1.0282052178254926,1.0282052178254926,1.0282052178254926,1.0894935918527813,1.0894935918527813,1.0894935918527813,1.0679216520482708,1.0679216520482708,1.0679216520482708
2019-11-10,0.5454966019911652,0.5454966019911652,0.5454966019911652,0.5965364146753835,0.5965364146753835,0.5965364146753835,0.6619760661327692,0.6619760661327692,0.6619760661327692,0.6991103488586515,0.6991103488586515,0.6991103488586515
2019-11-17,0.9030094512247647,0.9030094512247647,0.9030094512247647,0.8341653269440003,0.8341653269440003,0.8341653269440003,0.8262610214455164,0.8262610214455164,0.8262610214455164,0.8123652576168133,0.8123652576168133,0.8123652576168133
2019-11-24,1.2238220990534798,1.2238220990534798,1.2238220990534798,1.1644836218786114,1.1644836218786114,1.1644836218786114,1.2393288236901754,1.2393288236901754,1.2393288236901754,1.2014911896965759,1.2014911896965759,1.2014911896965759
2019-12-01,1.3029270608067844,1.3029270608067844,1.3029270608067844,1.3575265926935216,1.3575265926935216,1.3575265926935216,1.3664069295829553,1.3664069295829553,1.3664069295829553,1.4193587695961156,1.4193587695961156,1.4193587695961156
2019-12-08,1.025493698868307,1.025493698868307,1.025493698868307,0.9639604577982192,0.9639604577982192,0.9639604577982192,0.9280469721629816,0.9280469721629816,0.9280469721629816,0.9389778151873793,0.9389778151873793,0.9389778151873793
2019-12-15,-0.6672523314757142,-0.6672523314757142,-0.6672523314757142,-0.7397245652496461,-0.7397245652496461,-0.7397245652496461,-0.6297406615486627,-0.6297406615486627,-0.6297406615486627,-0.7185654646837927,-0.7185654646837927,-0.7185654646837927
2019-12-22,-0.14234545434778267,-0.14234545434778267,-0.14234545434778267,-0.2163567930143052,-0.2163567930143052,-0.2163567930143052,-0.1321777168542113,-0.1321777168542113,-0.1321777168542113,-0.20274508596522803,-0.20274508596522803,-0.20274508596522803
2019-12-29,-0.3618301336599361,-0.3618301336599361,-0.3618301336599361,-0.08938564292134885,-0.08938564292134885,-0.08938564292134885,-0.22204371185429683,-0.22204371185429683,-0.22204371185429683,-0.1429697343416915,-0.1429697343416915,-0.1429697343416915
