Date,SPDR Solactive Germany_Open_average,SPDR Solactive Germany_Open_max,SPDR Solactive Germany_Open_min,SPDR Solactive Germany_High_average,SPDR Solactive Germany_High_max,SPDR Solactive Germany_High_min,SPDR Solactive Germany_Low_average,SPDR Solactive Germany_Low_max,SPDR Solactive Germany_Low_min,SPDR Solactive Germany_Close_average,SPDR Solactive Germany_Close_max,SPDR Solactive Germany_Close_min
2018-04-08,-0.20631982090065054,-0.20631982090065054,-0.20631982090065054,-0.2534914106254409,-0.2534914106254409,-0.2534914106254409,-0.043890097404695204,-0.043890097404695204,-0.043890097404695204,-0.1278350772188158,-0.1278350772188158,-0.1278350772188158
2018-04-15,0.2744315777487412,0.2744315777487412,0.2744315777487412,0.23008411465775988,0.23008411465775988,0.23008411465775988,0.4514010321475868,0.4514010321475868,0.4514010321475868,0.38331567624251256,0.38331567624251256,0.38331567624251256
2018-04-22,-0.46201525494145396,-0.46201525494145396,-0.46201525494145396,-0.3069444235283895,-0.3069444235283895,-0.3069444235283895,-0.19425318065418876,-0.19425318065418876,-0.19425318065418876,-0.09827046401186906,-0.09827046401186906,-0.09827046401186906
2018-04-29,0.06248125119094472,0.06248125119094472,0.06248125119094472,-0.014685159090056249,-0.014685159090056249,-0.014685159090056249,0.16872818762871475,0.16872818762871475,0.16872818762871475,0.09596403749296348,0.09596403749296348,0.09596403749296348
2018-05-06,0.9974204166501196,0.9974204166501196,0.9974204166501196,1.0059016431803183,1.0059016431803183,1.0059016431803183,0.7992310476023665,0.7992310476023665,0.7992310476023665,0.7823512294757449,0.7823512294757449,0.7823512294757449
2018-05-13,0.6818373958254579,0.6818373958254579,0.6818373958254579,0.6550609948648809,0.6550609948648809,0.6550609948648809,0.7205038671934106,0.7205038671934106,0.7205038671934106,0.7097768773652959,0.7097768773652959,0.7097768773652959
2018-05-20,-0.6937829072967506,-0.6937829072967506,-0.6937829072967506,-0.830413417115853,-0.830413417115853,-0.830413417115853,-0.4222427808260362,-0.4222427808260362,-0.4222427808260362,-0.5478066519456938,-0.5478066519456938,-0.5478066519456938
2018-05-27,-2.384934930141483,-2.384934930141483,-2.384934930141483,-2.575214722060345,-2.575214722060345,-2.575214722060345,-2.1054915549704702,-2.1054915549704702,-2.1054915549704702,-2.3000932778223473,-2.3000932778223473,-2.3000932778223473
2018-06-03,-1.3845835117310268,-1.3845835117310268,-1.3845835117310268,-1.494089485111087,-1.494089485111087,-1.494089485111087,-1.145802518764911,-1.145802518764911,-1.145802518764911,-1.2855403216767316,-1.2855403216767316,-1.2855403216767316
2018-06-10,-1.7675571174670013,-1.7675571174670013,-1.7675571174670013,-1.842595411541021,-1.842595411541021,-1.842595411541021,-1.5827058887078147,-1.5827058887078147,-1.5827058887078147,-1.6953410297051401,-1.6953410297051401,-1.6953410297051401
2018-06-17,-2.2748392342813393,-2.2748392342813393,-2.2748392342813393,-2.259555686377841,-2.259555686377841,-2.259555686377841,-2.1863303523490263,-2.1863303523490263,-2.1863303523490263,-2.186412968826568,-2.186412968826568,-2.186412968826568
2018-06-24,-1.746261299554507,-1.746261299554507,-1.746261299554507,-1.7597754061276059,-1.7597754061276059,-1.7597754061276059,-1.751497633241856,-1.751497633241856,-1.751497633241856,-1.7786574765867145,-1.7786574765867145,-1.7786574765867145
2018-07-01,-1.0005194865480946,-1.0005194865480946,-1.0005194865480946,-0.9974683815962301,-0.9974683815962301,-0.9974683815962301,-0.9815325642556842,-0.9815325642556842,-0.9815325642556842,-0.9866651610161995,-0.9866651610161995,-0.9866651610161995
2018-07-08,-0.7844535131461707,-0.7844535131461707,-0.7844535131461707,-0.7976727103659585,-0.7976727103659585,-0.7976727103659585,-0.7677279288204317,-0.7677279288204317,-0.7677279288204317,-0.7877972810628787,-0.7877972810628787,-0.7877972810628787
2018-07-15,-0.31146588354349153,-0.31146588354349153,-0.31146588354349153,-0.3267747929377555,-0.3267747929377555,-0.3267747929377555,-0.29402472118555645,-0.29402472118555645,-0.29402472118555645,-0.3141666939286706,-0.3141666939286706,-0.3141666939286706
2018-07-22,-0.08489915409258464,-0.08489915409258464,-0.08489915409258464,-0.09157120118727984,-0.09157120118727984,-0.09157120118727984,-0.08456349799936365,-0.08456349799936365,-0.08456349799936365,-0.09488028915477015,-0.09488028915477015,-0.09488028915477015
2018-07-29,-0.5308811880357861,-0.5308811880357861,-0.5308811880357861,-0.5385456662634338,-0.5385456662634338,-0.5385456662634338,-0.5139618537338269,-0.5139618537338269,-0.5139618537338269,-0.528029390588548,-0.528029390588548,-0.528029390588548
2018-08-05,-1.10761210881926,-1.10761210881926,-1.10761210881926,-1.1171356893782471,-1.1171356893782471,-1.1171356893782471,-1.0848957065472695,-1.0848957065472695,-1.0848957065472695,-1.1035288635089966,-1.1035288635089966,-1.1035288635089966
2018-08-12,-1.6040902882190253,-1.6040902882190253,-1.6040902882190253,-1.612482901983741,-1.612482901983741,-1.612482901983741,-1.581047060267624,-1.581047060267624,-1.581047060267624,-1.6008555669997058,-1.6008555669997058,-1.6008555669997058
2018-08-19,-0.01994182738446816,-0.01994182738446816,-0.01994182738446816,0.2367871518212069,0.2367871518212069,0.2367871518212069,0.0013280059270254743,0.0013280059270254743,0.0013280059270254743,0.25108537050136004,0.25108537050136004,0.25108537050136004
2018-08-26,-0.5952596301232752,-0.5952596301232752,-0.5952596301232752,-0.6247381980404837,-0.6247381980404837,-0.6247381980404837,-0.5789085208839746,-0.5789085208839746,-0.5789085208839746,-0.6150089946546001,-0.6150089946546001,-0.6150089946546001
2018-09-02,-0.47227918912725725,-0.47227918912725725,-0.47227918912725725,-0.5021970508260669,-0.5021970508260669,-0.5021970508260669,-0.7095017917389278,-0.7095017917389278,-0.7095017917389278,-0.7275726372022392,-0.7275726372022392,-0.7275726372022392
2018-09-09,-0.3463910837068911,-0.3463910837068911,-0.3463910837068911,-0.37676131311502087,-0.37676131311502087,-0.37676131311502087,-0.30367815383063107,-0.30367815383063107,-0.30367815383063107,-0.34188943480124534,-0.34188943480124534,-0.34188943480124534
2018-09-16,1.1306622438261105,1.1306622438261105,1.1306622438261105,1.088777676057401,1.088777676057401,1.088777676057401,1.1421091549000797,1.1421091549000797,1.1421091549000797,1.0999319976704796,1.0999319976704796,1.0999319976704796
