Date,iShares Dow Jones US_Open_average,iShares Dow Jones US_Open_max,iShares Dow Jones US_Open_min,iShares Dow Jones US_High_average,iShares Dow Jones US_High_max,iShares Dow Jones US_High_min,iShares Dow Jones US_Low_average,iShares Dow Jones US_Low_max,iShares Dow Jones US_Low_min,iShares Dow Jones US_Close_average,iShares Dow Jones US_Close_max,iShares Dow Jones US_Close_min
2018-04-08,-0.5015772296617856,-0.5015772296617856,-0.5015772296617856,-0.680929576128176,-0.680929576128176,-0.680929576128176,-0.26864435079319404,-0.26864435079319404,-0.26864435079319404,-0.39154104624245506,-0.39154104624245506,-0.39154104624245506
2018-04-15,-0.34266501925793186,-0.34266501925793186,-0.34266501925793186,-0.5902715533262396,-0.5902715533262396,-0.5902715533262396,-0.23056966514398727,-0.23056966514398727,-0.23056966514398727,-0.36524406028326495,-0.36524406028326495,-0.36524406028326495
2018-04-22,-0.2745326896402421,-0.2745326896402421,-0.2745326896402421,-0.5380697860037743,-0.5380697860037743,-0.5380697860037743,-0.26693960490318197,-0.26693960490318197,-0.26693960490318197,-0.5873115215061282,-0.5873115215061282,-0.5873115215061282
2018-04-29,-0.19171660119032932,-0.19171660119032932,-0.19171660119032932,-0.34801066032115613,-0.34801066032115613,-0.34801066032115613,0.06158197403755744,0.06158197403755744,0.06158197403755744,-0.19721377100970278,-0.19721377100970278,-0.19721377100970278
2018-05-06,0.879984321244809,0.879984321244809,0.879984321244809,0.6914391307174431,0.6914391307174431,0.6914391307174431,0.8457460760975568,0.8457460760975568,0.8457460760975568,0.6272501562854408,0.6272501562854408,0.6272501562854408
2018-05-13,0.7807069610572388,0.7807069610572388,0.7807069610572388,0.7177634125516603,0.7177634125516603,0.7177634125516603,0.9466373997456282,0.9466373997456282,0.9466373997456282,0.7896780810725291,0.7896780810725291,0.7896780810725291
2018-05-20,0.6536343764694837,0.6536343764694837,0.6536343764694837,0.5997873576896424,0.5997873576896424,0.5997873576896424,0.7833437914936652,0.7833437914936652,0.7833437914936652,0.6925784119202749,0.6925784119202749,0.6925784119202749
2018-05-27,0.962716830689835,0.962716830689835,0.962716830689835,1.0325244623702852,1.0325244623702852,1.0325244623702852,1.0808238245399213,1.0808238245399213,1.0808238245399213,1.1093479181385155,1.1093479181385155,1.1093479181385155
2018-06-03,1.7278447374191084,1.7278447374191084,1.7278447374191084,1.8689392491427184,1.8689392491427184,1.8689392491427184,1.6738782906091252,1.6738782906091252,1.6738782906091252,1.7185862202241233,1.7185862202241233,1.7185862202241233
2018-06-10,1.3435820405314811,1.3435820405314811,1.3435820405314811,1.4893829493598492,1.4893829493598492,1.4893829493598492,1.2400775867180585,1.2400775867180585,1.2400775867180585,1.4124719241720551,1.4124719241720551,1.4124719241720551
2018-06-17,0.8565402594459935,0.8565402594459935,0.8565402594459935,0.7292904908202568,0.7292904908202568,0.7292904908202568,0.32214331424759934,0.32214331424759934,0.32214331424759934,0.4587437623476289,0.4587437623476289,0.4587437623476289
2018-06-24,-0.24357648678953958,-0.24357648678953958,-0.24357648678953958,0.0906664376699009,0.0906664376699009,0.0906664376699009,-0.043370695677438564,-0.043370695677438564,-0.043370695677438564,0.2928298812424269,0.2928298812424269,0.2928298812424269
2018-07-01,1.1542476776537145,1.1542476776537145,1.1542476776537145,1.240343439734057,1.240343439734057,1.240343439734057,1.227361202503232,1.227361202503232,1.227361202503232,1.2817477270566258,1.2817477270566258,1.2817477270566258
2018-07-08,1.5181316929730748,1.5181316929730748,1.5181316929730748,1.3734575955173804,1.3734575955173804,1.3734575955173804,1.387357860021466,1.387357860021466,1.387357860021466,1.2545361750324966,1.2545361750324966,1.2545361750324966
2018-07-15,1.2648371077737526,1.2648371077737526,1.2648371077737526,1.292934270614139,1.292934270614139,1.292934270614139,1.2733560583816366,1.2733560583816366,1.2733560583816366,1.2672995706698544,1.2672995706698544,1.2672995706698544
2018-07-22,1.3896271364120687,1.3896271364120687,1.3896271364120687,1.2739909955314757,1.2739909955314757,1.2739909955314757,1.141277075054454,1.141277075054454,1.141277075054454,1.0017197606135562,1.0017197606135562,1.0017197606135562
2018-07-29,1.6989508841802723,1.6989508841802723,1.6989508841802723,1.9264556447551586,1.9264556447551586,1.9264556447551586,1.8045322261390897,1.8045322261390897,1.8045322261390897,1.9598600281261787,1.9598600281261787,1.9598600281261787
2018-08-05,1.4170200202649934,1.4170200202649934,1.4170200202649934,1.437022421275414,1.437022421275414,1.437022421275414,1.2699688755596314,1.2699688755596314,1.2699688755596314,1.126886581412353,1.126886581412353,1.126886581412353
2018-08-12,1.5853800380785246,1.5853800380785246,1.5853800380785246,1.562720241883756,1.562720241883756,1.562720241883756,1.5752991404329857,1.5752991404329857,1.5752991404329857,1.6612443029293336,1.6612443029293336,1.6612443029293336
2018-08-19,1.81163788936942,1.81163788936942,1.81163788936942,1.9621068658601504,1.9621068658601504,1.9621068658601504,1.863578115588477,1.863578115588477,1.863578115588477,1.9978387096404235,1.9978387096404235,1.9978387096404235
2018-08-26,1.6329836014105776,1.6329836014105776,1.6329836014105776,1.701637632112659,1.701637632112659,1.701637632112659,1.6299990428758508,1.6299990428758508,1.6299990428758508,1.7061973348346016,1.7061973348346016,1.7061973348346016
2018-09-02,1.198920050041119,1.198920050041119,1.198920050041119,1.1129411846189288,1.1129411846189288,1.1129411846189288,1.1573201605197116,1.1573201605197116,1.1573201605197116,1.104292874935775,1.104292874935775,1.104292874935775
