Date,PowerShares Golden Dragon China PortEtf_Open_average,PowerShares Golden Dragon China PortEtf_Open_max,PowerShares Golden Dragon China PortEtf_Open_min,PowerShares Golden Dragon China PortEtf_High_average,PowerShares Golden Dragon China PortEtf_High_max,PowerShares Golden Dragon China PortEtf_High_min,PowerShares Golden Dragon China PortEtf_Low_average,PowerShares Golden Dragon China PortEtf_Low_max,PowerShares Golden Dragon China PortEtf_Low_min,PowerShares Golden Dragon China PortEtf_Close_average,PowerShares Golden Dragon China PortEtf_Close_max,PowerShares Golden Dragon China PortEtf_Close_min
2018-08-26,-1.805976642808132,-1.805976642808132,-1.805976642808132,-1.725890205375063,-1.725890205375063,-1.725890205375063,-1.741392207095975,-1.741392207095975,-1.741392207095975,-1.6668091841432742,-1.6668091841432742,-1.6668091841432742
2018-09-02,-2.0259788287069105,-2.0259788287069105,-2.0259788287069105,-1.9427160800775967,-1.9427160800775967,-1.9427160800775967,-1.994405009933985,-1.994405009933985,-1.994405009933985,-2.005469353422365,-2.005469353422365,-2.005469353422365
2018-09-09,-1.5913201224468005,-1.5913201224468005,-1.5913201224468005,-1.6655751287191858,-1.6655751287191858,-1.6655751287191858,-1.6524086819592292,-1.6524086819592292,-1.6524086819592292,-1.6778797077433993,-1.6778797077433993,-1.6778797077433993
2018-09-16,-1.13475915992838,-1.13475915992838,-1.13475915992838,-1.2079837783050251,-1.2079837783050251,-1.2079837783050251,-1.2163714519810689,-1.2163714519810689,-1.2163714519810689,-1.2488007409373132,-1.2488007409373132,-1.2488007409373132
2018-09-23,-1.2427073433677769,-1.2427073433677769,-1.2427073433677769,-1.2643538968405534,-1.2643538968405534,-1.2643538968405534,-1.2160323609425516,-1.2160323609425516,-1.2160323609425516,-1.2430766724944957,-1.2430766724944957,-1.2430766724944957
2018-09-30,-1.5969326759458153,-1.5969326759458153,-1.5969326759458153,-1.6267895450712886,-1.6267895450712886,-1.6267895450712886,-1.7185744464951898,-1.7185744464951898,-1.7185744464951898,-1.6779116489815482,-1.6779116489815482,-1.6779116489815482
2018-10-07,-1.688172440645886,-1.688172440645886,-1.688172440645886,-1.5566478338302605,-1.5566478338302605,-1.5566478338302605,-1.6334178549615852,-1.6334178549615852,-1.6334178549615852,-1.4872900103550353,-1.4872900103550353,-1.4872900103550353
2018-10-14,-1.5645839671673556,-1.5645839671673556,-1.5645839671673556,-1.5992996669001076,-1.5992996669001076,-1.5992996669001076,-1.6720688911245727,-1.6720688911245727,-1.6720688911245727,-1.697184797943797,-1.697184797943797,-1.697184797943797
2018-10-21,-1.8234641341425846,-1.8234641341425846,-1.8234641341425846,-1.659348483136338,-1.659348483136338,-1.659348483136338,-1.773497605829007,-1.773497605829007,-1.773497605829007,-1.6328867740821125,-1.6328867740821125,-1.6328867740821125
2018-10-28,-0.8197453387117365,-0.8197453387117365,-0.8197453387117365,-0.9188256134191475,-0.9188256134191475,-0.9188256134191475,-1.0334402910052647,-1.0334402910052647,-1.0334402910052647,-1.0568323743134334,-1.0568323743134334,-1.0568323743134334
2018-11-04,-1.3439681379437096,-1.3439681379437096,-1.3439681379437096,-1.4448016177629466,-1.4448016177629466,-1.4448016177629466,-1.4298326551559928,-1.4298326551559928,-1.4298326551559928,-1.4613887089237199,-1.4613887089237199,-1.4613887089237199
2018-11-11,-1.0750158452214338,-1.0750158452214338,-1.0750158452214338,-1.1156206085163558,-1.1156206085163558,-1.1156206085163558,-1.0687840229700714,-1.0687840229700714,-1.0687840229700714,-1.0783269276868943,-1.0783269276868943,-1.0783269276868943
2018-11-18,-1.2224922454371783,-1.2224922454371783,-1.2224922454371783,-1.3218627887150187,-1.3218627887150187,-1.3218627887150187,-1.1785595715346664,-1.1785595715346664,-1.1785595715346664,-1.272788077985735,-1.272788077985735,-1.272788077985735
2018-11-25,-0.9905671563846908,-0.9905671563846908,-0.9905671563846908,-0.8800303799830282,-0.8800303799830282,-0.8800303799830282,-0.9187949086292692,-0.9187949086292692,-0.9187949086292692,-0.8285615508817901,-0.8285615508817901,-0.8285615508817901
2018-12-02,-0.803974405025178,-0.803974405025178,-0.803974405025178,-0.8210421278919713,-0.8210421278919713,-0.8210421278919713,-0.9008980395155446,-0.9008980395155446,-0.9008980395155446,-0.9728520225675249,-0.9728520225675249,-0.9728520225675249
2018-12-09,-0.9151472859522736,-0.9151472859522736,-0.9151472859522736,-0.9607882292793264,-0.9607882292793264,-0.9607882292793264,-0.7847300756114627,-0.7847300756114627,-0.7847300756114627,-0.9094828853095575,-0.9094828853095575,-0.9094828853095575
2018-12-16,-1.4793995879740796,-1.4793995879740796,-1.4793995879740796,-1.5899605385734539,-1.5899605385734539,-1.5899605385734539,-1.5692542191537362,-1.5692542191537362,-1.5692542191537362,-1.6476577981943301,-1.6476577981943301,-1.6476577981943301
2018-12-23,-1.263866888748641,-1.263866888748641,-1.263866888748641,-1.3545266223710724,-1.3545266223710724,-1.3545266223710724,-1.2576764256988489,-1.2576764256988489,-1.2576764256988489,-1.3057706739621424,-1.3057706739621424,-1.3057706739621424
2018-12-30,-1.384763697349818,-1.384763697349818,-1.384763697349818,-1.0485025063023001,-1.0485025063023001,-1.0485025063023001,-1.2165233121523396,-1.2165233121523396,-1.2165233121523396,-0.9545213165178353,-0.9545213165178353,-0.9545213165178353
2019-01-06,-0.30867198807220003,-0.30867198807220003,-0.30867198807220003,-0.43978788286078785,-0.43978788286078785,-0.43978788286078785,-0.22646895522992103,-0.22646895522992103,-0.22646895522992103,-0.2795027559657111,-0.2795027559657111,-0.2795027559657111
2019-01-13,0.2400054834171122,0.2400054834171122,0.2400054834171122,0.3997334014067981,0.3997334014067981,0.3997334014067981,0.4166201464847606,0.4166201464847606,0.4166201464847606,0.46089736398058384,0.46089736398058384,0.46089736398058384
2019-01-20,0.38174488304992427,0.38174488304992427,0.38174488304992427,0.4964198469391499,0.4964198469391499,0.4964198469391499,0.5696727431442135,0.5696727431442135,0.5696727431442135,0.6380672158308419,0.6380672158308419,0.6380672158308419
2019-01-27,1.0372593411129971,1.0372593411129971,1.0372593411129971,1.0038892187982997,1.0038892187982997,1.0038892187982997,1.1067342331620604,1.1067342331620604,1.1067342331620604,1.065936129263003,1.065936129263003,1.065936129263003
2019-02-03,0.7195226283412562,0.7195226283412562,0.7195226283412562,0.9591581280456218,0.9591581280456218,0.9591581280456218,0.9122359182474775,0.9122359182474775,0.9122359182474775,1.0924521338359292,1.0924521338359292,1.0924521338359292
2019-02-10,1.7558508705745706,1.7558508705745706,1.7558508705745706,1.62606611970522,1.62606611970522,1.62606611970522,1.6206066887388781,1.6206066887388781,1.6206066887388781,1.423880042950737,1.423880042950737,1.423880042950737
2019-02-17,1.7204933773151914,1.7204933773151914,1.7204933773151914,2.0453889166618304,2.0453889166618304,2.0453889166618304,1.8336783271790615,1.8336783271790615,1.8336783271790615,2.1281373809568818,2.1281373809568818,2.1281373809568818
2019-02-24,2.307718879345855,2.307718879345855,2.307718879345855,2.2128791972739132,2.2128791972739132,2.2128791972739132,2.2405445868517946,2.2405445868517946,2.2405445868517946,2.137291117465653,2.137291117465653,2.137291117465653
2019-03-03,1.1356019659480374,1.1356019659480374,1.1356019659480374,1.4805940664838277,1.4805940664838277,1.4805940664838277,1.2613344425445132,1.2613344425445132,1.2613344425445132,1.5587072925943992,1.5587072925943992,1.5587072925943992
2019-03-10,1.7970684492238738,1.7970684492238738,1.7970684492238738,1.799030218991926,1.799030218991926,1.799030218991926,1.9130056408155633,1.9130056408155633,1.9130056408155633,1.8195036577866908,1.8195036577866908,1.8195036577866908
2019-03-17,1.5863411038246797,1.5863411038246797,1.5863411038246797,1.4783990727946767,1.4783990727946767,1.4783990727946767,1.387745421638158,1.387745421638158,1.387745421638158,1.2433594781863644,1.2433594781863644,1.2433594781863644
2019-03-24,1.549600873928583,1.549600873928583,1.549600873928583,1.622348203687612,1.622348203687612,1.622348203687612,1.6163683198669947,1.6163683198669947,1.6163683198669947,1.6760262944140607,1.6760262944140607,1.6760262944140607
2019-03-31,1.955979724676546,1.955979724676546,1.955979724676546,2.038493958026841,2.038493958026841,2.038493958026841,2.00718660733863,2.00718660733863,2.00718660733863,2.046449952241678,2.046449952241678,2.046449952241678
2019-04-07,1.7048474081245475,1.7048474081245475,1.7048474081245475,1.6738087849781706,1.6738087849781706,1.6738087849781706,1.741945563408197,1.741945563408197,1.741945563408197,1.6519226076693159,1.6519226076693159,1.6519226076693159
2019-04-14,1.4157482223037432,1.4157482223037432,1.4157482223037432,1.294951237119583,1.294951237119583,1.294951237119583,1.3802415742892638,1.3802415742892638,1.3802415742892638,1.3333434917780898,1.3333434917780898,1.3333434917780898
2019-04-21,1.2304693942786529,1.2304693942786529,1.2304693942786529,1.1781849778966522,1.1781849778966522,1.1781849778966522,1.2094258676331624,1.2094258676331624,1.2094258676331624,1.234883896449978,1.234883896449978,1.234883896449978
2019-04-28,1.289653375093632,1.289653375093632,1.289653375093632,1.3037353505439169,1.3037353505439169,1.3037353505439169,1.3380736246540148,1.3380736246540148,1.3380736246540148,1.3144757181787994,1.3144757181787994,1.3144757181787994
2019-05-05,0.3636979812849613,0.3636979812849613,0.3636979812849613,0.29367587062410133,0.29367587062410133,0.29367587062410133,0.1587947613377329,0.1587947613377329,0.1587947613377329,0.1863682143850882,0.1863682143850882,0.1863682143850882
2019-05-12,-0.23462658410689669,-0.23462658410689669,-0.23462658410689669,-0.3766768746782111,-0.3766768746782111,-0.3766768746782111,-0.35555037526432176,-0.35555037526432176,-0.35555037526432176,-0.5175279291253443,-0.5175279291253443,-0.5175279291253443
2019-05-19,-1.3102003330395091,-1.3102003330395091,-1.3102003330395091,-1.4005170092222419,-1.4005170092222419,-1.4005170092222419,-1.3851661624606968,-1.3851661624606968,-1.3851661624606968,-1.5084289629629717,-1.5084289629629717,-1.5084289629629717
2019-05-26,-1.6620721055481265,-1.6620721055481265,-1.6620721055481265,-1.7506275764524422,-1.7506275764524422,-1.7506275764524422,-1.569038233648835,-1.569038233648835,-1.569038233648835,-1.6364495799204177,-1.6364495799204177,-1.6364495799204177
2019-06-02,-1.4935388637045006,-1.4935388637045006,-1.4935388637045006,-1.394297245101937,-1.394297245101937,-1.394297245101937,-1.386489823415438,-1.386489823415438,-1.386489823415438,-1.320772171633595,-1.320772171633595,-1.320772171633595
2019-06-09,-1.0812325310949684,-1.0812325310949684,-1.0812325310949684,-1.2228176847790624,-1.2228176847790624,-1.2228176847790624,-1.0687535311164416,-1.0687535311164416,-1.0687535311164416,-1.1383576483400528,-1.1383576483400528,-1.1383576483400528
2019-06-16,-0.4867979586638521,-0.4867979586638521,-0.4867979586638521,-0.625389971893867,-0.625389971893867,-0.625389971893867,-0.5065439789832596,-0.5065439789832596,-0.5065439789832596,-0.5665965830882301,-0.5665965830882301,-0.5665965830882301
2019-06-23,-0.3472177592863368,-0.3472177592863368,-0.3472177592863368,-0.4738566004247568,-0.4738566004247568,-0.4738566004247568,-0.38090077206244655,-0.38090077206244655,-0.38090077206244655,-0.4566335324109235,-0.4566335324109235,-0.4566335324109235
2019-06-30,-0.25358469536383793,-0.25358469536383793,-0.25358469536383793,-0.36500389108814585,-0.36500389108814585,-0.36500389108814585,-0.3324496396019687,-0.3324496396019687,-0.3324496396019687,-0.2527281657380128,-0.2527281657380128,-0.2527281657380128
2019-07-07,-0.6116904517906112,-0.6116904517906112,-0.6116904517906112,-0.6930501398168257,-0.6930501398168257,-0.6930501398168257,-0.5689560515541598,-0.5689560515541598,-0.5689560515541598,-0.6183428711675463,-0.6183428711675463,-0.6183428711675463
2019-07-14,-0.6613870176667948,-0.6613870176667948,-0.6613870176667948,-0.7062505807457422,-0.7062505807457422,-0.7062505807457422,-0.6321616746218933,-0.6321616746218933,-0.6321616746218933,-0.7321878894223556,-0.7321878894223556,-0.7321878894223556
2019-07-21,-0.419210442666924,-0.419210442666924,-0.419210442666924,-0.49796842829600163,-0.49796842829600163,-0.49796842829600163,-0.40822799999762105,-0.40822799999762105,-0.40822799999762105,-0.46722322820592,-0.46722322820592,-0.46722322820592
2019-07-28,-1.2178692372739355,-1.2178692372739355,-1.2178692372739355,-1.254932798976382,-1.254932798976382,-1.254932798976382,-1.2531972013477073,-1.2531972013477073,-1.2531972013477073,-1.2342066400495326,-1.2342066400495326,-1.2342066400495326
2019-08-04,-1.382309376938109,-1.382309376938109,-1.382309376938109,-1.3911173937999042,-1.3911173937999042,-1.3911173937999042,-1.362633217403749,-1.362633217403749,-1.362633217403749,-1.3470346673612554,-1.3470346673612554,-1.3470346673612554
2019-08-11,-1.0064752138234303,-1.0064752138234303,-1.0064752138234303,-0.7915237662855579,-0.7915237662855579,-0.7915237662855579,-0.8956938232710367,-0.8956938232710367,-0.8956938232710367,-0.7017816260656979,-0.7017816260656979,-0.7017816260656979
2019-08-18,-0.7389284172680975,-0.7389284172680975,-0.7389284172680975,-0.5871601780891217,-0.5871601780891217,-0.5871601780891217,-0.7793642842246509,-0.7793642842246509,-0.7793642842246509,-0.8187262299041204,-0.8187262299041204,-0.8187262299041204
2019-08-25,-0.09465414903417615,-0.09465414903417615,-0.09465414903417615,-0.17540189796550806,-0.17540189796550806,-0.17540189796550806,-0.1538257776620502,-0.1538257776620502,-0.1538257776620502,-0.13797334663751112,-0.13797334663751112,-0.13797334663751112
2019-09-01,0.3426063270052999,0.3426063270052999,0.3426063270052999,0.35475643247220534,0.35475643247220534,0.35475643247220534,0.39207160655391654,0.39207160655391654,0.39207160655391654,0.39022891584471997,0.39022891584471997,0.39022891584471997
2019-09-08,0.8987792008997936,0.8987792008997936,0.8987792008997936,0.9029569385904848,0.9029569385904848,0.9029569385904848,1.0465624245106453,1.0465624245106453,1.0465624245106453,0.977254432036877,0.977254432036877,0.977254432036877
2019-09-15,1.2071322984961945,1.2071322984961945,1.2071322984961945,1.1751129000627074,1.1751129000627074,1.1751129000627074,1.0607496176272553,1.0607496176272553,1.0607496176272553,1.044760314033611,1.044760314033611,1.044760314033611
2019-09-22,0.33603734194563395,0.33603734194563395,0.33603734194563395,0.31684409107381106,0.31684409107381106,0.31684409107381106,-0.9053122909404775,-0.9053122909404775,-0.9053122909404775,-0.6688396967053215,-0.6688396967053215,-0.6688396967053215
2019-09-29,-0.10398208138205633,-0.10398208138205633,-0.10398208138205633,-0.1463455618299371,-0.1463455618299371,-0.1463455618299371,0.09520829583877365,0.09520829583877365,0.09520829583877365,-0.024820010353097544,-0.024820010353097544,-0.024820010353097544
2019-10-06,-0.07770769300140201,-0.07770769300140201,-0.07770769300140201,0.31686228737146016,0.31686228737146016,0.31686228737146016,0.18846968869235764,0.18846968869235764,0.18846968869235764,0.24231616741986534,0.24231616741986534,0.24231616741986534
2019-10-13,0.5386913609173908,0.5386913609173908,0.5386913609173908,0.4230980292952234,0.4230980292952234,0.4230980292952234,0.34953820922010903,0.34953820922010903,0.34953820922010903,0.23382344029068533,0.23382344029068533,0.23382344029068533
2019-10-20,0.7276520262841236,0.7276520262841236,0.7276520262841236,1.1825819894229914,1.1825819894229914,1.1825819894229914,1.0158922504510766,1.0158922504510766,1.0158922504510766,1.2699614680064948,1.2699614680064948,1.2699614680064948
2019-10-27,1.3881967448837575,1.3881967448837575,1.3881967448837575,1.4788429681304753,1.4788429681304753,1.4788429681304753,1.509116262539145,1.509116262539145,1.509116262539145,1.466083568315488,1.466083568315488,1.466083568315488
2019-11-03,2.256229317898253,2.256229317898253,2.256229317898253,2.2415265348147866,2.2415265348147866,2.2415265348147866,2.245754244507209,2.245754244507209,2.245754244507209,2.215288999192296,2.215288999192296,2.215288999192296
2019-11-10,1.4619576594897747,1.4619576594897747,1.4619576594897747,1.3930866467056933,1.3930866467056933,1.3930866467056933,1.4186287770324137,1.4186287770324137,1.4186287770324137,1.3992346687061612,1.3992346687061612,1.3992346687061612
2019-11-17,0.7042250082667282,0.7042250082667282,0.7042250082667282,0.789368195930779,0.789368195930779,0.789368195930779,0.8601356956063714,0.8601356956063714,0.8601356956063714,0.9301242908154236,0.9301242908154236,0.9301242908154236
2019-11-24,1.2297756854128448,1.2297756854128448,1.2297756854128448,1.199841873102592,1.199841873102592,1.199841873102592,1.3002070571503233,1.3002070571503233,1.3002070571503233,1.2368605904298948,1.2368605904298948,1.2368605904298948
2019-12-01,1.377245065579105,1.377245065579105,1.377245065579105,1.2995531612671483,1.2995531612671483,1.2995531612671483,1.326235966995547,1.326235966995547,1.326235966995547,1.2937457473498353,1.2937457473498353,1.2937457473498353
2019-12-08,1.4763104561047777,1.4763104561047777,1.4763104561047777,1.5920213268215584,1.5920213268215584,1.5920213268215584,1.4885094914658794,1.4885094914658794,1.4885094914658794,1.4201619813034279,1.4201619813034279,1.4201619813034279
2019-12-15,1.8492033858410124,1.8492033858410124,1.8492033858410124,1.8646139618118671,1.8646139618118671,1.8646139618118671,1.8271166712897235,1.8271166712897235,1.8271166712897235,1.8005403012979382,1.8005403012979382,1.8005403012979382
2019-12-22,2.0097714718453275,2.0097714718453275,2.0097714718453275,2.0350110455011303,2.0350110455011303,2.0350110455011303,1.8990558306157252,1.8990558306157252,1.8990558306157252,1.938987047251973,1.938987047251973,1.938987047251973
2019-12-29,2.100751676563158,2.100751676563158,2.100751676563158,2.3825575811512403,2.3825575811512403,2.3825575811512403,2.0867434189993737,2.0867434189993737,2.0867434189993737,2.25030714036626,2.25030714036626,2.25030714036626
