Date,PowerShares High Yield Equity Dividend Achievers P_Open_average,PowerShares High Yield Equity Dividend Achievers P_Open_max,PowerShares High Yield Equity Dividend Achievers P_Open_min,PowerShares High Yield Equity Dividend Achievers P_High_average,PowerShares High Yield Equity Dividend Achievers P_High_max,PowerShares High Yield Equity Dividend Achievers P_High_min,PowerShares High Yield Equity Dividend Achievers P_Low_average,PowerShares High Yield Equity Dividend Achievers P_Low_max,PowerShares High Yield Equity Dividend Achievers P_Low_min,PowerShares High Yield Equity Dividend Achievers P_Close_average,PowerShares High Yield Equity Dividend Achievers P_Close_max,PowerShares High Yield Equity Dividend Achievers P_Close_min
2018-04-08,-0.2905946987942807,-0.2905946987942807,-0.2905946987942807,-0.2023597621141122,-0.2023597621141122,-0.2023597621141122,-0.1259792181582233,-0.1259792181582233,-0.1259792181582233,-0.026333944129465204,-0.026333944129465204,-0.026333944129465204
2018-04-15,-0.5988318675936234,-0.5988318675936234,-0.5988318675936234,-0.7599555628138578,-0.7599555628138578,-0.7599555628138578,-0.41570229718814516,-0.41570229718814516,-0.41570229718814516,-0.4969898998022814,-0.4969898998022814,-0.4969898998022814
2018-04-22,0.36003633444389466,0.36003633444389466,0.36003633444389466,-0.02632905518836777,-0.02632905518836777,-0.02632905518836777,0.08302624951653435,0.08302624951653435,0.08302624951653435,-0.295442194346118,-0.295442194346118,-0.295442194346118
2018-04-29,-0.04089149772625751,-0.04089149772625751,-0.04089149772625751,-0.44393730850643476,-0.44393730850643476,-0.44393730850643476,-0.011891059662659267,-0.011891059662659267,-0.011891059662659267,-0.3188541837088262,-0.3188541837088262,-0.3188541837088262
2018-05-06,0.12599180978621857,0.12599180978621857,0.12599180978621857,-0.0987776387819012,-0.0987776387819012,-0.0987776387819012,0.2342928066111688,0.2342928066111688,0.2342928066111688,0.024639910373313152,0.024639910373313152,0.024639910373313152
2018-05-13,-0.07092820062906108,-0.07092820062906108,-0.07092820062906108,-0.14036580204560622,-0.14036580204560622,-0.14036580204560622,0.25706136847152533,0.25706136847152533,0.25706136847152533,0.20135955684024515,0.20135955684024515,0.20135955684024515
2018-05-20,0.6036021758113648,0.6036021758113648,0.6036021758113648,0.6064051456199898,0.6064051456199898,0.6064051456199898,0.9057158036762026,0.9057158036762026,0.9057158036762026,0.8264729602607848,0.8264729602607848,0.8264729602607848
2018-05-27,0.6655325325703673,0.6655325325703673,0.6655325325703673,0.7561517827604912,0.7561517827604912,0.7561517827604912,0.8518489259737326,0.8518489259737326,0.8518489259737326,0.7837667307334929,0.7837667307334929,0.7837667307334929
2018-06-03,1.4891799229570777,1.4891799229570777,1.4891799229570777,1.5786746036927943,1.5786746036927943,1.5786746036927943,1.5941233535383483,1.5941233535383483,1.5941233535383483,1.610913306700795,1.610913306700795,1.610913306700795
2018-06-10,1.4336478963012818,1.4336478963012818,1.4336478963012818,1.2536296071327429,1.2536296071327429,1.2536296071327429,1.2117401983464657,1.2117401983464657,1.2117401983464657,1.3510532746027542,1.3510532746027542,1.3510532746027542
2018-06-17,2.153790713700377,2.153790713700377,2.153790713700377,2.0543041671818045,2.0543041671818045,2.0543041671818045,1.6877598902667261,1.6877598902667261,1.6877598902667261,1.8111503789877523,1.8111503789877523,1.8111503789877523
2018-06-24,1.2160744025433572,1.2160744025433572,1.2160744025433572,1.1462982708546854,1.1462982708546854,1.1462982708546854,1.1534282214237912,1.1534282214237912,1.1534282214237912,1.2909522001317342,1.2909522001317342,1.2909522001317342
2018-07-01,2.4313397355745594,2.4313397355745594,2.4313397355745594,2.346293400191089,2.346293400191089,2.346293400191089,2.218789848355893,2.218789848355893,2.218789848355893,1.9979007234421662,1.9979007234421662,1.9979007234421662
2018-07-08,1.6488238849714574,1.6488238849714574,1.6488238849714574,1.5990845659164465,1.5990845659164465,1.5990845659164465,1.5773120085054937,1.5773120085054937,1.5773120085054937,1.4861216979617402,1.4861216979617402,1.4861216979617402
2018-07-15,0.8855393506359405,0.8855393506359405,0.8855393506359405,0.9747533532497265,0.9747533532497265,0.9747533532497265,1.0995930687820439,1.0995930687820439,1.0995930687820439,1.084442261210444,1.084442261210444,1.084442261210444
2018-07-22,1.2347122657451906,1.2347122657451906,1.2347122657451906,1.6092971514125798,1.6092971514125798,1.6092971514125798,1.528643352068857,1.528643352068857,1.528643352068857,1.69696990097401,1.69696990097401,1.69696990097401
