Date,PowerShares S&P Intl Developed Low Volatility PortEtf_Open_average,PowerShares S&P Intl Developed Low Volatility PortEtf_Open_max,PowerShares S&P Intl Developed Low Volatility PortEtf_Open_min,PowerShares S&P Intl Developed Low Volatility PortEtf_High_average,PowerShares S&P Intl Developed Low Volatility PortEtf_High_max,PowerShares S&P Intl Developed Low Volatility PortEtf_High_min,PowerShares S&P Intl Developed Low Volatility PortEtf_Low_average,PowerShares S&P Intl Developed Low Volatility PortEtf_Low_max,PowerShares S&P Intl Developed Low Volatility PortEtf_Low_min,PowerShares S&P Intl Developed Low Volatility PortEtf_Close_average,PowerShares S&P Intl Developed Low Volatility PortEtf_Close_max,PowerShares S&P Intl Developed Low Volatility PortEtf_Close_min
2018-05-27,-0.5657943330484434,-0.5657943330484434,-0.5657943330484434,-0.6738585843265941,-0.6738585843265941,-0.6738585843265941,-0.4622296591706774,-0.4622296591706774,-0.4622296591706774,-0.5827666020438729,-0.5827666020438729,-0.5827666020438729
2018-06-03,-0.17509851645738575,-0.17509851645738575,-0.17509851645738575,-0.13514977000131934,-0.13514977000131934,-0.13514977000131934,-0.06427369860899701,-0.06427369860899701,-0.06427369860899701,-0.09489546429155853,-0.09489546429155853,-0.09489546429155853
2018-06-10,-0.5861993391245826,-0.5861993391245826,-0.5861993391245826,-0.8120237545030676,-0.8120237545030676,-0.8120237545030676,-0.41280002422734413,-0.41280002422734413,-0.41280002422734413,-0.587158821136901,-0.587158821136901,-0.587158821136901
2018-06-17,-2.400757779844432,-2.400757779844432,-2.400757779844432,-2.4631054993490094,-2.4631054993490094,-2.4631054993490094,-1.6625432658437063,-1.6625432658437063,-1.6625432658437063,-2.0748150571609885,-2.0748150571609885,-2.0748150571609885
2018-06-24,-2.6990436139100544,-2.6990436139100544,-2.6990436139100544,-2.7232253392741215,-2.7232253392741215,-2.7232253392741215,-2.3863087543743817,-2.3863087543743817,-2.3863087543743817,-2.5277619280775467,-2.5277619280775467,-2.5277619280775467
2018-07-01,-1.7835714703566141,-1.7835714703566141,-1.7835714703566141,-1.5978430254885267,-1.5978430254885267,-1.5978430254885267,-1.4747201222811854,-1.4747201222811854,-1.4747201222811854,-1.4074717164881771,-1.4074717164881771,-1.4074717164881771
2018-07-08,-1.3602276646555043,-1.3602276646555043,-1.3602276646555043,-1.4500275669429117,-1.4500275669429117,-1.4500275669429117,-1.3018046011956377,-1.3018046011956377,-1.3018046011956377,-1.185716704090642,-1.185716704090642,-1.185716704090642
2018-07-15,-0.8425287802084352,-0.8425287802084352,-0.8425287802084352,-0.8783150778837734,-0.8783150778837734,-0.8783150778837734,-0.6161957615296709,-0.6161957615296709,-0.6161957615296709,-0.6312844808836117,-0.6312844808836117,-0.6312844808836117
2018-07-22,-0.1930441260676444,-0.1930441260676444,-0.1930441260676444,-0.3386221560779718,-0.3386221560779718,-0.3386221560779718,-0.2246803638992115,-0.2246803638992115,-0.2246803638992115,-0.22892848229304655,-0.22892848229304655,-0.22892848229304655
2018-07-29,-0.723174524065846,-0.723174524065846,-0.723174524065846,-0.6521613467198506,-0.6521613467198506,-0.6521613467198506,-0.621847810914318,-0.621847810914318,-0.621847810914318,-0.4489543319138013,-0.4489543319138013,-0.4489543319138013
2018-08-05,-1.47390060309427,-1.47390060309427,-1.47390060309427,-1.5055532925442052,-1.5055532925442052,-1.5055532925442052,-1.610666973262425,-1.610666973262425,-1.610666973262425,-1.7391564495865945,-1.7391564495865945,-1.7391564495865945
2018-08-12,-1.3345707067750654,-1.3345707067750654,-1.3345707067750654,-0.9709824778424967,-0.9709824778424967,-0.9709824778424967,-1.2239719800286635,-1.2239719800286635,-1.2239719800286635,-0.8033991524358464,-0.8033991524358464,-0.8033991524358464
2018-08-19,-0.5712486709194837,-0.5712486709194837,-0.5712486709194837,-0.6216218518975721,-0.6216218518975721,-0.6216218518975721,-0.5290551129072745,-0.5290551129072745,-0.5290551129072745,-0.6865821955147474,-0.6865821955147474,-0.6865821955147474
2018-08-26,-0.4571862192965922,-0.4571862192965922,-0.4571862192965922,-0.552834050467753,-0.552834050467753,-0.552834050467753,-0.6158571482292857,-0.6158571482292857,-0.6158571482292857,-0.6380278279093374,-0.6380278279093374,-0.6380278279093374
2018-09-02,-1.7020410284409884,-1.7020410284409884,-1.7020410284409884,-1.7504372005825881,-1.7504372005825881,-1.7504372005825881,-1.7059087851644354,-1.7059087851644354,-1.7059087851644354,-1.6694243484095932,-1.6694243484095932,-1.6694243484095932
