Date,U.S. 3M_Open_average,U.S. 3M_Open_max,U.S. 3M_Open_min,U.S. 3M_High_average,U.S. 3M_High_max,U.S. 3M_High_min,U.S. 3M_Low_average,U.S. 3M_Low_max,U.S. 3M_Low_min,U.S. 3M_Close_average,U.S. 3M_Close_max,U.S. 3M_Close_min
2018-04-08,1.0452167382565352,1.0452167382565352,1.0452167382565352,1.0147223643415613,1.0147223643415613,1.0147223643415613,1.0198978430929901,1.0198978430929901,1.0198978430929901,0.9950193274804425,0.9950193274804425,0.9950193274804425
2018-04-15,1.331360755134723,1.331360755134723,1.331360755134723,1.2850336667116136,1.2850336667116136,1.2850336667116136,1.3464330229238368,1.3464330229238368,1.3464330229238368,1.3909093107562083,1.3909093107562083,1.3909093107562083
2018-04-22,1.297998991574474,1.297998991574474,1.297998991574474,1.2188635750177739,1.2188635750177739,1.2188635750177739,1.259116792711235,1.259116792711235,1.259116792711235,1.197855407915298,1.197855407915298,1.197855407915298
2018-04-29,1.3432923500459122,1.3432923500459122,1.3432923500459122,1.275877519899066,1.275877519899066,1.275877519899066,1.427190974562324,1.427190974562324,1.427190974562324,1.4165755163426579,1.4165755163426579,1.4165755163426579
2018-05-06,1.7364358042627384,1.7364358042627384,1.7364358042627384,1.648792417085249,1.648792417085249,1.648792417085249,1.8024151592386244,1.8024151592386244,1.8024151592386244,1.8631907066992142,1.8631907066992142,1.8631907066992142
2018-05-13,1.5580939742693245,1.5580939742693245,1.5580939742693245,1.5769963358969576,1.5769963358969576,1.5769963358969576,1.6001708130054828,1.6001708130054828,1.6001708130054828,1.67232458481546,1.67232458481546,1.67232458481546
2018-05-20,1.3913506176360948,1.3913506176360948,1.3913506176360948,1.2426253886878014,1.2426253886878014,1.2426253886878014,1.4234885049908623,1.4234885049908623,1.4234885049908623,1.362381878537999,1.362381878537999,1.362381878537999
2018-05-27,1.418425532694173,1.418425532694173,1.418425532694173,1.3779215755287604,1.3779215755287604,1.3779215755287604,1.3372445080854776,1.3372445080854776,1.3372445080854776,1.2988630682199487,1.2988630682199487,1.2988630682199487
2018-06-03,1.4111246389973948,1.4111246389973948,1.4111246389973948,1.397959351387012,1.397959351387012,1.397959351387012,1.1820989462548745,1.1820989462548745,1.1820989462548745,1.1651708915763024,1.1651708915763024,1.1651708915763024
2018-06-10,1.2425952367411628,1.2425952367411628,1.2425952367411628,1.214831699740661,1.214831699740661,1.214831699740661,1.2507801557318128,1.2507801557318128,1.2507801557318128,1.1544301029631434,1.1544301029631434,1.1544301029631434
2018-06-17,0.9684305578808571,0.9684305578808571,0.9684305578808571,0.8992643602144096,0.8992643602144096,0.8992643602144096,0.7005137969855162,0.7005137969855162,0.7005137969855162,0.6799155978613651,0.6799155978613651,0.6799155978613651
2018-06-24,0.9705411562337055,0.9705411562337055,0.9705411562337055,0.9468335015886762,0.9468335015886762,0.9468335015886762,0.9240020307324662,0.9240020307324662,0.9240020307324662,1.022545989802394,1.022545989802394,1.022545989802394
2018-07-01,1.1905713698064928,1.1905713698064928,1.1905713698064928,1.2287634207800207,1.2287634207800207,1.2287634207800207,1.306456010766893,1.306456010766893,1.306456010766893,1.3346505536145525,1.3346505536145525,1.3346505536145525
2018-07-08,1.4415477678167288,1.4415477678167288,1.4415477678167288,1.5927055675809292,1.5927055675809292,1.5927055675809292,1.5058391181621866,1.5058391181621866,1.5058391181621866,1.5974164333686196,1.5974164333686196,1.5974164333686196
2018-07-15,1.441084037451461,1.441084037451461,1.441084037451461,1.8288383295124313,1.8288383295124313,1.8288383295124313,1.2832630271998442,1.2832630271998442,1.2832630271998442,1.1405359514310465,1.1405359514310465,1.1405359514310465
