Date,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Open_average,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Open_max,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Open_min,VelocityShares 3x Inverse Crude S&P GSCI EREtf_High_average,VelocityShares 3x Inverse Crude S&P GSCI EREtf_High_max,VelocityShares 3x Inverse Crude S&P GSCI EREtf_High_min,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Low_average,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Low_max,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Low_min,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Close_average,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Close_max,VelocityShares 3x Inverse Crude S&P GSCI EREtf_Close_min
2018-04-08,-1.9192374234801293,-1.9192374234801293,-1.9192374234801293,-1.797626608022237,-1.797626608022237,-1.797626608022237,-1.8388900567054316,-1.8388900567054316,-1.8388900567054316,-1.745768726806982,-1.745768726806982,-1.745768726806982
2018-04-15,-1.6911011689797473,-1.6911011689797473,-1.6911011689797473,-1.6184004199355893,-1.6184004199355893,-1.6184004199355893,-1.718957579065988,-1.718957579065988,-1.718957579065988,-1.6471940136943157,-1.6471940136943157,-1.6471940136943157
2018-04-22,-1.4628416942805478,-1.4628416942805478,-1.4628416942805478,-1.4385698162040441,-1.4385698162040441,-1.4385698162040441,-1.4241784730770097,-1.4241784730770097,-1.4241784730770097,-1.4148710300051242,-1.4148710300051242,-1.4148710300051242
2018-04-29,-1.4035444888220217,-1.4035444888220217,-1.4035444888220217,-1.3612555967247784,-1.3612555967247784,-1.3612555967247784,-1.5037616505379352,-1.5037616505379352,-1.5037616505379352,-1.4847331601449023,-1.4847331601449023,-1.4847331601449023
2018-05-06,-1.6195326960890486,-1.6195326960890486,-1.6195326960890486,-1.5552180558463229,-1.5552180558463229,-1.5552180558463229,-1.5638374071653844,-1.5638374071653844,-1.5638374071653844,-1.5100467184710118,-1.5100467184710118,-1.5100467184710118
2018-05-13,-1.4127492567666198,-1.4127492567666198,-1.4127492567666198,-1.4017313667259752,-1.4017313667259752,-1.4017313667259752,-1.376619161759193,-1.376619161759193,-1.376619161759193,-1.3956561870258837,-1.3956561870258837,-1.3956561870258837
2018-05-20,-0.8759655065321805,-0.8759655065321805,-0.8759655065321805,-0.7270023921061233,-0.7270023921061233,-0.7270023921061233,-0.7705027888495365,-0.7705027888495365,-0.7705027888495365,-0.6509033068781469,-0.6509033068781469,-0.6509033068781469
2018-05-27,-0.31414109509194754,-0.31414109509194754,-0.31414109509194754,-0.2328159193255887,-0.2328159193255887,-0.2328159193255887,-0.2744092052620057,-0.2744092052620057,-0.2744092052620057,-0.09204992110937985,-0.09204992110937985,-0.09204992110937985
2018-06-03,-0.10038842811096253,-0.10038842811096253,-0.10038842811096253,-0.03314477421111425,-0.03314477421111425,-0.03314477421111425,-0.007761739047904883,-0.007761739047904883,-0.007761739047904883,-0.01404751112619709,-0.01404751112619709,-0.01404751112619709
2018-06-10,-0.09685561165027218,-0.09685561165027218,-0.09685561165027218,0.3377989439558915,0.3377989439558915,0.3377989439558915,0.10605079057297374,0.10605079057297374,0.10605079057297374,0.4857111473244995,0.4857111473244995,0.4857111473244995
