Date,PowerShares PureBeta FTSE Developed ex-North Ameri_Open_average,PowerShares PureBeta FTSE Developed ex-North Ameri_Open_max,PowerShares PureBeta FTSE Developed ex-North Ameri_Open_min,PowerShares PureBeta FTSE Developed ex-North Ameri_High_average,PowerShares PureBeta FTSE Developed ex-North Ameri_High_max,PowerShares PureBeta FTSE Developed ex-North Ameri_High_min,PowerShares PureBeta FTSE Developed ex-North Ameri_Low_average,PowerShares PureBeta FTSE Developed ex-North Ameri_Low_max,PowerShares PureBeta FTSE Developed ex-North Ameri_Low_min,PowerShares PureBeta FTSE Developed ex-North Ameri_Close_average,PowerShares PureBeta FTSE Developed ex-North Ameri_Close_max,PowerShares PureBeta FTSE Developed ex-North Ameri_Close_min
2018-04-08,0.16896573334637566,0.16896573334637566,0.16896573334637566,0.11381974902474905,0.11381974902474905,0.11381974902474905,0.23099412437073413,0.23099412437073413,0.23099412437073413,0.18996262315886303,0.18996262315886303,0.18996262315886303
2018-04-15,0.25332934418753256,0.25332934418753256,0.25332934418753256,0.20346900759852682,0.20346900759852682,0.20346900759852682,0.2484904948819704,0.2484904948819704,0.2484904948819704,0.27994430714796914,0.27994430714796914,0.27994430714796914
2018-04-22,0.06559894969835214,0.06559894969835214,0.06559894969835214,-0.015319576142619171,-0.015319576142619171,-0.015319576142619171,0.20297028240150394,0.20297028240150394,0.20297028240150394,0.10848778392573824,0.10848778392573824,0.10848778392573824
2018-04-29,0.6210929295366192,0.6210929295366192,0.6210929295366192,0.5317109531424095,0.5317109531424095,0.5317109531424095,0.12354899794009569,0.12354899794009569,0.12354899794009569,0.03201542170898703,0.03201542170898703,0.03201542170898703
2018-05-06,-0.10492546924836124,-0.10492546924836124,-0.10492546924836124,-0.1947278294067924,-0.1947278294067924,-0.1947278294067924,9.512595928635354e-15,9.512595928635354e-15,9.512595928635354e-15,-0.09787649254062705,-0.09787649254062705,-0.09787649254062705
2018-05-13,1.0529242044506875,1.0529242044506875,1.0529242044506875,0.9723107373502877,0.9723107373502877,0.9723107373502877,-0.06141481639679804,-0.06141481639679804,-0.06141481639679804,-0.16097114105751295,-0.16097114105751295,-0.16097114105751295
2018-05-20,-0.10482249398651616,-0.10482249398651616,-0.10482249398651616,-0.15291874924510265,-0.15291874924510265,-0.15291874924510265,0.13249050810683705,0.13249050810683705,0.13249050810683705,0.08192411769061687,0.08192411769061687,0.08192411769061687
2018-05-27,0.20491366898844127,0.20491366898844127,0.20491366898844127,0.20064134337766001,0.20064134337766001,0.20064134337766001,0.4949293112111686,0.4949293112111686,0.4949293112111686,0.4645469634625493,0.4645469634625493,0.4645469634625493
2018-06-03,0.10692692595483418,0.10692692595483418,0.10692692595483418,0.10234084971532556,0.10234084971532556,0.10234084971532556,0.3774819728715283,0.3774819728715283,0.3774819728715283,0.35051241999338156,0.35051241999338156,0.35051241999338156
2018-06-10,-1.3886065886219634,-1.3886065886219634,-1.3886065886219634,-1.3908143777941417,-1.3908143777941417,-1.3908143777941417,-1.864490644460905,-1.864490644460905,-1.864490644460905,-1.8531865059915946,-1.8531865059915946,-1.8531865059915946
2018-06-17,-2.24873615600792,-2.24873615600792,-2.24873615600792,-2.2514413459322027,-2.2514413459322027,-2.2514413459322027,-2.073494079344565,-2.073494079344565,-2.073494079344565,-2.056461743957753,-2.056461743957753,-2.056461743957753
2018-06-24,-1.7905315954511942,-1.7905315954511942,-1.7905315954511942,-1.792264551667959,-1.792264551667959,-1.792264551667959,-1.6695020150536972,-1.6695020150536972,-1.6695020150536972,-1.6602442455510853,-1.6602442455510853,-1.6602442455510853
2018-07-01,-1.6671098531870023,-1.6671098531870023,-1.6671098531870023,-1.652823593248499,-1.652823593248499,-1.652823593248499,-1.5986971014122924,-1.5986971014122924,-1.5986971014122924,-1.5733822361046512,-1.5733822361046512,-1.5733822361046512
2018-07-08,-1.633236405702804,-1.633236405702804,-1.633236405702804,-1.6388458289981578,-1.6388458289981578,-1.6388458289981578,-1.6304320918032784,-1.6304320918032784,-1.6304320918032784,-1.6238023964890977,-1.6238023964890977,-1.6238023964890977
2018-07-15,-1.3682121524918118,-1.3682121524918118,-1.3682121524918118,-1.372242362342284,-1.372242362342284,-1.372242362342284,-1.3766861021872139,-1.3766861021872139,-1.3766861021872139,-1.3805509436999936,-1.3805509436999936,-1.3805509436999936
2018-07-22,-1.1596947230545276,-1.1596947230545276,-1.1596947230545276,-1.1628273080219642,-1.1628273080219642,-1.1628273080219642,-1.1671734370584348,-1.1671734370584348,-1.1671734370584348,-1.1701466127097013,-1.1701466127097013,-1.1701466127097013
2018-07-29,-0.7877190708197879,-0.7877190708197879,-0.7877190708197879,-0.7904536014126625,-0.7904536014126625,-0.7904536014126625,-0.762860957401422,-0.762860957401422,-0.762860957401422,-0.7655821702333536,-0.7655821702333536,-0.7655821702333536
2018-08-05,-0.6709267618476087,-0.6709267618476087,-0.6709267618476087,-0.6734475489715231,-0.6734475489715231,-0.6734475489715231,-0.6444814019305112,-0.6444814019305112,-0.6444814019305112,-0.6470255604626884,-0.6470255604626884,-0.6470255604626884
2018-08-12,-1.3687735028107095,-1.3687735028107095,-1.3687735028107095,-1.3695082219920944,-1.3695082219920944,-1.3695082219920944,-1.5314502242653703,-1.5314502242653703,-1.5314502242653703,-1.5316305476151177,-1.5316305476151177,-1.5316305476151177
2018-08-19,-1.3997371994250352,-1.3997371994250352,-1.3997371994250352,-1.4017904696428036,-1.4017904696428036,-1.4017904696428036,-1.3265435241751933,-1.3265435241751933,-1.3265435241751933,-1.328412791492272,-1.328412791492272,-1.328412791492272
2018-08-26,-0.4396689368548775,-0.4396689368548775,-0.4396689368548775,-0.44168522543874456,-0.44168522543874456,-0.44168522543874456,-0.3678593704392483,-0.3678593704392483,-0.3678593704392483,-0.36982866447734125,-0.36982866447734125,-0.36982866447734125
2018-09-02,-1.6861659265133861,-1.6861659265133861,-1.6861659265133861,-1.6863863830378607,-1.6863863830378607,-1.6863863830378607,-1.6724606219207452,-1.6724606219207452,-1.6724606219207452,-1.6720297626726208,-1.6720297626726208,-1.6720297626726208
2018-09-09,-1.4949071108035483,-1.4949071108035483,-1.4949071108035483,-1.4940051621454482,-1.4940051621454482,-1.4940051621454482,-1.4004519372629034,-1.4004519372629034,-1.4004519372629034,-1.3998144954529206,-1.3998144954529206,-1.3998144954529206
2018-09-16,-1.6105578833556047,-1.6105578833556047,-1.6105578833556047,-1.608528350068644,-1.608528350068644,-1.608528350068644,-1.5318208875878188,-1.5318208875878188,-1.5318208875878188,-1.5300614726410224,-1.5300614726410224,-1.5300614726410224
2018-09-23,0.9970252278473946,0.9970252278473946,0.9970252278473946,0.9907043618149945,0.9907043618149945,0.9907043618149945,-1.3218093025774718,-1.3218093025774718,-1.3218093025774718,-1.3197153533682626,-1.3197153533682626,-1.3197153533682626
2018-09-30,-1.5989705585271348,-1.5989705585271348,-1.5989705585271348,-1.3882777725937832,-1.3882777725937832,-1.3882777725937832,-1.3611523251133661,-1.3611523251133661,-1.3611523251133661,-1.1378651416819145,-1.1378651416819145,-1.1378651416819145
2018-10-07,-2.5997027113130855,-2.5997027113130855,-2.5997027113130855,-2.6405222642992823,-2.6405222642992823,-2.6405222642992823,-2.545323582557834,-2.545323582557834,-2.545323582557834,-2.5820649290191207,-2.5820649290191207,-2.5820649290191207
2018-10-14,-1.8516536479167625,-1.8516536479167625,-1.8516536479167625,-1.872307585368371,-1.872307585368371,-1.872307585368371,-1.826016886455206,-1.826016886455206,-1.826016886455206,-1.8450500479883247,-1.8450500479883247,-1.8450500479883247
2018-10-21,-1.510921194547659,-1.510921194547659,-1.510921194547659,-1.5244733832385773,-1.5244733832385773,-1.5244733832385773,-1.50053038321461,-1.50053038321461,-1.50053038321461,-1.5130345784857948,-1.5130345784857948,-1.5130345784857948
2018-10-28,-1.2816623541619898,-1.2816623541619898,-1.2816623541619898,-1.2915602756421736,-1.2915602756421736,-1.2915602756421736,-1.2877548418225226,-1.2877548418225226,-1.2877548418225226,-1.2966573514819675,-1.2966573514819675,-1.2966573514819675
2018-11-04,-1.1081539042661905,-1.1081539042661905,-1.1081539042661905,-1.1157365758414768,-1.1157365758414768,-1.1157365758414768,-1.1332407648370055,-1.1332407648370055,-1.1332407648370055,-1.1394377673924452,-1.1394377673924452,-1.1394377673924452
2018-11-11,-0.9493300820700792,-0.9493300820700792,-0.9493300820700792,-0.9557225580675692,-0.9557225580675692,-0.9557225580675692,-0.9702673724956622,-0.9702673724956622,-0.9702673724956622,-0.9754720205610783,-0.9754720205610783,-0.9754720205610783
2018-11-18,-0.815396286642804,-0.815396286642804,-0.815396286642804,-0.8211726579799907,-0.8211726579799907,-0.8211726579799907,-0.8311462946229171,-0.8311462946229171,-0.8311462946229171,-0.8357470998559039,-0.8357470998559039,-0.8357470998559039
2018-11-25,-1.233437999376773,-1.233437999376773,-1.233437999376773,-1.2333672136096292,-1.2333672136096292,-1.2333672136096292,-1.3691165616199907,-1.3691165616199907,-1.3691165616199907,-1.362564423290534,-1.362564423290534,-1.362564423290534
2018-12-02,-2.2572743662619064,-2.2572743662619064,-2.2572743662619064,-2.2485184979976407,-2.2485184979976407,-2.2485184979976407,-2.481537271348535,-2.481537271348535,-2.481537271348535,-2.464708614975807,-2.464708614975807,-2.464708614975807
2018-12-09,-1.4273679227154348,-1.4273679227154348,-1.4273679227154348,-1.4230122957181384,-1.4230122957181384,-1.4230122957181384,-1.5527820745251637,-1.5527820745251637,-1.5527820745251637,-1.543196895888428,-1.543196895888428,-1.543196895888428
2018-12-16,-2.2092447107494717,-2.2092447107494717,-2.2092447107494717,-2.1998355325542485,-2.1998355325542485,-2.1998355325542485,-2.3748683533494557,-2.3748683533494557,-2.3748683533494557,-2.3602544237864493,-2.3602544237864493,-2.3602544237864493
2018-12-23,-1.766144403792024,-1.766144403792024,-1.766144403792024,-1.756100221761328,-1.756100221761328,-1.756100221761328,-1.766144403792024,-1.766144403792024,-1.766144403792024,-1.756100221761328,-1.756100221761328,-1.756100221761328
2018-12-30,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267,-0.8049443466181267
2019-01-06,-0.5131360742154927,-0.5131360742154927,-0.5131360742154927,-0.5131360742154927,-0.5131360742154927,-0.5131360742154927,-0.5925447634102627,-0.5925447634102627,-0.5925447634102627,-0.5925447634102627,-0.5925447634102627,-0.5925447634102627
