Date,ProShares UltraShort FinancialsEtf_Open_average,ProShares UltraShort FinancialsEtf_Open_max,ProShares UltraShort FinancialsEtf_Open_min,ProShares UltraShort FinancialsEtf_High_average,ProShares UltraShort FinancialsEtf_High_max,ProShares UltraShort FinancialsEtf_High_min,ProShares UltraShort FinancialsEtf_Low_average,ProShares UltraShort FinancialsEtf_Low_max,ProShares UltraShort FinancialsEtf_Low_min,ProShares UltraShort FinancialsEtf_Close_average,ProShares UltraShort FinancialsEtf_Close_max,ProShares UltraShort FinancialsEtf_Close_min
2018-05-27,-0.4628591121041746,-0.4628591121041746,-0.4628591121041746,-0.3045337936680161,-0.3045337936680161,-0.3045337936680161,-0.288016709754994,-0.288016709754994,-0.288016709754994,-0.0856721435822508,-0.0856721435822508,-0.0856721435822508
2018-06-03,-0.8851184403790558,-0.8851184403790558,-0.8851184403790558,-0.915510683785658,-0.915510683785658,-0.915510683785658,-0.8873619472476794,-0.8873619472476794,-0.8873619472476794,-1.0327121180581493,-1.0327121180581493,-1.0327121180581493
2018-06-10,-0.30284624734240095,-0.30284624734240095,-0.30284624734240095,-0.3866287267631065,-0.3866287267631065,-0.3866287267631065,-0.2420047017128381,-0.2420047017128381,-0.2420047017128381,-0.4431984097304192,-0.4431984097304192,-0.4431984097304192
2018-06-17,-0.6747876624579736,-0.6747876624579736,-0.6747876624579736,-0.5313752145340198,-0.5313752145340198,-0.5313752145340198,-0.4030442010853718,-0.4030442010853718,-0.4030442010853718,-0.23215383746944948,-0.23215383746944948,-0.23215383746944948
2018-06-24,0.32464636767783644,0.32464636767783644,0.32464636767783644,0.307053535112325,0.307053535112325,0.307053535112325,0.27278478577895693,0.27278478577895693,0.27278478577895693,0.652715759896043,0.652715759896043,0.652715759896043
2018-07-01,0.8103380636413023,0.8103380636413023,0.8103380636413023,0.26702001314234824,0.26702001314234824,0.26702001314234824,0.47732427370300906,0.47732427370300906,0.47732427370300906,0.12531638657354963,0.12531638657354963,0.12531638657354963
2018-07-08,-0.4387830057351842,-0.4387830057351842,-0.4387830057351842,-0.3403206417350698,-0.3403206417350698,-0.3403206417350698,-0.15250668151516777,-0.15250668151516777,-0.15250668151516777,-0.3356742330200438,-0.3356742330200438,-0.3356742330200438
2018-07-15,-0.9624829069354492,-0.9624829069354492,-0.9624829069354492,-1.1221947655057098,-1.1221947655057098,-1.1221947655057098,-0.9364387102200268,-0.9364387102200268,-0.9364387102200268,-0.9976428660002732,-0.9976428660002732,-0.9976428660002732
2018-07-22,-1.7787819449344173,-1.7787819449344173,-1.7787819449344173,-1.5063779965583375,-1.5063779965583375,-1.5063779965583375,-2.013057893892091,-2.013057893892091,-2.013057893892091,-1.6035644073274544,-1.6035644073274544,-1.6035644073274544
2018-07-29,-1.5728789205772173,-1.5728789205772173,-1.5728789205772173,-1.5919756279080874,-1.5919756279080874,-1.5919756279080874,-1.9073291273840627,-1.9073291273840627,-1.9073291273840627,-1.740630659065874,-1.740630659065874,-1.740630659065874
2018-08-05,-1.1298455408623564,-1.1298455408623564,-1.1298455408623564,-1.2974514683262555,-1.2974514683262555,-1.2974514683262555,-1.5176751318615245,-1.5176751318615245,-1.5176751318615245,-1.3732920579532828,-1.3732920579532828,-1.3732920579532828
