Date,iShares MSCI United KingdomEtf_Open_average,iShares MSCI United KingdomEtf_Open_max,iShares MSCI United KingdomEtf_Open_min,iShares MSCI United KingdomEtf_High_average,iShares MSCI United KingdomEtf_High_max,iShares MSCI United KingdomEtf_High_min,iShares MSCI United KingdomEtf_Low_average,iShares MSCI United KingdomEtf_Low_max,iShares MSCI United KingdomEtf_Low_min,iShares MSCI United KingdomEtf_Close_average,iShares MSCI United KingdomEtf_Close_max,iShares MSCI United KingdomEtf_Close_min
2018-04-08,0.7177012490893935,0.7177012490893935,0.7177012490893935,0.6311424664052426,0.6311424664052426,0.6311424664052426,0.7011893202220638,0.7011893202220638,0.7011893202220638,0.6726023316644623,0.6726023316644623,0.6726023316644623
2018-04-15,0.7216443764418612,0.7216443764418612,0.7216443764418612,0.7243151667426457,0.7243151667426457,0.7243151667426457,0.8177633980431807,0.8177633980431807,0.8177633980431807,0.7992761214677983,0.7992761214677983,0.7992761214677983
2018-04-22,0.9983526191867393,0.9983526191867393,0.9983526191867393,1.0901348557300907,1.0901348557300907,1.0901348557300907,1.0859771788968786,1.0859771788968786,1.0859771788968786,1.2491374673955822,1.2491374673955822,1.2491374673955822
2018-04-29,0.6020563735772249,0.6020563735772249,0.6020563735772249,0.877197811312837,0.877197811312837,0.877197811312837,0.7017764622644984,0.7017764622644984,0.7017764622644984,0.9658321243464927,0.9658321243464927,0.9658321243464927
2018-05-06,1.728946411826846,1.728946411826846,1.728946411826846,1.6224982311367036,1.6224982311367036,1.6224982311367036,1.651851502677534,1.651851502677534,1.651851502677534,1.5163807289017281,1.5163807289017281,1.5163807289017281
2018-05-13,1.4878524607902788,1.4878524607902788,1.4878524607902788,1.463816599474381,1.463816599474381,1.463816599474381,1.4740239061577944,1.4740239061577944,1.4740239061577944,1.4408637308083445,1.4408637308083445,1.4408637308083445
2018-05-20,0.6687385644671888,0.6687385644671888,0.6687385644671888,0.6089253097647502,0.6089253097647502,0.6089253097647502,0.6697627892817786,0.6697627892817786,0.6697627892817786,0.6058299571705725,0.6058299571705725,0.6058299571705725
2018-05-27,0.5977145488579143,0.5977145488579143,0.5977145488579143,0.49484039863401796,0.49484039863401796,0.49484039863401796,0.5453552601639841,0.5453552601639841,0.5453552601639841,0.5533223313244484,0.5533223313244484,0.5533223313244484
2018-06-03,0.6240838742898382,0.6240838742898382,0.6240838742898382,0.6116205149416314,0.6116205149416314,0.6116205149416314,0.5728907796291962,0.5728907796291962,0.5728907796291962,0.6210589863408367,0.6210589863408367,0.6210589863408367
2018-06-10,0.049207166666651425,0.049207166666651425,0.049207166666651425,-0.06656301731099444,-0.06656301731099444,-0.06656301731099444,-0.05392949911525789,-0.05392949911525789,-0.05392949911525789,0.0,0.0,0.0
2018-06-17,-1.47820469196618,-1.47820469196618,-1.47820469196618,-1.5568624359777734,-1.5568624359777734,-1.5568624359777734,-1.371809406666829,-1.371809406666829,-1.371809406666829,-1.5072503602235983,-1.5072503602235983,-1.5072503602235983
2018-06-24,-1.9665732482770504,-1.9665732482770504,-1.9665732482770504,-1.993125812019285,-1.993125812019285,-1.993125812019285,-1.906123167485954,-1.906123167485954,-1.906123167485954,-1.9929169826276867,-1.9929169826276867,-1.9929169826276867
2018-07-01,-1.7673396254534317,-1.7673396254534317,-1.7673396254534317,-1.6921977109570014,-1.6921977109570014,-1.6921977109570014,-1.7182916781565654,-1.7182916781565654,-1.7182916781565654,-1.5936679165517544,-1.5936679165517544,-1.5936679165517544
2018-07-08,-1.2485191755555691,-1.2485191755555691,-1.2485191755555691,-1.34581405256619,-1.34581405256619,-1.34581405256619,-1.2416879946322303,-1.2416879946322303,-1.2416879946322303,-1.2222064483658432,-1.2222064483658432,-1.2222064483658432
2018-07-15,-1.4675027066678126,-1.4675027066678126,-1.4675027066678126,-1.3924599796391803,-1.3924599796391803,-1.3924599796391803,-1.394491573211369,-1.394491573211369,-1.394491573211369,-1.3207884153565213,-1.3207884153565213,-1.3207884153565213
2018-07-22,-0.8820129763258211,-0.8820129763258211,-0.8820129763258211,-1.0252670313970011,-1.0252670313970011,-1.0252670313970011,-0.9934147843287849,-0.9934147843287849,-0.9934147843287849,-1.132324425931812,-1.132324425931812,-1.132324425931812
2018-07-29,-1.3540704938631898,-1.3540704938631898,-1.3540704938631898,-1.3352771010646654,-1.3352771010646654,-1.3352771010646654,-1.3031220551897982,-1.3031220551897982,-1.3031220551897982,-1.2532980169689878,-1.2532980169689878,-1.2532980169689878
2018-08-05,-1.4513628918457466,-1.4513628918457466,-1.4513628918457466,-1.534059863249308,-1.534059863249308,-1.534059863249308,-1.4666766033375487,-1.4666766033375487,-1.4666766033375487,-1.5573154134256204,-1.5573154134256204,-1.5573154134256204
2018-08-12,-1.8303146885394257,-1.8303146885394257,-1.8303146885394257,-1.7863659080257057,-1.7863659080257057,-1.7863659080257057,-1.8468566702693314,-1.8468566702693314,-1.8468566702693314,-1.7739089107684807,-1.7739089107684807,-1.7739089107684807
2018-08-19,-1.0419209097338256,-1.0419209097338256,-1.0419209097338256,-1.215195404671311,-1.215195404671311,-1.215195404671311,-1.0704053251692596,-1.0704053251692596,-1.0704053251692596,-1.216003070930002,-1.216003070930002,-1.216003070930002
2018-08-26,-1.0389761404862747,-1.0389761404862747,-1.0389761404862747,-1.2121044775757497,-1.2121044775757497,-1.2121044775757497,-1.2929782813234922,-1.2929782813234922,-1.2929782813234922,-1.315947468040829,-1.315947468040829,-1.315947468040829
2018-09-02,-1.9632587568681976,-1.9632587568681976,-1.9632587568681976,-1.986827179475623,-1.986827179475623,-1.986827179475623,-1.9395679848603118,-1.9395679848603118,-1.9395679848603118,-1.9287443014228396,-1.9287443014228396,-1.9287443014228396
2018-09-09,-1.0983125107326652,-1.0983125107326652,-1.0983125107326652,-1.2417062196990964,-1.2417062196990964,-1.2417062196990964,-1.1447911421162564,-1.1447911421162564,-1.1447911421162564,-1.226850377719146,-1.226850377719146,-1.226850377719146
