Date,PowerShares Dynamic SoftwareEtf_Open_average,PowerShares Dynamic SoftwareEtf_Open_max,PowerShares Dynamic SoftwareEtf_Open_min,PowerShares Dynamic SoftwareEtf_High_average,PowerShares Dynamic SoftwareEtf_High_max,PowerShares Dynamic SoftwareEtf_High_min,PowerShares Dynamic SoftwareEtf_Low_average,PowerShares Dynamic SoftwareEtf_Low_max,PowerShares Dynamic SoftwareEtf_Low_min,PowerShares Dynamic SoftwareEtf_Close_average,PowerShares Dynamic SoftwareEtf_Close_max,PowerShares Dynamic SoftwareEtf_Close_min
2018-05-27,1.8680094781317087,1.8680094781317087,1.8680094781317087,1.9607288304890305,1.9607288304890305,1.9607288304890305,1.840619401554326,1.840619401554326,1.840619401554326,2.0128070281966877,2.0128070281966877,2.0128070281966877
2018-06-03,1.7995948431624365,1.7995948431624365,1.7995948431624365,1.8608201302648346,1.8608201302648346,1.8608201302648346,1.7176766556053598,1.7176766556053598,1.7176766556053598,1.9066224160847218,1.9066224160847218,1.9066224160847218
2018-06-10,2.1862856435991387,2.1862856435991387,2.1862856435991387,2.13667615157769,2.13667615157769,2.13667615157769,1.9672275578402911,1.9672275578402911,1.9672275578402911,2.1250812419857494,2.1250812419857494,2.1250812419857494
2018-06-17,1.6468478483530775,1.6468478483530775,1.6468478483530775,1.6221071640660591,1.6221071640660591,1.6221071640660591,1.3106397467134054,1.3106397467134054,1.3106397467134054,1.260234331292457,1.260234331292457,1.260234331292457
2018-06-24,0.845955239582439,0.845955239582439,0.845955239582439,0.8332380673314297,0.8332380673314297,0.8332380673314297,0.947411987510364,0.947411987510364,0.947411987510364,0.8679925356791277,0.8679925356791277,0.8679925356791277
2018-07-01,1.1171013913271244,1.1171013913271244,1.1171013913271244,1.3612084145730212,1.3612084145730212,1.3612084145730212,1.270803680308261,1.270803680308261,1.270803680308261,1.4229326101985678,1.4229326101985678,1.4229326101985678
2018-07-08,1.76349555943701,1.76349555943701,1.76349555943701,1.6938538923306399,1.6938538923306399,1.6938538923306399,1.7761637695384616,1.7761637695384616,1.7761637695384616,1.7096708131617704,1.7096708131617704,1.7096708131617704
2018-07-15,1.597534280704868,1.597534280704868,1.597534280704868,1.6106474933941124,1.6106474933941124,1.6106474933941124,1.6469541805425574,1.6469541805425574,1.6469541805425574,1.5102085046287033,1.5102085046287033,1.5102085046287033
2018-07-22,1.5711261220127086,1.5711261220127086,1.5711261220127086,1.5011993191526407,1.5011993191526407,1.5011993191526407,1.0183442723358689,1.0183442723358689,1.0183442723358689,1.0393655536987287,1.0393655536987287,1.0393655536987287
2018-07-29,1.0927576433823165,1.0927576433823165,1.0927576433823165,1.1380057527683143,1.1380057527683143,1.1380057527683143,1.0594975468563332,1.0594975468563332,1.0594975468563332,0.9973305559420235,0.9973305559420235,0.9973305559420235
2018-08-05,1.1552180937392535,1.1552180937392535,1.1552180937392535,1.3152029837757826,1.3152029837757826,1.3152029837757826,1.3252914333320296,1.3252914333320296,1.3252914333320296,1.3463933193370259,1.3463933193370259,1.3463933193370259
2018-08-12,1.112196361072261,1.112196361072261,1.112196361072261,1.0567520268330526,1.0567520268330526,1.0567520268330526,1.1402854608091204,1.1402854608091204,1.1402854608091204,1.1789959337074232,1.1789959337074232,1.1789959337074232
2018-08-19,1.5874395562784152,1.5874395562784152,1.5874395562784152,1.7820301298571926,1.7820301298571926,1.7820301298571926,1.7600931899328722,1.7600931899328722,1.7600931899328722,1.8806720298416602,1.8806720298416602,1.8806720298416602
2018-08-26,1.899862868623298,1.899862868623298,1.899862868623298,1.8847912726270184,1.8847912726270184,1.8847912726270184,2.0469248549467265,2.0469248549467265,2.0469248549467265,2.0015829315148603,2.0015829315148603,2.0015829315148603
2018-09-02,1.4624974556457842,1.4624974556457842,1.4624974556457842,1.6540943554030196,1.6540943554030196,1.6540943554030196,1.4942969811751636,1.4942969811751636,1.4942969811751636,1.600298591170569,1.600298591170569,1.600298591170569
2018-09-09,2.0614334565983627,2.0614334565983627,2.0614334565983627,2.055303778515848,2.055303778515848,2.055303778515848,2.134717158121019,2.134717158121019,2.134717158121019,2.080219745097008,2.080219745097008,2.080219745097008
2018-09-16,1.449010982000789,1.449010982000789,1.449010982000789,1.29310925074064,1.29310925074064,1.29310925074064,1.3121289944956906,1.3121289944956906,1.3121289944956906,1.148677502670296,1.148677502670296,1.148677502670296
2018-09-23,1.3908703600135062,1.3908703600135062,1.3908703600135062,1.4319387316931644,1.4319387316931644,1.4319387316931644,1.540621040820936,1.540621040820936,1.540621040820936,1.4664066090941177,1.4664066090941177,1.4664066090941177
2018-09-30,0.3524361721156277,0.3524361721156277,0.3524361721156277,0.392445753766425,0.392445753766425,0.392445753766425,0.05127455466134254,0.05127455466134254,0.05127455466134254,0.21045085511832026,0.21045085511832026,0.21045085511832026
2018-10-07,-1.2365751445991184,-1.2365751445991184,-1.2365751445991184,-1.142533991971851,-1.142533991971851,-1.142533991971851,-1.2717693211309866,-1.2717693211309866,-1.2717693211309866,-1.0806662210727533,-1.0806662210727533,-1.0806662210727533
2018-10-14,-0.8234906632959832,-0.8234906632959832,-0.8234906632959832,-0.7986629667813233,-0.7986629667813233,-0.7986629667813233,-1.2071929366229555,-1.2071929366229555,-1.2071929366229555,-1.390232335184835,-1.390232335184835,-1.390232335184835
2018-10-21,-2.0997918114041143,-2.0997918114041143,-2.0997918114041143,-1.8383243226671826,-1.8383243226671826,-1.8383243226671826,-2.0164027317998596,-2.0164027317998596,-2.0164027317998596,-1.8953408682371726,-1.8953408682371726,-1.8953408682371726
2018-10-28,-1.0650118305232945,-1.0650118305232945,-1.0650118305232945,-1.1331554573086136,-1.1331554573086136,-1.1331554573086136,-1.1043508953843304,-1.1043508953843304,-1.1043508953843304,-1.1621897038367035,-1.1621897038367035,-1.1621897038367035
2018-11-04,-0.7265714105839315,-0.7265714105839315,-0.7265714105839315,-0.9072348943886613,-0.9072348943886613,-0.9072348943886613,-0.93909544375403,-0.93909544375403,-0.93909544375403,-0.8750861590533608,-0.8750861590533608,-0.8750861590533608
2018-11-11,-1.2867792088858743,-1.2867792088858743,-1.2867792088858743,-1.2493383849324655,-1.2493383849324655,-1.2493383849324655,-1.0447001436910246,-1.0447001436910246,-1.0447001436910246,-1.0213566752812144,-1.0213566752812144,-1.0213566752812144
2018-11-18,-2.1280894576086284,-2.1280894576086284,-2.1280894576086284,-2.0309324940754534,-2.0309324940754534,-2.0309324940754534,-1.8490484994848524,-1.8490484994848524,-1.8490484994848524,-1.7989631198776226,-1.7989631198776226,-1.7989631198776226
2018-11-25,-0.5230533159777778,-0.5230533159777778,-0.5230533159777778,-0.45913010357936,-0.45913010357936,-0.45913010357936,-0.33409615500706646,-0.33409615500706646,-0.33409615500706646,-0.2638586113180903,-0.2638586113180903,-0.2638586113180903
2018-12-02,-0.4296986241447846,-0.4296986241447846,-0.4296986241447846,-0.4930521239957484,-0.4930521239957484,-0.4930521239957484,-0.8115558715762498,-0.8115558715762498,-0.8115558715762498,-0.8887499070723746,-0.8887499070723746,-0.8887499070723746
2018-12-09,-0.6548220618230688,-0.6548220618230688,-0.6548220618230688,-0.7163421735876138,-0.7163421735876138,-0.7163421735876138,-0.6483321874360621,-0.6483321874360621,-0.6483321874360621,-0.7858324837695263,-0.7858324837695263,-0.7858324837695263
2018-12-16,-1.6093781980514508,-1.6093781980514508,-1.6093781980514508,-1.7021372210165497,-1.7021372210165497,-1.7021372210165497,-1.8740529250468128,-1.8740529250468128,-1.8740529250468128,-1.9291355139631052,-1.9291355139631052,-1.9291355139631052
2018-12-23,-1.1421776513555193,-1.1421776513555193,-1.1421776513555193,-1.208129542490335,-1.208129542490335,-1.208129542490335,-1.1217332191099265,-1.1217332191099265,-1.1217332191099265,-1.1297715322708481,-1.1297715322708481,-1.1297715322708481
2018-12-30,-1.2410918281894843,-1.2410918281894843,-1.2410918281894843,-1.014511627343057,-1.014511627343057,-1.014511627343057,-1.0012102268438314,-1.0012102268438314,-1.0012102268438314,-0.8449233384453103,-0.8449233384453103,-0.8449233384453103
