Date,iShares Emerging Markets Local Currency Bond_etf_Open_average,iShares Emerging Markets Local Currency Bond_etf_Open_max,iShares Emerging Markets Local Currency Bond_etf_Open_min,iShares Emerging Markets Local Currency Bond_etf_High_average,iShares Emerging Markets Local Currency Bond_etf_High_max,iShares Emerging Markets Local Currency Bond_etf_High_min,iShares Emerging Markets Local Currency Bond_etf_Low_average,iShares Emerging Markets Local Currency Bond_etf_Low_max,iShares Emerging Markets Local Currency Bond_etf_Low_min,iShares Emerging Markets Local Currency Bond_etf_Close_average,iShares Emerging Markets Local Currency Bond_etf_Close_max,iShares Emerging Markets Local Currency Bond_etf_Close_min
2018-04-08,0.03904039908341433,0.03904039908341433,0.03904039908341433,-0.2198767396176154,-0.2198767396176154,-0.2198767396176154,0.12837139952705146,0.12837139952705146,0.12837139952705146,0.021288066829639133,0.021288066829639133,0.021288066829639133
2018-04-15,-0.5540787906270565,-0.5540787906270565,-0.5540787906270565,-0.8033101100030012,-0.8033101100030012,-0.8033101100030012,-0.7283586835762359,-0.7283586835762359,-0.7283586835762359,-0.9060707342149206,-0.9060707342149206,-0.9060707342149206
2018-04-22,-2.4481701360967816,-2.4481701360967816,-2.4481701360967816,-2.132596432602315,-2.132596432602315,-2.132596432602315,-2.030991838132749,-2.030991838132749,-2.030991838132749,-1.9493707398941282,-1.9493707398941282,-1.9493707398941282
2018-04-29,-2.7300071522107627,-2.7300071522107627,-2.7300071522107627,-2.6984747531270834,-2.6984747531270834,-2.6984747531270834,-2.6791166043490855,-2.6791166043490855,-2.6791166043490855,-2.683174071328405,-2.683174071328405,-2.683174071328405
2018-05-06,-2.1726947165167347,-2.1726947165167347,-2.1726947165167347,-2.249705373540273,-2.249705373540273,-2.249705373540273,-2.286363893282136,-2.286363893282136,-2.286363893282136,-2.341278406461765,-2.341278406461765,-2.341278406461765
2018-05-13,-2.5538829125892177,-2.5538829125892177,-2.5538829125892177,-2.5446492879309357,-2.5446492879309357,-2.5446492879309357,-2.509358469421916,-2.509358469421916,-2.509358469421916,-2.490754299072603,-2.490754299072603,-2.490754299072603
2018-05-20,-1.7434414177226787,-1.7434414177226787,-1.7434414177226787,-1.7772162693014895,-1.7772162693014895,-1.7772162693014895,-1.7585463635994998,-1.7585463635994998,-1.7585463635994998,-1.798548314246831,-1.798548314246831,-1.798548314246831
2018-05-27,-1.5925427525869227,-1.5925427525869227,-1.5925427525869227,-1.5475279342596158,-1.5475279342596158,-1.5475279342596158,-1.5815743034421736,-1.5815743034421736,-1.5815743034421736,-1.6217396292461976,-1.6217396292461976,-1.6217396292461976
2018-06-03,-1.5235305613427168,-1.5235305613427168,-1.5235305613427168,-1.3942027976822133,-1.3942027976822133,-1.3942027976822133,-1.4863957355840518,-1.4863957355840518,-1.4863957355840518,-1.35150845647942,-1.35150845647942,-1.35150845647942
2018-06-10,-1.5482941553029754,-1.5482941553029754,-1.5482941553029754,-1.6143127656624814,-1.6143127656624814,-1.6143127656624814,-1.551976126258858,-1.551976126258858,-1.551976126258858,-1.5991015948054157,-1.5991015948054157,-1.5991015948054157
2018-06-17,-1.2760697107763432,-1.2760697107763432,-1.2760697107763432,-1.2470517738592988,-1.2470517738592988,-1.2470517738592988,-1.1984130467926468,-1.1984130467926468,-1.1984130467926468,-1.201805301397028,-1.201805301397028,-1.201805301397028
2018-06-24,-1.1760803306414946,-1.1760803306414946,-1.1760803306414946,-1.2143466199566588,-1.2143466199566588,-1.2143466199566588,-1.2315733544619767,-1.2315733544619767,-1.2315733544619767,-1.2623542219805244,-1.2623542219805244,-1.2623542219805244
2018-07-01,-0.9845909514253237,-0.9845909514253237,-0.9845909514253237,-0.936414733256654,-0.936414733256654,-0.936414733256654,-0.90830973110595,-0.90830973110595,-0.90830973110595,-0.9031433922118298,-0.9031433922118298,-0.9031433922118298
2018-07-08,-0.8204803849727085,-0.8204803849727085,-0.8204803849727085,-0.8252045836147217,-0.8252045836147217,-0.8252045836147217,-0.767247307909651,-0.767247307909651,-0.767247307909651,-0.7851259027421984,-0.7851259027421984,-0.7851259027421984
2018-07-15,-0.6554317592280792,-0.6554317592280792,-0.6554317592280792,-0.6614372581682723,-0.6614372581682723,-0.6614372581682723,-0.6370504741542174,-0.6370504741542174,-0.6370504741542174,-0.6588988821434408,-0.6588988821434408,-0.6588988821434408
2018-07-22,-0.18932590531094265,-0.18932590531094265,-0.18932590531094265,-0.20288934180453613,-0.20288934180453613,-0.20288934180453613,-0.16205263055214741,-0.16205263055214741,-0.16205263055214741,-0.19177222422049262,-0.19177222422049262,-0.19177222422049262
2018-07-29,-0.23276794309254123,-0.23276794309254123,-0.23276794309254123,-0.09847720162952249,-0.09847720162952249,-0.09847720162952249,-0.07087917707064013,-0.07087917707064013,-0.07087917707064013,0.044830375047058786,0.044830375047058786,0.044830375047058786
2018-08-05,-2.1482441445626375,-2.1482441445626375,-2.1482441445626375,-2.0385394093977283,-2.0385394093977283,-2.0385394093977283,-2.2378291418783878,-2.2378291418783878,-2.2378291418783878,-2.2036156726479432,-2.2036156726479432,-2.2036156726479432
2018-08-12,-2.122423751896265,-2.122423751896265,-2.122423751896265,-2.131177423378208,-2.131177423378208,-2.131177423378208,-2.084932331256751,-2.084932331256751,-2.084932331256751,-2.0053262295105996,-2.0053262295105996,-2.0053262295105996
2018-08-19,-1.5894676140089152,-1.5894676140089152,-1.5894676140089152,-1.6547405998113538,-1.6547405998113538,-1.6547405998113538,-1.6166526065546731,-1.6166526065546731,-1.6166526065546731,-1.652965122803856,-1.652965122803856,-1.652965122803856
2018-08-26,-2.1580331869358393,-2.1580331869358393,-2.1580331869358393,-2.1386618316284816,-2.1386618316284816,-2.1386618316284816,-2.1469807143634547,-2.1469807143634547,-2.1469807143634547,-2.060988864748299,-2.060988864748299,-2.060988864748299
2018-09-02,-1.8127368024236206,-1.8127368024236206,-1.8127368024236206,-1.9099693935169257,-1.9099693935169257,-1.9099693935169257,-1.8233869082656045,-1.8233869082656045,-1.8233869082656045,-1.8608479895597383,-1.8608479895597383,-1.8608479895597383
2018-09-09,-1.3405820432651456,-1.3405820432651456,-1.3405820432651456,-1.3706405330609253,-1.3706405330609253,-1.3706405330609253,-1.3533915586184893,-1.3533915586184893,-1.3533915586184893,-1.4087840027159493,-1.4087840027159493,-1.4087840027159493
2018-09-16,-0.7233477774064088,-0.7233477774064088,-0.7233477774064088,-0.7051800144350163,-0.7051800144350163,-0.7051800144350163,-0.6931336159839488,-0.6931336159839488,-0.6931336159839488,-0.6204449171227526,-0.6204449171227526,-0.6204449171227526
2018-09-23,-0.500214704423492,-0.500214704423492,-0.500214704423492,-0.44004459344498836,-0.44004459344498836,-0.44004459344498836,-0.39779214402789964,-0.39779214402789964,-0.39779214402789964,-0.433965632178016,-0.433965632178016,-0.433965632178016
2018-09-30,-0.43690575107354274,-0.43690575107354274,-0.43690575107354274,-0.5121822703511859,-0.5121822703511859,-0.5121822703511859,-0.48653074423553483,-0.48653074423553483,-0.48653074423553483,-0.44639321111241015,-0.44639321111241015,-0.44639321111241015
2018-10-07,0.03298075488150919,0.03298075488150919,0.03298075488150919,-0.08467011312401149,-0.08467011312401149,-0.08467011312401149,-0.05736677941684876,-0.05736677941684876,-0.05736677941684876,-0.15413158135294902,-0.15413158135294902,-0.15413158135294902
2018-10-14,0.5229099481416779,0.5229099481416779,0.5229099481416779,0.46650142080271234,0.46650142080271234,0.46650142080271234,0.5132041720408606,0.5132041720408606,0.5132041720408606,0.483205111376684,0.483205111376684,0.483205111376684
2018-10-21,0.4814387631160774,0.4814387631160774,0.4814387631160774,0.5761636438873184,0.5761636438873184,0.5761636438873184,0.603461351570875,0.603461351570875,0.603461351570875,0.5997581136838699,0.5997581136838699,0.5997581136838699
2018-10-28,1.3256303903054472,1.3256303903054472,1.3256303903054472,1.1795289786195595,1.1795289786195595,1.1795289786195595,1.2659341036802747,1.2659341036802747,1.2659341036802747,1.2052532712439548,1.2052532712439548,1.2052532712439548
2018-11-04,0.9463476052983811,0.9463476052983811,0.9463476052983811,0.9333158672345395,0.9333158672345395,0.9333158672345395,0.9316649110100184,0.9316649110100184,0.9316649110100184,1.008840956864117,1.008840956864117,1.008840956864117
2018-11-11,1.2781040540948234,1.2781040540948234,1.2781040540948234,1.4115864679719816,1.4115864679719816,1.4115864679719816,1.388662101735087,1.388662101735087,1.388662101735087,1.4363585514154273,1.4363585514154273,1.4363585514154273
2018-11-18,1.1917568604749773,1.1917568604749773,1.1917568604749773,1.016036918670326,1.016036918670326,1.016036918670326,1.108697099149701,1.108697099149701,1.108697099149701,0.9851600606160921,0.9851600606160921,0.9851600606160921
2018-11-25,1.2072617790107116,1.2072617790107116,1.2072617790107116,1.1151466198788356,1.1151466198788356,1.1151466198788356,1.1500906994221822,1.1500906994221822,1.1500906994221822,1.1548043502356442,1.1548043502356442,1.1548043502356442
2018-12-02,1.1306677500739972,1.1306677500739972,1.1306677500739972,1.1117188910973284,1.1117188910973284,1.1117188910973284,1.0390361108305926,1.0390361108305926,1.0390361108305926,0.9226978476587294,0.9226978476587294,0.9226978476587294
2018-12-09,0.48663466576636644,0.48663466576636644,0.48663466576636644,0.33211756094163264,0.33211756094163264,0.33211756094163264,0.5332514376564923,0.5332514376564923,0.5332514376564923,0.306394470637298,0.306394470637298,0.306394470637298
2018-12-16,-1.777561556202626,-1.777561556202626,-1.777561556202626,-1.834563609889353,-1.834563609889353,-1.834563609889353,-1.9745106380329691,-1.9745106380329691,-1.9745106380329691,-2.049108427829533,-2.049108427829533,-2.049108427829533
2018-12-23,-1.4373974203850772,-1.4373974203850772,-1.4373974203850772,-1.3801488192898586,-1.3801488192898586,-1.3801488192898586,-1.187946768354072,-1.187946768354072,-1.187946768354072,-1.3882998158659425,-1.3882998158659425,-1.3882998158659425
2018-12-30,-0.624457358920083,-0.624457358920083,-0.624457358920083,0.15394760005749947,0.15394760005749947,0.15394760005749947,-0.3675658284472449,-0.3675658284472449,-0.3675658284472449,0.3745138580211278,0.3745138580211278,0.3745138580211278
2019-01-06,1.096058485563714,1.096058485563714,1.096058485563714,0.941085801551089,0.941085801551089,0.941085801551089,1.0051041346954173,1.0051041346954173,1.0051041346954173,0.9401829032277793,0.9401829032277793,0.9401829032277793
2019-01-13,1.2168963987223498,1.2168963987223498,1.2168963987223498,1.0311504253938812,1.0311504253938812,1.0311504253938812,1.0737250224711667,1.0737250224711667,1.0737250224711667,0.8669545986688727,0.8669545986688727,0.8669545986688727
2019-01-20,1.1063898628000017,1.1063898628000017,1.1063898628000017,1.1390952705798567,1.1390952705798567,1.1390952705798567,1.276409396321661,1.276409396321661,1.276409396321661,1.2011435500573968,1.2011435500573968,1.2011435500573968
2019-01-27,2.013413310745941,2.013413310745941,2.013413310745941,2.085536693036634,2.085536693036634,2.085536693036634,2.0206739347999134,2.0206739347999134,2.0206739347999134,2.083212363244216,2.083212363244216,2.083212363244216
2019-02-03,1.3341655985145862,1.3341655985145862,1.3341655985145862,1.2430697187375834,1.2430697187375834,1.2430697187375834,1.1422550241771907,1.1422550241771907,1.1422550241771907,1.029119897823838,1.029119897823838,1.029119897823838
2019-02-10,0.7240884138339495,0.7240884138339495,0.7240884138339495,0.8200316551822413,0.8200316551822413,0.8200316551822413,0.8266295262310386,0.8266295262310386,0.8266295262310386,0.8568354999550615,0.8568354999550615,0.8568354999550615
2019-02-17,0.985925201229851,0.985925201229851,0.985925201229851,1.0860495857202368,1.0860495857202368,1.0860495857202368,1.0905658839902037,1.0905658839902037,1.0905658839902037,1.0018242224345044,1.0018242224345044,1.0018242224345044
2019-02-24,0.7237465312267438,0.7237465312267438,0.7237465312267438,0.7325716460150307,0.7325716460150307,0.7325716460150307,0.7280088127505214,0.7280088127505214,0.7280088127505214,0.7311271014665537,0.7311271014665537,0.7311271014665537
2019-03-03,-0.05840693417053077,-0.05840693417053077,-0.05840693417053077,-0.15020713347013798,-0.15020713347013798,-0.15020713347013798,-0.0499577359396488,-0.0499577359396488,-0.0499577359396488,-0.11403244452016277,-0.11403244452016277,-0.11403244452016277
2019-03-10,0.23415892863656224,0.23415892863656224,0.23415892863656224,0.22037424390666002,0.22037424390666002,0.22037424390666002,0.3372794389866457,0.3372794389866457,0.3372794389866457,0.23836256875077183,0.23836256875077183,0.23836256875077183
2019-03-17,0.3023930519564467,0.3023930519564467,0.3023930519564467,0.1380423453035032,0.1380423453035032,0.1380423453035032,-0.13200058781841073,-0.13200058781841073,-0.13200058781841073,-0.25826250298082926,-0.25826250298082926,-0.25826250298082926
2019-03-24,-1.397495199526064,-1.397495199526064,-1.397495199526064,-1.4068865193968532,-1.4068865193968532,-1.4068865193968532,-1.2539311265911441,-1.2539311265911441,-1.2539311265911441,-1.4149622349281534,-1.4149622349281534,-1.4149622349281534
2019-03-31,-0.27863731841471856,-0.27863731841471856,-0.27863731841471856,-0.26798711066764197,-0.26798711066764197,-0.26798711066764197,-0.21249541693768062,-0.21249541693768062,-0.21249541693768062,-0.09111781945602643,-0.09111781945602643,-0.09111781945602643
2019-04-07,0.22762314042621726,0.22762314042621726,0.22762314042621726,0.20136108808500877,0.20136108808500877,0.20136108808500877,0.3316360162072177,0.3316360162072177,0.3316360162072177,0.1524639946952139,0.1524639946952139,0.1524639946952139
2019-04-14,-0.04442587899221621,-0.04442587899221621,-0.04442587899221621,-0.21007841632006533,-0.21007841632006533,-0.21007841632006533,0.008245842429829009,0.008245842429829009,0.008245842429829009,-0.06091897929524385,-0.06091897929524385,-0.06091897929524385
2019-04-21,-1.399185734674075,-1.399185734674075,-1.399185734674075,-1.5373722411619295,-1.5373722411619295,-1.5373722411619295,-1.679014717592137,-1.679014717592137,-1.679014717592137,-1.6758378819967845,-1.6758378819967845,-1.6758378819967845
2019-04-28,-1.8112102658445695,-1.8112102658445695,-1.8112102658445695,-1.6596583004053906,-1.6596583004053906,-1.6596583004053906,-1.6329140133365279,-1.6329140133365279,-1.6329140133365279,-1.4222380708320812,-1.4222380708320812,-1.4222380708320812
2019-05-05,-1.7877554035479524,-1.7877554035479524,-1.7877554035479524,-1.791030455147173,-1.791030455147173,-1.791030455147173,-1.7783599832362018,-1.7783599832362018,-1.7783599832362018,-1.6278482001914272,-1.6278482001914272,-1.6278482001914272
2019-05-12,-2.027080909617831,-2.027080909617831,-2.027080909617831,-2.142062011158802,-2.142062011158802,-2.142062011158802,-2.0368393821671367,-2.0368393821671367,-2.0368393821671367,-2.169022582566337,-2.169022582566337,-2.169022582566337
2019-05-19,-1.40591246674596,-1.40591246674596,-1.40591246674596,-1.3773771171396476,-1.3773771171396476,-1.3773771171396476,-1.2992560015032901,-1.2992560015032901,-1.2992560015032901,-1.274952327968713,-1.274952327968713,-1.274952327968713
2019-05-26,-1.0792351082954799,-1.0792351082954799,-1.0792351082954799,-0.8235827322521686,-0.8235827322521686,-0.8235827322521686,-0.9726292638789236,-0.9726292638789236,-0.9726292638789236,-0.7001369418524303,-0.7001369418524303,-0.7001369418524303
2019-06-02,0.46746587073681395,0.46746587073681395,0.46746587073681395,0.7830162114033749,0.7830162114033749,0.7830162114033749,0.5925459268563898,0.5925459268563898,0.5925459268563898,0.978481994689198,0.978481994689198,0.978481994689198
2019-06-09,1.4107861626397205,1.4107861626397205,1.4107861626397205,1.3064172054831706,1.3064172054831706,1.3064172054831706,1.4072550728113289,1.4072550728113289,1.4072550728113289,1.3091449182769215,1.3091449182769215,1.3091449182769215
2019-06-16,2.264812091044544,2.264812091044544,2.264812091044544,2.303293962554547,2.303293962554547,2.303293962554547,2.2950222935570834,2.2950222935570834,2.2950222935570834,2.337917080347358,2.337917080347358,2.337917080347358
