Date,iShares Short-Term Corporate Bond_Open_average,iShares Short-Term Corporate Bond_Open_max,iShares Short-Term Corporate Bond_Open_min,iShares Short-Term Corporate Bond_High_average,iShares Short-Term Corporate Bond_High_max,iShares Short-Term Corporate Bond_High_min,iShares Short-Term Corporate Bond_Low_average,iShares Short-Term Corporate Bond_Low_max,iShares Short-Term Corporate Bond_Low_min,iShares Short-Term Corporate Bond_Close_average,iShares Short-Term Corporate Bond_Close_max,iShares Short-Term Corporate Bond_Close_min
2018-04-08,-0.8243051543367858,-0.8243051543367858,-0.8243051543367858,-0.7817081760381779,-0.7817081760381779,-0.7817081760381779,-0.7350766701980272,-0.7350766701980272,-0.7350766701980272,-0.7798459378261865,-0.7798459378261865,-0.7798459378261865
2018-04-15,-1.0564049052120337,-1.0564049052120337,-1.0564049052120337,-1.1489980937860518,-1.1489980937860518,-1.1489980937860518,-1.09143554573173,-1.09143554573173,-1.09143554573173,-1.2649931318340464,-1.2649931318340464,-1.2649931318340464
2018-04-22,-0.6334624775546629,-0.6334624775546629,-0.6334624775546629,-0.4817628988581081,-0.4817628988581081,-0.4817628988581081,-0.7426148705187489,-0.7426148705187489,-0.7426148705187489,-0.46573201786405033,-0.46573201786405033,-0.46573201786405033
2018-04-29,-1.1245976768589891,-1.1245976768589891,-1.1245976768589891,-1.2110960264973247,-1.2110960264973247,-1.2110960264973247,-1.2619810640865858,-1.2619810640865858,-1.2619810640865858,-1.2857775498528907,-1.2857775498528907,-1.2857775498528907
2018-05-06,-1.2338398960871875,-1.2338398960871875,-1.2338398960871875,-1.2062772878177337,-1.2062772878177337,-1.2062772878177337,-1.1089879430776661,-1.1089879430776661,-1.1089879430776661,-1.3527088325008987,-1.3527088325008987,-1.3527088325008987
2018-05-13,-1.116137407250756,-1.116137407250756,-1.116137407250756,-1.1053528697601485,-1.1053528697601485,-1.1053528697601485,-1.012179949917526,-1.012179949917526,-1.012179949917526,-0.9337207348937896,-0.9337207348937896,-0.9337207348937896
2018-05-20,1.546245958861383,1.546245958861383,1.546245958861383,1.7881186820378483,1.7881186820378483,1.7881186820378483,1.6389590400251266,1.6389590400251266,1.6389590400251266,1.8727919780542341,1.8727919780542341,1.8727919780542341
2018-05-27,-0.5717718748968861,-0.5717718748968861,-0.5717718748968861,-1.018829019554545,-1.018829019554545,-1.018829019554545,-0.8099837381537895,-0.8099837381537895,-0.8099837381537895,-1.0038072575089632,-1.0038072575089632,-1.0038072575089632
2018-06-03,-1.050210063020978,-1.050210063020978,-1.050210063020978,-1.044136461035389,-1.044136461035389,-1.044136461035389,-0.8870655251454693,-0.8870655251454693,-0.8870655251454693,-0.8861942869010296,-0.8861942869010296,-0.8861942869010296
2018-06-10,-0.37004634030497585,-0.37004634030497585,-0.37004634030497585,-0.7657498860116777,-0.7657498860116777,-0.7657498860116777,-0.6214612059237623,-0.6214612059237623,-0.6214612059237623,-0.7943826859296333,-0.7943826859296333,-0.7943826859296333
2018-06-17,0.4665801682104279,0.4665801682104279,0.4665801682104279,0.0,0.0,0.0,0.49238666305549217,0.49238666305549217,0.49238666305549217,0.10752228465784992,0.10752228465784992,0.10752228465784992
2018-06-24,-0.7232519641525065,-0.7232519641525065,-0.7232519641525065,-0.48832191649666595,-0.48832191649666595,-0.48832191649666595,-1.4406236008638853,-1.4406236008638853,-1.4406236008638853,-1.2393571998312451,-1.2393571998312451,-1.2393571998312451
2018-07-01,0.03680323686445799,0.03680323686445799,0.03680323686445799,-0.17782846699219826,-0.17782846699219826,-0.17782846699219826,-0.3273349313912213,-0.3273349313912213,-0.3273349313912213,-0.30389072740177137,-0.30389072740177137,-0.30389072740177137
2018-07-08,-0.11561645129340983,-0.11561645129340983,-0.11561645129340983,0.523410244302689,0.523410244302689,0.523410244302689,0.22229211241691102,0.22229211241691102,0.22229211241691102,-0.2122511883663988,-0.2122511883663988,-0.2122511883663988
2018-07-15,1.188626571348115,1.188626571348115,1.188626571348115,0.6495190528383314,0.6495190528383314,0.6495190528383314,0.84231284366907,0.84231284366907,0.84231284366907,0.3193323928503074,0.3193323928503074,0.3193323928503074
2018-07-22,0.7203797402110342,0.7203797402110342,0.7203797402110342,0.2981997265643828,0.2981997265643828,0.2981997265643828,0.8131516228167401,0.8131516228167401,0.8131516228167401,0.5874372754767004,0.5874372754767004,0.5874372754767004
2018-07-29,0.16841809603428326,0.16841809603428326,0.16841809603428326,0.4314704791779218,0.4314704791779218,0.4314704791779218,0.2721580604649396,0.2721580604649396,0.2721580604649396,0.5066721497804065,0.5066721497804065,0.5066721497804065
2018-08-05,2.088028939992714,2.088028939992714,2.088028939992714,2.0304415384688017,2.0304415384688017,2.0304415384688017,1.8378515366377375,1.8378515366377375,1.8378515366377375,1.4348549814352916,1.4348549814352916,1.4348549814352916
2018-08-12,2.3506838986851784,2.3506838986851784,2.3506838986851784,2.348836253494534,2.348836253494534,2.348836253494534,2.377606557133282,2.377606557133282,2.377606557133282,2.2589798656079854,2.2589798656079854,2.2589798656079854
2018-08-19,1.841887841470754,1.841887841470754,1.841887841470754,1.729609657645549,1.729609657645549,1.729609657645549,1.7045363375635574,1.7045363375635574,1.7045363375635574,1.8341216534892923,1.8341216534892923,1.8341216534892923
2018-08-26,1.3187024431006726,1.3187024431006726,1.3187024431006726,1.42917920202096,1.42917920202096,1.42917920202096,1.4975361003091239,1.4975361003091239,1.4975361003091239,1.5848664499318206,1.5848664499318206,1.5848664499318206
2018-09-02,-0.7046980141307053,-0.7046980141307053,-0.7046980141307053,-0.5441666929528917,-0.5441666929528917,-0.5441666929528917,-0.5729825871605589,-0.5729825871605589,-0.5729825871605589,-0.5981395484889639,-0.5981395484889639,-0.5981395484889639
2018-09-09,-0.6062927388170596,-0.6062927388170596,-0.6062927388170596,-0.4871784755385485,-0.4871784755385485,-0.4871784755385485,-0.7100053119114429,-0.7100053119114429,-0.7100053119114429,-0.7348469228349807,-0.7348469228349807,-0.7348469228349807
2018-09-16,-1.1199286988508506,-1.1199286988508506,-1.1199286988508506,-0.9502404392384501,-0.9502404392384501,-0.9502404392384501,-0.970956823777614,-0.970956823777614,-0.970956823777614,-0.9919172450910804,-0.9919172450910804,-0.9919172450910804
2018-09-23,-1.7096659126629867,-1.7096659126629867,-1.7096659126629867,-1.6112189454156356,-1.6112189454156356,-1.6112189454156356,-1.5834969802834877,-1.5834969802834877,-1.5834969802834877,-1.4065786858050624,-1.4065786858050624,-1.4065786858050624
2018-09-30,-2.0790083013042535,-2.0790083013042535,-2.0790083013042535,-2.078192664983688,-2.078192664983688,-2.078192664983688,-2.0551820508670664,-2.0551820508670664,-2.0551820508670664,-2.1257666147498164,-2.1257666147498164,-2.1257666147498164
2018-10-07,-1.46605612213989,-1.46605612213989,-1.46605612213989,-1.4975873507698356,-1.4975873507698356,-1.4975873507698356,-1.6632810692262565,-1.6632810692262565,-1.6632810692262565,-1.3042121685245123,-1.3042121685245123,-1.3042121685245123
2018-10-14,-1.2409530514976603,-1.2409530514976603,-1.2409530514976603,-1.445895574660039,-1.445895574660039,-1.445895574660039,-1.4406796160398334,-1.4406796160398334,-1.4406796160398334,-1.5922408894833804,-1.5922408894833804,-1.5922408894833804
2018-10-21,-0.6458849603251984,-0.6458849603251984,-0.6458849603251984,-0.5720250738387747,-0.5720250738387747,-0.5720250738387747,-0.7036708280953748,-0.7036708280953748,-0.7036708280953748,-0.7006663504586543,-0.7006663504586543,-0.7006663504586543
2018-10-28,-1.569080421340699,-1.569080421340699,-1.569080421340699,-1.6704508181816313,-1.6704508181816313,-1.6704508181816313,-1.625016189815929,-1.625016189815929,-1.625016189815929,-1.6365853296800597,-1.6365853296800597,-1.6365853296800597
2018-11-04,-1.4110599985450478,-1.4110599985450478,-1.4110599985450478,-1.3447433685721488,-1.3447433685721488,-1.3447433685721488,-1.3562053503287765,-1.3562053503287765,-1.3562053503287765,-1.3165376841350873,-1.3165376841350873,-1.3165376841350873
2018-11-11,-1.084247767043585,-1.084247767043585,-1.084247767043585,-1.0262416278403736,-1.0262416278403736,-1.0262416278403736,-1.042136639826737,-1.042136639826737,-1.042136639826737,-1.001582939564246,-1.001582939564246,-1.001582939564246
