Date,QuantShares US Market Neutral Momentum_Open_average,QuantShares US Market Neutral Momentum_Open_max,QuantShares US Market Neutral Momentum_Open_min,QuantShares US Market Neutral Momentum_High_average,QuantShares US Market Neutral Momentum_High_max,QuantShares US Market Neutral Momentum_High_min,QuantShares US Market Neutral Momentum_Low_average,QuantShares US Market Neutral Momentum_Low_max,QuantShares US Market Neutral Momentum_Low_min,QuantShares US Market Neutral Momentum_Close_average,QuantShares US Market Neutral Momentum_Close_max,QuantShares US Market Neutral Momentum_Close_min
2018-04-08,1.0818312600115905,1.0818312600115905,1.0818312600115905,1.0873795957720238,1.0873795957720238,1.0873795957720238,0.9244179766511407,0.9244179766511407,0.9244179766511407,0.8929566573240322,0.8929566573240322,0.8929566573240322
2018-04-15,1.8017822794142684,1.8017822794142684,1.8017822794142684,1.888778014736072,1.888778014736072,1.888778014736072,1.7650974070322507,1.7650974070322507,1.7650974070322507,1.8753701587991025,1.8753701587991025,1.8753701587991025
2018-04-22,-0.4417793179008665,-0.4417793179008665,-0.4417793179008665,-0.4875390211146695,-0.4875390211146695,-0.4875390211146695,-0.18609249092193633,-0.18609249092193633,-0.18609249092193633,-0.23752028326905247,-0.23752028326905247,-0.23752028326905247
2018-04-29,0.3701080962628098,0.3701080962628098,0.3701080962628098,0.3539105060198919,0.3539105060198919,0.3539105060198919,0.6674361954475432,0.6674361954475432,0.6674361954475432,0.6185891528494927,0.6185891528494927,0.6185891528494927
2018-05-06,2.1551781456921812,2.1551781456921812,2.1551781456921812,2.1387296056809335,2.1387296056809335,2.1387296056809335,1.208640495716024,1.208640495716024,1.208640495716024,1.2251439502245476,1.2251439502245476,1.2251439502245476
2018-05-13,1.4913651782360249,1.4913651782360249,1.4913651782360249,1.48103986140199,1.48103986140199,1.48103986140199,1.560223411723862,1.560223411723862,1.560223411723862,1.6275103867140137,1.6275103867140137,1.6275103867140137
2018-05-20,0.5552344969484425,0.5552344969484425,0.5552344969484425,0.5442308788893546,0.5442308788893546,0.5442308788893546,1.047446646042329,1.047446646042329,1.047446646042329,0.9681787037066467,0.9681787037066467,0.9681787037066467
2018-05-27,0.27730044820721894,0.27730044820721894,0.27730044820721894,0.2656762442487986,0.2656762442487986,0.2656762442487986,0.7115727266151061,0.7115727266151061,0.7115727266151061,0.6379081940879787,0.6379081940879787,0.6379081940879787
2018-06-03,0.16959733737770824,0.16959733737770824,0.16959733737770824,0.16959733737770824,0.16959733737770824,0.16959733737770824,0.5563020223818673,0.5563020223818673,0.5563020223818673,0.506375538304988,0.506375538304988,0.506375538304988
2018-06-10,-0.76106822714255,-0.76106822714255,-0.76106822714255,-0.4684732796851234,-0.4684732796851234,-0.4684732796851234,-0.7072778743823394,-0.7072778743823394,-0.7072778743823394,-0.32718230893912353,-0.32718230893912353,-0.32718230893912353
2018-06-17,-2.378674669114988,-2.378674669114988,-2.378674669114988,-2.0325699767674403,-2.0325699767674403,-2.0325699767674403,-2.630397086528116,-2.630397086528116,-2.630397086528116,-2.2716713864114153,-2.2716713864114153,-2.2716713864114153
2018-06-24,-1.993017698132547,-1.993017698132547,-1.993017698132547,-1.8962415928581782,-1.8962415928581782,-1.8962415928581782,-2.118134855931101,-2.118134855931101,-2.118134855931101,-2.0991395470339684,-2.0991395470339684,-2.0991395470339684
2018-07-01,-1.7947459485936885,-1.7947459485936885,-1.7947459485936885,-1.9766139664727147,-1.9766139664727147,-1.9766139664727147,-1.873492473424603,-1.873492473424603,-1.873492473424603,-2.0454653285258866,-2.0454653285258866,-2.0454653285258866
2018-07-08,-1.5841098713115163,-1.5841098713115163,-1.5841098713115163,-1.823942920742911,-1.823942920742911,-1.823942920742911,-1.647719171818408,-1.647719171818408,-1.647719171818408,-1.8863667294136615,-1.8863667294136615,-1.8863667294136615
2018-07-15,-0.5332356717158537,-0.5332356717158537,-0.5332356717158537,-0.5467081833533487,-0.5467081833533487,-0.5467081833533487,-0.506704117770299,-0.506704117770299,-0.506704117770299,-0.5102119520552761,-0.5102119520552761,-0.5102119520552761
2018-07-22,-0.587627638453076,-0.587627638453076,-0.587627638453076,-0.7384076507085031,-0.7384076507085031,-0.7384076507085031,-0.5684096306260611,-0.5684096306260611,-0.5684096306260611,-0.7215812987017539,-0.7215812987017539,-0.7215812987017539
2018-07-29,-0.6434417791648543,-0.6434417791648543,-0.6434417791648543,-0.7489971029568568,-0.7489971029568568,-0.7489971029568568,-0.6483039135414863,-0.6483039135414863,-0.6483039135414863,-0.7389252183462071,-0.7389252183462071,-0.7389252183462071
2018-08-05,-0.1321212107508947,-0.1321212107508947,-0.1321212107508947,0.12899772011444136,0.12899772011444136,0.12899772011444136,-0.1142567728432799,-0.1142567728432799,-0.1142567728432799,-0.032992255528274825,-0.032992255528274825,-0.032992255528274825
