Date,ProShares UltraPro S&P500_Open_average,ProShares UltraPro S&P500_Open_max,ProShares UltraPro S&P500_Open_min,ProShares UltraPro S&P500_High_average,ProShares UltraPro S&P500_High_max,ProShares UltraPro S&P500_High_min,ProShares UltraPro S&P500_Low_average,ProShares UltraPro S&P500_Low_max,ProShares UltraPro S&P500_Low_min,ProShares UltraPro S&P500_Close_average,ProShares UltraPro S&P500_Close_max,ProShares UltraPro S&P500_Close_min
2018-04-08,-0.6586433122975325,-0.6586433122975325,-0.6586433122975325,-0.8064660534685416,-0.8064660534685416,-0.8064660534685416,-0.4302666043554906,-0.4302666043554906,-0.4302666043554906,-0.5479033893654855,-0.5479033893654855,-0.5479033893654855
2018-04-15,-0.5298897356916453,-0.5298897356916453,-0.5298897356916453,-0.736750962818407,-0.736750962818407,-0.736750962818407,-0.40277980759177323,-0.40277980759177323,-0.40277980759177323,-0.5237244178371671,-0.5237244178371671,-0.5237244178371671
2018-04-22,-0.4657889982823186,-0.4657889982823186,-0.4657889982823186,-0.6991069677614975,-0.6991069677614975,-0.6991069677614975,-0.4222789245906694,-0.4222789245906694,-0.4222789245906694,-0.7280837871825176,-0.7280837871825176,-0.7280837871825176
2018-04-29,-0.44435325983442053,-0.44435325983442053,-0.44435325983442053,-0.5898273787127233,-0.5898273787127233,-0.5898273787127233,-0.19588422073356715,-0.19588422073356715,-0.19588422073356715,-0.38955892384130336,-0.38955892384130336,-0.38955892384130336
2018-05-06,0.5404467178785113,0.5404467178785113,0.5404467178785113,0.38615173408419895,0.38615173408419895,0.38615173408419895,0.6208600631764588,0.6208600631764588,0.6208600631764588,0.4606213381416302,0.4606213381416302,0.4606213381416302
2018-05-13,0.4859487180202958,0.4859487180202958,0.4859487180202958,0.4128245257070294,0.4128245257070294,0.4128245257070294,0.669201430746302,0.669201430746302,0.669201430746302,0.5336463098542531,0.5336463098542531,0.5336463098542531
2018-05-20,0.44733045574947533,0.44733045574947533,0.44733045574947533,0.3245411419853346,0.3245411419853346,0.3245411419853346,0.6125823041089559,0.6125823041089559,0.6125823041089559,0.47066635316263605,0.47066635316263605,0.47066635316263605
2018-05-27,0.7606893345131494,0.7606893345131494,0.7606893345131494,0.7556942167144126,0.7556942167144126,0.7556942167144126,0.9343743257547485,0.9343743257547485,0.9343743257547485,0.9175743932164121,0.9175743932164121,0.9175743932164121
2018-06-03,1.6865279694133013,1.6865279694133013,1.6865279694133013,1.8449088188858875,1.8449088188858875,1.8449088188858875,1.6843826745131618,1.6843826745131618,1.6843826745131618,1.6843919701857981,1.6843919701857981,1.6843919701857981
2018-06-10,1.2673273163867251,1.2673273163867251,1.2673273163867251,1.3954555132203763,1.3954555132203763,1.3954555132203763,1.16176612445928,1.16176612445928,1.16176612445928,1.3438628479570809,1.3438628479570809,1.3438628479570809
2018-06-17,0.6825290471123174,0.6825290471123174,0.6825290471123174,0.543937027824845,0.543937027824845,0.543937027824845,0.08179994449166716,0.08179994449166716,0.08179994449166716,0.26705172966889046,0.26705172966889046,0.26705172966889046
2018-06-24,-0.3358643870790335,-0.3358643870790335,-0.3358643870790335,0.013158977786584218,0.013158977786584218,0.013158977786584218,-0.10486967135300625,-0.10486967135300625,-0.10486967135300625,0.23777187448994216,0.23777187448994216,0.23777187448994216
2018-07-01,1.2369344479745983,1.2369344479745983,1.2369344479745983,1.3244115700907042,1.3244115700907042,1.3244115700907042,1.3183333519484959,1.3183333519484959,1.3183333519484959,1.379509013986407,1.379509013986407,1.379509013986407
2018-07-08,1.6624744966382368,1.6624744966382368,1.6624744966382368,1.5011345788134278,1.5011345788134278,1.5011345788134278,1.5216304010411457,1.5216304010411457,1.5216304010411457,1.414360965531571,1.414360965531571,1.414360965531571
2018-07-15,1.3463172868241837,1.3463172868241837,1.3463172868241837,1.395714167524498,1.395714167524498,1.395714167524498,1.3198636510377297,1.3198636510377297,1.3198636510377297,1.3640501927213977,1.3640501927213977,1.3640501927213977
2018-07-22,1.5643876765394733,1.5643876765394733,1.5643876765394733,1.4848705357139087,1.4848705357139087,1.4848705357139087,1.2117206656387083,1.2117206656387083,1.2117206656387083,1.151846966119132,1.151846966119132,1.151846966119132
2018-07-29,1.8086758218447645,1.8086758218447645,1.8086758218447645,2.008044519692312,2.008044519692312,2.008044519692312,1.8475027148139456,1.8475027148139456,1.8475027148139456,2.0321719154983064,2.0321719154983064,2.0321719154983064
