Date,iShares MSCI All Peru CappedEtf_Open_average,iShares MSCI All Peru CappedEtf_Open_max,iShares MSCI All Peru CappedEtf_Open_min,iShares MSCI All Peru CappedEtf_High_average,iShares MSCI All Peru CappedEtf_High_max,iShares MSCI All Peru CappedEtf_High_min,iShares MSCI All Peru CappedEtf_Low_average,iShares MSCI All Peru CappedEtf_Low_max,iShares MSCI All Peru CappedEtf_Low_min,iShares MSCI All Peru CappedEtf_Close_average,iShares MSCI All Peru CappedEtf_Close_max,iShares MSCI All Peru CappedEtf_Close_min
2018-05-27,-0.47705124758227735,-0.47705124758227735,-0.47705124758227735,-0.25312244969621434,-0.25312244969621434,-0.25312244969621434,-0.3497490414511968,-0.3497490414511968,-0.3497490414511968,-0.12641662711866083,-0.12641662711866083,-0.12641662711866083
2018-06-03,0.3461088356845541,0.3461088356845541,0.3461088356845541,0.1405827431544916,0.1405827431544916,0.1405827431544916,0.3074130024962357,0.3074130024962357,0.3074130024962357,0.2045855498413105,0.2045855498413105,0.2045855498413105
2018-06-10,-0.665087643730997,-0.665087643730997,-0.665087643730997,-0.8129323973308238,-0.8129323973308238,-0.8129323973308238,-0.9953342288224074,-0.9953342288224074,-0.9953342288224074,-1.1184771648246943,-1.1184771648246943,-1.1184771648246943
2018-06-17,-1.8508640618132906,-1.8508640618132906,-1.8508640618132906,-2.070680312420133,-2.070680312420133,-2.070680312420133,-1.8686302218722115,-1.8686302218722115,-1.8686302218722115,-2.0253534813626852,-2.0253534813626852,-2.0253534813626852
2018-06-24,-2.43785096012058,-2.43785096012058,-2.43785096012058,-2.5129838574189725,-2.5129838574189725,-2.5129838574189725,-2.4097645248632076,-2.4097645248632076,-2.4097645248632076,-2.4397892525353666,-2.4397892525353666,-2.4397892525353666
2018-07-01,-2.4150088524522237,-2.4150088524522237,-2.4150088524522237,-2.272687923503159,-2.272687923503159,-2.272687923503159,-2.354760133296222,-2.354760133296222,-2.354760133296222,-2.161583332943452,-2.161583332943452,-2.161583332943452
2018-07-08,-2.0451793354082426,-2.0451793354082426,-2.0451793354082426,-1.9981823812849,-1.9981823812849,-1.9981823812849,-2.1529594427409062,-2.1529594427409062,-2.1529594427409062,-1.8951725802204573,-1.8951725802204573,-1.8951725802204573
2018-07-15,-1.3490011667519994,-1.3490011667519994,-1.3490011667519994,-1.5045109223442148,-1.5045109223442148,-1.5045109223442148,-1.3419332736890048,-1.3419332736890048,-1.3419332736890048,-1.444866140808407,-1.444866140808407,-1.444866140808407
2018-07-22,-0.6869771596166214,-0.6869771596166214,-0.6869771596166214,-0.8507741918241505,-0.8507741918241505,-0.8507741918241505,-0.7439584530713201,-0.7439584530713201,-0.7439584530713201,-0.8531843378964485,-0.8531843378964485,-0.8531843378964485
2018-07-29,-1.1539992785473447,-1.1539992785473447,-1.1539992785473447,-1.164856208484717,-1.164856208484717,-1.164856208484717,-1.1565196611053399,-1.1565196611053399,-1.1565196611053399,-1.1314816139414394,-1.1314816139414394,-1.1314816139414394
