Date,Vanguard Mortgage-Backed SecuritiesEtf_Open_average,Vanguard Mortgage-Backed SecuritiesEtf_Open_max,Vanguard Mortgage-Backed SecuritiesEtf_Open_min,Vanguard Mortgage-Backed SecuritiesEtf_High_average,Vanguard Mortgage-Backed SecuritiesEtf_High_max,Vanguard Mortgage-Backed SecuritiesEtf_High_min,Vanguard Mortgage-Backed SecuritiesEtf_Low_average,Vanguard Mortgage-Backed SecuritiesEtf_Low_max,Vanguard Mortgage-Backed SecuritiesEtf_Low_min,Vanguard Mortgage-Backed SecuritiesEtf_Close_average,Vanguard Mortgage-Backed SecuritiesEtf_Close_max,Vanguard Mortgage-Backed SecuritiesEtf_Close_min
2018-04-08,-0.4712455744838532,-0.4712455744838532,-0.4712455744838532,-0.4793126670853646,-0.4793126670853646,-0.4793126670853646,-0.3159540073658139,-0.3159540073658139,-0.3159540073658139,-0.32571993946380484,-0.32571993946380484,-0.32571993946380484
2018-04-15,-0.9583759703655002,-0.9583759703655002,-0.9583759703655002,-1.1373431759269181,-1.1373431759269181,-1.1373431759269181,-1.0805169624982032,-1.0805169624982032,-1.0805169624982032,-1.2896677641581533,-1.2896677641581533,-1.2896677641581533
2018-04-22,-2.049104442803531,-2.049104442803531,-2.049104442803531,-1.7557224982587367,-1.7557224982587367,-1.7557224982587367,-2.029489692772643,-2.029489692772643,-2.029489692772643,-1.605795194857985,-1.605795194857985,-1.605795194857985
2018-04-29,-1.348525917409212,-1.348525917409212,-1.348525917409212,-1.6134903379778982,-1.6134903379778982,-1.6134903379778982,-1.5165132956533978,-1.5165132956533978,-1.5165132956533978,-1.524579667482389,-1.524579667482389,-1.524579667482389
2018-05-06,-1.534466284277641,-1.534466284277641,-1.534466284277641,-1.4695147316856578,-1.4695147316856578,-1.4695147316856578,-1.3339966205461617,-1.3339966205461617,-1.3339966205461617,-1.454031626808925,-1.454031626808925,-1.454031626808925
2018-05-13,-2.3230863651914904,-2.3230863651914904,-2.3230863651914904,-2.204482435464107,-2.204482435464107,-2.204482435464107,-2.1864588329987202,-2.1864588329987202,-2.1864588329987202,-2.091683113659703,-2.091683113659703,-2.091683113659703
2018-05-20,-0.5256573705810457,-0.5256573705810457,-0.5256573705810457,-0.3581960304413739,-0.3581960304413739,-0.3581960304413739,-0.25500644536177375,-0.25500644536177375,-0.25500644536177375,-0.17947189541099828,-0.17947189541099828,-0.17947189541099828
2018-05-27,-0.2915632273809573,-0.2915632273809573,-0.2915632273809573,-0.3539378485330369,-0.3539378485330369,-0.3539378485330369,-0.4401808272886771,-0.4401808272886771,-0.4401808272886771,-0.417121327342142,-0.417121327342142,-0.417121327342142
2018-06-03,-0.7492885475519614,-0.7492885475519614,-0.7492885475519614,-0.7042545402650239,-0.7042545402650239,-0.7042545402650239,-0.5964173161787506,-0.5964173161787506,-0.5964173161787506,-0.8685756438770165,-0.8685756438770165,-0.8685756438770165
2018-06-10,-0.33826333504382894,-0.33826333504382894,-0.33826333504382894,-0.3134733669157756,-0.3134733669157756,-0.3134733669157756,-0.34584759844660684,-0.34584759844660684,-0.34584759844660684,-0.6020434498661248,-0.6020434498661248,-0.6020434498661248
2018-06-17,-0.03571286223888176,-0.03571286223888176,-0.03571286223888176,-0.0729431250002813,-0.0729431250002813,-0.0729431250002813,0.009055399475849978,0.009055399475849978,0.009055399475849978,0.0891302709455314,0.0891302709455314,0.0891302709455314
2018-06-24,0.9392411575676114,0.9392411575676114,0.9392411575676114,1.0390314465671784,1.0390314465671784,1.0390314465671784,1.0545703113915776,1.0545703113915776,1.0545703113915776,1.079947691300499,1.079947691300499,1.079947691300499
2018-07-01,1.2976471982215854,1.2976471982215854,1.2976471982215854,1.1289807330188697,1.1289807330188697,1.1289807330188697,1.3107011506466597,1.3107011506466597,1.3107011506466597,1.2808135432161487,1.2808135432161487,1.2808135432161487
2018-07-08,1.3743263508437567,1.3743263508437567,1.3743263508437567,1.3382007244873004,1.3382007244873004,1.3382007244873004,1.4813358975411481,1.4813358975411481,1.4813358975411481,1.5286934299349642,1.5286934299349642,1.5286934299349642
2018-07-15,1.3752977060511933,1.3752977060511933,1.3752977060511933,1.3375562146735025,1.3375562146735025,1.3375562146735025,1.2160822614501818,1.2160822614501818,1.2160822614501818,0.9954167036299192,0.9954167036299192,0.9954167036299192
2018-07-22,0.0,0.0,0.0,-0.12902561705487722,-0.12902561705487722,-0.12902561705487722,0.027762786493052895,0.027762786493052895,0.027762786493052895,-0.04511130761778991,-0.04511130761778991,-0.04511130761778991
2018-07-29,-0.5974177883579231,-0.5974177883579231,-0.5974177883579231,-0.4936632304708707,-0.4936632304708707,-0.4936632304708707,-0.41888330464285084,-0.41888330464285084,-0.41888330464285084,-0.35140876741713967,-0.35140876741713967,-0.35140876741713967
2018-08-05,0.5660850346181808,0.5660850346181808,0.5660850346181808,0.703961881262641,0.703961881262641,0.703961881262641,0.5061614294990382,0.5061614294990382,0.5061614294990382,0.5774414755277315,0.5774414755277315,0.5774414755277315
2018-08-12,0.7591692679871515,0.7591692679871515,0.7591692679871515,0.580897860995144,0.580897860995144,0.580897860995144,0.7987259747226575,0.7987259747226575,0.7987259747226575,0.6719570310118469,0.6719570310118469,0.6719570310118469
2018-08-19,0.9941469298353359,0.9941469298353359,0.9941469298353359,1.2184153981603272,1.2184153981603272,1.2184153981603272,1.0504347400711436,1.0504347400711436,1.0504347400711436,1.403937578378042,1.403937578378042,1.403937578378042
2018-08-26,1.019947148458739,1.019947148458739,1.019947148458739,1.2005067827974403,1.2005067827974403,1.2005067827974403,1.2379061923031491,1.2379061923031491,1.2379061923031491,0.8886298886739226,0.8886298886739226,0.8886298886739226
2018-09-02,-1.2052226721454293,-1.2052226721454293,-1.2052226721454293,-1.5407529782161633,-1.5407529782161633,-1.5407529782161633,-1.764250076026671,-1.764250076026671,-1.764250076026671,-1.7492714343975302,-1.7492714343975302,-1.7492714343975302
2018-09-09,-2.003937880864977,-2.003937880864977,-2.003937880864977,-2.018623498350886,-2.018623498350886,-2.018623498350886,-1.9521757557877586,-1.9521757557877586,-1.9521757557877586,-2.086388591086858,-2.086388591086858,-2.086388591086858
2018-09-16,-2.509641370561606,-2.509641370561606,-2.509641370561606,-2.3487628577797035,-2.3487628577797035,-2.3487628577797035,-2.3598904552770072,-2.3598904552770072,-2.3598904552770072,-2.2245434990357436,-2.2245434990357436,-2.2245434990357436
2018-09-23,-1.3551512342822483,-1.3551512342822483,-1.3551512342822483,-1.445002888666868,-1.445002888666868,-1.445002888666868,-1.3662109100741455,-1.3662109100741455,-1.3662109100741455,-1.4405205200608484,-1.4405205200608484,-1.4405205200608484
