Date,iShares Core MSCI International Developed MarketEtf_Open_average,iShares Core MSCI International Developed MarketEtf_Open_max,iShares Core MSCI International Developed MarketEtf_Open_min,iShares Core MSCI International Developed MarketEtf_High_average,iShares Core MSCI International Developed MarketEtf_High_max,iShares Core MSCI International Developed MarketEtf_High_min,iShares Core MSCI International Developed MarketEtf_Low_average,iShares Core MSCI International Developed MarketEtf_Low_max,iShares Core MSCI International Developed MarketEtf_Low_min,iShares Core MSCI International Developed MarketEtf_Close_average,iShares Core MSCI International Developed MarketEtf_Close_max,iShares Core MSCI International Developed MarketEtf_Close_min
2018-04-08,0.013372989777318652,0.013372989777318652,0.013372989777318652,-0.0960778870088827,-0.0960778870088827,-0.0960778870088827,0.03253142216019182,0.03253142216019182,0.03253142216019182,-0.11299737686075392,-0.11299737686075392,-0.11299737686075392
2018-04-15,0.2152168155652848,0.2152168155652848,0.2152168155652848,0.14459546575137508,0.14459546575137508,0.14459546575137508,0.3332893915823282,0.3332893915823282,0.3332893915823282,0.24395533066374345,0.24395533066374345,0.24395533066374345
2018-04-22,0.31145885167145154,0.31145885167145154,0.31145885167145154,0.22731347614395547,0.22731347614395547,0.22731347614395547,0.35226985081452156,0.35226985081452156,0.35226985081452156,0.27482101115866125,0.27482101115866125,0.27482101115866125
2018-04-29,-0.23832747502642204,-0.23832747502642204,-0.23832747502642204,0.29810165568977015,0.29810165568977015,0.29810165568977015,0.06775611677835415,0.06775611677835415,0.06775611677835415,0.44704161537316156,0.44704161537316156,0.44704161537316156
2018-05-06,1.3843147525561108,1.3843147525561108,1.3843147525561108,1.2455032200404619,1.2455032200404619,1.2455032200404619,1.3031662407179374,1.3031662407179374,1.3031662407179374,1.1989538827542086,1.1989538827542086,1.1989538827542086
2018-05-13,0.9095886495455275,0.9095886495455275,0.9095886495455275,0.7698181715688056,0.7698181715688056,0.7698181715688056,0.7815054473156297,0.7815054473156297,0.7815054473156297,0.8082887577083178,0.8082887577083178,0.8082887577083178
2018-05-20,-0.1687582574588792,-0.1687582574588792,-0.1687582574588792,-0.2813298458710513,-0.2813298458710513,-0.2813298458710513,0.029042558515354,0.029042558515354,0.029042558515354,-0.12954793761940125,-0.12954793761940125,-0.12954793761940125
2018-05-27,-0.610934435000433,-0.610934435000433,-0.610934435000433,-0.7766575196062074,-0.7766575196062074,-0.7766575196062074,-0.3583390307125087,-0.3583390307125087,-0.3583390307125087,-0.40261600793336016,-0.40261600793336016,-0.40261600793336016
2018-06-03,0.018193595101920354,0.018193595101920354,0.018193595101920354,0.07517356068209748,0.07517356068209748,0.07517356068209748,0.12209959715490437,0.12209959715490437,0.12209959715490437,0.3097463371359816,0.3097463371359816,0.3097463371359816
2018-06-10,-0.504838648376903,-0.504838648376903,-0.504838648376903,-0.5962199949956672,-0.5962199949956672,-0.5962199949956672,-0.33631502200503166,-0.33631502200503166,-0.33631502200503166,-0.24273411933396222,-0.24273411933396222,-0.24273411933396222
2018-06-17,-2.447289394199348,-2.447289394199348,-2.447289394199348,-2.60187508636579,-2.60187508636579,-2.60187508636579,-2.4170081760913904,-2.4170081760913904,-2.4170081760913904,-2.488150438048498,-2.488150438048498,-2.488150438048498
2018-06-24,-2.347590227095901,-2.347590227095901,-2.347590227095901,-2.3358584789598265,-2.3358584789598265,-2.3358584789598265,-2.278850442692253,-2.278850442692253,-2.278850442692253,-2.3373531176421327,-2.3373531176421327,-2.3373531176421327
2018-07-01,-1.693712657065325,-1.693712657065325,-1.693712657065325,-1.6578091924215372,-1.6578091924215372,-1.6578091924215372,-1.6647245194902949,-1.6647245194902949,-1.6647245194902949,-1.5753264998586416,-1.5753264998586416,-1.5753264998586416
2018-07-08,-1.2895422354862478,-1.2895422354862478,-1.2895422354862478,-1.3164025683997156,-1.3164025683997156,-1.3164025683997156,-1.2510630085827177,-1.2510630085827177,-1.2510630085827177,-1.2633071615049016,-1.2633071615049016,-1.2633071615049016
2018-07-15,-0.8264394300477474,-0.8264394300477474,-0.8264394300477474,-0.9339808649573609,-0.9339808649573609,-0.9339808649573609,-0.8226551576681502,-0.8226551576681502,-0.8226551576681502,-0.9178095529588365,-0.9178095529588365,-0.9178095529588365
2018-07-22,-0.10679406740347319,-0.10679406740347319,-0.10679406740347319,-0.15129455086399538,-0.15129455086399538,-0.15129455086399538,-0.2535026836536907,-0.2535026836536907,-0.2535026836536907,-0.30411349758092193,-0.30411349758092193,-0.30411349758092193
2018-07-29,-0.7590895726977835,-0.7590895726977835,-0.7590895726977835,-0.6983665145715235,-0.6983665145715235,-0.6983665145715235,-0.7059486802179432,-0.7059486802179432,-0.7059486802179432,-0.6419071805169992,-0.6419071805169992,-0.6419071805169992
2018-08-05,-1.255303018075566,-1.255303018075566,-1.255303018075566,-1.3736732684728925,-1.3736732684728925,-1.3736732684728925,-1.4346468576004645,-1.4346468576004645,-1.4346468576004645,-1.4140253136512915,-1.4140253136512915,-1.4140253136512915
2018-08-12,-1.6239791837165882,-1.6239791837165882,-1.6239791837165882,-1.384240304199319,-1.384240304199319,-1.384240304199319,-1.556142209387313,-1.556142209387313,-1.556142209387313,-1.4063517940324035,-1.4063517940324035,-1.4063517940324035
