Date,ProShares UltraPro Short NASDAQ Biotechnology_Open_average,ProShares UltraPro Short NASDAQ Biotechnology_Open_max,ProShares UltraPro Short NASDAQ Biotechnology_Open_min,ProShares UltraPro Short NASDAQ Biotechnology_High_average,ProShares UltraPro Short NASDAQ Biotechnology_High_max,ProShares UltraPro Short NASDAQ Biotechnology_High_min,ProShares UltraPro Short NASDAQ Biotechnology_Low_average,ProShares UltraPro Short NASDAQ Biotechnology_Low_max,ProShares UltraPro Short NASDAQ Biotechnology_Low_min,ProShares UltraPro Short NASDAQ Biotechnology_Close_average,ProShares UltraPro Short NASDAQ Biotechnology_Close_max,ProShares UltraPro Short NASDAQ Biotechnology_Close_min
2018-04-08,0.41917916457588716,0.41917916457588716,0.41917916457588716,0.35425104621408676,0.35425104621408676,0.35425104621408676,0.7865098530682647,0.7865098530682647,0.7865098530682647,0.5727868061801866,0.5727868061801866,0.5727868061801866
2018-04-15,0.5796798529195556,0.5796798529195556,0.5796798529195556,0.48040559917578846,0.48040559917578846,0.48040559917578846,0.8950021488705345,0.8950021488705345,0.8950021488705345,0.5976614777568259,0.5976614777568259,0.5976614777568259
2018-04-22,0.43269663295635796,0.43269663295635796,0.43269663295635796,0.500367343039432,0.500367343039432,0.500367343039432,0.7777567052268657,0.7777567052268657,0.7777567052268657,0.7848907641867657,0.7848907641867657,0.7848907641867657
2018-04-29,1.1209599472358514,1.1209599472358514,1.1209599472358514,0.6884692709392619,0.6884692709392619,0.6884692709392619,1.4586139564067395,1.4586139564067395,1.4586139564067395,0.941916223866716,0.941916223866716,0.941916223866716
2018-05-06,-0.18374970443976466,-0.18374970443976466,-0.18374970443976466,-0.5497289150432132,-0.5497289150432132,-0.5497289150432132,-0.5607150859750961,-0.5607150859750961,-0.5607150859750961,-0.5633004857368668,-0.5633004857368668,-0.5633004857368668
2018-05-13,-0.4838579047582663,-0.4838579047582663,-0.4838579047582663,-0.37938681289074894,-0.37938681289074894,-0.37938681289074894,-0.31305864333089345,-0.31305864333089345,-0.31305864333089345,-0.2086767006141705,-0.2086767006141705,-0.2086767006141705
2018-05-20,-0.4946529375822477,-0.4946529375822477,-0.4946529375822477,-0.8349837705756751,-0.8349837705756751,-0.8349837705756751,-0.35254544324901804,-0.35254544324901804,-0.35254544324901804,-0.6146223385765059,-0.6146223385765059,-0.6146223385765059
2018-05-27,-1.0468949308862936,-1.0468949308862936,-1.0468949308862936,-0.9100236248091771,-0.9100236248091771,-0.9100236248091771,-0.9626916469194952,-0.9626916469194952,-0.9626916469194952,-1.0441520409505252,-1.0441520409505252,-1.0441520409505252
2018-06-03,-1.5034149646257773,-1.5034149646257773,-1.5034149646257773,-1.4894987177572954,-1.4894987177572954,-1.4894987177572954,-1.5259365093693174,-1.5259365093693174,-1.5259365093693174,-1.4083084044340144,-1.4083084044340144,-1.4083084044340144
2018-06-10,-1.2751407076645727,-1.2751407076645727,-1.2751407076645727,-1.5067144668733723,-1.5067144668733723,-1.5067144668733723,-1.4572490538090617,-1.4572490538090617,-1.4572490538090617,-1.4744607375070886,-1.4744607375070886,-1.4744607375070886
2018-06-17,-1.535658705647417,-1.535658705647417,-1.535658705647417,-1.2851534356456646,-1.2851534356456646,-1.2851534356456646,-1.545372134047201,-1.545372134047201,-1.545372134047201,-1.2622504547819613,-1.2622504547819613,-1.2622504547819613
2018-06-24,-1.08762589726374,-1.08762589726374,-1.08762589726374,-1.3604348991235302,-1.3604348991235302,-1.3604348991235302,-1.078663788620746,-1.078663788620746,-1.078663788620746,-1.2066539024246645,-1.2066539024246645,-1.2066539024246645
2018-07-01,-2.1681974495640173,-2.1681974495640173,-2.1681974495640173,-2.207476887324918,-2.207476887324918,-2.207476887324918,-2.1402445201892237,-2.1402445201892237,-2.1402445201892237,-2.1269770255149734,-2.1269770255149734,-2.1269770255149734
2018-07-08,-1.8938476655647252,-1.8938476655647252,-1.8938476655647252,-1.8463778732771061,-1.8463778732771061,-1.8463778732771061,-1.8583870670152873,-1.8583870670152873,-1.8583870670152873,-1.7904151250066043,-1.7904151250066043,-1.7904151250066043
2018-07-15,-1.5483329058823263,-1.5483329058823263,-1.5483329058823263,-1.6190183224950172,-1.6190183224950172,-1.6190183224950172,-1.5639679782598805,-1.5639679782598805,-1.5639679782598805,-1.5848454061501036,-1.5848454061501036,-1.5848454061501036
2018-07-22,-0.9116847164834123,-0.9116847164834123,-0.9116847164834123,-0.894149462669842,-0.894149462669842,-0.894149462669842,-0.8865496287110584,-0.8865496287110584,-0.8865496287110584,-0.8720455991243449,-0.8720455991243449,-0.8720455991243449
2018-07-29,-1.1664302304853849,-1.1664302304853849,-1.1664302304853849,-1.2570609172307015,-1.2570609172307015,-1.2570609172307015,-1.2342429520947524,-1.2342429520947524,-1.2342429520947524,-1.229351329048868,-1.229351329048868,-1.229351329048868
2018-08-05,-0.9425902200370913,-0.9425902200370913,-0.9425902200370913,-1.0153618983626516,-1.0153618983626516,-1.0153618983626516,-1.003341756601125,-1.003341756601125,-1.003341756601125,-0.9778039916532396,-0.9778039916532396,-0.9778039916532396
2018-08-12,-0.8638599949208617,-0.8638599949208617,-0.8638599949208617,-0.7846910886887739,-0.7846910886887739,-0.7846910886887739,-0.8160795765745013,-0.8160795765745013,-0.8160795765745013,-0.7978431175032786,-0.7978431175032786,-0.7978431175032786
2018-08-19,-1.1036185201808886,-1.1036185201808886,-1.1036185201808886,-1.1284586860325327,-1.1284586860325327,-1.1284586860325327,-1.2805833573648429,-1.2805833573648429,-1.2805833573648429,-1.3366465371679095,-1.3366465371679095,-1.3366465371679095
2018-08-26,-1.5036344210096675,-1.5036344210096675,-1.5036344210096675,-1.5021308331751706,-1.5021308331751706,-1.5021308331751706,-1.5259937853635248,-1.5259937853635248,-1.5259937853635248,-1.5381153109066097,-1.5381153109066097,-1.5381153109066097
2018-09-02,-0.7953918562770674,-0.7953918562770674,-0.7953918562770674,-0.6793672886444465,-0.6793672886444465,-0.6793672886444465,-0.7142936598021729,-0.7142936598021729,-0.7142936598021729,-0.6717335022698823,-0.6717335022698823,-0.6717335022698823
2018-09-09,-0.2566756063518678,-0.2566756063518678,-0.2566756063518678,-0.19477978173239033,-0.19477978173239033,-0.19477978173239033,-0.2136995040972642,-0.2136995040972642,-0.2136995040972642,-0.14553895381900758,-0.14553895381900758,-0.14553895381900758
2018-09-16,-0.7206715901709516,-0.7206715901709516,-0.7206715901709516,-0.8493621861320724,-0.8493621861320724,-0.8493621861320724,-0.8623666605099071,-0.8623666605099071,-0.8623666605099071,-0.9873260320665438,-0.9873260320665438,-0.9873260320665438
2018-09-23,-2.002729744543166,-2.002729744543166,-2.002729744543166,-1.6103097617170803,-1.6103097617170803,-1.6103097617170803,-1.8614720639422553,-1.8614720639422553,-1.8614720639422553,-1.435283061137612,-1.435283061137612,-1.435283061137612
2018-09-30,0.4738968858694965,0.4738968858694965,0.4738968858694965,1.0577451342865163,1.0577451342865163,1.0577451342865163,0.49150993299790996,0.49150993299790996,0.49150993299790996,0.6707286826172834,0.6707286826172834,0.6707286826172834
2018-10-07,2.283289178336276,2.283289178336276,2.283289178336276,2.2429757926871217,2.2429757926871217,2.2429757926871217,2.1035905395860426,2.1035905395860426,2.1035905395860426,2.168781791197843,2.168781791197843,2.168781791197843
2018-10-14,1.7186962824242265,1.7186962824242265,1.7186962824242265,1.8812465238478544,1.8812465238478544,1.8812465238478544,1.8019988672298015,1.8019988672298015,1.8019988672298015,1.749683725234485,1.749683725234485,1.749683725234485
2018-10-21,2.3947814011728807,2.3947814011728807,2.3947814011728807,2.6727992918169092,2.6727992918169092,2.6727992918169092,2.2579765496386925,2.2579765496386925,2.2579765496386925,2.6381055300526977,2.6381055300526977,2.6381055300526977
2018-10-28,1.1607791813870012,1.1607791813870012,1.1607791813870012,0.947728359279652,0.947728359279652,0.947728359279652,1.09619386422336,1.09619386422336,1.09619386422336,0.8579522739742353,0.8579522739742353,0.8579522739742353
2018-11-04,1.1936906290770828,1.1936906290770828,1.1936906290770828,1.2326308786359916,1.2326308786359916,1.2326308786359916,1.3319735632363912,1.3319735632363912,1.3319735632363912,1.3637900086146224,1.3637900086146224,1.3637900086146224
2018-11-11,1.5016603452328305,1.5016603452328305,1.5016603452328305,1.3949328691243126,1.3949328691243126,1.3949328691243126,1.521790739332676,1.521790739332676,1.521790739332676,1.3917737005247701,1.3917737005247701,1.3917737005247701
2018-11-18,1.1868536774791625,1.1868536774791625,1.1868536774791625,0.8156379178281322,0.8156379178281322,0.8156379178281322,1.1172662248511718,1.1172662248511718,1.1172662248511718,0.7943142355082227,0.7943142355082227,0.7943142355082227
2018-11-25,-0.39513208255868365,-0.39513208255868365,-0.39513208255868365,-0.37492166442309804,-0.37492166442309804,-0.37492166442309804,-0.4038972926096141,-0.4038972926096141,-0.4038972926096141,-0.334785296035247,-0.334785296035247,-0.334785296035247
2018-12-02,0.9331246673858071,0.9331246673858071,0.9331246673858071,1.0486125421422277,1.0486125421422277,1.0486125421422277,1.0415088132276624,1.0415088132276624,1.0415088132276624,0.720421063584551,0.720421063584551,0.720421063584551
2018-12-09,1.3105271135801193,1.3105271135801193,1.3105271135801193,1.250536249180734,1.250536249180734,1.250536249180734,1.0050177434601402,1.0050177434601402,1.0050177434601402,1.3505200085520452,1.3505200085520452,1.3505200085520452
2018-12-16,2.778228156620193,2.778228156620193,2.778228156620193,2.6316251102394945,2.6316251102394945,2.6316251102394945,2.7110332959993895,2.7110332959993895,2.7110332959993895,2.683673398096406,2.683673398096406,2.683673398096406
2018-12-23,1.1705737451821212,1.1705737451821212,1.1705737451821212,0.9737368627895641,0.9737368627895641,0.9737368627895641,1.109792350012907,1.109792350012907,1.109792350012907,0.8340053718944194,0.8340053718944194,0.8340053718944194
2018-12-30,-0.5184693509630343,-0.5184693509630343,-0.5184693509630343,-0.703595729520113,-0.703595729520113,-0.703595729520113,-0.8385001046735726,-0.8385001046735726,-0.8385001046735726,-0.8831027217970717,-0.8831027217970717,-0.8831027217970717
2019-01-06,-1.0176528863480834,-1.0176528863480834,-1.0176528863480834,-1.1435695219562723,-1.1435695219562723,-1.1435695219562723,-1.0073937655272418,-1.0073937655272418,-1.0073937655272418,-1.016343134601472,-1.016343134601472,-1.016343134601472
2019-01-13,-1.1846559066155913,-1.1846559066155913,-1.1846559066155913,-1.263203380951036,-1.263203380951036,-1.263203380951036,-1.2334899511959574,-1.2334899511959574,-1.2334899511959574,-1.2700416291885268,-1.2700416291885268,-1.2700416291885268
2019-01-20,-0.8567875962983953,-0.8567875962983953,-0.8567875962983953,-0.8871220779848145,-0.8871220779848145,-0.8871220779848145,-0.8247159696580151,-0.8247159696580151,-0.8247159696580151,-0.7933493360773342,-0.7933493360773342,-0.7933493360773342
2019-01-27,-0.9793717824720819,-0.9793717824720819,-0.9793717824720819,-1.0457835924336107,-1.0457835924336107,-1.0457835924336107,-1.0053752816577843,-1.0053752816577843,-1.0053752816577843,-1.0314250060055816,-1.0314250060055816,-1.0314250060055816
2019-02-03,-0.6864964789289104,-0.6864964789289104,-0.6864964789289104,-0.780404475584457,-0.780404475584457,-0.780404475584457,-0.7233258990639941,-0.7233258990639941,-0.7233258990639941,-0.7677860785728232,-0.7677860785728232,-0.7677860785728232
2019-02-10,-0.8687680560659834,-0.8687680560659834,-0.8687680560659834,-0.9360276279721748,-0.9360276279721748,-0.9360276279721748,-0.9590751481206402,-0.9590751481206402,-0.9590751481206402,-0.9548153738914215,-0.9548153738914215,-0.9548153738914215
2019-02-17,-0.8636778318572699,-0.8636778318572699,-0.8636778318572699,-0.9221297978203705,-0.9221297978203705,-0.9221297978203705,-0.9719621880584236,-0.9719621880584236,-0.9719621880584236,-0.9411553929772676,-0.9411553929772676,-0.9411553929772676
2019-02-24,-1.1107770068613971,-1.1107770068613971,-1.1107770068613971,-0.9507215709011041,-0.9507215709011041,-0.9507215709011041,-1.0901728073525,-1.0901728073525,-1.0901728073525,-0.959702762028118,-0.959702762028118,-0.959702762028118
2019-03-03,-0.49248419304930086,-0.49248419304930086,-0.49248419304930086,-0.5534531546342016,-0.5534531546342016,-0.5534531546342016,-0.591966743411732,-0.591966743411732,-0.591966743411732,-0.6094999419130288,-0.6094999419130288,-0.6094999419130288
