Date,PowerShares DWA Industrials Momentum Portfolio_Open_average,PowerShares DWA Industrials Momentum Portfolio_Open_max,PowerShares DWA Industrials Momentum Portfolio_Open_min,PowerShares DWA Industrials Momentum Portfolio_High_average,PowerShares DWA Industrials Momentum Portfolio_High_max,PowerShares DWA Industrials Momentum Portfolio_High_min,PowerShares DWA Industrials Momentum Portfolio_Low_average,PowerShares DWA Industrials Momentum Portfolio_Low_max,PowerShares DWA Industrials Momentum Portfolio_Low_min,PowerShares DWA Industrials Momentum Portfolio_Close_average,PowerShares DWA Industrials Momentum Portfolio_Close_max,PowerShares DWA Industrials Momentum Portfolio_Close_min
2018-04-08,-0.5295503561166833,-0.5295503561166833,-0.5295503561166833,-0.629670278991868,-0.629670278991868,-0.629670278991868,-0.1799424885777028,-0.1799424885777028,-0.1799424885777028,-0.29665684847708235,-0.29665684847708235,-0.29665684847708235
2018-04-15,-0.2815947599173824,-0.2815947599173824,-0.2815947599173824,-0.47909479168211044,-0.47909479168211044,-0.47909479168211044,-0.12432947843928036,-0.12432947843928036,-0.12432947843928036,-0.22556461557819324,-0.22556461557819324,-0.22556461557819324
2018-04-22,-1.6221146733287202,-1.6221146733287202,-1.6221146733287202,-1.7838450973819535,-1.7838450973819535,-1.7838450973819535,-1.4206352738529306,-1.4206352738529306,-1.4206352738529306,-1.5954691618403298,-1.5954691618403298,-1.5954691618403298
2018-04-29,-1.5495407235021699,-1.5495407235021699,-1.5495407235021699,-1.5442005753836732,-1.5442005753836732,-1.5442005753836732,-1.1457027727667148,-1.1457027727667148,-1.1457027727667148,-1.286440265068945,-1.286440265068945,-1.286440265068945
2018-05-06,-0.20028321063852558,-0.20028321063852558,-0.20028321063852558,-0.33250371746320956,-0.33250371746320956,-0.33250371746320956,-0.17570738887825563,-0.17570738887825563,-0.17570738887825563,-0.30142472792129266,-0.30142472792129266,-0.30142472792129266
2018-05-13,0.3200903174063221,0.3200903174063221,0.3200903174063221,0.8189589613921192,0.8189589613921192,0.8189589613921192,0.597202703822206,0.597202703822206,0.597202703822206,0.8245301565352955,0.8245301565352955,0.8245301565352955
2018-05-20,0.3585688050831738,0.3585688050831738,0.3585688050831738,0.30275621281205334,0.30275621281205334,0.30275621281205334,0.6473507005581046,0.6473507005581046,0.6473507005581046,0.48814637183743403,0.48814637183743403,0.48814637183743403
2018-05-27,0.7480143611430643,0.7480143611430643,0.7480143611430643,0.6267666756490102,0.6267666756490102,0.6267666756490102,0.9834456590037979,0.9834456590037979,0.9834456590037979,0.7658258464441443,0.7658258464441443,0.7658258464441443
2018-06-03,1.6649426039034814,1.6649426039034814,1.6649426039034814,1.7162403455802004,1.7162403455802004,1.7162403455802004,1.7124336161643903,1.7124336161643903,1.7124336161643903,1.6083985365032247,1.6083985365032247,1.6083985365032247
2018-06-10,1.2943604638273827,1.2943604638273827,1.2943604638273827,1.2257939853091637,1.2257939853091637,1.2257939853091637,1.261020874228401,1.261020874228401,1.261020874228401,1.2090022020504714,1.2090022020504714,1.2090022020504714
