Date,PowerShares DB Optimum Yield Diversified Commodity_Open_average,PowerShares DB Optimum Yield Diversified Commodity_Open_max,PowerShares DB Optimum Yield Diversified Commodity_Open_min,PowerShares DB Optimum Yield Diversified Commodity_High_average,PowerShares DB Optimum Yield Diversified Commodity_High_max,PowerShares DB Optimum Yield Diversified Commodity_High_min,PowerShares DB Optimum Yield Diversified Commodity_Low_average,PowerShares DB Optimum Yield Diversified Commodity_Low_max,PowerShares DB Optimum Yield Diversified Commodity_Low_min,PowerShares DB Optimum Yield Diversified Commodity_Close_average,PowerShares DB Optimum Yield Diversified Commodity_Close_max,PowerShares DB Optimum Yield Diversified Commodity_Close_min
2018-04-08,1.7361127336080082,1.7361127336080082,1.7361127336080082,1.5908952004753152,1.5908952004753152,1.5908952004753152,1.5983554007958432,1.5983554007958432,1.5983554007958432,1.41324059111078,1.41324059111078,1.41324059111078
2018-04-15,1.5296590849282157,1.5296590849282157,1.5296590849282157,1.7688234927277657,1.7688234927277657,1.7688234927277657,1.6033230350127818,1.6033230350127818,1.6033230350127818,1.8599695578844424,1.8599695578844424,1.8599695578844424
2018-04-22,1.627738175462891,1.627738175462891,1.627738175462891,1.9318901131225124,1.9318901131225124,1.9318901131225124,1.7568560209759234,1.7568560209759234,1.7568560209759234,1.800277793523384,1.800277793523384,1.800277793523384
2018-04-29,1.872230819071632,1.872230819071632,1.872230819071632,1.7357989840410957,1.7357989840410957,1.7357989840410957,1.7618412327034623,1.7618412327034623,1.7618412327034623,1.637233625535167,1.637233625535167,1.637233625535167
2018-05-06,1.7844077965868377,1.7844077965868377,1.7844077965868377,1.7727074954552715,1.7727074954552715,1.7727074954552715,1.85409534357752,1.85409534357752,1.85409534357752,1.8652698571440351,1.8652698571440351,1.8652698571440351
2018-05-13,1.8997934013077005,1.8997934013077005,1.8997934013077005,1.8635565966435548,1.8635565966435548,1.8635565966435548,1.8242235934627251,1.8242235934627251,1.8242235934627251,1.9212323163686365,1.9212323163686365,1.9212323163686365
2018-05-20,1.4516578423037172,1.4516578423037172,1.4516578423037172,1.2880767173923429,1.2880767173923429,1.2880767173923429,1.2907651545181187,1.2907651545181187,1.2907651545181187,1.2251447649931788,1.2251447649931788,1.2251447649931788
2018-05-27,0.8399647836278504,0.8399647836278504,0.8399647836278504,0.6924706597377227,0.6924706597377227,0.6924706597377227,0.6132239621015209,0.6132239621015209,0.6132239621015209,0.5160450481761258,0.5160450481761258,0.5160450481761258
2018-06-03,0.7912735372888927,0.7912735372888927,0.7912735372888927,0.647477229606417,0.647477229606417,0.647477229606417,0.5849712576974273,0.5849712576974273,0.5849712576974273,0.5525367970044539,0.5525367970044539,0.5525367970044539
2018-06-10,-0.749844090046507,-0.749844090046507,-0.749844090046507,-0.5185387915370466,-0.5185387915370466,-0.5185387915370466,-0.559794085451077,-0.559794085451077,-0.559794085451077,-0.4053500784633317,-0.4053500784633317,-0.4053500784633317
2018-06-17,-0.5658349542733788,-0.5658349542733788,-0.5658349542733788,-0.7635252958533935,-0.7635252958533935,-0.7635252958533935,-0.8151630370012697,-0.8151630370012697,-0.8151630370012697,-0.8135145987847835,-0.8135145987847835,-0.8135145987847835
2018-06-24,-0.16221905154120012,-0.16221905154120012,-0.16221905154120012,-0.382545235876543,-0.382545235876543,-0.382545235876543,-0.6185551297580271,-0.6185551297580271,-0.6185551297580271,-0.7656732749675724,-0.7656732749675724,-0.7656732749675724
2018-07-01,-0.47806409938784084,-0.47806409938784084,-0.47806409938784084,-0.595925693957774,-0.595925693957774,-0.595925693957774,-0.3706641343810221,-0.3706641343810221,-0.3706641343810221,-0.33966990111517825,-0.33966990111517825,-0.33966990111517825
2018-07-08,-2.071110531113379,-2.071110531113379,-2.071110531113379,-2.236466781059569,-2.236466781059569,-2.236466781059569,-2.2019517889373432,-2.2019517889373432,-2.2019517889373432,-2.2512772344961194,-2.2512772344961194,-2.2512772344961194
