Date,iShares Europe Developed Real EstateEtf_Open_average,iShares Europe Developed Real EstateEtf_Open_max,iShares Europe Developed Real EstateEtf_Open_min,iShares Europe Developed Real EstateEtf_High_average,iShares Europe Developed Real EstateEtf_High_max,iShares Europe Developed Real EstateEtf_High_min,iShares Europe Developed Real EstateEtf_Low_average,iShares Europe Developed Real EstateEtf_Low_max,iShares Europe Developed Real EstateEtf_Low_min,iShares Europe Developed Real EstateEtf_Close_average,iShares Europe Developed Real EstateEtf_Close_max,iShares Europe Developed Real EstateEtf_Close_min
2018-05-27,-0.3811192794616112,-0.3811192794616112,-0.3811192794616112,-0.41962660379950883,-0.41962660379950883,-0.41962660379950883,-0.246858059484681,-0.246858059484681,-0.246858059484681,-0.34982855514632,-0.34982855514632,-0.34982855514632
2018-06-03,0.4844860362061155,0.4844860362061155,0.4844860362061155,0.545145666430134,0.545145666430134,0.545145666430134,0.5561184178739528,0.5561184178739528,0.5561184178739528,0.6460988404054258,0.6460988404054258,0.6460988404054258
2018-06-10,0.4957520292232449,0.4957520292232449,0.4957520292232449,0.4169409839034204,0.4169409839034204,0.4169409839034204,0.5117518085542566,0.5117518085542566,0.5117518085542566,0.47761446004297753,0.47761446004297753,0.47761446004297753
2018-06-17,-0.903831721530022,-0.903831721530022,-0.903831721530022,-0.9876385665927909,-0.9876385665927909,-0.9876385665927909,-0.6975025155798775,-0.6975025155798775,-0.6975025155798775,-0.8694051734587216,-0.8694051734587216,-0.8694051734587216
2018-06-24,-1.3686344276331408,-1.3686344276331408,-1.3686344276331408,-1.4455342130152884,-1.4455342130152884,-1.4455342130152884,-1.3031501272655623,-1.3031501272655623,-1.3031501272655623,-1.372732072845809,-1.372732072845809,-1.372732072845809
2018-07-01,-0.620935875025564,-0.620935875025564,-0.620935875025564,-0.4583754326791745,-0.4583754326791745,-0.4583754326791745,-0.5464057677768561,-0.5464057677768561,-0.5464057677768561,-0.40688265676710605,-0.40688265676710605,-0.40688265676710605
2018-07-08,-0.8152551803695104,-0.8152551803695104,-0.8152551803695104,-0.7956999837977414,-0.7956999837977414,-0.7956999837977414,-0.8457919326033334,-0.8457919326033334,-0.8457919326033334,-0.8595415885769854,-0.8595415885769854,-0.8595415885769854
2018-07-15,-1.1772622651020317,-1.1772622651020317,-1.1772622651020317,-1.0524647590923493,-1.0524647590923493,-1.0524647590923493,-1.12034776192331,-1.12034776192331,-1.12034776192331,-1.1717396306480554,-1.1717396306480554,-1.1717396306480554
2018-07-22,-0.8149245370310126,-0.8149245370310126,-0.8149245370310126,-0.6950386298838599,-0.6950386298838599,-0.6950386298838599,-0.9084661255537575,-0.9084661255537575,-0.9084661255537575,-0.9584884187780582,-0.9584884187780582,-0.9584884187780582
2018-07-29,-0.7236465581118553,-0.7236465581118553,-0.7236465581118553,-0.7737806861154308,-0.7737806861154308,-0.7737806861154308,-0.7200750880020711,-0.7200750880020711,-0.7200750880020711,-0.6419560484309738,-0.6419560484309738,-0.6419560484309738
2018-08-05,-1.8794411061526233,-1.8794411061526233,-1.8794411061526233,-1.9472235093447114,-1.9472235093447114,-1.9472235093447114,-2.1238287981894524,-2.1238287981894524,-2.1238287981894524,-2.04795944828909,-2.04795944828909,-2.04795944828909
2018-08-12,-2.1148653063042775,-2.1148653063042775,-2.1148653063042775,-1.6939358219727796,-1.6939358219727796,-1.6939358219727796,-2.0570638091691373,-2.0570638091691373,-2.0570638091691373,-1.687370991437203,-1.687370991437203,-1.687370991437203
2018-08-19,-0.5992253523434049,-0.5992253523434049,-0.5992253523434049,-0.7306522528084741,-0.7306522528084741,-0.7306522528084741,-0.5446031892584351,-0.5446031892584351,-0.5446031892584351,-0.6566904529791076,-0.6566904529791076,-0.6566904529791076
2018-08-26,-0.052431086948726044,-0.052431086948726044,-0.052431086948726044,-0.11032770555536557,-0.11032770555536557,-0.11032770555536557,-0.37427360635583995,-0.37427360635583995,-0.37427360635583995,-0.47859906650350553,-0.47859906650350553,-0.47859906650350553
2018-09-02,-1.3619622059674779,-1.3619622059674779,-1.3619622059674779,-1.5154211864554943,-1.5154211864554943,-1.5154211864554943,-1.3764045080422025,-1.3764045080422025,-1.3764045080422025,-1.5188701366059747,-1.5188701366059747,-1.5188701366059747
2018-09-09,-0.7939501118079318,-0.7939501118079318,-0.7939501118079318,-0.881210243169072,-0.881210243169072,-0.881210243169072,-0.8637765990224254,-0.8637765990224254,-0.8637765990224254,-0.8724907374734178,-0.8724907374734178,-0.8724907374734178
2018-09-16,-0.6591599712455211,-0.6591599712455211,-0.6591599712455211,-0.7828365961541225,-0.7828365961541225,-0.7828365961541225,-0.6859324682871065,-0.6859324682871065,-0.6859324682871065,-0.7901243200364962,-0.7901243200364962,-0.7901243200364962
2018-09-23,-2.0889365995667037,-2.0889365995667037,-2.0889365995667037,-2.08400528274591,-2.08400528274591,-2.08400528274591,-1.976727613701838,-1.976727613701838,-1.976727613701838,-1.9682242816447826,-1.9682242816447826,-1.9682242816447826
2018-09-30,-3.014100287879842,-3.014100287879842,-3.014100287879842,-3.1144716081945707,-3.1144716081945707,-3.1144716081945707,-3.023294278587457,-3.023294278587457,-3.023294278587457,-3.085778710610751,-3.085778710610751,-3.085778710610751
2018-10-07,-2.7014430009048627,-2.7014430009048627,-2.7014430009048627,-2.5866939203996395,-2.5866939203996395,-2.5866939203996395,-2.714479667383603,-2.714479667383603,-2.714479667383603,-2.7384174117746016,-2.7384174117746016,-2.7384174117746016
2018-10-14,-1.6320369234308998,-1.6320369234308998,-1.6320369234308998,-1.6998943073368262,-1.6998943073368262,-1.6998943073368262,-1.5967685132382812,-1.5967685132382812,-1.5967685132382812,-1.6126580552371101,-1.6126580552371101,-1.6126580552371101
2018-10-21,-2.2146548711248846,-2.2146548711248846,-2.2146548711248846,-2.085532462525465,-2.085532462525465,-2.085532462525465,-2.208034301776014,-2.208034301776014,-2.208034301776014,-2.0950158460124926,-2.0950158460124926,-2.0950158460124926
2018-10-28,-1.4703623846923657,-1.4703623846923657,-1.4703623846923657,-1.5692345482926469,-1.5692345482926469,-1.5692345482926469,-1.6092027483735198,-1.6092027483735198,-1.6092027483735198,-1.6683324538908155,-1.6683324538908155,-1.6683324538908155
2018-11-04,-1.0625692450867563,-1.0625692450867563,-1.0625692450867563,-1.1180188060314997,-1.1180188060314997,-1.1180188060314997,-0.9920743190849146,-0.9920743190849146,-0.9920743190849146,-1.0479722282265802,-1.0479722282265802,-1.0479722282265802
2018-11-11,-1.1824802025920844,-1.1824802025920844,-1.1824802025920844,-1.2881781121023597,-1.2881781121023597,-1.2881781121023597,-1.119613431719925,-1.119613431719925,-1.119613431719925,-1.2131906308881624,-1.2131906308881624,-1.2131906308881624
