Date,Invesco S and P MidCap Quality_Open_average,Invesco S and P MidCap Quality_Open_max,Invesco S and P MidCap Quality_Open_min,Invesco S and P MidCap Quality_High_average,Invesco S and P MidCap Quality_High_max,Invesco S and P MidCap Quality_High_min,Invesco S and P MidCap Quality_Low_average,Invesco S and P MidCap Quality_Low_max,Invesco S and P MidCap Quality_Low_min,Invesco S and P MidCap Quality_Close_average,Invesco S and P MidCap Quality_Close_max,Invesco S and P MidCap Quality_Close_min
2018-04-08,-0.27828336515215585,-0.27828336515215585,-0.27828336515215585,-0.35414111313567853,-0.35414111313567853,-0.35414111313567853,-0.20617329098582066,-0.20617329098582066,-0.20617329098582066,-0.262463657755938,-0.262463657755938,-0.262463657755938
2018-04-15,0.34666229414002603,0.34666229414002603,0.34666229414002603,0.2755796914627594,0.2755796914627594,0.2755796914627594,0.18053264388646198,0.18053264388646198,0.18053264388646198,0.21633727626745436,0.21633727626745436,0.21633727626745436
2018-04-22,0.18875372820032185,0.18875372820032185,0.18875372820032185,0.10732298644584358,0.10732298644584358,0.10732298644584358,0.30569770329064644,0.30569770329064644,0.30569770329064644,0.22960651655014705,0.22960651655014705,0.22960651655014705
2018-04-29,0.15161486005476987,0.15161486005476987,0.15161486005476987,0.06122729494240811,0.06122729494240811,0.06122729494240811,0.2309547453739656,0.2309547453739656,0.2309547453739656,0.14865005151518562,0.14865005151518562,0.14865005151518562
2018-05-06,1.6683456269031027,1.6683456269031027,1.6683456269031027,1.7479620508384954,1.7479620508384954,1.7479620508384954,1.598355811263338,1.598355811263338,1.598355811263338,1.5864986209671776,1.5864986209671776,1.5864986209671776
2018-05-13,1.6085332703254283,1.6085332703254283,1.6085332703254283,1.7776317695648882,1.7776317695648882,1.7776317695648882,1.4885602273608483,1.4885602273608483,1.4885602273608483,1.6190876134019576,1.6190876134019576,1.6190876134019576
2018-05-20,1.113493695660208,1.113493695660208,1.113493695660208,1.0966483900170114,1.0966483900170114,1.0966483900170114,1.1174014662945786,1.1174014662945786,1.1174014662945786,1.0576781126665113,1.0576781126665113,1.0576781126665113
2018-05-27,1.419556101880017,1.419556101880017,1.419556101880017,1.4252507309212867,1.4252507309212867,1.4252507309212867,1.3608963398630716,1.3608963398630716,1.3608963398630716,1.3186193412450988,1.3186193412450988,1.3186193412450988
2018-06-03,1.9007016657790263,1.9007016657790263,1.9007016657790263,1.9383632755175981,1.9383632755175981,1.9383632755175981,1.8120778228432801,1.8120778228432801,1.8120778228432801,1.800132632386551,1.800132632386551,1.800132632386551
2018-06-10,1.916217159136622,1.916217159136622,1.916217159136622,1.9477629375207912,1.9477629375207912,1.9477629375207912,1.5873955702071492,1.5873955702071492,1.5873955702071492,1.5767866049609371,1.5767866049609371,1.5767866049609371
2018-06-17,1.269881516014338,1.269881516014338,1.269881516014338,1.3593953055328294,1.3593953055328294,1.3593953055328294,1.3845027371836942,1.3845027371836942,1.3845027371836942,1.4662328335404717,1.4662328335404717,1.4662328335404717
2018-06-24,0.6382228890185859,0.6382228890185859,0.6382228890185859,0.7558138564669173,0.7558138564669173,0.7558138564669173,0.7258172601454547,0.7258172601454547,0.7258172601454547,0.692088079295519,0.692088079295519,0.692088079295519
