Date,Victory CEMP International Volatility Weighted_etf_Open_average,Victory CEMP International Volatility Weighted_etf_Open_max,Victory CEMP International Volatility Weighted_etf_Open_min,Victory CEMP International Volatility Weighted_etf_High_average,Victory CEMP International Volatility Weighted_etf_High_max,Victory CEMP International Volatility Weighted_etf_High_min,Victory CEMP International Volatility Weighted_etf_Low_average,Victory CEMP International Volatility Weighted_etf_Low_max,Victory CEMP International Volatility Weighted_etf_Low_min,Victory CEMP International Volatility Weighted_etf_Close_average,Victory CEMP International Volatility Weighted_etf_Close_max,Victory CEMP International Volatility Weighted_etf_Close_min
2018-04-08,0.010270597967670728,0.010270597967670728,0.010270597967670728,-0.06755800069219127,-0.06755800069219127,-0.06755800069219127,-0.055135897186241165,-0.055135897186241165,-0.055135897186241165,-0.09966370677903871,-0.09966370677903871,-0.09966370677903871
2018-04-15,1.6101597785425936,1.6101597785425936,1.6101597785425936,1.6625669352298655,1.6625669352298655,1.6625669352298655,-0.04573659113948849,-0.04573659113948849,-0.04573659113948849,-0.1365455583079054,-0.1365455583079054,-0.1365455583079054
2018-04-22,-0.0023986862634811086,-0.0023986862634811086,-0.0023986862634811086,0.05191725236250656,0.05191725236250656,0.05191725236250656,0.2714481983914939,0.2714481983914939,0.2714481983914939,0.2722498567109897,0.2722498567109897,0.2722498567109897
2018-04-29,-0.07461413980914751,-0.07461413980914751,-0.07461413980914751,-0.013110405512927994,-0.013110405512927994,-0.013110405512927994,0.17786926215387222,0.17786926215387222,0.17786926215387222,0.0565972508009541,0.0565972508009541,0.0565972508009541
2018-05-06,0.48848330785102806,0.48848330785102806,0.48848330785102806,0.4199780224424811,0.4199780224424811,0.4199780224424811,1.1390920677215108,1.1390920677215108,1.1390920677215108,1.1585245466786642,1.1585245466786642,1.1585245466786642
2018-05-13,-0.039150812576298114,-0.039150812576298114,-0.039150812576298114,0.04530491371367569,0.04530491371367569,0.04530491371367569,0.39970525806617124,0.39970525806617124,0.39970525806617124,0.5117240692981081,0.5117240692981081,0.5117240692981081
2018-05-20,-0.4288819266488678,-0.4288819266488678,-0.4288819266488678,-0.5116616405653202,-0.5116616405653202,-0.5116616405653202,-0.46248813015893236,-0.46248813015893236,-0.46248813015893236,-0.4261788220722145,-0.4261788220722145,-0.4261788220722145
2018-05-27,-0.7387378051432071,-0.7387378051432071,-0.7387378051432071,-0.8107045053682832,-0.8107045053682832,-0.8107045053682832,-0.9172632629655881,-0.9172632629655881,-0.9172632629655881,-0.9662957140909713,-0.9662957140909713,-0.9662957140909713
2018-06-03,-0.13364275983496163,-0.13364275983496163,-0.13364275983496163,-0.15022660458715761,-0.15022660458715761,-0.15022660458715761,-0.040638511625602995,-0.040638511625602995,-0.040638511625602995,-0.10601967426994637,-0.10601967426994637,-0.10601967426994637
2018-06-10,-0.9861297964798647,-0.9861297964798647,-0.9861297964798647,-1.0395486774422475,-1.0395486774422475,-1.0395486774422475,-1.4128707447419122,-1.4128707447419122,-1.4128707447419122,-1.4239993489628016,-1.4239993489628016,-1.4239993489628016
