Date,ALPS RiverFront Strategic Income_Open_average,ALPS RiverFront Strategic Income_Open_max,ALPS RiverFront Strategic Income_Open_min,ALPS RiverFront Strategic Income_High_average,ALPS RiverFront Strategic Income_High_max,ALPS RiverFront Strategic Income_High_min,ALPS RiverFront Strategic Income_Low_average,ALPS RiverFront Strategic Income_Low_max,ALPS RiverFront Strategic Income_Low_min,ALPS RiverFront Strategic Income_Close_average,ALPS RiverFront Strategic Income_Close_max,ALPS RiverFront Strategic Income_Close_min
2018-04-08,-0.31514199755796923,-0.31514199755796923,-0.31514199755796923,-0.2780893068197963,-0.2780893068197963,-0.2780893068197963,-0.26237068159564,-0.26237068159564,-0.26237068159564,-0.3183783046804735,-0.3183783046804735,-0.3183783046804735
2018-04-15,-0.672576556879933,-0.672576556879933,-0.672576556879933,-0.9866635812599699,-0.9866635812599699,-0.9866635812599699,-0.8635872975701671,-0.8635872975701671,-0.8635872975701671,-1.4075683042666904,-1.4075683042666904,-1.4075683042666904
2018-04-22,-0.7353920069726539,-0.7353920069726539,-0.7353920069726539,-1.459377872053874,-1.459377872053874,-1.459377872053874,-0.9052676079199179,-0.9052676079199179,-0.9052676079199179,-1.1614488276243888,-1.1614488276243888,-1.1614488276243888
2018-04-29,-0.6341178807636545,-0.6341178807636545,-0.6341178807636545,-1.5014969764808126,-1.5014969764808126,-1.5014969764808126,-0.6118830131080477,-0.6118830131080477,-0.6118830131080477,-0.7775934261894749,-0.7775934261894749,-0.7775934261894749
2018-05-06,-0.2622781136831722,-0.2622781136831722,-0.2622781136831722,-0.47965928799250895,-0.47965928799250895,-0.47965928799250895,-0.9630309374098557,-0.9630309374098557,-0.9630309374098557,-0.9771013719623641,-0.9771013719623641,-0.9771013719623641
2018-05-13,-0.9858289714806177,-0.9858289714806177,-0.9858289714806177,-1.7590723901672365,-1.7590723901672365,-1.7590723901672365,-1.4154896656171618,-1.4154896656171618,-1.4154896656171618,-1.1962193155850234,-1.1962193155850234,-1.1962193155850234
2018-05-20,-1.1716199795147992,-1.1716199795147992,-1.1716199795147992,-1.4977283009057247,-1.4977283009057247,-1.4977283009057247,-0.771924605479196,-0.771924605479196,-0.771924605479196,-1.1869876363497325,-1.1869876363497325,-1.1869876363497325
2018-05-27,-0.8731603303568759,-0.8731603303568759,-0.8731603303568759,-0.9467345651421795,-0.9467345651421795,-0.9467345651421795,-0.5630156924347999,-0.5630156924347999,-0.5630156924347999,-0.37689096524802723,-0.37689096524802723,-0.37689096524802723
2018-06-03,-0.13248288521233137,-0.13248288521233137,-0.13248288521233137,-0.7220306787575521,-0.7220306787575521,-0.7220306787575521,-0.2198900824313231,-0.2198900824313231,-0.2198900824313231,-0.14832319990031476,-0.14832319990031476,-0.14832319990031476
2018-06-10,-0.15241982074286736,-0.15241982074286736,-0.15241982074286736,-0.24749722050578696,-0.24749722050578696,-0.24749722050578696,0.21644373160972966,0.21644373160972966,0.21644373160972966,0.1695591915762956,0.1695591915762956,0.1695591915762956
2018-06-17,-0.460178993308439,-0.460178993308439,-0.460178993308439,-0.9016910922182205,-0.9016910922182205,-0.9016910922182205,-1.614579171076347,-1.614579171076347,-1.614579171076347,-0.49410139817364696,-0.49410139817364696,-0.49410139817364696
