Date,IBIOStock_Open_average,IBIOStock_Open_max,IBIOStock_Open_min,IBIOStock_Open_volatility,IBIOStock_Open_change,IBIOStock_High_average,IBIOStock_High_max,IBIOStock_High_min,IBIOStock_High_volatility,IBIOStock_High_change,IBIOStock_Low_average,IBIOStock_Low_max,IBIOStock_Low_min,IBIOStock_Low_volatility,IBIOStock_Low_change,IBIOStock_Close_average,IBIOStock_Close_max,IBIOStock_Close_min,IBIOStock_Close_volatility,IBIOStock_Close_change,IBIOStock_Volume_average,IBIOStock_Volume_max,IBIOStock_Volume_min,IBIOStock_Volume_volatility,IBIOStock_Volume_change
2018-05-27,-1.3595039858577338,-1.1103900210531399,-1.648773362426314,-0.13630381481385212,-0.6304959905494573,-1.3431973104140051,-1.2327683535369847,-1.3462171431537093,-0.5902601931064094,-0.20984408928807674,-1.4183388398956442,-1.2285575248761058,-1.5754084139567885,-0.1291705902713588,-0.6508156611306448,-1.3784468150231912,-1.3384742945877015,-1.51440722451763,-0.38281118426918154,-0.19544816644494933,-0.2673716471859243,-0.35411323537127976,-0.5836182491352606,-0.29157784507490014,0.11067830229417505
2018-06-03,-1.1348384596036185,-0.9453994236324759,-1.2123498667601231,-0.36046225413903876,0.2880563633767841,-1.0136411333752764,-0.824063767972237,-1.2301848503745858,0.18311852243827353,0.6847787021788856,-1.1684370381981213,-1.047141452322164,-1.2320161222385049,-0.3019544391750778,0.3918895700732288,-1.1192355293687302,-1.100031233339824,-1.2379368153235721,-0.3094552275330462,0.6982879515166287,0.12695510360398748,0.3055329866302649,0.4452053375046353,0.2598190621492873,-0.02426767060827631
2018-06-10,-1.476346981656679,-0.7644512692372916,-1.828174268370206,1.1650437645072054,-1.7041877743262797,-1.4608736051343765,-0.9057028575417675,-1.6771537704007176,0.9244548501982542,-1.4676482476624162,-1.7643229247521042,-1.5337754437114195,-1.947594485795169,0.05795692317769811,-0.8695211734646242,-1.6572936024738028,-1.4627410964577194,-1.7021725984321177,-0.22971468900095907,-0.6570086551324882,1.6882631509151753,0.6477839347597196,0.8378847172040994,0.5732077938215727,-0.6597895973584245
2018-06-17,-1.7921808536340653,-1.5856373313485768,-2.125598907371223,0.07349063565748523,-0.7276594441255423,-1.7495409271333489,-1.5695392870187406,-1.9954004262024374,0.3430629606714924,-0.9159172962709123,-1.950638244308058,-1.7185879834945308,-2.231160881706207,0.6142288474503184,-1.206638109564058,-1.847173126816714,-1.6015405061062162,-2.127197322518151,0.8948370374527583,-1.8694098011635818,3.2804965552186505,3.886201708428557,1.7621422475206598,3.9580204525942966,4.1548873783319635
2018-06-24,-1.94175797699886,-1.87047596396608,-2.014976343838354,-0.7800301941275902,0.2724028446722099,-1.849651620769727,-1.8312621532303852,-1.7723168747362608,-1.1561893445861655,0.5289887255406226,-2.0097890150150417,-1.921055433227426,-2.0343700443558563,-0.5331164612022212,0.03403935807078155,-1.8551223698297654,-1.8583020046135337,-1.8736894704865237,-0.8050748849629745,0.5313053538101491,2.910437346585955,2.17177033240484,3.1889856380775026,1.9801944471918203,-0.07839702830314174
2018-07-01,-1.6326033257112111,-1.6172530183845648,-1.6207156751122673,-1.0112935784564205,0.3981155714284198,-1.5648000132549635,-1.4870370844827427,-1.570460960347579,-0.6062300575252934,0.08401298726045901,-1.685150883957443,-1.669286978033733,-1.6383925733238744,-0.958420543035144,0.14040944230460634,-1.6348649940005442,-1.6133154233663642,-1.634506691212152,-0.7276619597235122,0.005905480060170136,2.045488639067075,1.093569245970405,1.7928093204651825,0.9663331622132092,-0.32332664992351196
2018-07-08,-1.4904140881444101,-1.3888437026816405,-1.5550252157908355,-0.5126679458058971,-0.21626575556556957,-1.4692622959003971,-1.3401298023338686,-1.5033362588076935,-0.25130986292055263,-0.38529674742518877,-1.532730051605885,-1.4297534388552622,-1.5948213310683355,-0.17310956722937612,-0.4905212512254819,-1.4945905112088156,-1.4416746629906072,-1.4984100695685871,-0.5353948444871323,-0.2739947770664372,0.8512283339279406,1.7426290969734177,0.7751562725389126,1.8072284928389826,-2.479391887999502
2018-07-15,-1.3680685171573839,-1.327931601200064,-1.4167844452329132,-0.6882968898880553,0.2256026428058822,-1.3252322714839726,-1.3310075688878098,-1.2953344390350205,-0.9530124097490162,0.7180560888910739,-1.3604417702073783,-1.341830648873676,-1.3481624329494513,-0.7571455768844556,0.6135343630122757,-1.3238930097212755,-1.317639356693905,-1.3568296640379145,-0.5648639830926157,0.7829838230936985,0.009643572021678239,-0.16204012108962468,0.20088155284885897,-0.20089932559367088,-0.3273201523871511
2018-07-22,-1.2519977531836917,-1.272622772085141,-1.221769071419799,-0.9530830466301009,0.5447106455394574,-1.2396762349811465,-1.307119433868465,-1.1880569546676285,-1.1714312739652417,0.8474284867635735,-1.2180526642523581,-1.2325289390632705,-1.1505522792514589,-1.0052971721865374,0.5806053402500102,-1.2233081229975193,-1.2744636570564074,-1.1556269165923414,-1.2632552398381822,0.3939975033833532,-0.0789919075336278,-0.19611663489366854,0.8345768895794865,-0.3107688419234231,0.08972586534557082
2018-07-29,-1.236686072294583,-1.3046736844775193,-1.177539493954189,-1.1315580634599267,0.5652751051336826,-1.254444944930553,-1.3214831306905575,-1.1892786581468195,-1.1632302067884583,0.7519917507859073,-1.1947549321923083,-1.2523599935619103,-1.1249896151416343,-1.1421970272419584,0.6780234343619962,-1.2066768186020485,-1.2649179816696245,-1.1360687592064702,-1.3239195360611542,0.4508302720996662,-0.4147606496285671,-0.38574569454715374,-0.2822660018007793,-0.38678513698793676,-0.14870596681367815
