Date,iShares Global Clean EnergyEtf_Open_average,iShares Global Clean EnergyEtf_Open_max,iShares Global Clean EnergyEtf_Open_min,iShares Global Clean EnergyEtf_High_average,iShares Global Clean EnergyEtf_High_max,iShares Global Clean EnergyEtf_High_min,iShares Global Clean EnergyEtf_Low_average,iShares Global Clean EnergyEtf_Low_max,iShares Global Clean EnergyEtf_Low_min,iShares Global Clean EnergyEtf_Close_average,iShares Global Clean EnergyEtf_Close_max,iShares Global Clean EnergyEtf_Close_min
2018-05-27,0.5056733077983714,0.5056733077983714,0.5056733077983714,0.44186675400498415,0.44186675400498415,0.44186675400498415,0.44307402223429054,0.44307402223429054,0.44307402223429054,0.29400557068464506,0.29400557068464506,0.29400557068464506
2018-06-03,-1.604120260274148,-1.604120260274148,-1.604120260274148,-1.3489173724407275,-1.3489173724407275,-1.3489173724407275,-1.3241356819231882,-1.3241356819231882,-1.3241356819231882,-1.1503833156757202,-1.1503833156757202,-1.1503833156757202
2018-06-10,-1.3004211734906894,-1.3004211734906894,-1.3004211734906894,-1.4713550876103894,-1.4713550876103894,-1.4713550876103894,-1.2323197477052936,-1.2323197477052936,-1.2323197477052936,-1.407495593284378,-1.407495593284378,-1.407495593284378
2018-06-17,-1.7761185061519145,-1.7761185061519145,-1.7761185061519145,-1.9133096796197233,-1.9133096796197233,-1.9133096796197233,-1.5513205554034928,-1.5513205554034928,-1.5513205554034928,-1.9187116851529498,-1.9187116851529498,-1.9187116851529498
2018-06-24,-2.3109456493034584,-2.3109456493034584,-2.3109456493034584,-2.465995830247087,-2.465995830247087,-2.465995830247087,-2.308259023336913,-2.308259023336913,-2.308259023336913,-2.5031976277888925,-2.5031976277888925,-2.5031976277888925
2018-07-01,-1.9011262372395803,-1.9011262372395803,-1.9011262372395803,-1.7590127970306708,-1.7590127970306708,-1.7590127970306708,-1.849960379113523,-1.849960379113523,-1.849960379113523,-1.7602108573294601,-1.7602108573294601,-1.7602108573294601
2018-07-08,-1.3619946157717153,-1.3619946157717153,-1.3619946157717153,-1.473569106230359,-1.473569106230359,-1.473569106230359,-1.4810039279678473,-1.4810039279678473,-1.4810039279678473,-1.4710492005184301,-1.4710492005184301,-1.4710492005184301
2018-07-15,-1.260324967311697,-1.260324967311697,-1.260324967311697,-1.2494792710825844,-1.2494792710825844,-1.2494792710825844,-1.245460570829292,-1.245460570829292,-1.245460570829292,-1.2760935604074788,-1.2760935604074788,-1.2760935604074788
2018-07-22,-0.7327468586364781,-0.7327468586364781,-0.7327468586364781,-0.7997297193742268,-0.7997297193742268,-0.7997297193742268,-0.7343846601190649,-0.7343846601190649,-0.7343846601190649,-0.8184472542416843,-0.8184472542416843,-0.8184472542416843
2018-07-29,-0.9058915411874239,-0.9058915411874239,-0.9058915411874239,-1.013447155304481,-1.013447155304481,-1.013447155304481,-0.9636741583738334,-0.9636741583738334,-0.9636741583738334,-1.0458940823608966,-1.0458940823608966,-1.0458940823608966
2018-08-05,-1.2459077305417117,-1.2459077305417117,-1.2459077305417117,-1.3418843800218063,-1.3418843800218063,-1.3418843800218063,-1.3220517642087515,-1.3220517642087515,-1.3220517642087515,-1.4411106152441155,-1.4411106152441155,-1.4411106152441155
2018-08-12,-1.730965278145273,-1.730965278145273,-1.730965278145273,-1.662579444625879,-1.662579444625879,-1.662579444625879,-1.7341778115915658,-1.7341778115915658,-1.7341778115915658,-1.6724814160557204,-1.6724814160557204,-1.6724814160557204
2018-08-19,-1.1487198063806472,-1.1487198063806472,-1.1487198063806472,-1.1680450376756852,-1.1680450376756852,-1.1680450376756852,-1.1654384645162035,-1.1654384645162035,-1.1654384645162035,-1.1959363135320171,-1.1959363135320171,-1.1959363135320171
2018-08-26,-1.1074035099591084,-1.1074035099591084,-1.1074035099591084,-1.0734080112042232,-1.0734080112042232,-1.0734080112042232,-1.0534858397680191,-1.0534858397680191,-1.0534858397680191,-1.0253013304886358,-1.0253013304886358,-1.0253013304886358
2018-09-02,-1.2437053956108741,-1.2437053956108741,-1.2437053956108741,-1.287227513754587,-1.287227513754587,-1.287227513754587,-1.2619541474385811,-1.2619541474385811,-1.2619541474385811,-1.3498253269196303,-1.3498253269196303,-1.3498253269196303
2018-09-09,-1.168954861340311,-1.168954861340311,-1.168954861340311,-1.1741526109762894,-1.1741526109762894,-1.1741526109762894,-1.2129113091956156,-1.2129113091956156,-1.2129113091956156,-1.2730057002058064,-1.2730057002058064,-1.2730057002058064
2018-09-16,-0.5859981471037233,-0.5859981471037233,-0.5859981471037233,-0.5606590114228834,-0.5606590114228834,-0.5606590114228834,-0.5361495384769539,-0.5361495384769539,-0.5361495384769539,-0.6324589522415923,-0.6324589522415923,-0.6324589522415923
2018-09-23,-0.7263856090462089,-0.7263856090462089,-0.7263856090462089,-0.8382012703245366,-0.8382012703245366,-0.8382012703245366,-0.8975263677508248,-0.8975263677508248,-0.8975263677508248,-0.882225214646545,-0.882225214646545,-0.882225214646545
2018-09-30,-1.0884278706620312,-1.0884278706620312,-1.0884278706620312,-1.0229425142575321,-1.0229425142575321,-1.0229425142575321,-1.240406897011516,-1.240406897011516,-1.240406897011516,-1.2617763610492325,-1.2617763610492325,-1.2617763610492325
2018-10-07,-1.7662832048962114,-1.7662832048962114,-1.7662832048962114,-1.6447884086777884,-1.6447884086777884,-1.6447884086777884,-1.7130999141070307,-1.7130999141070307,-1.7130999141070307,-1.5850794745749945,-1.5850794745749945,-1.5850794745749945
