Date,WisdomTree Dynamic Currency Hedged International EEtf_Open_average,WisdomTree Dynamic Currency Hedged International EEtf_Open_max,WisdomTree Dynamic Currency Hedged International EEtf_Open_min,WisdomTree Dynamic Currency Hedged International EEtf_High_average,WisdomTree Dynamic Currency Hedged International EEtf_High_max,WisdomTree Dynamic Currency Hedged International EEtf_High_min,WisdomTree Dynamic Currency Hedged International EEtf_Low_average,WisdomTree Dynamic Currency Hedged International EEtf_Low_max,WisdomTree Dynamic Currency Hedged International EEtf_Low_min,WisdomTree Dynamic Currency Hedged International EEtf_Close_average,WisdomTree Dynamic Currency Hedged International EEtf_Close_max,WisdomTree Dynamic Currency Hedged International EEtf_Close_min
2018-05-27,-0.2906359060394513,-0.2906359060394513,-0.2906359060394513,-0.35287951481425295,-0.35287951481425295,-0.35287951481425295,-0.2003714830292255,-0.2003714830292255,-0.2003714830292255,-0.3090977656612553,-0.3090977656612553,-0.3090977656612553
2018-06-03,-0.01596600920398467,-0.01596600920398467,-0.01596600920398467,-0.10356530879123711,-0.10356530879123711,-0.10356530879123711,-0.009505793024098574,-0.009505793024098574,-0.009505793024098574,-0.08319220055050876,-0.08319220055050876,-0.08319220055050876
2018-06-10,0.23192109105592482,0.23192109105592482,0.23192109105592482,0.18511368393101574,0.18511368393101574,0.18511368393101574,0.21771659889073705,0.21771659889073705,0.21771659889073705,0.29752047632772594,0.29752047632772594,0.29752047632772594
2018-06-17,-0.44679281173338553,-0.44679281173338553,-0.44679281173338553,-0.34407496147721645,-0.34407496147721645,-0.34407496147721645,-0.18899583656003344,-0.18899583656003344,-0.18899583656003344,-0.26159595189261153,-0.26159595189261153,-0.26159595189261153
2018-06-24,-2.086569386790447,-2.086569386790447,-2.086569386790447,-2.288631353791103,-2.288631353791103,-2.288631353791103,-1.973070175564295,-1.973070175564295,-1.973070175564295,-2.116353464638651,-2.116353464638651,-2.116353464638651
2018-07-01,-1.7227037710503459,-1.7227037710503459,-1.7227037710503459,-1.7164952221985368,-1.7164952221985368,-1.7164952221985368,-1.518586295391521,-1.518586295391521,-1.518586295391521,-1.4570729892015097,-1.4570729892015097,-1.4570729892015097
2018-07-08,-1.3220739893943017,-1.3220739893943017,-1.3220739893943017,-1.4436409138771473,-1.4436409138771473,-1.4436409138771473,-1.1934176732219852,-1.1934176732219852,-1.1934176732219852,-1.237789081257475,-1.237789081257475,-1.237789081257475
2018-07-15,-1.214713267130413,-1.214713267130413,-1.214713267130413,-1.205620016009491,-1.205620016009491,-1.205620016009491,-1.0628080714617227,-1.0628080714617227,-1.0628080714617227,-1.1049868363870006,-1.1049868363870006,-1.1049868363870006
2018-07-22,-0.3694047567386512,-0.3694047567386512,-0.3694047567386512,-0.3534379982687415,-0.3534379982687415,-0.3534379982687415,-0.3379403034441206,-0.3379403034441206,-0.3379403034441206,-0.3775746297774992,-0.3775746297774992,-0.3775746297774992
2018-07-29,-0.6749708918961875,-0.6749708918961875,-0.6749708918961875,-0.639633378878088,-0.639633378878088,-0.639633378878088,-0.547289968937997,-0.547289968937997,-0.547289968937997,-0.49311587494904696,-0.49311587494904696,-0.49311587494904696
2018-08-05,-0.9274690330931038,-0.9274690330931038,-0.9274690330931038,-1.0324469386012254,-1.0324469386012254,-1.0324469386012254,-0.985377462989737,-0.985377462989737,-0.985377462989737,-1.036073725763366,-1.036073725763366,-1.036073725763366
2018-08-12,-1.3844814590950816,-1.3844814590950816,-1.3844814590950816,-1.2966464647728468,-1.2966464647728468,-1.2966464647728468,-1.4123833910333539,-1.4123833910333539,-1.4123833910333539,-1.2698625967683426,-1.2698625967683426,-1.2698625967683426
2018-08-19,-0.7368101711859452,-0.7368101711859452,-0.7368101711859452,-0.8430516718585026,-0.8430516718585026,-0.8430516718585026,-0.7395622034157088,-0.7395622034157088,-0.7395622034157088,-0.8527063147367263,-0.8527063147367263,-0.8527063147367263
