Date,VXRTStock_Open_average,VXRTStock_Open_max,VXRTStock_Open_min,VXRTStock_Open_volatility,VXRTStock_Open_change,VXRTStock_High_average,VXRTStock_High_max,VXRTStock_High_min,VXRTStock_High_volatility,VXRTStock_High_change,VXRTStock_Low_average,VXRTStock_Low_max,VXRTStock_Low_min,VXRTStock_Low_volatility,VXRTStock_Low_change,VXRTStock_Close_average,VXRTStock_Close_max,VXRTStock_Close_min,VXRTStock_Close_volatility,VXRTStock_Close_change,VXRTStock_Volume_average,VXRTStock_Volume_max,VXRTStock_Volume_min,VXRTStock_Volume_volatility,VXRTStock_Volume_change
2018-05-27,-0.9037811268549971,-1.0358402429131208,-0.7399193872656084,-1.1274930501829692,0.15852235652182398,-0.9637120261484645,-1.0832990343960485,-0.8600175564865464,-0.965038542815955,0.2224739832327208,-0.7804595489396465,-0.8297579912481734,-0.6554459040952572,-0.6849475916116315,0.14831925033362486,-0.8429390161828725,-0.8968659689482273,-0.7538287754751044,-0.7499500758115901,0.291865173973812,-0.4873867564520409,-0.4514342704636814,0.3254807368651375,-0.4678519388950787,-0.02132612724302033
2018-06-03,-1.9160185736359803,-1.4631718574139148,-2.3136842040645984,0.39326904058624923,-0.9812611306846328,-1.962112203034796,-1.6047200835114641,-2.3487787854414846,0.3230397131283694,-1.0954127764210537,-2.4553183294642578,-1.6318266535573807,-3.162359812668403,1.166610166106743,-0.7806940303643194,-2.117164812468127,-1.5637451579750181,-2.6182716506505512,0.4423336325312867,-0.9168532099956539,2.032705271395368,1.7215853177284128,0.7298896515659455,1.7055066193318051,-0.6281803134967561
2018-06-10,-2.073134100795924,-1.885728016457133,-2.1695103297414726,-0.7314162954200826,-0.2974318614575269,-2.066223636245511,-1.9737966964020845,-2.1634148640078013,-0.8390028868775954,-0.3169143013873728,-2.164376327360204,-1.9207743777129966,-2.2626450641654463,-0.42163851765861116,-0.253777662623381,-2.0829729517147766,-1.932790461470939,-2.381368432654896,-0.5544168932471891,-0.26205296435265757,-0.7295385862125903,-0.620829984834713,-0.7890593476654875,-0.594174244793046,-0.2410606349786452
2018-06-17,-1.9208126719993792,-1.8321782563869324,-2.0197746288204708,-0.9468446809828909,0.012604508798662806,-1.8664362674844188,-1.8345430495020811,-1.925616529962042,-1.106987409408939,-0.06606718471672662,-1.9645186242568708,-1.8796196506546672,-2.1051658459291156,-0.6251733312093838,0.15664410143108573,-1.8772822355746657,-1.7979563862993884,-2.0737181579363346,-0.7915921176328659,0.01774070971683036,-0.29413169984792925,-0.4743638871177363,1.073160406994476,-0.521816882500341,-0.3862003277347695
2018-06-24,-1.8225893727998388,-1.7846830593358232,-1.8862934811398542,-0.9004566141559787,0.09278857566430365,-1.7934179170123583,-1.79790952981221,-1.8543468879108767,-0.9970985619922812,0.17903500712617473,-1.8932252046395612,-1.8573718056058266,-1.9602057575355825,-0.6924055127608063,0.3001600809816877,-1.8128867919287137,-1.8261530343473336,-2.0021189777983435,-0.7826977304112407,0.3668072749807151,-0.38367436574246705,-0.439053371108384,-0.6431056792044689,-0.415274298260392,-0.03756068499877031
2018-07-01,-1.7720379726565771,-1.6700667910430465,-1.784744490901972,-0.5541157716146584,0.8516369236119298,-1.6966532072765317,-1.6021851549245276,-1.7807334311380603,-0.49537681805326145,0.9566256873171464,-1.718518618935981,-1.7082294080646,-1.6829201909368334,-0.36844683832009323,0.948466302284802,-1.6903938982408875,-1.6905129701689479,-1.716682894710945,-0.5261831690742818,0.6922332360796,-0.2638051151270669,-0.34223290810449997,-0.7604846177902574,-0.31279116358586434,0.02445192982286032
2018-07-08,-1.442025460058864,-1.486581844783878,-1.3952850103384768,-0.9494667080235433,0.16233380000984393,-1.4216896118159505,-1.319573855143578,-1.4243322569531431,-0.4966890601964075,-0.017803247429588234,-1.4130259922020818,-1.467000886341812,-1.308006511508508,-0.6847830502027447,0.32362343512808206,-1.438038560485122,-1.5322938178977143,-1.3891397753602128,-1.1665802343337461,0.012268270931879426,-0.8231992801941742,-0.6023420821770359,-1.3991068603357906,-0.5472910834638536,-0.325946645841131
2018-07-15,-1.3767518779034558,-1.436689663807717,-1.3472763788466393,-1.0184322765468952,0.23869978149063562,-1.3683752723512148,-1.4127446002578736,-1.2899545455937644,-1.1487883189316659,0.0811681643995517,-1.315352795420566,-1.394753600395879,-1.2041213927655114,-0.8111985939774875,0.008695424996289367,-1.3293815740623778,-1.3718710302451678,-1.288758869389423,-0.9526475533348682,0.026572079971944176,-0.8960066116042333,-0.653145409965746,-1.1761374158986506,-0.6073620714017448,-0.24251720027354576
2018-07-22,-1.2624922926310935,-1.3190142315839266,-1.214299004527837,-1.0269375180802744,0.39571954419125993,-1.2485536535464024,-1.2755034979041668,-1.191733553223557,-0.9818672777644196,0.13088802557884094,-1.1907210878586054,-1.2578010167328852,-1.0886043951501878,-0.7568434618137363,0.1807521020363953,-1.2221243235253596,-1.3017939995679044,-1.1860042324790891,-1.1234623142943834,-0.04436607685695059,-0.8245184119473967,-0.6145451754627572,-1.3232915495668482,-0.5600462407804203,-0.1898180703095262
2018-07-29,-1.1664577012261148,-1.2366306932853468,-1.1116411504766126,-0.9963863241595843,0.29300147186150555,-1.1725450085574143,-1.2289042222118787,-1.1141330167064485,-0.9563427810914995,0.07234365755463183,-1.0914933499712025,-1.166941021184865,-0.9922227276944714,-0.6243067994079922,-0.007237931130866636,-1.1313849582301065,-1.1671754786767699,-1.1010909173085284,-0.793290680521804,-0.003956447258166091,-0.8195963968135682,-0.6139482057095808,-1.4073663253126993,-0.5694129237164902,-0.21427939649135247
