Date,ProShares Short QQQEtf_Open_average,ProShares Short QQQEtf_Open_max,ProShares Short QQQEtf_Open_min,ProShares Short QQQEtf_High_average,ProShares Short QQQEtf_High_max,ProShares Short QQQEtf_High_min,ProShares Short QQQEtf_Low_average,ProShares Short QQQEtf_Low_max,ProShares Short QQQEtf_Low_min,ProShares Short QQQEtf_Close_average,ProShares Short QQQEtf_Close_max,ProShares Short QQQEtf_Close_min
2018-05-27,-1.3827405694688093,-1.3827405694688093,-1.3827405694688093,-1.3354690787694237,-1.3354690787694237,-1.3354690787694237,-1.6023276290779456,-1.6023276290779456,-1.6023276290779456,-1.5658690491131662,-1.5658690491131662,-1.5658690491131662
2018-06-03,-1.6546925171500257,-1.6546925171500257,-1.6546925171500257,-1.5131653657842765,-1.5131653657842765,-1.5131653657842765,-1.71385443371545,-1.71385443371545,-1.71385443371545,-1.6296063308486426,-1.6296063308486426,-1.6296063308486426
2018-06-10,-1.9507803695985018,-1.9507803695985018,-1.9507803695985018,-1.70672991556505,-1.70672991556505,-1.70672991556505,-1.9151978865245434,-1.9151978865245434,-1.9151978865245434,-1.7979508728415687,-1.7979508728415687,-1.7979508728415687
2018-06-17,-1.7034637020159042,-1.7034637020159042,-1.7034637020159042,-1.4391543262835682,-1.4391543262835682,-1.4391543262835682,-1.635902109467427,-1.635902109467427,-1.635902109467427,-1.4508661133539917,-1.4508661133539917,-1.4508661133539917
2018-06-24,-1.021906191383993,-1.021906191383993,-1.021906191383993,-1.012161781152607,-1.012161781152607,-1.012161781152607,-1.0360232834229635,-1.0360232834229635,-1.0360232834229635,-0.8627903543121662,-0.8627903543121662,-0.8627903543121662
2018-07-01,-1.0959045692472156,-1.0959045692472156,-1.0959045692472156,-1.1351558853452344,-1.1351558853452344,-1.1351558853452344,-1.3926256859644301,-1.3926256859644301,-1.3926256859644301,-1.3294013533371227,-1.3294013533371227,-1.3294013533371227
2018-07-08,-1.775740227208039,-1.775740227208039,-1.775740227208039,-1.6939447201341544,-1.6939447201341544,-1.6939447201341544,-1.786520018206557,-1.786520018206557,-1.786520018206557,-1.666835156437223,-1.666835156437223,-1.666835156437223
2018-07-15,-1.5829567228250778,-1.5829567228250778,-1.5829567228250778,-1.4631124695100293,-1.4631124695100293,-1.4631124695100293,-1.5813264104784732,-1.5813264104784732,-1.5813264104784732,-1.3935600133228312,-1.3935600133228312,-1.3935600133228312
2018-07-22,-1.5674680101624872,-1.5674680101624872,-1.5674680101624872,-1.1258479264624472,-1.1258479264624472,-1.1258479264624472,-1.5473278830169137,-1.5473278830169137,-1.5473278830169137,-1.153136161039815,-1.153136161039815,-1.153136161039815
2018-07-29,-1.2819393260399585,-1.2819393260399585,-1.2819393260399585,-1.2838764890046157,-1.2838764890046157,-1.2838764890046157,-1.2636480722861831,-1.2636480722861831,-1.2636480722861831,-1.2929293076580914,-1.2929293076580914,-1.2929293076580914
2018-08-05,-1.2307343140189007,-1.2307343140189007,-1.2307343140189007,-1.2322727607530835,-1.2322727607530835,-1.2322727607530835,-1.263856591844006,-1.263856591844006,-1.263856591844006,-1.2313104739380707,-1.2313104739380707,-1.2313104739380707
2018-08-12,-0.998564646751732,-0.998564646751732,-0.998564646751732,-0.9809440612497199,-0.9809440612497199,-0.9809440612497199,-1.0500022688314838,-1.0500022688314838,-1.0500022688314838,-1.0585024397348264,-1.0585024397348264,-1.0585024397348264
2018-08-19,-1.1619673802913506,-1.1619673802913506,-1.1619673802913506,-1.2610573713400244,-1.2610573713400244,-1.2610573713400244,-1.257349602330661,-1.257349602330661,-1.257349602330661,-1.3131694696285932,-1.3131694696285932,-1.3131694696285932
2018-08-26,-1.6136381655687253,-1.6136381655687253,-1.6136381655687253,-1.6542663046536403,-1.6542663046536403,-1.6542663046536403,-1.6835317272782748,-1.6835317272782748,-1.6835317272782748,-1.6676510757345744,-1.6676510757345744,-1.6676510757345744
2018-09-02,-0.782099563511873,-0.782099563511873,-0.782099563511873,-0.8920108139805759,-0.8920108139805759,-0.8920108139805759,-0.9935160754295861,-0.9935160754295861,-0.9935160754295861,-0.888264457355801,-0.888264457355801,-0.888264457355801
2018-09-09,-1.2436139795126195,-1.2436139795126195,-1.2436139795126195,-1.1979210475544573,-1.1979210475544573,-1.1979210475544573,-1.2267370593897617,-1.2267370593897617,-1.2267370593897617,-1.22242560281589,-1.22242560281589,-1.22242560281589
2018-09-16,-1.3354435509025215,-1.3354435509025215,-1.3354435509025215,-1.2268238666569953,-1.2268238666569953,-1.2268238666569953,-1.2467241219321072,-1.2467241219321072,-1.2467241219321072,-1.1276797256999116,-1.1276797256999116,-1.1276797256999116
2018-09-23,-1.3552878226174156,-1.3552878226174156,-1.3552878226174156,-1.4839112841966011,-1.4839112841966011,-1.4839112841966011,-1.3884045218138235,-1.3884045218138235,-1.3884045218138235,-1.4773720137525126,-1.4773720137525126,-1.4773720137525126
2018-09-30,-0.7791687293098203,-0.7791687293098203,-0.7791687293098203,-0.25643965536553986,-0.25643965536553986,-0.25643965536553986,-0.7670924291519328,-0.7670924291519328,-0.7670924291519328,-0.4282971826330222,-0.4282971826330222,-0.4282971826330222
2018-10-07,0.8704916336952623,0.8704916336952623,0.8704916336952623,1.3957182290353634,1.3957182290353634,1.3957182290353634,0.9558788582276889,0.9558788582276889,0.9558788582276889,0.8907889631336317,0.8907889631336317,0.8907889631336317
2018-10-14,0.9095919218450665,0.9095919218450665,0.9095919218450665,1.09651679739593,1.09651679739593,1.09651679739593,0.7336987234924047,0.7336987234924047,0.7336987234924047,1.2335147888865932,1.2335147888865932,1.2335147888865932
2018-10-21,2.611373159395053,2.611373159395053,2.611373159395053,2.483379689289087,2.483379689289087,2.483379689289087,2.0754234169614705,2.0754234169614705,2.0754234169614705,2.3669657990306825,2.3669657990306825,2.3669657990306825
2018-10-28,1.126593745690915,1.126593745690915,1.126593745690915,1.4259981387691318,1.4259981387691318,1.4259981387691318,1.2912348350941611,1.2912348350941611,1.2912348350941611,1.5166459773564507,1.5166459773564507,1.5166459773564507
2018-11-04,0.7916590350471996,0.7916590350471996,0.7916590350471996,0.9797962548533569,0.9797962548533569,0.9797962548533569,1.0589772862379938,1.0589772862379938,1.0589772862379938,1.000137505988587,1.000137505988587,1.000137505988587
2018-11-11,1.9311567073115743,1.9311567073115743,1.9311567073115743,1.699094548837325,1.699094548837325,1.699094548837325,2.0425696285679638,2.0425696285679638,2.0425696285679638,1.7602796693098532,1.7602796693098532,1.7602796693098532
2018-11-18,2.6760407217848923,2.6760407217848923,2.6760407217848923,2.436275015219284,2.436275015219284,2.436275015219284,2.81279319005534,2.81279319005534,2.81279319005534,2.6872603751972557,2.6872603751972557,2.6872603751972557
2018-11-25,0.9988301758017892,0.9988301758017892,0.9988301758017892,0.9014651494286159,0.9014651494286159,0.9014651494286159,1.0819471613106468,1.0819471613106468,1.0819471613106468,0.8141323042473319,0.8141323042473319,0.8141323042473319
2018-12-02,1.181490438367936,1.181490438367936,1.181490438367936,1.664457933806984,1.664457933806984,1.664457933806984,1.3033053448724792,1.3033053448724792,1.3033053448724792,1.79848627418048,1.79848627418048,1.79848627418048
2018-12-09,1.4422582578925545,1.4422582578925545,1.4422582578925545,1.497884181070628,1.497884181070628,1.497884181070628,1.611495791985425,1.611495791985425,1.611495791985425,1.6253310651549664,1.6253310651549664,1.6253310651549664
2018-12-16,2.3367168364863087,2.3367168364863087,2.3367168364863087,2.7020905073363326,2.7020905073363326,2.7020905073363326,2.491134907104185,2.491134907104185,2.491134907104185,2.7282200524395033,2.7282200524395033,2.7282200524395033
2018-12-23,1.7478029931651557,1.7478029931651557,1.7478029931651557,1.6287630095544459,1.6287630095544459,1.6287630095544459,1.7549367401058014,1.7549367401058014,1.7549367401058014,1.6133572025334109,1.6133572025334109,1.6133572025334109
2018-12-30,1.7109908544694086,1.7109908544694086,1.7109908544694086,1.4335883110722885,1.4335883110722885,1.4335883110722885,1.3441709484499784,1.3441709484499784,1.3441709484499784,1.0557241120626226,1.0557241120626226,1.0557241120626226
2019-01-06,0.6772908192574576,0.6772908192574576,0.6772908192574576,0.48724769829178827,0.48724769829178827,0.48724769829178827,0.8139485552325327,0.8139485552325327,0.8139485552325327,0.5306253071381319,0.5306253071381319,0.5306253071381319
2019-01-13,0.11546376692404063,0.11546376692404063,0.11546376692404063,0.009248739963638541,0.009248739963638541,0.009248739963638541,0.14657081032060393,0.14657081032060393,0.14657081032060393,-0.002461047924942314,-0.002461047924942314,-0.002461047924942314
2019-01-20,0.11851807896583656,0.11851807896583656,0.11851807896583656,-0.05826904032755804,-0.05826904032755804,-0.05826904032755804,0.13549309910174226,0.13549309910174226,0.13549309910174226,-0.0409380118929757,-0.0409380118929757,-0.0409380118929757
2019-01-27,-0.31024581518775113,-0.31024581518775113,-0.31024581518775113,-0.46971895589875345,-0.46971895589875345,-0.46971895589875345,-0.3007968478362952,-0.3007968478362952,-0.3007968478362952,-0.36365710596929596,-0.36365710596929596,-0.36365710596929596
2019-02-03,-0.31998815687402593,-0.31998815687402593,-0.31998815687402593,-0.5106529738859453,-0.5106529738859453,-0.5106529738859453,-0.38800724900800726,-0.38800724900800726,-0.38800724900800726,-0.5719744002459558,-0.5719744002459558,-0.5719744002459558
2019-02-10,-1.1647031023537413,-1.1647031023537413,-1.1647031023537413,-1.1729223857623325,-1.1729223857623325,-1.1729223857623325,-1.0481567446990825,-1.0481567446990825,-1.0481567446990825,-1.0884325094046507,-1.0884325094046507,-1.0884325094046507
2019-02-17,-1.1871979249212787,-1.1871979249212787,-1.1871979249212787,-1.2935652557864665,-1.2935652557864665,-1.2935652557864665,-1.2049761803813714,-1.2049761803813714,-1.2049761803813714,-1.2480288006872293,-1.2480288006872293,-1.2480288006872293
2019-02-24,-1.4426764794634561,-1.4426764794634561,-1.4426764794634561,-1.345730730697132,-1.345730730697132,-1.345730730697132,-1.3702829282076443,-1.3702829282076443,-1.3702829282076443,-1.3606155144908705,-1.3606155144908705,-1.3606155144908705
2019-03-03,-0.7785266352425734,-0.7785266352425734,-0.7785266352425734,-0.864208924027457,-0.864208924027457,-0.864208924027457,-0.8685275973966545,-0.8685275973966545,-0.8685275973966545,-0.9259699354265771,-0.9259699354265771,-0.9259699354265771
2019-03-10,-1.6078379676357,-1.6078379676357,-1.6078379676357,-1.5797219483156848,-1.5797219483156848,-1.5797219483156848,-1.7193603004980957,-1.7193603004980957,-1.7193603004980957,-1.5623396444579836,-1.5623396444579836,-1.5623396444579836
2019-03-17,-1.913893222604881,-1.913893222604881,-1.913893222604881,-1.592452462891107,-1.592452462891107,-1.592452462891107,-1.9276195679918289,-1.9276195679918289,-1.9276195679918289,-1.5098418461583216,-1.5098418461583216,-1.5098418461583216
2019-03-24,-1.53444111396358,-1.53444111396358,-1.53444111396358,-1.4528004317930856,-1.4528004317930856,-1.4528004317930856,-1.5101027872640085,-1.5101027872640085,-1.5101027872640085,-1.473470915550187,-1.473470915550187,-1.473470915550187
2019-03-31,-1.709344848224635,-1.709344848224635,-1.709344848224635,-1.6698128762069038,-1.6698128762069038,-1.6698128762069038,-1.730291826939383,-1.730291826939383,-1.730291826939383,-1.657197524738149,-1.657197524738149,-1.657197524738149
2019-04-07,-1.603414736701882,-1.603414736701882,-1.603414736701882,-1.5327570672204518,-1.5327570672204518,-1.5327570672204518,-1.607257168069059,-1.607257168069059,-1.607257168069059,-1.5410999875150433,-1.5410999875150433,-1.5410999875150433
2019-04-14,-1.5249671275850165,-1.5249671275850165,-1.5249671275850165,-1.4369977105372167,-1.4369977105372167,-1.4369977105372167,-1.525757407407713,-1.525757407407713,-1.525757407407713,-1.4676599618100998,-1.4676599618100998,-1.4676599618100998
2019-04-21,-1.5065583732629306,-1.5065583732629306,-1.5065583732629306,-1.4100642876919312,-1.4100642876919312,-1.4100642876919312,-1.5453614310204047,-1.5453614310204047,-1.5453614310204047,-1.4818277101390713,-1.4818277101390713,-1.4818277101390713
