Date,MOD_stock_Open_average,MOD_stock_Open_max,MOD_stock_Open_min,MOD_stock_Open_volatility,MOD_stock_Open_change,MOD_stock_High_average,MOD_stock_High_max,MOD_stock_High_min,MOD_stock_High_volatility,MOD_stock_High_change,MOD_stock_Low_average,MOD_stock_Low_max,MOD_stock_Low_min,MOD_stock_Low_volatility,MOD_stock_Low_change,MOD_stock_Close_average,MOD_stock_Close_max,MOD_stock_Close_min,MOD_stock_Close_volatility,MOD_stock_Close_change,MOD_stock_Volume_average,MOD_stock_Volume_max,MOD_stock_Volume_min,MOD_stock_Volume_volatility,MOD_stock_Volume_change
2018-04-08,-1.8692340172394342,-1.7999362238822476,-1.637047824288634,-0.6790184754655184,-0.35714510479515377,-1.945938789874949,-1.9551686993248265,-1.7864945600224382,-1.0633454406485263,-0.3780209749942308,-1.7660800568107635,-1.8789495149442155,-1.6078507724793454,-0.8863711321671744,-0.2643278590639625,-1.963231071824064,-2.177978361598145,-1.734408935280362,-1.2139448946957472,-0.16173223135546988,-0.696077600691138,0.23666236691845413,-1.4680330900988634,0.7015502621051847,1.738989815736697
2018-04-15,-1.527682388678829,-1.5254674211403325,-1.3876980691209346,-0.6555083498638387,0.21566195213835337,-1.468158919087926,-1.519641501869743,-1.4345366239608268,-0.8649155538622852,-0.3184101916708553,-1.4271446745300973,-1.38963104741686,-1.2389179471596237,-0.6603281436286907,0.009851751905353735,-1.430588112997946,-1.4649251217633363,-1.3958204063351316,-0.579197581008026,-0.44053154977034775,-1.1674961754001674,-1.1277126131930004,-1.0139389852944516,-0.97203036257873,-0.3933304464220273
2018-04-22,-2.082295969652722,-1.6581399146553595,-2.257187592539334,1.3780434889235003,-1.5958738061784474,-2.1153931786210913,-1.6798578253672947,-2.315222559443987,1.4404392321317026,-1.49795145092515,-2.1800967607927895,-1.646672846873405,-2.3463775797022746,1.3992524460880238,-1.614078658810432,-2.2147664716361493,-1.7787138241310219,-2.392394254890485,1.423590624009618,-1.51541408294332,0.5251993764614529,0.2428531109240588,-0.5459197511244706,0.4309864324487077,0.18044925489872538
2018-04-29,-2.216741359188332,-2.3148439010397874,-2.057904560598194,-0.9789234318745942,0.02796462149853021,-2.1627133114008275,-2.2283394821958034,-2.0604586855862044,-1.0196463328302652,0.2709271305778526,-2.1472630995186393,-2.254722863785815,-2.026212338978985,-0.8184896565876266,0.16272016426910713,-2.0972605510409426,-2.2269634657509694,-1.9449515267230446,-1.0882604020949895,0.46763388319645816,-0.578997886817023,-0.6055143087870197,-0.6973161996931239,-0.320460584497954,-0.9795182595247958
2018-05-06,-1.7123465026337907,-1.7715320833583843,-1.6652961912673745,-0.7116657531635568,0.5408186076850675,-1.6673794665806732,-1.6464867692904037,-1.630775690383649,-0.5155942623845148,0.6926672501335591,-1.64750551024273,-1.6486383092299737,-1.5749475480184254,-0.4319623129322222,0.47367361686510767,-1.6320152373401626,-1.6745721044407391,-1.6081280469879529,-0.6564699227176649,0.5274179426802847,-0.36821377992127774,0.2025112247172477,-0.7597175192278608,0.5823845899756042,-0.5467390662594477
2018-05-13,-1.1905822726814743,-1.2013657217425335,-1.151938613718776,-0.48753896465103364,0.9899954740646264,-1.1393278816615204,-1.2092440237094935,-1.0934522934501645,-0.8061543719981262,0.6988265425139365,-1.0932038420447507,-1.1340292560502596,-1.0309242054872478,-0.5553685942994819,0.8305337605626039,-1.0925867121075128,-1.1382895187239768,-1.042014773378184,-0.6575913780593495,0.7857752591619196,-1.3042823443017508,-1.1201181482081652,-0.8328464035288596,-0.7829962175424422,-1.5098148139868017
2018-05-20,-0.7927117915073325,-0.83245808433397,-0.8518506584221179,-0.2129416106698185,0.8349989354212617,-0.7055923155830927,-0.4359878934604813,-0.7842451348646097,0.9154447808170942,0.9757539691865114,-0.9043377146105321,-0.9504661046926081,-0.9299890648094812,-0.3435148181278237,-0.3263684031972991,-0.8437721205273875,-0.7614584756642462,-0.9274537862583291,0.15512451301482588,-0.13561670680241955,1.435339598196876,1.9142253345456717,-0.8123700544060283,2.1810784863585724,2.0189473687376913
2018-05-27,-0.9868048809395392,-1.0727594136863232,-0.9273609136262766,-0.6954092462968829,0.8071332483518746,-0.9824614177377139,-1.0905795476841975,-0.886218382749811,-0.843235776367628,0.7235122400459189,-0.9266397755422526,-1.0181034556016717,-0.8864116340986805,-0.5654357274620981,0.8469441734863288,-0.9093605992556033,-1.018546547466316,-0.8345790472175056,-0.7778218159473331,0.7444600404358992,-0.1832422862044571,-0.856294415165497,1.155206645851001,-1.2459823534891248,-0.44224998680350996
2018-06-03,-0.4669769132815658,-0.47138269802312,-0.4948475720200495,0.035121679105901055,1.2134108906287027,-0.47868954103197137,-0.5929637600038473,-0.5223991474756423,-0.3263301876196304,1.0671107143778862,-0.36394879733695884,-0.398523934616508,-0.3876246406166938,-0.05589863399191304,1.1745984151562454,-0.3669402404810366,-0.46637232870974493,-0.41660395792012567,-0.25891774403300033,0.9816742238478567,-1.2874765867124343,-1.3116480562527617,-1.1128754527506213,-0.9117307692542359,-0.36448256241363597
2018-06-10,-0.23669118036577946,-0.3305859707139318,-0.11282357520407577,-0.775361647209862,-0.19614842560273898,-0.317273570863763,-0.35869263105461924,-0.20636334210067872,-0.5578537395645994,-0.4179199744240359,-0.20435664096185918,-0.27873258938367157,-0.08875381969216785,-0.6415831427023828,-0.3557626082773392,-0.23502235134487823,-0.3265610355511872,-0.08697018093312846,-0.7067657312138201,-0.06446330817280285,-1.073666566769299,-0.8677256842186342,-0.6806454407426891,-0.643005686386682,-0.8106190823853496
2018-06-17,-0.09206293441662755,-0.19579898348804625,0.011627759586864154,-0.5843557795656793,0.49147671926844283,-0.13796485375048886,-0.3126633767300528,0.03554985779421253,-0.8993391053295127,-0.19466245916390204,-0.028451390955397234,-0.2572550493813746,0.15423785142823682,-1.0174568562361153,0.41604772755476266,-0.04015178475992463,-0.18464038633442292,0.14959378411957588,-0.7274364404245977,-0.1386697434590182,0.44075937880293997,0.4824535585372968,0.08342893730834082,0.46696643427245443,1.2834083516367651
2018-06-24,-0.2925581403372261,-0.4349866772,-0.1996458723910709,-0.6553130797677164,-0.46295222609598724,-0.35664377068802067,-0.42704456718491896,-0.3491063773720312,-0.2215184241149196,-0.1170571738264256,-0.34160694793197754,-0.5071336324254725,-0.2097233230313286,-0.6321670299960375,0.33604563098575274,-0.35499982593274065,-0.47688831107899393,-0.22355803929343854,-0.5401276624446162,0.018513162475452257,-0.6708074813567165,-0.55037961510964,-0.29465620268533893,-0.4436838313146396,-0.2354294244853783
