Date,iShares US Financial ServicesEtf_Open_average,iShares US Financial ServicesEtf_Open_max,iShares US Financial ServicesEtf_Open_min,iShares US Financial ServicesEtf_High_average,iShares US Financial ServicesEtf_High_max,iShares US Financial ServicesEtf_High_min,iShares US Financial ServicesEtf_Low_average,iShares US Financial ServicesEtf_Low_max,iShares US Financial ServicesEtf_Low_min,iShares US Financial ServicesEtf_Close_average,iShares US Financial ServicesEtf_Close_max,iShares US Financial ServicesEtf_Close_min
2018-05-27,-0.3876130149704334,-0.3876130149704334,-0.3876130149704334,-0.5108390188520227,-0.5108390188520227,-0.5108390188520227,-0.09380025291053261,-0.09380025291053261,-0.09380025291053261,-0.2966513356031649,-0.2966513356031649,-0.2966513356031649
2018-06-03,0.4853017104606685,0.4853017104606685,0.4853017104606685,0.31341797075517447,0.31341797075517447,0.31341797075517447,0.5272226176818057,0.5272226176818057,0.5272226176818057,0.5398036456529356,0.5398036456529356,0.5398036456529356
2018-06-10,-0.13880850268418757,-0.13880850268418757,-0.13880850268418757,-0.1848827995498826,-0.1848827995498826,-0.1848827995498826,-0.07264416144517588,-0.07264416144517588,-0.07264416144517588,0.01874064603376284,0.01874064603376284,0.01874064603376284
2018-06-17,0.28618732090182,0.28618732090182,0.28618732090182,-0.06628627940551121,-0.06628627940551121,-0.06628627940551121,0.06742063768440201,0.06742063768440201,0.06742063768440201,-0.26088718121049714,-0.26088718121049714,-0.26088718121049714
2018-06-24,-0.9912046218001426,-0.9912046218001426,-0.9912046218001426,-1.058716899058775,-1.058716899058775,-1.058716899058775,-0.9534314346725344,-0.9534314346725344,-0.9534314346725344,-1.1856800388638535,-1.1856800388638535,-1.1856800388638535
2018-07-01,-1.5244781140333141,-1.5244781140333141,-1.5244781140333141,-1.4118105219569852,-1.4118105219569852,-1.4118105219569852,-1.0741315987077549,-1.0741315987077549,-1.0741315987077549,-0.9331223702684426,-0.9331223702684426,-0.9331223702684426
2018-07-08,-0.45146617591847693,-0.45146617591847693,-0.45146617591847693,-0.7419448335745801,-0.7419448335745801,-0.7419448335745801,-0.5422352704698249,-0.5422352704698249,-0.5422352704698249,-0.45031948669937844,-0.45031948669937844,-0.45031948669937844
2018-07-15,0.16746701684854023,0.16746701684854023,0.16746701684854023,0.2694755170739584,0.2694755170739584,0.2694755170739584,0.4484589377824429,0.4484589377824429,0.4484589377824429,0.461005942222365,0.461005942222365,0.461005942222365
2018-07-22,1.317304759685882,1.317304759685882,1.317304759685882,1.3736589508225616,1.3736589508225616,1.3736589508225616,1.1911780064689788,1.1911780064689788,1.1911780064689788,1.2789095133160346,1.2789095133160346,1.2789095133160346
2018-07-29,0.9536891782802684,0.9536891782802684,0.9536891782802684,1.1199231501166826,1.1199231501166826,1.1199231501166826,1.2281405225252626,1.2281405225252626,1.2281405225252626,1.255466564695127,1.255466564695127,1.255466564695127
